Coptic Unicode Alphabet	Greek Alphabet	Current Modern Pronunciation	English Alphabet	Coptic written in english phonetically	Word Kind	Word Gender	Meaning	Origin	prettify	suffix
ϣⲟⲩϣⲟⲩ	ϣουϣου	shoːshoː	shoushou	shüshü	اسم	مذكر	"فخر
افتخار
تعظم
تباهي
كبرياء
مدح
فضل
بهاء
متفاخر
فخور
متباهي
معجب بنفسه"		ϣⲟⲩϣⲟⲩ (ⲡ)	(ⲡ)
ϣⲟⲩϣⲧ	ϣουϣτ	shoːsht	shousht	shüsht	اسم	مذكر	"كوة
طاقة
شباك صغير
نافذة
ثقب
نقب
تجويف في الحائط
معبد
محراب"		ϣⲟⲩϣⲧ (ⲡ)	(ⲡ)
ϣⲟⲩϣⲱⲟⲩϣⲓ	ϣουϣωουϣι	shoːshoːshi	shoushwoushi	shüshōüshi	اسم	مذكر	"ذبيحة
تقدمة
قربان"		ϣⲟⲩϣⲱⲟⲩϣⲓ (ⲡ)	(ⲡ)
ϣⲟⲩϥⲓⲣⲱⲟⲩϣ `ⲙⲙⲟϥ	ϣουϥιρωουϣ `μμοϥ	shoːfiroːsh emmοf	shoufirwoush `mmof	shüfirōüsh emmof	صفة		"جدير بالاهتمام
مهم"		ϣⲟⲩϥⲓⲣⲱⲟⲩϣ `ⲙⲙⲟϥ (adj.)	(adj.)
ϣⲟⲩϩⲉⲛ	ϣουϩεν	shoːhen	shouhen	shühen	اسم	مذكر	"بخور
توابل"		ϣⲟⲩϩⲉⲛ (ⲡ)	(ⲡ)
ϣⲟⲩϩⲏⲛⲉ	ϣουϩηνε	shoːhiːne	shouhyne	shühïne	اسم	مذكر	عطر		ϣⲟⲩϩⲏⲛⲉ (ⲡ)	(ⲡ)
ϣⲟⲩϫⲱⲃⲓ	ϣουϫωβι	shoːgoːvi	shougwvi	shügōvi	اسم	مذكر	ورق نشاف		ϣⲟⲩϫⲱⲃⲓ (ⲡ)	(ⲡ)
ϣⲟⲩϭⲓϣϣⲱⲟⲩ `ⲙⲙⲟϥ	ϣουϭιϣϣωου `μμοϥ	shoːtshishshoː emmοf	shoutschishshwou `mmof	shütshishshōü emmof	صفة		مشوق		ϣⲟⲩϭⲓϣϣⲱⲟⲩ `ⲙⲙⲟϥ (adj.)	(adj.)
ϣⲟϣ	ϣοϣ	shοsh	shosh	shosh	اسم	مذكر	"جاموس
تيتل
بقر وحشي"		ϣⲟϣ (ⲡ)	(ⲡ)
ϣⲟϣⲟⲩ	ϣοϣου	shοshoː	shoshou	shoshü	اسم	مذكر	"جاموس
تيتل
بقر وحشي"		ϣⲟϣⲟⲩ (ⲡ)	(ⲡ)
ϣⲟϣ	ϣοϣ	shοsh	shosh	shosh	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يهين
يشتم
يحتقر
يزدري
يرزل"		ϣⲟϣ	
ϣⲟϣⲟⲩ	ϣοϣου	shοshoː	shoshou	shoshü	اسم	مذكر	"جرة
قدر
بلاص
جمدانة
برميل
وعاء
قصرية
قسط فخار
زجاجة
قنينة"		ϣⲟϣⲟⲩ (ⲡ)	(ⲡ)
ϣⲟϣⲡⲓ	ϣοϣπι	shοshpi	shoshpi	shoshpi	اسم	مؤنث	"معدة
حوصلة"		ϣⲟϣⲡⲓ (ⲧ)	(ⲧ)
ϣⲱϣⲧ	ϣωϣτ	shoːsht	shwsht	shōsht	اسم	مذكر	مفتاح		ϣⲱϣⲧ (ⲡ)	(ⲡ)
ϣⲟϣⲧ	ϣοϣτ	shοsht	shosht	shosht	اسم	مذكر	مفتاح		ϣⲟϣⲧ (ⲡ)	(ⲡ)
ϣⲟϣⲧ	ϣοϣτ	shοsht	shosht	shosht	فعل	صيغة وصفية - حال ، يأتي قبلها الضمير	"معطل
معوق
معرقل"		ϣⲟϣⲧ	
ϣⲟϣϥ	ϣοϣϥ	shοshf	shoshf	shoshf	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يحتقر
يرذل
يهين"		ϣⲟϣϥ	
ϣⲟϣϥ	ϣοϣϥ	shοshf	shoshf	shoshf	صفة	صيغة وصفية - حال ، يأتي قبلها الضمير	"محتقر
مرذول
حقير
مهان
مكروه"		ϣⲟϣϥ	
ϣⲟϥ	ϣοϥ	shοf	shof	shof	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يخرب
يتلف
يهدم"		ϣⲟϥ	
ϣⲟϥⲧ	ϣοϥτ	shοft	shoft	shoft	صفة	صيغة وصفية - حال ، يأتي قبلها الضمير	"مخطيء
غلطان
مذنب"		ϣⲟϥⲧ	
ϣⲟϥⲧ	ϣοϥτ	shοft	shoft	shoft	اسم	مذكر	"غلطة
خطأ
زلة"		ϣⲟϥⲧ (ⲡ)	(ⲡ)
ϣⲟϩⲃ	ϣοϩβ	shοhb	shohb	shohb	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يحرق
يلفح
يشعوط"		ϣⲟϩⲃ	
ϣⲟϩⲃ	ϣοϩβ	shοhb	shohb	shohb	صفة	صيغة وصفية - حال ، يأتي قبلها الضمير	"محروق
ملفوح
مشعوط"		ϣⲟϩⲃ	
ϣⲟϩⲉⲛ	ϣοϩεν	shοhen	shohen	shohen	اسم	مذكر	"بخور
عطر"		ϣⲟϩⲉⲛ (ⲡ)	(ⲡ)
ϣⲟϫⲡ	ϣοϫπ	shοgp	shogp	shogp	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يبقى
يعلق
يأخر
يوقف
يعوق"		ϣⲟϫⲡ	
ϣⲟϫⲡ	ϣοϫπ	shοgp	shogp	shogp	صفة	صيغة وصفية - حال ، يأتي قبلها الضمير	"معلق
معوق
موقوف
مخروم
متأخر"		ϣⲟϫⲡ	
ὲϣⲟϯ	ὲϣοϯ	èshοti	`eshoti	èshoti	اسم	جمع	تجار		ὲϣⲟϯ (ⲛ)	(ⲛ)
ϣⲟϯ	ϣοϯ	shοti	shoti	shoti	اسم	جمع	تجار		ϣⲟϯ (ⲛ)	(ⲛ)
ϣⲟϯ	ϣοϯ	shοti	shoti	shoti	اسم	جمع	"مخدات
وسائد"		ϣⲟϯ (ⲛ)	(ⲛ)
`ϣⲡⲉ`ⲛϣⲱⲡ	`ϣπε`νϣωπ	eshpeenshoːp	`shpe`nshwp	eshpeenshōp	اسم	مذكر	"قدح
كوب
كأس"		`ϣⲡⲉ`ⲛϣⲱⲡ (ⲡ)	(ⲡ)
`ϣⲡⲗⲟⲕ	`ϣπλοκ	eshplοk	`shplok	eshplok	اسم	مذكر	"قدح
كوب
كأس"		`ϣⲡⲗⲟⲕ (ⲡ)	(ⲡ)
`ϣⲣⲱ	`ϣρω	eshroː	`shrw	eshrō		مؤنث	"طمث
حيض
حائض
طامث"		`ϣⲣⲱ	
`ϣⲣⲟ	`ϣρο	eshrο	`shro	eshro	اسم	مؤنث	"طمث
حيض
حائض
طامث"		`ϣⲣⲟ (ⲧ)	(ⲧ)
`ϣⲣⲱⲓⲥ	`ϣρωις	eshroːis	`shrwis	eshrōis	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يحرس
يخفر
يسهر على
يراقب
يتيقظ"		`ϣⲣⲱⲓⲥ	
`ϣⲣⲱⲓⲥ	`ϣρωις	eshroːis	`shrwis	eshrōis	اسم	مذكر	"سهر
حراسة
يقظة
انتباه
تيقظ
سهاد"		`ϣⲣⲱⲓⲥ (ⲡ)	(ⲡ)
`ϣ`ⲥⲫⲓϯ	`ϣ`ςφιϯ	eshespʰiti	`sh`sphiti	eshesphiti	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	يزبد		`ϣ`ⲥⲫⲓϯ	
`ϣⲧⲁⲙⲏⲟⲩⲧ	`ϣταμηουτ	eshtɑmjoːt	`shtamyout	eshtamïüt	صفة	صيغة وصفية - حال ، يأتي قبلها الضمير	"مسدود
مغلق"		`ϣⲧⲁⲙⲏⲟⲩⲧ	
`ϣⲧⲁⲟⲩⲟ	`ϣταουο	eshtɑoːο	`shtaouo	eshtaüo	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يصف
يبين
يوضح
يشرح"		`ϣⲧⲁⲟⲩⲟ	
`ϣⲑⲁϯ	`ϣθαϯ	eshtɑti	`shthati	eshthati	اسم	مذكر	"هدب الثوب
طرف الثوب"		`ϣⲑⲁϯ (ⲡ)	(ⲡ)
`ϣⲧⲁϯ	`ϣταϯ	eshtɑti	`shtati	eshtati	اسم	مذكر	"هدب الثوب
طرف الثوب"		`ϣⲧⲁϯ (ⲡ)	(ⲡ)
`ϣⲧⲉ	`ϣτε	eshte	`shte	eshte	اسم	مذكر	"دفة
ساري المركب"		`ϣⲧⲉ (ⲡ)	(ⲡ)
ⲉϣⲧⲉ	εϣτε	eshte	eshte	eshte	فعل	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"ينيخ الجمل
يقرفص
ينحني
يخر
يربض
يطرح
يلقي"		ⲉϣⲧⲉ	
`ϣⲧⲉ	`ϣτε	eshte	`shte	eshte	فعل	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"ينيخ الجمل
يقرفص
ينحني
يخر
يربض
يطرح
يلقي"		`ϣⲧⲉ	
`ϣⲧⲉⲕⲟ	`ϣτεκο	eshtekο	`shteko	eshteko	اسم	مذكر	"سجن
حبس"		`ϣⲧⲉⲕⲟ (ⲡ)	(ⲡ)
`ϣⲧⲉⲕⲱⲟⲩ	`ϣτεκωου	eshtekoː	`shtekwou	eshtekōü	اسم	جمع	سجون		`ϣⲧⲉⲕⲱⲟⲩ (ⲛ)	(ⲛ)
`ϣⲧⲉⲙ	`ϣτεμ	eshtem	`shtem	eshtem	أداة		أداة نفي الفعل في الصيغة التعليلية والتمني والشرط والصيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول		`ϣⲧⲉⲙ	
`ϣⲧⲉⲣⲑⲱⲣ	`ϣτερθωρ	eshtertʰoːr	`shterthwr	eshterthōr	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يزعج
يقلق
يهيج"		`ϣⲧⲉⲣⲑⲱⲣ	
`ϣⲧⲉⲣⲑⲱⲣ	`ϣτερθωρ	eshtertʰoːr	`shterthwr	eshterthōr	صفة	صيغة وصفية - حال ، يأتي قبلها الضمير	"مضطرب
قلق
مرتبك
متقلقل
متحير
معتل
منزعج"		`ϣⲧⲉⲣⲑⲱⲣ	
`ϣⲧⲉϩ	`ϣτεϩ	eshteh	`shteh	eshteh	اسم	مؤنث	"حارة
درب
زقاق
شارع
طريق"		`ϣⲧⲉϩ (ⲧ)	(ⲧ)
`ϣⲧⲏⲟⲩⲧ	`ϣτηουτ	eshtjoːt	`shtyout	eshtïüt	صفة		"ملقى
مستلقى
مضطجع
مطروح
راقد
رابض"		`ϣⲧⲏⲟⲩⲧ (adj.)	(adj.)
`ϣ`ⲧⲙⲉ	`ϣ`τμε	eshetme	`sh`tme	eshetme	فعل	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"يسحق
يهرس"		`ϣ`ⲧⲙⲉ	
`ϣ`ⲧⲙⲟ	`ϣ`τμο	eshetmο	`sh`tmo	eshetmo	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يسحق
يهرس"		`ϣ`ⲧⲙⲟ	
`ϣ`ⲧⲙⲟ	`ϣ`τμο	eshetmο	`sh`tmo	eshetmo	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يسحق
يهرس"		`ϣ`ⲧⲙⲟ	
`ϣⲧⲟ	`ϣτο	eshtο	`shto	eshto	فعل	صيغة ضميرية يأتي بعدها ضمير مفعول	"يطرح
يلقي
يقترح
يرقد
يربض
ينيخ الجمل"		`ϣⲧⲟ	
`ϣⲧⲉ	`ϣτε	eshte	`shte	eshte	فعل	صيغة  للفعل يأتي بعدها المفعول مباشرة بدون أداة مفعول	"يطرح
يلقي
يقترح
يرقد
يربض
ينيخ الجمل"		`ϣⲧⲉ	
`ϣⲧⲟ	`ϣτο	eshtο	`shto	eshto	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يطرح
يلقي
يقترح
يرقد
يربض
ينيخ الجمل"		`ϣⲧⲟ	
`ϣⲧⲟ	`ϣτο	eshtο	`shto	eshto	اسم	مذكر	"الطرح
اسم لحن أو قطعة تقال في الكنيسة
طرح
إلقاء
أقتراح"		`ϣⲧⲟ (ⲡ)	(ⲡ)
`ϣⲧⲟⲃ	`ϣτοβ	eshtοb	`shtob	eshtob	اسم	مذكر	"كمامة
خزامة
مقود
لجام
خطام"		`ϣⲧⲟⲃ (ⲡ)	(ⲡ)
`ϣⲧⲟⲙ	`ϣτομ	eshtοm	`shtom	eshtom	اسم	مذكر	بوابة		`ϣⲧⲟⲙ (ⲡ)	(ⲡ)
`ⲛ`ϣⲧⲟⲡ	`ν`ϣτοπ	eneshtοp	`n`shtop	eneshtop	ظرف		"بغتة
على وجه السرعة"		`ⲛ`ϣⲧⲟⲡ (adv.)	(adv.)
`ϣⲧⲟⲡ	`ϣτοπ	eshtοp	`shtop	eshtop	ظرف		"بغتة
على وجه السرعة"		`ϣⲧⲟⲡ (adv.)	(adv.)
`ϣⲧⲟⲩⲃⲟ	`ϣτουβο	eshtoːbο	`shtoubo	eshtüvo	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يشطف
يضاعف التنظيف"		`ϣⲧⲟⲩⲃⲟ	
`ϣⲧⲟϥ	`ϣτοϥ	eshtοf	`shtof	eshtof	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يكمم
يلجم
يخزم"		`ϣⲧⲟϥ	
`ϣⲧⲟϥ	`ϣτοϥ	eshtοf	`shtof	eshtof	اسم	مذكر	"كمامة
خزامة
مقود
لجام
خطام
رسن
قفص"		`ϣⲧⲟϥ (ⲡ)	(ⲡ)
`ϣⲑⲱⲣⲓ	`ϣθωρι	eshtoːri	`shthwri	eshthōri	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يضمن
يكفل
يتكفل ب"		`ϣⲑⲱⲣⲓ	
`ϣⲧⲱⲣⲓ	`ϣτωρι	eshtoːri	`shtwri	eshtōri	فعل	صيغة مصدرية  للفعل يأتي بعدها  أداة المفعول ثم المفعول	"يضمن
يكفل
يتكفل ب"		`ϣⲧⲱⲣⲓ	
