Coptic Unicode Alphabet	Greek Alphabet	Current Modern Pronunciation	English Alphabet	Coptic written in english phonetically	Word Kind	Word Gender	Meaning	Origin	prettify	suffix
ⲣⲉϥⲁⲙⲟⲛⲓ `ⲛⲟϫⲓ	ρεϥαμονι `νοϫι	refamoni en ogi	refamoni `nogi	refamoni enogi	اسم	مذكر	"despot
طاغية
طاغوت"		ⲣⲉϥⲁⲙⲟⲛⲓ `ⲛⲟϫⲓ (ⲡ)	(ⲡ)
Ϫⲓⲛⲁⲙⲁϩⲓ	Ϫιναμαϩι	ginamahi	ginamahi	ginamahi	اسم	مذكر	"devolution
إنابة السلطة"		Ϫⲓⲛⲁⲙⲁϩⲓ (ⲡ)	(ⲡ)
Ϩⲟⲛϩⲉⲛ `ⲛⲟϫⲓ	Ϩονϩεν `νοϫι	honhen enogi	honhen `nogi	honhen enogi	فعل		"dictate
يكون ديكتاتورا
يحكم ظلما
يأمر ظلما"		Ϩⲟⲛϩⲉⲛ `ⲛⲟϫⲓ (v.)	(v.)
ⲣⲉϥϨⲟⲛϩⲉⲛ `ⲛⲟϫⲓ	ρεϥϨονϩεν `νοϫι	refhonhen enogi	refhonhen `nogi	refhonhen enogi	اسم	مذكر	"dictator
ديكتاتور"		ⲣⲉϥϨⲟⲛϩⲉⲛ `ⲛⲟϫⲓ (ⲡ)	(ⲡ)
ⲙⲉⲧⲣⲉϥϨⲟⲛϩⲉⲛ `ⲛⲟϫⲓ	μετρεϥϨονϩεν `νοϫι	metrefhonhen enogi	metrefhonhen `nogi	metrefhonhen enogi	اسم	مؤنث	"dictatorship
ديكتاتورية"		ⲙⲉⲧⲣⲉϥϨⲟⲛϩⲉⲛ `ⲛⲟϫⲓ (ⲧ)	(ⲧ)
`ⲥϧⲁⲓ ⲙⲉⲛⲉⲛⲥⲁ ⲥⲱⲧⲉⲙ	`ςϧαι μενενςα ςωτεμ	eskhai menensa sotem	`skhai menensa swtem	eskhai menensa sōtem	فعل		"dictate
write after hearing
يكتب بعدما يسمع
يتملى"		`ⲥϧⲁⲓ ⲙⲉⲛⲉⲛⲥⲁ ⲥⲱⲧⲉⲙ (v.)	(v.)
ⲙⲉⲧ`ⲥϧⲁⲓ ⲙⲉⲛⲉⲛⲥⲁ ⲥⲱⲧⲉⲙ	μετ`ςϧαι μενενςα ςωτεμ	meteskhai menensa sotem	met`skhai menensa swtem	meteskhai menensa sōtem	اسم	مؤنث	"dictation
writing after hearing
إملاء
الكتابة بعد السمع"		ⲙⲉⲧ`ⲥϧⲁⲓ ⲙⲉⲛⲉⲛⲥⲁ ⲥⲱⲧⲉⲙ (ⲧ)	(ⲧ)
ⲉϥⲧⲁⲟⲩⲏⲟⲩⲧ `ⲛϫⲱⲓⲗⲓ	εϥταουηουτ `νϫωιλι	eftawiot engwili	eftaouyout `ngwili	eftaüïüt engōili	اسم	مذكر	"envoy
masculine
موفد"		ⲉϥⲧⲁⲟⲩⲏⲟⲩⲧ `ⲛϫⲱⲓⲗⲓ (ⲡ)	(ⲡ)
ⲉⲥⲧⲁⲟⲩⲏⲟⲩⲧ `ⲛϫⲱⲓⲗⲓ	εςταουηουτ `νϫωιλι	estawiot engwili	estaouyout `ngwili	estaüïüt engōili	اسم	مؤنث	"envoy
feminine
موفدة"		ⲉⲥⲧⲁⲟⲩⲏⲟⲩⲧ `ⲛϫⲱⲓⲗⲓ (ⲧ)	(ⲧ)
ⲉⲩⲧⲁⲟⲩⲏⲟⲩⲧ `ⲛϫⲱⲓⲗⲓ	ευταουηουτ `νϫωιλι	evtawiot engwili	eutaouyout `ngwili	evtaüïüt engōili	اسم	جمع	"envoys
plural
موفدين"		ⲉⲩⲧⲁⲟⲩⲏⲟⲩⲧ `ⲛϫⲱⲓⲗⲓ (ⲛ)	(ⲛ)
ⲣⲉⲙ`ⲛϩⲱⲃ `ⲛⲧⲱⲙⲓ `ⲛⲥⲁⲃⲟⲗ	ρεμ`νϩωβ `ντωμι `νςαβολ	rem enhob entwmi ensavol	rem `nhob `ntwmi `nsabol	rem enhob entōmi ensavol	اسم	مذكر	"diplomat
person working in foreign relations
دبلوماسي"		ⲣⲉⲙ`ⲛϩⲱⲃ `ⲛⲧⲱⲙⲓ `ⲛⲥⲁⲃⲟⲗ (ⲡ)	(ⲡ)
