key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	key-link	word-parsed	word-parsed-no-ref	word-parsed-no-html	word-parsed-no-ref-no-html	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-html	en-parsed-no-greek	en-parsed-light-greek	en-parsed-link-light-greek	en-parsed-no-greek-no-html	crum-link	crum-page	crum-column	dialect-S	lemma-S	dialect-Sa	lemma-Sa	dialect-Sf	lemma-Sf	dialect-A	lemma-A	dialect-sA	lemma-sA	dialect-B	lemma-B	dialect-F	lemma-F	dialect-Fb	lemma-Fb	dialect-O	lemma-O	dialect-NH	lemma-NH	depth
2291	1611	0	r t.	0	grow wing, be winged /$gk: [[pterwtos, peripteros]]$/	grow wing, be winged /$gk: [[pterwtos, peripteros]]$/	pterwtos, peripteros	421a	1	2010-02-22	1900-01-01	vagrant		https://pishoyg.github.io/crum/2291.html	ⲣ ⲧ.	ⲣ ⲧ.	ⲣ ⲧ.	ⲣ ⲧ.	ⲣ ⲧ.	-	πτερωτοσ, περιπτεροσ	grow wing, be winged [πτερωτοσ, περιπτεροσ]	grow wing, be winged [πτερωτοσ, περιπτεροσ]	grow wing, be winged	"grow wing, be winged <span style=""opacity:0.7"">[πτερωτοσ, περιπτεροσ]</span>"	"grow wing, be winged <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%80%CF%84%CE%B5%CF%81%CF%89%CF%84%CE%BF%CF%83"">πτερωτοσ</a>, <a href=""https://logeion.uchicago.edu/%CF%80%CE%B5%CF%81%CE%B9%CF%80%CF%84%CE%B5%CF%81%CE%BF%CF%83"">περιπτεροσ</a>]</span>"	grow wing, be winged	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=421a	421	a	ⲣ ⲧ.	ⲣ ⲧ.	ⲣ ⲧ.	ⲣ ⲧ.	ⲣ ⲧ.	ⲣ ⲧ.	ⲣ ⲧ.	ⲣ ⲧ.	ⲣ ⲧ.	ⲣ ⲧ.	ⲣ ⲧ.	ⲣ ⲧ.	ⲣ ⲧ.	ⲣ ⲧ.	ⲣ ⲧ.	ⲣ ⲧ.	ⲣ ⲧ.	ⲣ ⲧ.	ⲣ ⲧ.	ⲣ ⲧ.	0
2292	1611	0	ret t.,rht nt.	0	(sim)	(sim)		421a	2	2010-02-22	1900-01-01	vagrant		https://pishoyg.github.io/crum/2292.html	ⲣⲉⲧ ⲧ., ⲣⲏⲧ ⲛⲧ.	ⲣⲉⲧ ⲧ., ⲣⲏⲧ ⲛⲧ.	ⲣⲉⲧ ⲧ., ⲣⲏⲧ ⲛⲧ.	ⲣⲉⲧ ⲧ., ⲣⲏⲧ ⲛⲧ.	ⲣⲉⲧ ⲧ., ⲣⲏⲧ ⲛⲧ.	-		<i>sim</i>	sim	<i>sim</i>	<i>sim</i>	<i>sim</i>	sim	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=421a	421	a	ⲣⲉⲧ ⲧ., ⲣⲏⲧ ⲛⲧ.	ⲣⲉⲧ ⲧ.	ⲣⲉⲧ ⲧ., ⲣⲏⲧ ⲛⲧ.	ⲣⲉⲧ ⲧ.	ⲣⲉⲧ ⲧ., ⲣⲏⲧ ⲛⲧ.	ⲣⲉⲧ ⲧ.	ⲣⲉⲧ ⲧ., ⲣⲏⲧ ⲛⲧ.	ⲣⲉⲧ ⲧ.	ⲣⲉⲧ ⲧ., ⲣⲏⲧ ⲛⲧ.	ⲣⲉⲧ ⲧ.	ⲣⲉⲧ ⲧ., ⲣⲏⲧ ⲛⲧ.	ⲣⲉⲧ ⲧ.	ⲣⲉⲧ ⲧ., ⲣⲏⲧ ⲛⲧ.	ⲣⲉⲧ ⲧ.	ⲣⲉⲧ ⲧ., ⲣⲏⲧ ⲛⲧ.	ⲣⲉⲧ ⲧ.	ⲣⲉⲧ ⲧ., ⲣⲏⲧ ⲛⲧ.	ⲣⲉⲧ ⲧ.	ⲣⲉⲧ ⲧ., ⲣⲏⲧ ⲛⲧ.	ⲣⲉⲧ ⲧ.	0
2293	1611	0	taate nt.	0	flap /*?*/ wings	flap /*?*/ wings		421a	3	2010-02-22	1900-01-01	vagrant		https://pishoyg.github.io/crum/2293.html	ⲧⲁⲁⲧⲉ ⲛⲧ.	ⲧⲁⲁⲧⲉ ⲛⲧ.	ⲧⲁⲁⲧⲉ ⲛⲧ.	ⲧⲁⲁⲧⲉ ⲛⲧ.	ⲧⲁⲁⲧⲉ ⲛⲧ.	-		flap (?) wings	flap (?) wings	flap (?) wings	flap (?) wings	flap (?) wings	flap (?) wings	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=421a	421	a	ⲧⲁⲁⲧⲉ ⲛⲧ.	ⲧⲁⲁⲧⲉ ⲛⲧ.	ⲧⲁⲁⲧⲉ ⲛⲧ.	ⲧⲁⲁⲧⲉ ⲛⲧ.	ⲧⲁⲁⲧⲉ ⲛⲧ.	ⲧⲁⲁⲧⲉ ⲛⲧ.	ⲧⲁⲁⲧⲉ ⲛⲧ.	ⲧⲁⲁⲧⲉ ⲛⲧ.	ⲧⲁⲁⲧⲉ ⲛⲧ.	ⲧⲁⲁⲧⲉ ⲛⲧ.	ⲧⲁⲁⲧⲉ ⲛⲧ.	ⲧⲁⲁⲧⲉ ⲛⲧ.	ⲧⲁⲁⲧⲉ ⲛⲧ.	ⲧⲁⲁⲧⲉ ⲛⲧ.	ⲧⲁⲁⲧⲉ ⲛⲧ.	ⲧⲁⲁⲧⲉ ⲛⲧ.	ⲧⲁⲁⲧⲉ ⲛⲧ.	ⲧⲁⲁⲧⲉ ⲛⲧ.	ⲧⲁⲁⲧⲉ ⲛⲧ.	ⲧⲁⲁⲧⲉ ⲛⲧ.	0
2294	1611	0	Ji t.,Gi t.	0	take wings /$gk: [[anapterousqai]]$/	take wings /$gk: [[anapterousqai]]$/	anapterousqai	421a	4	2010-02-22	1900-01-01	vagrant		https://pishoyg.github.io/crum/2294.html	ϫⲓ ⲧ., ϭⲓ ⲧ.	ϫⲓ ⲧ., ϭⲓ ⲧ.	ϫⲓ ⲧ., ϭⲓ ⲧ.	ϫⲓ ⲧ., ϭⲓ ⲧ.	ϫⲓ ⲧ., ϭⲓ ⲧ.	-	αναπτερουσθαι	take wings [αναπτερουσθαι]	take wings [αναπτερουσθαι]	take wings	"take wings <span style=""opacity:0.7"">[αναπτερουσθαι]</span>"	"take wings <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B1%CE%BD%CE%B1%CF%80%CF%84%CE%B5%CF%81%CE%BF%CF%85%CF%83%CE%B8%CE%B1%CE%B9"">αναπτερουσθαι</a>]</span>"	take wings	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=421a	421	a	ϫⲓ ⲧ., ϭⲓ ⲧ.	ϫⲓ ⲧ.	ϫⲓ ⲧ., ϭⲓ ⲧ.	ϫⲓ ⲧ.	ϫⲓ ⲧ., ϭⲓ ⲧ.	ϫⲓ ⲧ.	ϫⲓ ⲧ., ϭⲓ ⲧ.	ϫⲓ ⲧ.	ϫⲓ ⲧ., ϭⲓ ⲧ.	ϫⲓ ⲧ.	ϫⲓ ⲧ., ϭⲓ ⲧ.	ϫⲓ ⲧ.	ϫⲓ ⲧ., ϭⲓ ⲧ.	ϫⲓ ⲧ.	ϫⲓ ⲧ., ϭⲓ ⲧ.	ϫⲓ ⲧ.	ϫⲓ ⲧ., ϭⲓ ⲧ.	ϫⲓ ⲧ.	ϫⲓ ⲧ., ϭⲓ ⲧ.	ϫⲓ ⲧ.	0
2298	1613	0	papt. nouwt	0	unicorn /$gk: [[monokerws]]$/	unicorn /$gk: [[monokerws]]$/	monokerws	422a	1	2010-02-22	1900-01-01	vagrant		https://pishoyg.github.io/crum/2298.html	ⲡⲁⲡⲧ. ⲛⲟⲩⲱⲧ	ⲡⲁⲡⲧ. ⲛⲟⲩⲱⲧ	ⲡⲁⲡⲧ. ⲛⲟⲩⲱⲧ	ⲡⲁⲡⲧ. ⲛⲟⲩⲱⲧ	ⲡⲁⲡⲧ. ⲛⲟⲩⲱⲧ	-	μονοκερωσ	unicorn [μονοκερωσ]	unicorn [μονοκερωσ]	unicorn	"unicorn <span style=""opacity:0.7"">[μονοκερωσ]</span>"	"unicorn <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%BC%CE%BF%CE%BD%CE%BF%CE%BA%CE%B5%CF%81%CF%89%CF%83"">μονοκερωσ</a>]</span>"	unicorn	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=422a	422	a	ⲡⲁⲡⲧ. ⲛⲟⲩⲱⲧ	ⲡⲁⲡⲧ. ⲛⲟⲩⲱⲧ	ⲡⲁⲡⲧ. ⲛⲟⲩⲱⲧ	ⲡⲁⲡⲧ. ⲛⲟⲩⲱⲧ	ⲡⲁⲡⲧ. ⲛⲟⲩⲱⲧ	ⲡⲁⲡⲧ. ⲛⲟⲩⲱⲧ	ⲡⲁⲡⲧ. ⲛⲟⲩⲱⲧ	ⲡⲁⲡⲧ. ⲛⲟⲩⲱⲧ	ⲡⲁⲡⲧ. ⲛⲟⲩⲱⲧ	ⲡⲁⲡⲧ. ⲛⲟⲩⲱⲧ	ⲡⲁⲡⲧ. ⲛⲟⲩⲱⲧ	ⲡⲁⲡⲧ. ⲛⲟⲩⲱⲧ	ⲡⲁⲡⲧ. ⲛⲟⲩⲱⲧ	ⲡⲁⲡⲧ. ⲛⲟⲩⲱⲧ	ⲡⲁⲡⲧ. ⲛⲟⲩⲱⲧ	ⲡⲁⲡⲧ. ⲛⲟⲩⲱⲧ	ⲡⲁⲡⲧ. ⲛⲟⲩⲱⲧ	ⲡⲁⲡⲧ. ⲛⲟⲩⲱⲧ	ⲡⲁⲡⲧ. ⲛⲟⲩⲱⲧ	ⲡⲁⲡⲧ. ⲛⲟⲩⲱⲧ	0
2300	1613	0	HaF nt.	0	horned snake	horned snake		422a	2	2010-02-22	1900-01-01	vagrant		https://pishoyg.github.io/crum/2300.html	ϩⲁϥ ⲛⲧ.	ϩⲁϥ ⲛⲧ.	ϩⲁϥ ⲛⲧ.	ϩⲁϥ ⲛⲧ.	ϩⲁϥ ⲛⲧ.	-		horned snake	horned snake	horned snake	horned snake	horned snake	horned snake	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=422a	422	a	ϩⲁϥ ⲛⲧ.	ϩⲁϥ ⲛⲧ.	ϩⲁϥ ⲛⲧ.	ϩⲁϥ ⲛⲧ.	ϩⲁϥ ⲛⲧ.	ϩⲁϥ ⲛⲧ.	ϩⲁϥ ⲛⲧ.	ϩⲁϥ ⲛⲧ.	ϩⲁϥ ⲛⲧ.	ϩⲁϥ ⲛⲧ.	ϩⲁϥ ⲛⲧ.	ϩⲁϥ ⲛⲧ.	ϩⲁϥ ⲛⲧ.	ϩⲁϥ ⲛⲧ.	ϩⲁϥ ⲛⲧ.	ϩⲁϥ ⲛⲧ.	ϩⲁϥ ⲛⲧ.	ϩⲁϥ ⲛⲧ.	ϩⲁϥ ⲛⲧ.	ϩⲁϥ ⲛⲧ.	0
2299	1613	0	aSt.,eSt.	0	sound trumpet /$gk: [[salpizein]]$/	sound trumpet /$gk: [[salpizein]]$/	salpizein	422a	3	2010-02-22	1900-01-01	vagrant		https://pishoyg.github.io/crum/2299.html	ⲁϣⲧ., ⲉϣⲧ.	ⲁϣⲧ., ⲉϣⲧ.	ⲁϣⲧ., ⲉϣⲧ.	ⲁϣⲧ., ⲉϣⲧ.	ⲁϣⲧ., ⲉϣⲧ.	-	σαλπιζειν	sound trumpet [σαλπιζειν]	sound trumpet [σαλπιζειν]	sound trumpet	"sound trumpet <span style=""opacity:0.7"">[σαλπιζειν]</span>"	"sound trumpet <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%83%CE%B1%CE%BB%CF%80%CE%B9%CE%B6%CE%B5%CE%B9%CE%BD"">σαλπιζειν</a>]</span>"	sound trumpet	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=422a	422	a	ⲁϣⲧ., ⲉϣⲧ.	ⲁϣⲧ.	ⲁϣⲧ., ⲉϣⲧ.	ⲁϣⲧ.	ⲁϣⲧ., ⲉϣⲧ.	ⲁϣⲧ.	ⲁϣⲧ., ⲉϣⲧ.	ⲁϣⲧ.	ⲁϣⲧ., ⲉϣⲧ.	ⲁϣⲧ.	ⲁϣⲧ., ⲉϣⲧ.	ⲁϣⲧ.	ⲁϣⲧ., ⲉϣⲧ.	ⲁϣⲧ.	ⲁϣⲧ., ⲉϣⲧ.	ⲁϣⲧ.	ⲁϣⲧ., ⲉϣⲧ.	ⲁϣⲧ.	ⲁϣⲧ., ⲉϣⲧ.	ⲁϣⲧ.	0
2301	1615	0	(S) meHt.	3	needle, peg	needle, peg		422b	1	2010-02-22	2010-02-22	vagrant	vagrant	https://pishoyg.github.io/crum/2301.html	(S) ⲙⲉϩⲧ.	(S) ⲙⲉϩⲧ.	(S) ⲙⲉϩⲧ.	(S) ⲙⲉϩⲧ.	(S) ⲙⲉϩⲧ. (noun)	noun		needle, peg	needle, peg	needle, peg	needle, peg	needle, peg	needle, peg	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=422b	422	b	ⲙⲉϩⲧ. (noun)	ⲙⲉϩⲧ.																			0
2302	1615	0	(S) Ham nt.	1	(as last)	(as last)		422b	2	2010-02-22	1900-01-01	vagrant		https://pishoyg.github.io/crum/2302.html	(S) ϩⲁⲙ ⲛⲧ.	(S) ϩⲁⲙ ⲛⲧ.	(S) ϩⲁⲙ ⲛⲧ.	(S) ϩⲁⲙ ⲛⲧ.	(S) ϩⲁⲙ ⲛⲧ. (ⲡ)	noun male		<i>as last</i>	as last	<i>as last</i>	<i>as last</i>	<i>as last</i>	as last	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=422b	422	b	ϩⲁⲙ ⲛⲧ. (ⲡ)	ϩⲁⲙ ⲛⲧ.																			0
2303	1616	0	(S,F) ^^	1	usage, custom /$gk: [[sunhqeia]]$/	usage, custom /$gk: [[sunhqeia]]$/	sunhqeia	423a	1	2010-02-22	1900-01-01	vagrant		https://pishoyg.github.io/crum/2303.html	(S, F) ―	(S, F) ―	(S, F) ―	(S, F) ―	(S, F) ― (ⲡ)	noun male	συνηθεια	usage, custom [συνηθεια]	usage, custom [συνηθεια]	usage, custom	"usage, custom <span style=""opacity:0.7"">[συνηθεια]</span>"	"usage, custom <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%83%CF%85%CE%BD%CE%B7%CE%B8%CE%B5%CE%B9%CE%B1"">συνηθεια</a>]</span>"	usage, custom	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=423a	423	a	― (ⲡ)	―											― (ⲡ)	―							0
2304	1616	0	(S) tops,taps,taaps (B) taps	4	custom, habit /$gk: [[eqismos]]$/	custom, habit /$gk: [[eqismos]]$/	eqismos	423a	2	2010-02-22	1900-01-01	vagrant		https://pishoyg.github.io/crum/2304.html	"(S) ⲧⲟⲡⲥ, ⲧⲁⲡⲥ, ⲧⲁⲁⲡⲥ
(B) ⲧⲁⲡⲥ"	"(S) ⲧⲟⲡⲥ, ⲧⲁⲡⲥ, ⲧⲁⲁⲡⲥ
(B) ⲧⲁⲡⲥ"	"(S) ⲧⲟⲡⲥ, ⲧⲁⲡⲥ, ⲧⲁⲁⲡⲥ
(B) ⲧⲁⲡⲥ"	"(S) ⲧⲟⲡⲥ, ⲧⲁⲡⲥ, ⲧⲁⲁⲡⲥ
(B) ⲧⲁⲡⲥ"	"(S) ⲧⲟⲡⲥ, ⲧⲁⲡⲥ, ⲧⲁⲁⲡⲥ (ⲧ)
(B) ⲧⲁⲡⲥ (ⲧ)"	noun female	εθισμοσ	custom, habit [εθισμοσ]	custom, habit [εθισμοσ]	custom, habit	"custom, habit <span style=""opacity:0.7"">[εθισμοσ]</span>"	"custom, habit <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B5%CE%B8%CE%B9%CF%83%CE%BC%CE%BF%CF%83"">εθισμοσ</a>]</span>"	custom, habit	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=423a	423	a	ⲧⲟⲡⲥ, ⲧⲁⲡⲥ, ⲧⲁⲁⲡⲥ (ⲧ)	ⲧⲟⲡⲥ									ⲧⲁⲡⲥ (ⲧ)	ⲧⲁⲡⲥ									0
2308	1618	0	o nt.,oi nt.	0	have points	have points		423b	1	2010-02-23	1900-01-01	vagrant		https://pishoyg.github.io/crum/2308.html	ⲟ ⲛⲧ., ⲟⲓ ⲛⲧ.	ⲟ ⲛⲧ., ⲟⲓ ⲛⲧ.	ⲟ ⲛⲧ., ⲟⲓ ⲛⲧ.	ⲟ ⲛⲧ., ⲟⲓ ⲛⲧ.	ⲟ ⲛⲧ., ⲟⲓ ⲛⲧ.	-		have points	have points	have points	have points	have points	have points	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=423b	423	b	ⲟ ⲛⲧ., ⲟⲓ ⲛⲧ.	ⲟ ⲛⲧ.	ⲟ ⲛⲧ., ⲟⲓ ⲛⲧ.	ⲟ ⲛⲧ.	ⲟ ⲛⲧ., ⲟⲓ ⲛⲧ.	ⲟ ⲛⲧ.	ⲟ ⲛⲧ., ⲟⲓ ⲛⲧ.	ⲟ ⲛⲧ.	ⲟ ⲛⲧ., ⲟⲓ ⲛⲧ.	ⲟ ⲛⲧ.	ⲟ ⲛⲧ., ⲟⲓ ⲛⲧ.	ⲟ ⲛⲧ.	ⲟ ⲛⲧ., ⲟⲓ ⲛⲧ.	ⲟ ⲛⲧ.	ⲟ ⲛⲧ., ⲟⲓ ⲛⲧ.	ⲟ ⲛⲧ.	ⲟ ⲛⲧ., ⲟⲓ ⲛⲧ.	ⲟ ⲛⲧ.	ⲟ ⲛⲧ., ⲟⲓ ⲛⲧ.	ⲟ ⲛⲧ.	0
2309	1618	0	(B) rat t. ebol	0	put forth branches /$gk: [[blastanein]]$/	put forth branches /$gk: [[blastanein]]$/	blastanein	424a	2	2010-02-23	1900-01-01	vagrant		https://pishoyg.github.io/crum/2309.html	(B) ⲣⲁⲧ ⲧ. ⲉⲃⲟⲗ	(B) ⲣⲁⲧ ⲧ. ⲉⲃⲟⲗ	(B) ⲣⲁⲧ ⲧ. ⲉⲃⲟⲗ	(B) ⲣⲁⲧ ⲧ. ⲉⲃⲟⲗ	(B) ⲣⲁⲧ ⲧ. ⲉⲃⲟⲗ	-	βλαστανειν	put forth branches [βλαστανειν]	put forth branches [βλαστανειν]	put forth branches	"put forth branches <span style=""opacity:0.7"">[βλαστανειν]</span>"	"put forth branches <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B2%CE%BB%CE%B1%CF%83%CF%84%CE%B1%CE%BD%CE%B5%CE%B9%CE%BD"">βλαστανειν</a>]</span>"	put forth branches	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=424a	424	a											ⲣⲁⲧ ⲧ. ⲉⲃⲟⲗ	ⲣⲁⲧ ⲧ. ⲉⲃⲟⲗ									0
9020	1626	0	^^^ e-	0				430b	1	2014-08-06	1900-01-01	vagrant		https://pishoyg.github.io/crum/9020.html	<i><b>c</b></i> ⲉ-	<i><b>c</b></i> ⲉ-	c ⲉ-	c ⲉ-	ⲉ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=430b	430	b	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	0
2341	1629	0	(B) att.,atq.	0	unsewn	unsewn		431a	1	2010-02-23	1900-01-01	vagrant		https://pishoyg.github.io/crum/2341.html	(B) ⲁⲧⲧ., ⲁⲧⲑ.	(B) ⲁⲧⲧ., ⲁⲧⲑ.	(B) ⲁⲧⲧ., ⲁⲧⲑ.	(B) ⲁⲧⲧ., ⲁⲧⲑ.	(B) ⲁⲧⲧ., ⲁⲧⲑ.	-		unsewn	unsewn	unsewn	unsewn	unsewn	unsewn	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=431a	431	a											ⲁⲧⲧ., ⲁⲧⲑ.	ⲁⲧⲧ.									0
2342	1629	0	(B) ma nq.	0	darning needle /$gk: [[rafis]]$/	darning needle /$gk: [[rafis]]$/	rafis	431a	2	2010-02-23	1900-01-01	vagrant		https://pishoyg.github.io/crum/2342.html	(B) ⲙⲁ ⲛⲑ.	(B) ⲙⲁ ⲛⲑ.	(B) ⲙⲁ ⲛⲑ.	(B) ⲙⲁ ⲛⲑ.	(B) ⲙⲁ ⲛⲑ.	-	ραφισ	darning needle [ραφισ]	darning needle [ραφισ]	darning needle	"darning needle <span style=""opacity:0.7"">[ραφισ]</span>"	"darning needle <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%81%CE%B1%CF%86%CE%B9%CF%83"">ραφισ</a>]</span>"	darning needle	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=431a	431	a											ⲙⲁ ⲛⲑ.	ⲙⲁ ⲛⲑ.									0
2343	1629	0	(S) pka pt.	0	sewing thing, needle	sewing thing, needle		431a	3	2010-02-23	1900-01-01	vagrant		https://pishoyg.github.io/crum/2343.html	(S) ⲡⲕⲁ ⲡⲧ.	(S) ⲡⲕⲁ ⲡⲧ.	(S) ⲡⲕⲁ ⲡⲧ.	(S) ⲡⲕⲁ ⲡⲧ.	(S) ⲡⲕⲁ ⲡⲧ.	-		sewing thing, needle	sewing thing, needle	sewing thing, needle	sewing thing, needle	sewing thing, needle	sewing thing, needle	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=431a	431	a	ⲡⲕⲁ ⲡⲧ.	ⲡⲕⲁ ⲡⲧ.																			0
2344	1629	0	(S,B) reFt.	0	sewers, tailors /$gk: [[rafideuths]]$/	sewers, tailors /$gk: [[rafideuths]]$/	rafideuths	431b	4	2010-02-23	1900-01-01	vagrant		https://pishoyg.github.io/crum/2344.html	(S, B) ⲣⲉϥⲧ.	(S, B) ⲣⲉϥⲧ.	(S, B) ⲣⲉϥⲧ.	(S, B) ⲣⲉϥⲧ.	(S, B) ⲣⲉϥⲧ.	-	ραφιδευτησ	sewers, tailors [ραφιδευτησ]	sewers, tailors [ραφιδευτησ]	sewers, tailors	"sewers, tailors <span style=""opacity:0.7"">[ραφιδευτησ]</span>"	"sewers, tailors <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%81%CE%B1%CF%86%CE%B9%CE%B4%CE%B5%CF%85%CF%84%CE%B7%CF%83"">ραφιδευτησ</a>]</span>"	sewers, tailors	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=431b	431	b	ⲣⲉϥⲧ.	ⲣⲉϥⲧ.									ⲣⲉϥⲧ.	ⲣⲉϥⲧ.									0
2345	1629	0	(B) qraps,traps	4	awl, spike /$gk: [[aphtion]]$/	awl, spike /$gk: [[aphtion]]$/	aphtion	431b	5	2010-02-23	1900-01-01	vagrant		https://pishoyg.github.io/crum/2345.html	(B) ⲑⲣⲁⲡⲥ, ⲧⲣⲁⲡⲥ	(B) ⲑⲣⲁⲡⲥ, ⲧⲣⲁⲡⲥ	(B) ⲑⲣⲁⲡⲥ, ⲧⲣⲁⲡⲥ	(B) ⲑⲣⲁⲡⲥ, ⲧⲣⲁⲡⲥ	(B) ⲑⲣⲁⲡⲥ, ⲧⲣⲁⲡⲥ (ⲧ)	noun female	απητιον	awl, spike [απητιον]	awl, spike [απητιον]	awl, spike	"awl, spike <span style=""opacity:0.7"">[απητιον]</span>"	"awl, spike <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B1%CF%80%CE%B7%CF%84%CE%B9%CE%BF%CE%BD"">απητιον</a>]</span>"	awl, spike	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=431b	431	b											ⲑⲣⲁⲡⲥ, ⲧⲣⲁⲡⲥ (ⲧ)	ⲑⲣⲁⲡⲥ									0
8859	1634	0	t. nHht= n-	0				431b	1	2011-01-31	1900-01-01	vagrant		https://pishoyg.github.io/crum/8859.html	ⲧ. ⲛϩⲏⲧ= ⲛ-	ⲧ. ⲛϩⲏⲧ= ⲛ-	ⲧ. ⲛϩⲏⲧ= ⲛ-	ⲧ. ⲛϩⲏⲧ= ⲛ-	ⲧ. ⲛϩⲏⲧ= ⲛ-	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=431b	431	b	ⲧ. ⲛϩⲏⲧ= ⲛ-	ⲧ. ⲛϩⲏⲧ= ⲛ-	ⲧ. ⲛϩⲏⲧ= ⲛ-	ⲧ. ⲛϩⲏⲧ= ⲛ-	ⲧ. ⲛϩⲏⲧ= ⲛ-	ⲧ. ⲛϩⲏⲧ= ⲛ-	ⲧ. ⲛϩⲏⲧ= ⲛ-	ⲧ. ⲛϩⲏⲧ= ⲛ-	ⲧ. ⲛϩⲏⲧ= ⲛ-	ⲧ. ⲛϩⲏⲧ= ⲛ-	ⲧ. ⲛϩⲏⲧ= ⲛ-	ⲧ. ⲛϩⲏⲧ= ⲛ-	ⲧ. ⲛϩⲏⲧ= ⲛ-	ⲧ. ⲛϩⲏⲧ= ⲛ-	ⲧ. ⲛϩⲏⲧ= ⲛ-	ⲧ. ⲛϩⲏⲧ= ⲛ-	ⲧ. ⲛϩⲏⲧ= ⲛ-	ⲧ. ⲛϩⲏⲧ= ⲛ-	ⲧ. ⲛϩⲏⲧ= ⲛ-	ⲧ. ⲛϩⲏⲧ= ⲛ-	0
6656	1635	0		99	tr :	tr :		432a	1	2010-07-30	1900-01-01	vagrant		https://pishoyg.github.io/crum/6656.html						HEADER		tr :	tr :	tr :	tr :	tr :	tr :	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=432a	432	a																					0
6657	1635	6656	(S) ^^^ e-	0				432a	2	2010-07-30	1900-01-01	vagrant		https://pishoyg.github.io/crum/6657.html	(S) <i><b>c</b></i> ⲉ-	(S) <i><b>c</b></i> ⲉ-	(S) c ⲉ-	(S) c ⲉ-	(S) ⲉ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=432a	432	a	ⲉ- (c)	ⲉ-																			1
6658	1635	6656	^^^ Hn-,^^^ Ken-	0				432a	3	2010-07-30	1900-01-01	vagrant		https://pishoyg.github.io/crum/6658.html	<i><b>c</b></i> ϩⲛ-, <i><b>c</b></i> ϧⲉⲛ-	<i><b>c</b></i> ϩⲛ-, <i><b>c</b></i> ϧⲉⲛ-	c ϩⲛ-, c ϧⲉⲛ-	c ϩⲛ-, c ϧⲉⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=432a	432	a	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	1
