key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	key-link	word-parsed	word-parsed-no-ref	word-parsed-no-html	word-parsed-no-ref-no-html	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-html	en-parsed-no-greek	en-parsed-light-greek	en-parsed-link-light-greek	en-parsed-no-greek-no-html	crum-link	crum-page	crum-column	dialect-S	lemma-S	dialect-Sa	lemma-Sa	dialect-Sf	lemma-Sf	dialect-A	lemma-A	dialect-sA	lemma-sA	dialect-B	lemma-B	dialect-F	lemma-F	dialect-Fb	lemma-Fb	dialect-O	lemma-O	dialect-NH	lemma-NH	depth
3511	2225	0	T H.	0	pay fee	pay fee		693a	2	2010-03-24	1900-01-01	vagrant		https://pishoyg.github.io/crum/3511.html	ϯ ϩ.	ϯ ϩ.	ϯ ϩ.	ϯ ϩ.	ϯ ϩ.	-		pay fee	pay fee	pay fee	pay fee	pay fee	pay fee	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=693a	693	a	ϯ ϩ.	ϯ ϩ.	ϯ ϩ.	ϯ ϩ.	ϯ ϩ.	ϯ ϩ.	ϯ ϩ.	ϯ ϩ.	ϯ ϩ.	ϯ ϩ.	ϯ ϩ.	ϯ ϩ.	ϯ ϩ.	ϯ ϩ.	ϯ ϩ.	ϯ ϩ.	ϯ ϩ.	ϯ ϩ.	ϯ ϩ.	ϯ ϩ.	0
3512	2225	0	Ji Hnau	0	bring offering, tribute /*?*/	bring offering, tribute /*?*/		693a	3	2010-03-24	1900-01-01	vagrant		https://pishoyg.github.io/crum/3512.html	ϫⲓ ϩⲛⲁⲩ	ϫⲓ ϩⲛⲁⲩ	ϫⲓ ϩⲛⲁⲩ	ϫⲓ ϩⲛⲁⲩ	ϫⲓ ϩⲛⲁⲩ	-		bring offering, tribute (?)	bring offering, tribute (?)	bring offering, tribute (?)	bring offering, tribute (?)	bring offering, tribute (?)	bring offering, tribute (?)	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=693a	693	a	ϫⲓ ϩⲛⲁⲩ	ϫⲓ ϩⲛⲁⲩ	ϫⲓ ϩⲛⲁⲩ	ϫⲓ ϩⲛⲁⲩ	ϫⲓ ϩⲛⲁⲩ	ϫⲓ ϩⲛⲁⲩ	ϫⲓ ϩⲛⲁⲩ	ϫⲓ ϩⲛⲁⲩ	ϫⲓ ϩⲛⲁⲩ	ϫⲓ ϩⲛⲁⲩ	ϫⲓ ϩⲛⲁⲩ	ϫⲓ ϩⲛⲁⲩ	ϫⲓ ϩⲛⲁⲩ	ϫⲓ ϩⲛⲁⲩ	ϫⲓ ϩⲛⲁⲩ	ϫⲓ ϩⲛⲁⲩ	ϫⲓ ϩⲛⲁⲩ	ϫⲓ ϩⲛⲁⲩ	ϫⲓ ϩⲛⲁⲩ	ϫⲓ ϩⲛⲁⲩ	0
7887	2226	0		99	With following preposition:	With following preposition:		693a	1	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7887.html						HEADER		With following preposition:	With following preposition:	With following preposition:	With following preposition:	With following preposition:	With following preposition:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=693a	693	a																					0
7888	2226	7887	^^^ e-	0	(remoter obj)	(remoter obj)		693a	2	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7888.html	<i><b>c</b></i> ⲉ-	<i><b>c</b></i> ⲉ-	c ⲉ-	c ⲉ-	ⲉ- (c)	-		<i>remoter obj</i>	remoter obj	<i>remoter obj</i>	<i>remoter obj</i>	<i>remoter obj</i>	remoter obj	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=693a	693	a	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	1
7889	2226	7887	^^^ eqbe-	0				693a	3	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7889.html	<i><b>c</b></i> ⲉⲑⲃⲉ-	<i><b>c</b></i> ⲉⲑⲃⲉ-	c ⲉⲑⲃⲉ-	c ⲉⲑⲃⲉ-	ⲉⲑⲃⲉ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=693a	693	a	ⲉⲑⲃⲉ- (c)	ⲉⲑⲃⲉ-	ⲉⲑⲃⲉ- (c)	ⲉⲑⲃⲉ-	ⲉⲑⲃⲉ- (c)	ⲉⲑⲃⲉ-	ⲉⲑⲃⲉ- (c)	ⲉⲑⲃⲉ-	ⲉⲑⲃⲉ- (c)	ⲉⲑⲃⲉ-	ⲉⲑⲃⲉ- (c)	ⲉⲑⲃⲉ-	ⲉⲑⲃⲉ- (c)	ⲉⲑⲃⲉ-	ⲉⲑⲃⲉ- (c)	ⲉⲑⲃⲉ-	ⲉⲑⲃⲉ- (c)	ⲉⲑⲃⲉ-	ⲉⲑⲃⲉ- (c)	ⲉⲑⲃⲉ-	1
7890	2226	7887	^^^ eten-	0				693a	4	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7890.html	<i><b>c</b></i> ⲉⲧⲉⲛ-	<i><b>c</b></i> ⲉⲧⲉⲛ-	c ⲉⲧⲉⲛ-	c ⲉⲧⲉⲛ-	ⲉⲧⲉⲛ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=693a	693	a	ⲉⲧⲉⲛ- (c)	ⲉⲧⲉⲛ-	ⲉⲧⲉⲛ- (c)	ⲉⲧⲉⲛ-	ⲉⲧⲉⲛ- (c)	ⲉⲧⲉⲛ-	ⲉⲧⲉⲛ- (c)	ⲉⲧⲉⲛ-	ⲉⲧⲉⲛ- (c)	ⲉⲧⲉⲛ-	ⲉⲧⲉⲛ- (c)	ⲉⲧⲉⲛ-	ⲉⲧⲉⲛ- (c)	ⲉⲧⲉⲛ-	ⲉⲧⲉⲛ- (c)	ⲉⲧⲉⲛ-	ⲉⲧⲉⲛ- (c)	ⲉⲧⲉⲛ-	ⲉⲧⲉⲛ- (c)	ⲉⲧⲉⲛ-	1
7891	2226	7887	^^^ eJen-	0				693b	5	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7891.html	<i><b>c</b></i> ⲉϫⲉⲛ-	<i><b>c</b></i> ⲉϫⲉⲛ-	c ⲉϫⲉⲛ-	c ⲉϫⲉⲛ-	ⲉϫⲉⲛ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=693b	693	b	ⲉϫⲉⲛ- (c)	ⲉϫⲉⲛ-	ⲉϫⲉⲛ- (c)	ⲉϫⲉⲛ-	ⲉϫⲉⲛ- (c)	ⲉϫⲉⲛ-	ⲉϫⲉⲛ- (c)	ⲉϫⲉⲛ-	ⲉϫⲉⲛ- (c)	ⲉϫⲉⲛ-	ⲉϫⲉⲛ- (c)	ⲉϫⲉⲛ-	ⲉϫⲉⲛ- (c)	ⲉϫⲉⲛ-	ⲉϫⲉⲛ- (c)	ⲉϫⲉⲛ-	ⲉϫⲉⲛ- (c)	ⲉϫⲉⲛ-	ⲉϫⲉⲛ- (c)	ⲉϫⲉⲛ-	1
7892	2226	7887	^^^ n- *^dat^*	0				693b	6	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7892.html	<i><b>c</b></i> ⲛ- {dat}	<i><b>c</b></i> ⲛ- {dat}	c ⲛ- {dat}	c ⲛ- {dat}	ⲛ- {dat} (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=693b	693	b	ⲛ- {dat} (c)	ⲛ- {dat}	ⲛ- {dat} (c)	ⲛ- {dat}	ⲛ- {dat} (c)	ⲛ- {dat}	ⲛ- {dat} (c)	ⲛ- {dat}	ⲛ- {dat} (c)	ⲛ- {dat}	ⲛ- {dat} (c)	ⲛ- {dat}	ⲛ- {dat} (c)	ⲛ- {dat}	ⲛ- {dat} (c)	ⲛ- {dat}	ⲛ- {dat} (c)	ⲛ- {dat}	ⲛ- {dat} (c)	ⲛ- {dat}	1
7893	2226	7887	^^^ nten-	0				693b	7	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7893.html	<i><b>c</b></i> ⲛⲧⲉⲛ-	<i><b>c</b></i> ⲛⲧⲉⲛ-	c ⲛⲧⲉⲛ-	c ⲛⲧⲉⲛ-	ⲛⲧⲉⲛ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=693b	693	b	ⲛⲧⲉⲛ- (c)	ⲛⲧⲉⲛ-	ⲛⲧⲉⲛ- (c)	ⲛⲧⲉⲛ-	ⲛⲧⲉⲛ- (c)	ⲛⲧⲉⲛ-	ⲛⲧⲉⲛ- (c)	ⲛⲧⲉⲛ-	ⲛⲧⲉⲛ- (c)	ⲛⲧⲉⲛ-	ⲛⲧⲉⲛ- (c)	ⲛⲧⲉⲛ-	ⲛⲧⲉⲛ- (c)	ⲛⲧⲉⲛ-	ⲛⲧⲉⲛ- (c)	ⲛⲧⲉⲛ-	ⲛⲧⲉⲛ- (c)	ⲛⲧⲉⲛ-	ⲛⲧⲉⲛ- (c)	ⲛⲧⲉⲛ-	1
3513	2226	0	^^	1	command /$gk: [[entalma, paraggelia]]$/	command /$gk: [[entalma, paraggelia]]$/	entalma, paraggelia	693b	8	2010-03-24	1900-01-01	vagrant		https://pishoyg.github.io/crum/3513.html	―	―	―	―	― (ⲡ)	noun male	ενταλμα, παραγγελια	command [ενταλμα, παραγγελια]	command [ενταλμα, παραγγελια]	command	"command <span style=""opacity:0.7"">[ενταλμα, παραγγελια]</span>"	"command <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B5%CE%BD%CF%84%CE%B1%CE%BB%CE%BC%CE%B1"">ενταλμα</a>, <a href=""https://logeion.uchicago.edu/%CF%80%CE%B1%CF%81%CE%B1%CE%B3%CE%B3%CE%B5%CE%BB%CE%B9%CE%B1"">παραγγελια</a>]</span>"	command	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=693b	693	b	― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―	0
3514	2227	0	(B) ^^	3	entreaty	entreaty		693b	1	2010-03-24	1900-01-01	vagrant		https://pishoyg.github.io/crum/3514.html	(B) ―	(B) ―	(B) ―	(B) ―	(B) ― (noun)	noun		entreaty	entreaty	entreaty	entreaty	entreaty	entreaty	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=693b	693	b											― (noun)	―									0
3515	2228	0	(S) atH.	0	without (/*going to*/) law, (in undertakings to deliver, pay &c)	without (/*going to*/) law, (in undertakings to deliver, pay &c)		694a	1	2010-03-24	1900-01-01	vagrant		https://pishoyg.github.io/crum/3515.html	(S) ⲁⲧϩ.	(S) ⲁⲧϩ.	(S) ⲁⲧϩ.	(S) ⲁⲧϩ.	(S) ⲁⲧϩ.	-		without <i>(going to)</i> law, <i>in undertakings to deliver, pay &c</i>	without (going to) law, in undertakings to deliver, pay &c	without <i>(going to)</i> law, <i>in undertakings to deliver, pay &c</i>	without <i>(going to)</i> law, <i>in undertakings to deliver, pay &c</i>	without <i>(going to)</i> law, <i>in undertakings to deliver, pay &c</i>	without (going to) law, in undertakings to deliver, pay &c	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=694a	694	a	ⲁⲧϩ.	ⲁⲧϩ.																			0
3516	2228	0	(S,A,sA,B,F) eire mpH.,eire mpaH.$,r H.	0	give judgement, avenge, go to law	give judgement, avenge, go to law		694a	2	2010-03-24	1900-01-01	vagrant		https://pishoyg.github.io/crum/3516.html	(S, A, sA, B, F) ⲉⲓⲣⲉ ⲙⲡϩ., ⲉⲓⲣⲉ ⲙⲡⲁϩ.<i> &c</i>, ⲣ ϩ.	(S, A, sA, B, F) ⲉⲓⲣⲉ ⲙⲡϩ., ⲉⲓⲣⲉ ⲙⲡⲁϩ.<i> &c</i>, ⲣ ϩ.	(S, A, sA, B, F) ⲉⲓⲣⲉ ⲙⲡϩ., ⲉⲓⲣⲉ ⲙⲡⲁϩ. &c, ⲣ ϩ.	(S, A, sA, B, F) ⲉⲓⲣⲉ ⲙⲡϩ., ⲉⲓⲣⲉ ⲙⲡⲁϩ. &c, ⲣ ϩ.	(S, A, sA, B, F) ⲉⲓⲣⲉ ⲙⲡϩ., ⲉⲓⲣⲉ ⲙⲡⲁϩ., ⲣ ϩ. (&c)	-		give judgement, avenge, go to law	give judgement, avenge, go to law	give judgement, avenge, go to law	give judgement, avenge, go to law	give judgement, avenge, go to law	give judgement, avenge, go to law	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=694a	694	a	ⲉⲓⲣⲉ ⲙⲡϩ., ⲉⲓⲣⲉ ⲙⲡⲁϩ., ⲣ ϩ. (&c)	ⲉⲓⲣⲉ ⲙⲡϩ.					ⲉⲓⲣⲉ ⲙⲡϩ., ⲉⲓⲣⲉ ⲙⲡⲁϩ., ⲣ ϩ. (&c)	ⲉⲓⲣⲉ ⲙⲡϩ.	ⲉⲓⲣⲉ ⲙⲡϩ., ⲉⲓⲣⲉ ⲙⲡⲁϩ., ⲣ ϩ. (&c)	ⲉⲓⲣⲉ ⲙⲡϩ.	ⲉⲓⲣⲉ ⲙⲡϩ., ⲉⲓⲣⲉ ⲙⲡⲁϩ., ⲣ ϩ. (&c)	ⲉⲓⲣⲉ ⲙⲡϩ.	ⲉⲓⲣⲉ ⲙⲡϩ., ⲉⲓⲣⲉ ⲙⲡⲁϩ., ⲣ ϩ. (&c)	ⲉⲓⲣⲉ ⲙⲡϩ.							0
7894	2228	3516	^^^ mn-,^^^ nem-	0				694a	3	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7894.html	<i><b>c</b></i> ⲙⲛ-, <i><b>c</b></i> ⲛⲉⲙ-	<i><b>c</b></i> ⲙⲛ-, <i><b>c</b></i> ⲛⲉⲙ-	c ⲙⲛ-, c ⲛⲉⲙ-	c ⲙⲛ-, c ⲛⲉⲙ-	ⲙⲛ-, ⲛⲉⲙ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=694a	694	a	ⲙⲛ-, ⲛⲉⲙ- (c)	ⲙⲛ-	ⲙⲛ-, ⲛⲉⲙ- (c)	ⲙⲛ-	ⲙⲛ-, ⲛⲉⲙ- (c)	ⲙⲛ-	ⲙⲛ-, ⲛⲉⲙ- (c)	ⲙⲛ-	ⲙⲛ-, ⲛⲉⲙ- (c)	ⲙⲛ-	ⲙⲛ-, ⲛⲉⲙ- (c)	ⲙⲛ-	ⲙⲛ-, ⲛⲉⲙ- (c)	ⲙⲛ-	ⲙⲛ-, ⲛⲉⲙ- (c)	ⲙⲛ-	ⲙⲛ-, ⲛⲉⲙ- (c)	ⲙⲛ-	ⲙⲛ-, ⲛⲉⲙ- (c)	ⲙⲛ-	1
7895	2228	3516	^^^ n- *^gen or dat^*	0				694a	4	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7895.html	<i><b>c</b></i> ⲛ- {gen or dat}	<i><b>c</b></i> ⲛ- {gen or dat}	c ⲛ- {gen or dat}	c ⲛ- {gen or dat}	ⲛ- {gen or dat} (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=694a	694	a	ⲛ- {gen or dat} (c)	ⲛ- {gen or dat}	ⲛ- {gen or dat} (c)	ⲛ- {gen or dat}	ⲛ- {gen or dat} (c)	ⲛ- {gen or dat}	ⲛ- {gen or dat} (c)	ⲛ- {gen or dat}	ⲛ- {gen or dat} (c)	ⲛ- {gen or dat}	ⲛ- {gen or dat} (c)	ⲛ- {gen or dat}	ⲛ- {gen or dat} (c)	ⲛ- {gen or dat}	ⲛ- {gen or dat} (c)	ⲛ- {gen or dat}	ⲛ- {gen or dat} (c)	ⲛ- {gen or dat}	ⲛ- {gen or dat} (c)	ⲛ- {gen or dat}	1
7896	2228	3516	^^^ oute-	0				694a	5	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7896.html	<i><b>c</b></i> ⲟⲩⲧⲉ-	<i><b>c</b></i> ⲟⲩⲧⲉ-	c ⲟⲩⲧⲉ-	c ⲟⲩⲧⲉ-	ⲟⲩⲧⲉ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=694a	694	a	ⲟⲩⲧⲉ- (c)	ⲟⲩⲧⲉ-	ⲟⲩⲧⲉ- (c)	ⲟⲩⲧⲉ-	ⲟⲩⲧⲉ- (c)	ⲟⲩⲧⲉ-	ⲟⲩⲧⲉ- (c)	ⲟⲩⲧⲉ-	ⲟⲩⲧⲉ- (c)	ⲟⲩⲧⲉ-	ⲟⲩⲧⲉ- (c)	ⲟⲩⲧⲉ-	ⲟⲩⲧⲉ- (c)	ⲟⲩⲧⲉ-	ⲟⲩⲧⲉ- (c)	ⲟⲩⲧⲉ-	ⲟⲩⲧⲉ- (c)	ⲟⲩⲧⲉ-	ⲟⲩⲧⲉ- (c)	ⲟⲩⲧⲉ-	1
7913	2228	3516	^^^ Ka-	0				694a	6	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7913.html	<i><b>c</b></i> ϧⲁ-	<i><b>c</b></i> ϧⲁ-	c ϧⲁ-	c ϧⲁ-	ϧⲁ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=694a	694	a	ϧⲁ- (c)	ϧⲁ-	ϧⲁ- (c)	ϧⲁ-	ϧⲁ- (c)	ϧⲁ-	ϧⲁ- (c)	ϧⲁ-	ϧⲁ- (c)	ϧⲁ-	ϧⲁ- (c)	ϧⲁ-	ϧⲁ- (c)	ϧⲁ-	ϧⲁ- (c)	ϧⲁ-	ϧⲁ- (c)	ϧⲁ-	ϧⲁ- (c)	ϧⲁ-	1
7897	2228	3516	^^^ Hn-,^^^ Ken-	0				694a	7	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7897.html	<i><b>c</b></i> ϩⲛ-, <i><b>c</b></i> ϧⲉⲛ-	<i><b>c</b></i> ϩⲛ-, <i><b>c</b></i> ϧⲉⲛ-	c ϩⲛ-, c ϧⲉⲛ-	c ϩⲛ-, c ϧⲉⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=694a	694	a	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	1
3517	2228	0	(S,A,sA,B,F) T H.	0	give judgement /$gk: [[krinein]]$/	give judgement /$gk: [[krinein]]$/	krinein	694a	8	2010-03-24	1900-01-01	vagrant		https://pishoyg.github.io/crum/3517.html	(S, A, sA, B, F) ϯ ϩ.	(S, A, sA, B, F) ϯ ϩ.	(S, A, sA, B, F) ϯ ϩ.	(S, A, sA, B, F) ϯ ϩ.	(S, A, sA, B, F) ϯ ϩ.	-	κρινειν	give judgement [κρινειν]	give judgement [κρινειν]	give judgement	"give judgement <span style=""opacity:0.7"">[κρινειν]</span>"	"give judgement <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%BA%CF%81%CE%B9%CE%BD%CE%B5%CE%B9%CE%BD"">κρινειν</a>]</span>"	give judgement	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=694a	694	a	ϯ ϩ.	ϯ ϩ.					ϯ ϩ.	ϯ ϩ.	ϯ ϩ.	ϯ ϩ.	ϯ ϩ.	ϯ ϩ.	ϯ ϩ.	ϯ ϩ.							0
7898	2228	3517	^^^ e-	0				694a	9	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7898.html	<i><b>c</b></i> ⲉ-	<i><b>c</b></i> ⲉ-	c ⲉ-	c ⲉ-	ⲉ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=694a	694	a	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	1
7899	2228	3517	^^^ eJn-	0				694b	10	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7899.html	<i><b>c</b></i> ⲉϫⲛ-	<i><b>c</b></i> ⲉϫⲛ-	c ⲉϫⲛ-	c ⲉϫⲛ-	ⲉϫⲛ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=694b	694	b	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	1
7900	2228	3517	^^^ n- *^dat^*	0				694b	11	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7900.html	<i><b>c</b></i> ⲛ- {dat}	<i><b>c</b></i> ⲛ- {dat}	c ⲛ- {dat}	c ⲛ- {dat}	ⲛ- {dat} (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=694b	694	b	ⲛ- {dat} (c)	ⲛ- {dat}	ⲛ- {dat} (c)	ⲛ- {dat}	ⲛ- {dat} (c)	ⲛ- {dat}	ⲛ- {dat} (c)	ⲛ- {dat}	ⲛ- {dat} (c)	ⲛ- {dat}	ⲛ- {dat} (c)	ⲛ- {dat}	ⲛ- {dat} (c)	ⲛ- {dat}	ⲛ- {dat} (c)	ⲛ- {dat}	ⲛ- {dat} (c)	ⲛ- {dat}	ⲛ- {dat} (c)	ⲛ- {dat}	1
7901	2228	3517	^^^ nqmhT n-	0				694b	12	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7901.html	<i><b>c</b></i> ⲛⲑⲙⲏϯ ⲛ-	<i><b>c</b></i> ⲛⲑⲙⲏϯ ⲛ-	c ⲛⲑⲙⲏϯ ⲛ-	c ⲛⲑⲙⲏϯ ⲛ-	ⲛⲑⲙⲏϯ ⲛ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=694b	694	b	ⲛⲑⲙⲏϯ ⲛ- (c)	ⲛⲑⲙⲏϯ ⲛ-	ⲛⲑⲙⲏϯ ⲛ- (c)	ⲛⲑⲙⲏϯ ⲛ-	ⲛⲑⲙⲏϯ ⲛ- (c)	ⲛⲑⲙⲏϯ ⲛ-	ⲛⲑⲙⲏϯ ⲛ- (c)	ⲛⲑⲙⲏϯ ⲛ-	ⲛⲑⲙⲏϯ ⲛ- (c)	ⲛⲑⲙⲏϯ ⲛ-	ⲛⲑⲙⲏϯ ⲛ- (c)	ⲛⲑⲙⲏϯ ⲛ-	ⲛⲑⲙⲏϯ ⲛ- (c)	ⲛⲑⲙⲏϯ ⲛ-	ⲛⲑⲙⲏϯ ⲛ- (c)	ⲛⲑⲙⲏϯ ⲛ-	ⲛⲑⲙⲏϯ ⲛ- (c)	ⲛⲑⲙⲏϯ ⲛ-	ⲛⲑⲙⲏϯ ⲛ- (c)	ⲛⲑⲙⲏϯ ⲛ-	1
7902	2228	3517	^^^ oube-	0				694b	13	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7902.html	<i><b>c</b></i> ⲟⲩⲃⲉ-	<i><b>c</b></i> ⲟⲩⲃⲉ-	c ⲟⲩⲃⲉ-	c ⲟⲩⲃⲉ-	ⲟⲩⲃⲉ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=694b	694	b	ⲟⲩⲃⲉ- (c)	ⲟⲩⲃⲉ-	ⲟⲩⲃⲉ- (c)	ⲟⲩⲃⲉ-	ⲟⲩⲃⲉ- (c)	ⲟⲩⲃⲉ-	ⲟⲩⲃⲉ- (c)	ⲟⲩⲃⲉ-	ⲟⲩⲃⲉ- (c)	ⲟⲩⲃⲉ-	ⲟⲩⲃⲉ- (c)	ⲟⲩⲃⲉ-	ⲟⲩⲃⲉ- (c)	ⲟⲩⲃⲉ-	ⲟⲩⲃⲉ- (c)	ⲟⲩⲃⲉ-	ⲟⲩⲃⲉ- (c)	ⲟⲩⲃⲉ-	ⲟⲩⲃⲉ- (c)	ⲟⲩⲃⲉ-	1
7903	2228	3517	^^^ oute-	0				694b	14	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7903.html	<i><b>c</b></i> ⲟⲩⲧⲉ-	<i><b>c</b></i> ⲟⲩⲧⲉ-	c ⲟⲩⲧⲉ-	c ⲟⲩⲧⲉ-	ⲟⲩⲧⲉ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=694b	694	b	ⲟⲩⲧⲉ- (c)	ⲟⲩⲧⲉ-	ⲟⲩⲧⲉ- (c)	ⲟⲩⲧⲉ-	ⲟⲩⲧⲉ- (c)	ⲟⲩⲧⲉ-	ⲟⲩⲧⲉ- (c)	ⲟⲩⲧⲉ-	ⲟⲩⲧⲉ- (c)	ⲟⲩⲧⲉ-	ⲟⲩⲧⲉ- (c)	ⲟⲩⲧⲉ-	ⲟⲩⲧⲉ- (c)	ⲟⲩⲧⲉ-	ⲟⲩⲧⲉ- (c)	ⲟⲩⲧⲉ-	ⲟⲩⲧⲉ- (c)	ⲟⲩⲧⲉ-	ⲟⲩⲧⲉ- (c)	ⲟⲩⲧⲉ-	1
7904	2228	3517	(B) at..T H.	0	not judging	not judging		694b	15	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7904.html	(B) ⲁⲧϯ ϩ.	(B) ⲁⲧϯ ϩ.	(B) ⲁⲧϯ ϩ.	(B) ⲁⲧϯ ϩ.	(B) ⲁⲧϯ ϩ.	-		not judging	not judging	not judging	not judging	not judging	not judging	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=694b	694	b											ⲁⲧϯ ϩ.	ⲁⲧϯ ϩ.									1
