key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	key-link	word-parsed	word-parsed-no-ref	word-parsed-no-html	word-parsed-no-ref-no-html	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-html	en-parsed-no-greek	en-parsed-light-greek	en-parsed-link-light-greek	en-parsed-no-greek-no-html	crum-link	crum-page	crum-column	dialect-S	lemma-S	dialect-Sa	lemma-Sa	dialect-Sf	lemma-Sf	dialect-A	lemma-A	dialect-sA	lemma-sA	dialect-B	lemma-B	dialect-F	lemma-F	dialect-Fb	lemma-Fb	dialect-O	lemma-O	dialect-NH	lemma-NH	inflections-B	depth
1952	938	0	(S) rmns.	0	famous person /$gk: [[onomastos]]$/	famous person /$gk: [[onomastos]]$/	onomastos	360a	10	2010-02-16	1900-01-01	vagrant		https://pishoyg.github.io/crum/1952.html	(S) ⲣⲙⲛⲥ.	(S) ⲣⲙⲛⲥ.	(S) ⲣⲙⲛⲥ.	(S) ⲣⲙⲛⲥ.	(S) ⲣⲙⲛⲥ.	-	ονομαστοσ	famous person [ονομαστοσ]	famous person [ονομαστοσ]	famous person	"famous person <span style=""opacity:0.7"">[ονομαστοσ]</span>"	"famous person <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%BF%CE%BD%CE%BF%CE%BC%CE%B1%CF%83%CF%84%CE%BF%CF%83"">ονομαστοσ</a>]</span>"	famous person	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=360a	360	a	ⲣⲙⲛⲥ.	ⲣⲙⲛⲥ.																				0
1421	939	0	(S,B) r tep.,r tef.	0	pass winter /$gk: [[paraxeimazein]]$/	pass winter /$gk: [[paraxeimazein]]$/	paraxeimazein	268a	1	2010-02-09	2010-02-09	vagrant	vagrant	https://pishoyg.github.io/crum/1421.html	(S, B) ⲣ ⲧⲉⲡ., ⲣ ⲧⲉⲫ.	(S, B) ⲣ ⲧⲉⲡ., ⲣ ⲧⲉⲫ.	(S, B) ⲣ ⲧⲉⲡ., ⲣ ⲧⲉⲫ.	(S, B) ⲣ ⲧⲉⲡ., ⲣ ⲧⲉⲫ.	(S, B) ⲣ ⲧⲉⲡ., ⲣ ⲧⲉⲫ.	-	παραχειμαζειν	pass winter [παραχειμαζειν]	pass winter [παραχειμαζειν]	pass winter	"pass winter <span style=""opacity:0.7"">[παραχειμαζειν]</span>"	"pass winter <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%80%CE%B1%CF%81%CE%B1%CF%87%CE%B5%CE%B9%CE%BC%CE%B1%CE%B6%CE%B5%CE%B9%CE%BD"">παραχειμαζειν</a>]</span>"	pass winter	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=268a	268	a	ⲣ ⲧⲉⲡ., ⲣ ⲧⲉⲫ.	ⲣ ⲧⲉⲡ.									ⲣ ⲧⲉⲡ., ⲣ ⲧⲉⲫ.	ⲣ ⲧⲉⲡ.									ⲣ	0
2975	940	0	(S) H$^e^$ nS. (B) Hh nS.	1	spring /$gk: [[ear]]$/	spring /$gk: [[ear]]$/	ear	564b	1	2010-03-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/2975.html	"(S) ϩ(ⲉ) ⲛϣ.
(B) ϩⲏ ⲛϣ."	"(S) ϩ(ⲉ) ⲛϣ.
(B) ϩⲏ ⲛϣ."	"(S) ϩ(ⲉ) ⲛϣ.
(B) ϩⲏ ⲛϣ."	"(S) ϩ(ⲉ) ⲛϣ.
(B) ϩⲏ ⲛϣ."	"(S) ϩ ⲛϣ., ϩⲉ ⲛϣ. (ⲡ)
(B) ϩⲏ ⲛϣ. (ⲡ)"	noun male	εαρ	spring [εαρ]	spring [εαρ]	spring	"spring <span style=""opacity:0.7"">[εαρ]</span>"	"spring <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B5%CE%B1%CF%81"">εαρ</a>]</span>"	spring	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=564b	564	b	ϩ ⲛϣ., ϩⲉ ⲛϣ. (ⲡ)	ϩ ⲛϣ.									ϩⲏ ⲛϣ. (ⲡ)	ϩⲏ ⲛϣ.									ϩⲏ,ⲉ̀ϩⲏ,ⲛ̀ϩⲏ,ⲙ̀ϩⲏ,ⲟⲩϩⲏ,ϩⲁⲛϩⲏ,ⲡ̀ϩⲏ,ⲫ̀ϩⲏ,ⲡⲁⲓϩⲏ,ⲡⲁϩⲏ,ⲡⲉⲛϩⲏ,ⲡⲉⲕϩⲏ,ⲡⲉϩⲏ,ⲡⲉⲧⲉⲛϩⲏ,ⲡⲉϥϩⲏ,ⲡⲉⲥϩⲏ,ⲡⲟⲩϩⲏ,ⲛⲓϩⲏ,ⲛⲉⲛϩⲏ,ⲛⲁⲓϩⲏ,ⲛⲁϩⲏ,ⲛⲉⲕϩⲏ,ⲛⲉϩⲏ,ⲛⲉⲧⲉⲛϩⲏ,ⲛⲉϥϩⲏ,ⲛⲉⲥϩⲏ,ⲛⲟⲩϩⲏ	0
2976	940	0	(S,A,F) Swm	1	tribute, tax /$gk: [[foros]]$/	tribute, tax /$gk: [[foros]]$/	foros	564b	2	2010-03-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/2976.html	(S, A, F) ϣⲱⲙ	(S, A, F) ϣⲱⲙ	(S, A, F) ϣⲱⲙ	(S, A, F) ϣⲱⲙ	(S, A, F) ϣⲱⲙ (ⲡ)	noun male	φοροσ	tribute, tax [φοροσ]	tribute, tax [φοροσ]	tribute, tax	"tribute, tax <span style=""opacity:0.7"">[φοροσ]</span>"	"tribute, tax <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%86%CE%BF%CF%81%CE%BF%CF%83"">φοροσ</a>]</span>"	tribute, tax	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=564b	564	b	ϣⲱⲙ (ⲡ)	ϣⲱⲙ					ϣⲱⲙ (ⲡ)	ϣⲱⲙ					ϣⲱⲙ (ⲡ)	ϣⲱⲙ								0
2977	940	2976	T S.	0	pay tribute	pay tribute		564b	3	2010-03-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/2977.html	ϯ ϣ.	ϯ ϣ.	ϯ ϣ.	ϯ ϣ.	ϯ ϣ.	-		pay tribute	pay tribute	pay tribute	pay tribute	pay tribute	pay tribute	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=564b	564	b	ϯ ϣ.	ϯ ϣ.	ϯ ϣ.	ϯ ϣ.	ϯ ϣ.	ϯ ϣ.	ϯ ϣ.	ϯ ϣ.	ϯ ϣ.	ϯ ϣ.	ϯ ϣ.	ϯ ϣ.	ϯ ϣ.	ϯ ϣ.	ϯ ϣ.	ϯ ϣ.	ϯ ϣ.	ϯ ϣ.	ϯ ϣ.	ϯ ϣ.	ϯ	1
2978	940	2976	Ji S.	0	take tribute	take tribute		564b	4	2010-03-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/2978.html	ϫⲓ ϣ.	ϫⲓ ϣ.	ϫⲓ ϣ.	ϫⲓ ϣ.	ϫⲓ ϣ.	-		take tribute	take tribute	take tribute	take tribute	take tribute	take tribute	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=564b	564	b	ϫⲓ ϣ.	ϫⲓ ϣ.	ϫⲓ ϣ.	ϫⲓ ϣ.	ϫⲓ ϣ.	ϫⲓ ϣ.	ϫⲓ ϣ.	ϫⲓ ϣ.	ϫⲓ ϣ.	ϫⲓ ϣ.	ϫⲓ ϣ.	ϫⲓ ϣ.	ϫⲓ ϣ.	ϫⲓ ϣ.	ϫⲓ ϣ.	ϫⲓ ϣ.	ϫⲓ ϣ.	ϫⲓ ϣ.	ϫⲓ ϣ.	ϫⲓ ϣ.	ϫⲓ	1
5573	941	0		99	tr :	tr :		133a	1	2010-06-05	1900-01-01	vagrant		https://pishoyg.github.io/crum/5573.html						HEADER		tr :	tr :	tr :	tr :	tr :	tr :	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=133a	133	a																						0
5574	941	5573	k. ebol	0				133a	2	2010-06-05	1900-01-01	vagrant		https://pishoyg.github.io/crum/5574.html	ⲕ. ⲉⲃⲟⲗ	ⲕ. ⲉⲃⲟⲗ	ⲕ. ⲉⲃⲟⲗ	ⲕ. ⲉⲃⲟⲗ	ⲕ. ⲉⲃⲟⲗ	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=133a	133	a	ⲕ. ⲉⲃⲟⲗ	ⲕ. ⲉⲃⲟⲗ	ⲕ. ⲉⲃⲟⲗ	ⲕ. ⲉⲃⲟⲗ	ⲕ. ⲉⲃⲟⲗ	ⲕ. ⲉⲃⲟⲗ	ⲕ. ⲉⲃⲟⲗ	ⲕ. ⲉⲃⲟⲗ	ⲕ. ⲉⲃⲟⲗ	ⲕ. ⲉⲃⲟⲗ	ⲕ. ⲉⲃⲟⲗ	ⲕ. ⲉⲃⲟⲗ	ⲕ. ⲉⲃⲟⲗ	ⲕ. ⲉⲃⲟⲗ	ⲕ. ⲉⲃⲟⲗ	ⲕ. ⲉⲃⲟⲗ	ⲕ. ⲉⲃⲟⲗ	ⲕ. ⲉⲃⲟⲗ	ⲕ. ⲉⲃⲟⲗ	ⲕ. ⲉⲃⲟⲗ	ⲕ	1
632	941	0	(B) kaHs	4	custom /$gk: [[eqos]]$/	custom /$gk: [[eqos]]$/	eqos	133a	3	2010-02-01	1900-01-01	vagrant		https://pishoyg.github.io/crum/632.html	(B) ⲕⲁϩⲥ	(B) ⲕⲁϩⲥ	(B) ⲕⲁϩⲥ	(B) ⲕⲁϩⲥ	(B) ⲕⲁϩⲥ (ⲧ)	noun female	εθοσ	custom [εθοσ]	custom [εθοσ]	custom	"custom <span style=""opacity:0.7"">[εθοσ]</span>"	"custom <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B5%CE%B8%CE%BF%CF%83"">εθοσ</a>]</span>"	custom	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=133a	133	a											ⲕⲁϩⲥ (ⲧ)	ⲕⲁϩⲥ									ⲕⲁϩⲥ,ⲉ̀ⲕⲁϩⲥ,ⲛ̀ⲕⲁϩⲥ,ⲙ̀ⲕⲁϩⲥ,ⲟⲩⲕⲁϩⲥ,ϩⲁⲛⲕⲁϩⲥ,ⲧ̀ⲕⲁϩⲥ,ⲑ̀ⲕⲁϩⲥ,ⲧⲁⲓⲕⲁϩⲥ,ⲧⲁⲕⲁϩⲥ,ⲧⲉⲛⲕⲁϩⲥ,ⲧⲉⲕⲕⲁϩⲥ,ⲧⲉⲕⲁϩⲥ,ⲧⲉⲧⲉⲛⲕⲁϩⲥ,ⲧⲉϥⲕⲁϩⲥ,ⲧⲉⲥⲕⲁϩⲥ,ⲧⲟⲩⲕⲁϩⲥ,ⲛⲓⲕⲁϩⲥ,ⲛⲉⲛⲕⲁϩⲥ,ⲛⲁⲓⲕⲁϩⲥ,ⲛⲁⲕⲁϩⲥ,ⲛⲉⲕⲕⲁϩⲥ,ⲛⲉⲕⲁϩⲥ,ⲛⲉⲧⲉⲛⲕⲁϩⲥ,ⲛⲉϥⲕⲁϩⲥ,ⲛⲉⲥⲕⲁϩⲥ,ⲛⲟⲩⲕⲁϩⲥ	0
5575	941	632	er k.	0	become custom	become custom		133a	4	2010-06-05	1900-01-01	vagrant		https://pishoyg.github.io/crum/5575.html	ⲉⲣ ⲕ.	ⲉⲣ ⲕ.	ⲉⲣ ⲕ.	ⲉⲣ ⲕ.	ⲉⲣ ⲕ.	-		become custom	become custom	become custom	become custom	become custom	become custom	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=133a	133	a	ⲉⲣ ⲕ.	ⲉⲣ ⲕ.	ⲉⲣ ⲕ.	ⲉⲣ ⲕ.	ⲉⲣ ⲕ.	ⲉⲣ ⲕ.	ⲉⲣ ⲕ.	ⲉⲣ ⲕ.	ⲉⲣ ⲕ.	ⲉⲣ ⲕ.	ⲉⲣ ⲕ.	ⲉⲣ ⲕ.	ⲉⲣ ⲕ.	ⲉⲣ ⲕ.	ⲉⲣ ⲕ.	ⲉⲣ ⲕ.	ⲉⲣ ⲕ.	ⲉⲣ ⲕ.	ⲉⲣ ⲕ.	ⲉⲣ ⲕ.	ⲉⲣ	1
