key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	key-link	word-parsed	word-parsed-no-ref	word-title	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-greek	crum-link	dialect-S	dialect-Sa	dialect-Sf	dialect-A	dialect-sA	dialect-B	dialect-F	dialect-Fb	dialect-O	dialect-NH	depth
8120	2317	3710	(S) ^^^ e-	0	profit by	profit by		729b	4	2010-08-13	1900-01-01	vagrant		https://pishoyg.github.io/crum/8120.html	(S) <i><b>c</b></i> ⲉ-	(S) <i><b>c</b></i> ⲉ-	ⲉ- (c)	(S) ⲉ- (c)	-		profit by	profit by	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=729b	ⲉ- (c)										1
8121	2317	3710	^^^ n- *^dat^*	0				729b	5	2010-08-13	1900-01-01	vagrant		https://pishoyg.github.io/crum/8121.html	<i><b>c</b></i> ⲛ- {dat}	<i><b>c</b></i> ⲛ- {dat}	ⲛ- {dat} (c)	ⲛ- {dat} (c)	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=729b	ⲛ- {dat} (c)	ⲛ- {dat} (c)	ⲛ- {dat} (c)	ⲛ- {dat} (c)	ⲛ- {dat} (c)	ⲛ- {dat} (c)	ⲛ- {dat} (c)	ⲛ- {dat} (c)	ⲛ- {dat} (c)	ⲛ- {dat} (c)	1
8122	2317	3710	^^^ mn-	0				729b	6	2010-08-13	1900-01-01	vagrant		https://pishoyg.github.io/crum/8122.html	<i><b>c</b></i> ⲙⲛ-	<i><b>c</b></i> ⲙⲛ-	ⲙⲛ- (c)	ⲙⲛ- (c)	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=729b	ⲙⲛ- (c)	ⲙⲛ- (c)	ⲙⲛ- (c)	ⲙⲛ- (c)	ⲙⲛ- (c)	ⲙⲛ- (c)	ⲙⲛ- (c)	ⲙⲛ- (c)	ⲙⲛ- (c)	ⲙⲛ- (c)	1
8123	2317	3710	^^^ Hn-,^^^ Ken-	0				729b	7	2010-08-13	1900-01-01	vagrant		https://pishoyg.github.io/crum/8123.html	<i><b>c</b></i> ϩⲛ-, <i><b>c</b></i> ϧⲉⲛ-	<i><b>c</b></i> ϩⲛ-, <i><b>c</b></i> ϧⲉⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=729b	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	1
8124	2317	3710	(B) at..T H.	0				729b	8	2010-08-13	1900-01-01	vagrant		https://pishoyg.github.io/crum/8124.html	(B) ⲁⲧϯ ϩ.	(B) ⲁⲧϯ ϩ.	ⲁⲧϯ ϩ.	(B) ⲁⲧϯ ϩ.	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=729b						ⲁⲧϯ ϩ.					1
8126	2317	8124	met..at.	0				729b	9	2010-08-13	1900-01-01	vagrant		https://pishoyg.github.io/crum/8126.html	ⲙⲉⲧⲁⲧ.	ⲙⲉⲧⲁⲧ.	ⲙⲉⲧⲁⲧ.	ⲙⲉⲧⲁⲧ.	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=729b	ⲙⲉⲧⲁⲧ.	ⲙⲉⲧⲁⲧ.	ⲙⲉⲧⲁⲧ.	ⲙⲉⲧⲁⲧ.	ⲙⲉⲧⲁⲧ.	ⲙⲉⲧⲁⲧ.	ⲙⲉⲧⲁⲧ.	ⲙⲉⲧⲁⲧ.	ⲙⲉⲧⲁⲧ.	ⲙⲉⲧⲁⲧ.	2
8125	2317	3710	(S) reF..T H.	0				729b	10	2010-08-13	1900-01-01	vagrant		https://pishoyg.github.io/crum/8125.html	(S) ⲣⲉϥϯ ϩ.	(S) ⲣⲉϥϯ ϩ.	ⲣⲉϥϯ ϩ.	(S) ⲣⲉϥϯ ϩ.	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=729b	ⲣⲉϥϯ ϩ.										1
8127	2317	8125	mntr.	0				729b	11	2010-08-13	1900-01-01	vagrant		https://pishoyg.github.io/crum/8127.html	ⲙⲛⲧⲣ.	ⲙⲛⲧⲣ.	ⲙⲛⲧⲣ.	ⲙⲛⲧⲣ.	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=729b	ⲙⲛⲧⲣ.	ⲙⲛⲧⲣ.	ⲙⲛⲧⲣ.	ⲙⲛⲧⲣ.	ⲙⲛⲧⲣ.	ⲙⲛⲧⲣ.	ⲙⲛⲧⲣ.	ⲙⲛⲧⲣ.	ⲙⲛⲧⲣ.	ⲙⲛⲧⲣ.	2
3711	2317	0	(B) Jfe H.	0	acquire gain	acquire gain		729b	12	2010-03-27	1900-01-01	vagrant		https://pishoyg.github.io/crum/3711.html	(B) ϫⲫⲉ ϩ.	(B) ϫⲫⲉ ϩ.	ϫⲫⲉ ϩ.	(B) ϫⲫⲉ ϩ.	-		acquire gain	acquire gain	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=729b						ϫⲫⲉ ϩ.					0
3712	2317	0	(S,A,sA,F) Gn H. (B) Jem H.	0	find profit, gain /$gk: [[wfelein]]$/	find profit, gain /$gk: [[wfelein]]$/	wfelein	729b	13	2010-03-27	1900-01-01	vagrant		https://pishoyg.github.io/crum/3712.html	"(S, A, sA, F) ϭⲛ ϩ.
(B) ϫⲉⲙ ϩ."	"(S, A, sA, F) ϭⲛ ϩ.
(B) ϫⲉⲙ ϩ."	ϭⲛ ϩ., ϫⲉⲙ ϩ.	"(S, A, sA, F) ϭⲛ ϩ.
(B) ϫⲉⲙ ϩ."	-	ωφελειν	find profit, gain [ωφελειν]	find profit, gain	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=729b	ϭⲛ ϩ.			ϭⲛ ϩ.	ϭⲛ ϩ.	ϫⲉⲙ ϩ.	ϭⲛ ϩ.				0
8128	2317	3712	^^^ e-	0				729b	14	2010-08-13	1900-01-01	vagrant		https://pishoyg.github.io/crum/8128.html	<i><b>c</b></i> ⲉ-	<i><b>c</b></i> ⲉ-	ⲉ- (c)	ⲉ- (c)	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=729b	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	1
8129	2317	3712	^^^ Hn-,^^^ Ken-	0				729b	15	2010-08-13	1900-01-01	vagrant		https://pishoyg.github.io/crum/8129.html	<i><b>c</b></i> ϩⲛ-, <i><b>c</b></i> ϧⲉⲛ-	<i><b>c</b></i> ϩⲛ-, <i><b>c</b></i> ϧⲉⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=729b	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	1
8130	2317	3712	(sA,B) reFG.,reFJ.	0	one who finds gain	one who finds gain		729b	16	2010-08-13	1900-01-01	vagrant		https://pishoyg.github.io/crum/8130.html	(sA, B) ⲣⲉϥϭ., ⲣⲉϥϫ.	(sA, B) ⲣⲉϥϭ., ⲣⲉϥϫ.	ⲣⲉϥϭ., ⲣⲉϥϫ.	(sA, B) ⲣⲉϥϭ., ⲣⲉϥϫ.	-		one who finds gain	one who finds gain	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=729b					ⲣⲉϥϭ., ⲣⲉϥϫ.	ⲣⲉϥϭ., ⲣⲉϥϫ.					1
8131	2317	8130	(B) metr.	0				729b	17	2010-08-13	1900-01-01	vagrant		https://pishoyg.github.io/crum/8131.html	(B) ⲙⲉⲧⲣ.	(B) ⲙⲉⲧⲣ.	ⲙⲉⲧⲣ.	(B) ⲙⲉⲧⲣ.	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=729b						ⲙⲉⲧⲣ.					2
5306	2319	0		99	With following preposition:	With following preposition:		732b	1	2010-05-28	1900-01-01	vagrant		https://pishoyg.github.io/crum/5306.html					HEADER		With following preposition:	With following preposition:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=732b											0
5307	2319	5306	^^ e- *^obj^*	0	{intr:} |$ /$gk: [[tuptein, derein, patassein, rapizein]]$/ |$ into | {qual:} cast, lying (B) | {tr:} cast to, into (/*mostly B*/)	{intr:} |$ /$gk: [[tuptein, derein, patassein, rapizein]]$/ |$ into | {qual:} cast, lying (B) | {tr:} cast to, into (/*mostly B*/)	tuptein, derein, patassein, rapizein	732b	2	2010-05-28	2012-10-13	vagrant	vagrant	https://pishoyg.github.io/crum/5307.html	― ⲉ- {obj}	― ⲉ- {obj}	― ⲉ- {obj}	― ⲉ- {obj}	-	τυπτειν, δερειν, πατασσειν, ραπιζειν	"<b>intr:</b>
― [τυπτειν, δερειν, πατασσειν, ραπιζειν]
― into
<b>qual:</b> cast, lying <i>B</i>
<b>tr:</b> cast to, into <i>(mostly B)</i>"	"<b>intr:</b>
― 
― into
<b>qual:</b> cast, lying <i>B</i>
<b>tr:</b> cast to, into <i>(mostly B)</i>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=732b	― ⲉ- {obj}	― ⲉ- {obj}	― ⲉ- {obj}	― ⲉ- {obj}	― ⲉ- {obj}	― ⲉ- {obj}	― ⲉ- {obj}	― ⲉ- {obj}	― ⲉ- {obj}	― ⲉ- {obj}	1
5308	2319	5306	^^ eJn-	0	upon	upon		732b	3	2010-05-28	1900-01-01	vagrant		https://pishoyg.github.io/crum/5308.html	― ⲉϫⲛ-	― ⲉϫⲛ-	― ⲉϫⲛ-	― ⲉϫⲛ-	-		upon	upon	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=732b	― ⲉϫⲛ-	― ⲉϫⲛ-	― ⲉϫⲛ-	― ⲉϫⲛ-	― ⲉϫⲛ-	― ⲉϫⲛ-	― ⲉϫⲛ-	― ⲉϫⲛ-	― ⲉϫⲛ-	― ⲉϫⲛ-	1
5309	2319	5306	^^ mn-	0	strike /*fight*/ with	strike /*fight*/ with		733a	4	2010-05-28	1900-01-01	vagrant		https://pishoyg.github.io/crum/5309.html	― ⲙⲛ-	― ⲙⲛ-	― ⲙⲛ-	― ⲙⲛ-	-		strike (fight) with	strike (fight) with	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=733a	― ⲙⲛ-	― ⲙⲛ-	― ⲙⲛ-	― ⲙⲛ-	― ⲙⲛ-	― ⲙⲛ-	― ⲙⲛ-	― ⲙⲛ-	― ⲙⲛ-	― ⲙⲛ-	1
5310	2319	5306	^^ n- *^dat^*	0	(dat) | with (instrum)	(dat) | with (instrum)		733a	5	2010-05-28	1900-01-01	vagrant		https://pishoyg.github.io/crum/5310.html	― ⲛ- {dat}	― ⲛ- {dat}	― ⲛ- {dat}	― ⲛ- {dat}	-		"<i>dat</i>
with <i>instrum</i>"	"<i>dat</i>
with <i>instrum</i>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=733a	― ⲛ- {dat}	― ⲛ- {dat}	― ⲛ- {dat}	― ⲛ- {dat}	― ⲛ- {dat}	― ⲛ- {dat}	― ⲛ- {dat}	― ⲛ- {dat}	― ⲛ- {dat}	― ⲛ- {dat}	1
5311	2319	5306	^^ nsa-	0	after, upon (or emphatic)	after, upon (or emphatic)		733a	6	2010-05-28	1900-01-01	vagrant		https://pishoyg.github.io/crum/5311.html	― ⲛⲥⲁ-	― ⲛⲥⲁ-	― ⲛⲥⲁ-	― ⲛⲥⲁ-	-		after, upon <i>or emphatic</i>	after, upon <i>or emphatic</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=733a	― ⲛⲥⲁ-	― ⲛⲥⲁ-	― ⲛⲥⲁ-	― ⲛⲥⲁ-	― ⲛⲥⲁ-	― ⲛⲥⲁ-	― ⲛⲥⲁ-	― ⲛⲥⲁ-	― ⲛⲥⲁ-	― ⲛⲥⲁ-	1
5312	2319	5306	(B) ^^ Ka- (F) ^^ Ha-	0	beneath	beneath		733a	7	2010-05-28	1900-01-01	vagrant		https://pishoyg.github.io/crum/5312.html	"(B) ― ϧⲁ-
(F) ― ϩⲁ-"	"(B) ― ϧⲁ-
(F) ― ϩⲁ-"	― ϧⲁ-, ― ϩⲁ-	"(B) ― ϧⲁ-
(F) ― ϩⲁ-"	-		beneath	beneath	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=733a						― ϧⲁ-	― ϩⲁ-				1
5313	2319	5306	^^ Hn-,^^ Ken-	0	in, on | with (instr)	in, on | with (instr)		733a	8	2010-05-28	2010-05-28	vagrant	vagrant	https://pishoyg.github.io/crum/5313.html	― ϩⲛ-, ― ϧⲉⲛ-	― ϩⲛ-, ― ϧⲉⲛ-	― ϩⲛ-, ― ϧⲉⲛ-	― ϩⲛ-, ― ϧⲉⲛ-	-		"in, on
with <i>instr</i>"	"in, on
with <i>instr</i>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=733a	― ϩⲛ-, ― ϧⲉⲛ-	― ϩⲛ-, ― ϧⲉⲛ-	― ϩⲛ-, ― ϧⲉⲛ-	― ϩⲛ-, ― ϧⲉⲛ-	― ϩⲛ-, ― ϧⲉⲛ-	― ϩⲛ-, ― ϧⲉⲛ-	― ϩⲛ-, ― ϧⲉⲛ-	― ϩⲛ-, ― ϧⲉⲛ-	― ϩⲛ-, ― ϧⲉⲛ-	― ϩⲛ-, ― ϧⲉⲛ-	1
5314	2319	5306	(B) ^^ Haten-	0	beneath	beneath		733a	9	2010-05-28	1900-01-01	vagrant		https://pishoyg.github.io/crum/5314.html	(B) ― ϩⲁⲧⲉⲛ-	(B) ― ϩⲁⲧⲉⲛ-	― ϩⲁⲧⲉⲛ-	(B) ― ϩⲁⲧⲉⲛ-	-		beneath	beneath	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=733a						― ϩⲁⲧⲉⲛ-					1
5315	2319	5306	(B) ^^ HiJen-	0	upon	upon		733a	10	2010-05-28	1900-01-01	vagrant		https://pishoyg.github.io/crum/5315.html	(B) ― ϩⲓϫⲉⲛ-	(B) ― ϩⲓϫⲉⲛ-	― ϩⲓϫⲉⲛ-	(B) ― ϩⲓϫⲉⲛ-	-		upon	upon	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=733a						― ϩⲓϫⲉⲛ-					1
5316	2319	0		99	With following adverb:	With following adverb:		733b	11	2010-05-28	1900-01-01	vagrant		https://pishoyg.github.io/crum/5316.html					HEADER		With following adverb:	With following adverb:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=733b											0
5317	2319	5316	^^ ebol	0	(/*mostly B*/), cast out, put forth | {qual:} (B) | (as nn B)	(/*mostly B*/), cast out, put forth | {qual:} (B) | (as nn B)		733b	12	2010-05-28	1900-01-01	vagrant		https://pishoyg.github.io/crum/5317.html	― ⲉⲃⲟⲗ	― ⲉⲃⲟⲗ	― ⲉⲃⲟⲗ	― ⲉⲃⲟⲗ	-		"<i>(mostly B)</i>, cast out, put forth
<b>qual:</b> <i>B</i>
<i>as nn B</i>"	"<i>(mostly B)</i>, cast out, put forth
<b>qual:</b> <i>B</i>
<i>as nn B</i>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=733b	― ⲉⲃⲟⲗ	― ⲉⲃⲟⲗ	― ⲉⲃⲟⲗ	― ⲉⲃⲟⲗ	― ⲉⲃⲟⲗ	― ⲉⲃⲟⲗ	― ⲉⲃⲟⲗ	― ⲉⲃⲟⲗ	― ⲉⲃⲟⲗ	― ⲉⲃⲟⲗ	1
5318	2319	5316	(B) ^^ sabol n-	0				733b	13	2010-05-28	1900-01-01	vagrant		https://pishoyg.github.io/crum/5318.html	(B) ― ⲥⲁⲃⲟⲗ ⲛ-	(B) ― ⲥⲁⲃⲟⲗ ⲛ-	― ⲥⲁⲃⲟⲗ ⲛ-	(B) ― ⲥⲁⲃⲟⲗ ⲛ-	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=733b						― ⲥⲁⲃⲟⲗ ⲛ-					1
5319	2319	5316	(B) ^^ epesht	0	(/*mostly refl*/)	(/*mostly refl*/)		733b	14	2010-05-28	1900-01-01	vagrant		https://pishoyg.github.io/crum/5319.html	(B) ― ⲉⲡⲉⲥⲏⲧ	(B) ― ⲉⲡⲉⲥⲏⲧ	― ⲉⲡⲉⲥⲏⲧ	(B) ― ⲉⲡⲉⲥⲏⲧ	-		<i>(mostly refl)</i>	<i>(mostly refl)</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=733b						― ⲉⲡⲉⲥⲏⲧ					1
5320	2319	5316	(B) ^^ sapesht n-	0				734a	15	2010-05-28	1900-01-01	vagrant		https://pishoyg.github.io/crum/5320.html	(B) ― ⲥⲁⲡⲉⲥⲏⲧ ⲛ-	(B) ― ⲥⲁⲡⲉⲥⲏⲧ ⲛ-	― ⲥⲁⲡⲉⲥⲏⲧ ⲛ-	(B) ― ⲥⲁⲡⲉⲥⲏⲧ ⲛ-	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=734a						― ⲥⲁⲡⲉⲥⲏⲧ ⲛ-					1
5321	2319	5316	(B) ^^ satHh n-	0				734a	16	2010-05-28	1900-01-01	vagrant		https://pishoyg.github.io/crum/5321.html	(B) ― ⲥⲁⲧϩⲏ ⲛ-	(B) ― ⲥⲁⲧϩⲏ ⲛ-	― ⲥⲁⲧϩⲏ ⲛ-	(B) ― ⲥⲁⲧϩⲏ ⲛ-	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=734a						― ⲥⲁⲧϩⲏ ⲛ-					1
5322	2319	5316	(B) ^^ epSwi	0				734a	17	2010-05-28	1900-01-01	vagrant		https://pishoyg.github.io/crum/5322.html	(B) ― ⲉⲡϣⲱⲓ	(B) ― ⲉⲡϣⲱⲓ	― ⲉⲡϣⲱⲓ	(B) ― ⲉⲡϣⲱⲓ	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=734a						― ⲉⲡϣⲱⲓ					1
5323	2319	5316	(B) ^^ efaHou	0				734a	18	2010-05-28	1900-01-01	vagrant		https://pishoyg.github.io/crum/5323.html	(B) ― ⲉⲫⲁϩⲟⲩ	(B) ― ⲉⲫⲁϩⲟⲩ	― ⲉⲫⲁϩⲟⲩ	(B) ― ⲉⲫⲁϩⲟⲩ	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=734a						― ⲉⲫⲁϩⲟⲩ					1
5324	2319	5316	^^ eHoun,^^ eKoun	0				734a	19	2010-05-28	1900-01-01	vagrant		https://pishoyg.github.io/crum/5324.html	― ⲉϩⲟⲩⲛ, ― ⲉϧⲟⲩⲛ	― ⲉϩⲟⲩⲛ, ― ⲉϧⲟⲩⲛ	― ⲉϩⲟⲩⲛ, ― ⲉϧⲟⲩⲛ	― ⲉϩⲟⲩⲛ, ― ⲉϧⲟⲩⲛ	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=734a	― ⲉϩⲟⲩⲛ, ― ⲉϧⲟⲩⲛ	― ⲉϩⲟⲩⲛ, ― ⲉϧⲟⲩⲛ	― ⲉϩⲟⲩⲛ, ― ⲉϧⲟⲩⲛ	― ⲉϩⲟⲩⲛ, ― ⲉϧⲟⲩⲛ	― ⲉϩⲟⲩⲛ, ― ⲉϧⲟⲩⲛ	― ⲉϩⲟⲩⲛ, ― ⲉϧⲟⲩⲛ	― ⲉϩⲟⲩⲛ, ― ⲉϧⲟⲩⲛ	― ⲉϩⲟⲩⲛ, ― ⲉϧⲟⲩⲛ	― ⲉϩⲟⲩⲛ, ― ⲉϧⲟⲩⲛ	― ⲉϩⲟⲩⲛ, ― ⲉϧⲟⲩⲛ	1
5325	2319	5316	^^ eHeai,^^ eKrhi	0	cast down	cast down		734a	20	2010-05-28	1900-01-01	vagrant		https://pishoyg.github.io/crum/5325.html	― ⲉϩⲉⲁⲓ, ― ⲉϧⲣⲏⲓ	― ⲉϩⲉⲁⲓ, ― ⲉϧⲣⲏⲓ	― ⲉϩⲉⲁⲓ, ― ⲉϧⲣⲏⲓ	― ⲉϩⲉⲁⲓ, ― ⲉϧⲣⲏⲓ	-		cast down	cast down	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=734a	― ⲉϩⲉⲁⲓ, ― ⲉϧⲣⲏⲓ	― ⲉϩⲉⲁⲓ, ― ⲉϧⲣⲏⲓ	― ⲉϩⲉⲁⲓ, ― ⲉϧⲣⲏⲓ	― ⲉϩⲉⲁⲓ, ― ⲉϧⲣⲏⲓ	― ⲉϩⲉⲁⲓ, ― ⲉϧⲣⲏⲓ	― ⲉϩⲉⲁⲓ, ― ⲉϧⲣⲏⲓ	― ⲉϩⲉⲁⲓ, ― ⲉϧⲣⲏⲓ	― ⲉϩⲉⲁⲓ, ― ⲉϧⲣⲏⲓ	― ⲉϩⲉⲁⲓ, ― ⲉϧⲣⲏⲓ	― ⲉϩⲉⲁⲓ, ― ⲉϧⲣⲏⲓ	1
3728	2319	0	(S) ^^	3	 /$gk: [[tuptwn]]$/	 /$gk: [[tuptwn]]$/	tuptwn	734b	21	2010-03-27	2012-10-13	vagrant	vagrant	https://pishoyg.github.io/crum/3728.html	(S) ―	(S) ―	―	(S) ― (noun)	noun	τυπτων	[τυπτων]		https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=734b	― (noun)										0
3729	2319	0	(B) metatHitF	0	undauntedness	undauntedness		734b	22	2010-03-27	1900-01-01	vagrant		https://pishoyg.github.io/crum/3729.html	(B) ⲙⲉⲧⲁⲧϩⲓⲧϥ	(B) ⲙⲉⲧⲁⲧϩⲓⲧϥ	ⲙⲉⲧⲁⲧϩⲓⲧϥ	(B) ⲙⲉⲧⲁⲧϩⲓⲧϥ	-		undauntedness	undauntedness	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=734b						ⲙⲉⲧⲁⲧϩⲓⲧϥ					0
3730	2319	0	reFH.	0	smiter, thrower	smiter, thrower		734b	23	2010-03-27	1900-01-01	vagrant		https://pishoyg.github.io/crum/3730.html	ⲣⲉϥϩ.	ⲣⲉϥϩ.	ⲣⲉϥϩ.	ⲣⲉϥϩ.	-		smiter, thrower	smiter, thrower	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=734b	ⲣⲉϥϩ.	ⲣⲉϥϩ.	ⲣⲉϥϩ.	ⲣⲉϥϩ.	ⲣⲉϥϩ.	ⲣⲉϥϩ.	ⲣⲉϥϩ.	ⲣⲉϥϩ.	ⲣⲉϥϩ.	ⲣⲉϥϩ.	0
3731	2319	0	GinH.,JinH.	0	act of smiting, casting	act of smiting, casting		734b	24	2010-03-27	1900-01-01	vagrant		https://pishoyg.github.io/crum/3731.html	ϭⲓⲛϩ., ϫⲓⲛϩ.	ϭⲓⲛϩ., ϫⲓⲛϩ.	ϭⲓⲛϩ., ϫⲓⲛϩ.	ϭⲓⲛϩ., ϫⲓⲛϩ.	-		act of smiting, casting	act of smiting, casting	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=734b	ϭⲓⲛϩ., ϫⲓⲛϩ.	ϭⲓⲛϩ., ϫⲓⲛϩ.	ϭⲓⲛϩ., ϫⲓⲛϩ.	ϭⲓⲛϩ., ϫⲓⲛϩ.	ϭⲓⲛϩ., ϫⲓⲛϩ.	ϭⲓⲛϩ., ϫⲓⲛϩ.	ϭⲓⲛϩ., ϫⲓⲛϩ.	ϭⲓⲛϩ., ϫⲓⲛϩ.	ϭⲓⲛϩ., ϫⲓⲛϩ.	ϭⲓⲛϩ., ϫⲓⲛϩ.	0
3732	2319	0	(S,B,F) Hi toot= (A,sA) Hou toot=	0	lay hand, undertake, begin, attempt /$gk: [[egxeirizein, epixeirein]]$/	lay hand, undertake, begin, attempt /$gk: [[egxeirizein, epixeirein]]$/	egxeirizein, epixeirein	734b	25	2010-03-27	1900-01-01	vagrant		https://pishoyg.github.io/crum/3732.html	"(S, B, F) ϩⲓ ⲧⲟⲟⲧ=
(A, sA) ϩⲟⲩ ⲧⲟⲟⲧ="	"(S, B, F) ϩⲓ ⲧⲟⲟⲧ=
(A, sA) ϩⲟⲩ ⲧⲟⲟⲧ="	ϩⲓ ⲧⲟⲟⲧ=, ϩⲟⲩ ⲧⲟⲟⲧ=	"(S, B, F) ϩⲓ ⲧⲟⲟⲧ=
(A, sA) ϩⲟⲩ ⲧⲟⲟⲧ="	-	εγχειριζειν, επιχειρειν	lay hand, undertake, begin, attempt [εγχειριζειν, επιχειρειν]	lay hand, undertake, begin, attempt	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=734b	ϩⲓ ⲧⲟⲟⲧ=			ϩⲟⲩ ⲧⲟⲟⲧ=	ϩⲟⲩ ⲧⲟⲟⲧ=	ϩⲓ ⲧⲟⲟⲧ=	ϩⲓ ⲧⲟⲟⲧ=				0
8142	2319	3732	^^^ e-	0	upon	upon		734b	26	2010-08-13	1900-01-01	vagrant		https://pishoyg.github.io/crum/8142.html	<i><b>c</b></i> ⲉ-	<i><b>c</b></i> ⲉ-	ⲉ- (c)	ⲉ- (c)	-		upon	upon	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=734b	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	1
8143	2319	3732	^^^ eJn-	0				734b	27	2010-08-13	1900-01-01	vagrant		https://pishoyg.github.io/crum/8143.html	<i><b>c</b></i> ⲉϫⲛ-	<i><b>c</b></i> ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=734b	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	1
8144	2319	3732	^^^ n-	0				734b	28	2010-08-13	1900-01-01	vagrant		https://pishoyg.github.io/crum/8144.html	<i><b>c</b></i> ⲛ-	<i><b>c</b></i> ⲛ-	ⲛ- (c)	ⲛ- (c)	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=734b	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	1
