key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	key-link	word-parsed	word-parsed-no-ref	word-title	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-greek	crum-link	dialect-S	dialect-Sa	dialect-Sf	dialect-A	dialect-sA	dialect-B	dialect-F	dialect-Fb	dialect-O	dialect-NH	depth
7675	2127	7670	(B) ^^^ HifaHou	0				657b	6	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7675.html	(B) <i><b>c</b></i> ϩⲓⲫⲁϩⲟⲩ	(B) <i><b>c</b></i> ϩⲓⲫⲁϩⲟⲩ	ϩⲓⲫⲁϩⲟⲩ (c)	(B) ϩⲓⲫⲁϩⲟⲩ (c)	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=657b						ϩⲓⲫⲁϩⲟⲩ (c)					1
7676	2127	7670	(B) ^^^ HiJen-	0				657b	7	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7676.html	(B) <i><b>c</b></i> ϩⲓϫⲉⲛ-	(B) <i><b>c</b></i> ϩⲓϫⲉⲛ-	ϩⲓϫⲉⲛ- (c)	(B) ϩⲓϫⲉⲛ- (c)	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=657b						ϩⲓϫⲉⲛ- (c)					1
7677	2127	0		99	With following adverb:	With following adverb:		657b	8	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7677.html					HEADER		With following adverb:	With following adverb:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=657b											0
7678	2127	7677	(S,B) ^^^ ebol	0	cast forth	cast forth		657b	9	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7678.html	(S, B) <i><b>c</b></i> ⲉⲃⲟⲗ	(S, B) <i><b>c</b></i> ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	(S, B) ⲉⲃⲟⲗ (c)	-		cast forth	cast forth	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=657b	ⲉⲃⲟⲗ (c)					ⲉⲃⲟⲗ (c)					1
7679	2127	7677	^^^ epesht	0				657b	10	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7679.html	<i><b>c</b></i> ⲉⲡⲉⲥⲏⲧ	<i><b>c</b></i> ⲉⲡⲉⲥⲏⲧ	ⲉⲡⲉⲥⲏⲧ (c)	ⲉⲡⲉⲥⲏⲧ (c)	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=657b	ⲉⲡⲉⲥⲏⲧ (c)	ⲉⲡⲉⲥⲏⲧ (c)	ⲉⲡⲉⲥⲏⲧ (c)	ⲉⲡⲉⲥⲏⲧ (c)	ⲉⲡⲉⲥⲏⲧ (c)	ⲉⲡⲉⲥⲏⲧ (c)	ⲉⲡⲉⲥⲏⲧ (c)	ⲉⲡⲉⲥⲏⲧ (c)	ⲉⲡⲉⲥⲏⲧ (c)	ⲉⲡⲉⲥⲏⲧ (c)	1
7680	2127	7677	(B) ^^^ epSwi	0				657b	11	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7680.html	(B) <i><b>c</b></i> ⲉⲡϣⲱⲓ	(B) <i><b>c</b></i> ⲉⲡϣⲱⲓ	ⲉⲡϣⲱⲓ (c)	(B) ⲉⲡϣⲱⲓ (c)	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=657b						ⲉⲡϣⲱⲓ (c)					1
7681	2127	7677	(B) ^^^ eKoun	0				657b	12	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7681.html	(B) <i><b>c</b></i> ⲉϧⲟⲩⲛ	(B) <i><b>c</b></i> ⲉϧⲟⲩⲛ	ⲉϧⲟⲩⲛ (c)	(B) ⲉϧⲟⲩⲛ (c)	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=657b						ⲉϧⲟⲩⲛ (c)					1
7682	2127	7677	(B) ^^^ eKrhi	0				657b	13	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7682.html	(B) <i><b>c</b></i> ⲉϧⲣⲏⲓ	(B) <i><b>c</b></i> ⲉϧⲣⲏⲓ	ⲉϧⲣⲏⲓ (c)	(B) ⲉϧⲣⲏⲓ (c)	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=657b						ⲉϧⲣⲏⲓ (c)					1
7683	2127	7677	^^^ eHrai,^^^ eHrhi	0	upon, into	upon, into		657b	14	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7683.html	<i><b>c</b></i> ⲉϩⲣⲁⲓ, <i><b>c</b></i> ⲉϩⲣⲏⲓ	<i><b>c</b></i> ⲉϩⲣⲁⲓ, <i><b>c</b></i> ⲉϩⲣⲏⲓ	ⲉϩⲣⲁⲓ, ⲉϩⲣⲏⲓ (c)	ⲉϩⲣⲁⲓ, ⲉϩⲣⲏⲓ (c)	-		upon, into	upon, into	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=657b	ⲉϩⲣⲁⲓ, ⲉϩⲣⲏⲓ (c)	ⲉϩⲣⲁⲓ, ⲉϩⲣⲏⲓ (c)	ⲉϩⲣⲁⲓ, ⲉϩⲣⲏⲓ (c)	ⲉϩⲣⲁⲓ, ⲉϩⲣⲏⲓ (c)	ⲉϩⲣⲁⲓ, ⲉϩⲣⲏⲓ (c)	ⲉϩⲣⲁⲓ, ⲉϩⲣⲏⲓ (c)	ⲉϩⲣⲁⲓ, ⲉϩⲣⲏⲓ (c)	ⲉϩⲣⲁⲓ, ⲉϩⲣⲏⲓ (c)	ⲉϩⲣⲁⲓ, ⲉϩⲣⲏⲓ (c)	ⲉϩⲣⲁⲓ, ⲉϩⲣⲏⲓ (c)	1
3352	2127	0	(B) ^^	1	expulsion	expulsion		657b	15	2010-03-21	1900-01-01	vagrant		https://pishoyg.github.io/crum/3352.html	(B) ―	(B) ―	―	(B) ― (ⲡ)	noun male		expulsion	expulsion	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=657b						― (ⲡ)					0
3364	2129	0	apoui	1	(same ?)	(same ?)		660b	1	2010-03-21	1900-01-01	vagrant		https://pishoyg.github.io/crum/3364.html	ⲁⲡⲟⲩⲓ	ⲁⲡⲟⲩⲓ	ⲁⲡⲟⲩⲓ	ⲁⲡⲟⲩⲓ (ⲡ)	noun male		<i>same ?</i>	<i>same ?</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=660b	ⲁⲡⲟⲩⲓ (ⲡ)	ⲁⲡⲟⲩⲓ (ⲡ)	ⲁⲡⲟⲩⲓ (ⲡ)	ⲁⲡⲟⲩⲓ (ⲡ)	ⲁⲡⲟⲩⲓ (ⲡ)	ⲁⲡⲟⲩⲓ (ⲡ)	ⲁⲡⲟⲩⲓ (ⲡ)	ⲁⲡⲟⲩⲓ (ⲡ)	ⲁⲡⲟⲩⲓ (ⲡ)	ⲁⲡⲟⲩⲓ (ⲡ)	0
3365	2130	0	mntH.	0	sobriety, mildness /$gk: [[epieikeia]]$/	sobriety, mildness /$gk: [[epieikeia]]$/	epieikeia	660b	1	2010-03-21	1900-01-01	vagrant		https://pishoyg.github.io/crum/3365.html	ⲙⲛⲧϩ.	ⲙⲛⲧϩ.	ⲙⲛⲧϩ.	ⲙⲛⲧϩ.	-	επιεικεια	sobriety, mildness [επιεικεια]	sobriety, mildness	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=660b	ⲙⲛⲧϩ.	ⲙⲛⲧϩ.	ⲙⲛⲧϩ.	ⲙⲛⲧϩ.	ⲙⲛⲧϩ.	ⲙⲛⲧϩ.	ⲙⲛⲧϩ.	ⲙⲛⲧϩ.	ⲙⲛⲧϩ.	ⲙⲛⲧϩ.	0
3366	2130	0	r H.,o nH.	0	 /$gk: [[swfronein]]$/	 /$gk: [[swfronein]]$/	swfronein	660b	2	2010-03-21	1900-01-01	vagrant		https://pishoyg.github.io/crum/3366.html	ⲣ ϩ., ⲟ ⲛϩ.	ⲣ ϩ., ⲟ ⲛϩ.	ⲣ ϩ., ⲟ ⲛϩ.	ⲣ ϩ., ⲟ ⲛϩ.	-	σωφρονειν	[σωφρονειν]		https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=660b	ⲣ ϩ., ⲟ ⲛϩ.	ⲣ ϩ., ⲟ ⲛϩ.	ⲣ ϩ., ⲟ ⲛϩ.	ⲣ ϩ., ⲟ ⲛϩ.	ⲣ ϩ., ⲟ ⲛϩ.	ⲣ ϩ., ⲟ ⲛϩ.	ⲣ ϩ., ⲟ ⲛϩ.	ⲣ ϩ., ⲟ ⲛϩ.	ⲣ ϩ., ⲟ ⲛϩ.	ⲣ ϩ., ⲟ ⲛϩ.	0
7701	2132	0	paHre nH.,faHri nH.	0	 /$gk: [[farmakeia]]$/	 /$gk: [[farmakeia]]$/	farmakeia	661a	1	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7701.html	ⲡⲁϩⲣⲉ ⲛϩ., ⲫⲁϩⲣⲓ ⲛϩ.	ⲡⲁϩⲣⲉ ⲛϩ., ⲫⲁϩⲣⲓ ⲛϩ.	ⲡⲁϩⲣⲉ ⲛϩ., ⲫⲁϩⲣⲓ ⲛϩ.	ⲡⲁϩⲣⲉ ⲛϩ., ⲫⲁϩⲣⲓ ⲛϩ.	-	φαρμακεια	[φαρμακεια]		https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=661a	ⲡⲁϩⲣⲉ ⲛϩ., ⲫⲁϩⲣⲓ ⲛϩ.	ⲡⲁϩⲣⲉ ⲛϩ., ⲫⲁϩⲣⲓ ⲛϩ.	ⲡⲁϩⲣⲉ ⲛϩ., ⲫⲁϩⲣⲓ ⲛϩ.	ⲡⲁϩⲣⲉ ⲛϩ., ⲫⲁϩⲣⲓ ⲛϩ.	ⲡⲁϩⲣⲉ ⲛϩ., ⲫⲁϩⲣⲓ ⲛϩ.	ⲡⲁϩⲣⲉ ⲛϩ., ⲫⲁϩⲣⲓ ⲛϩ.	ⲡⲁϩⲣⲉ ⲛϩ., ⲫⲁϩⲣⲓ ⲛϩ.	ⲡⲁϩⲣⲉ ⲛϩ., ⲫⲁϩⲣⲓ ⲛϩ.	ⲡⲁϩⲣⲉ ⲛϩ., ⲫⲁϩⲣⲓ ⲛϩ.	ⲡⲁϩⲣⲉ ⲛϩ., ⲫⲁϩⲣⲓ ⲛϩ.	0
7702	2132	0	(B) metH.	0	 /$gk: [[mageia]]$/	 /$gk: [[mageia]]$/	mageia	661a	2	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7702.html	(B) ⲙⲉⲧϩ.	(B) ⲙⲉⲧϩ.	ⲙⲉⲧϩ.	(B) ⲙⲉⲧϩ.	-	μαγεια	[μαγεια]		https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=661a						ⲙⲉⲧϩ.					0
3367	2132	0	(S,B,F) r H.	0	bewitch, enchant /$gk: [[farmakeuein]]$/	bewitch, enchant /$gk: [[farmakeuein]]$/	farmakeuein	661a	3	2010-03-21	1900-01-01	vagrant		https://pishoyg.github.io/crum/3367.html	(S, B, F) ⲣ ϩ.	(S, B, F) ⲣ ϩ.	ⲣ ϩ.	(S, B, F) ⲣ ϩ.	-	φαρμακευειν	bewitch, enchant [φαρμακευειν]	bewitch, enchant	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=661a	ⲣ ϩ.					ⲣ ϩ.	ⲣ ϩ.				0
7703	2132	3367	^^^ e- *^obj^*	0				661a	4	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7703.html	<i><b>c</b></i> ⲉ- {obj}	<i><b>c</b></i> ⲉ- {obj}	ⲉ- {obj} (c)	ⲉ- {obj} (c)	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=661a	ⲉ- {obj} (c)	ⲉ- {obj} (c)	ⲉ- {obj} (c)	ⲉ- {obj} (c)	ⲉ- {obj} (c)	ⲉ- {obj} (c)	ⲉ- {obj} (c)	ⲉ- {obj} (c)	ⲉ- {obj} (c)	ⲉ- {obj} (c)	1
7704	2132	3367	(S) ^^^ Hi-	0				661a	5	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7704.html	(S) <i><b>c</b></i> ϩⲓ-	(S) <i><b>c</b></i> ϩⲓ-	ϩⲓ- (c)	(S) ϩⲓ- (c)	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=661a	ϩⲓ- (c)										1
7705	2132	3367	(B) met..r H.	0	 /$gk: [[gohteia]]$/	 /$gk: [[gohteia]]$/	gohteia	661a	6	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7705.html	(B) ⲙⲉⲧⲣ ϩ.	(B) ⲙⲉⲧⲣ ϩ.	ⲙⲉⲧⲣ ϩ.	(B) ⲙⲉⲧⲣ ϩ.	-	γοητεια	[γοητεια]		https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=661a						ⲙⲉⲧⲣ ϩ.					1
7706	2132	3367	(S,A,sA,B) reF..r H.	0	wizard, enchanter /$gk: [[farmakos, epaoidos]]$/	wizard, enchanter /$gk: [[farmakos, epaoidos]]$/	farmakos, epaoidos	661a	7	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7706.html	(S, A, sA, B) ⲣⲉϥⲣ ϩ.	(S, A, sA, B) ⲣⲉϥⲣ ϩ.	ⲣⲉϥⲣ ϩ.	(S, A, sA, B) ⲣⲉϥⲣ ϩ.	-	φαρμακοσ, επαοιδοσ	wizard, enchanter [φαρμακοσ, επαοιδοσ]	wizard, enchanter	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=661a	ⲣⲉϥⲣ ϩ.			ⲣⲉϥⲣ ϩ.	ⲣⲉϥⲣ ϩ.	ⲣⲉϥⲣ ϩ.					1
7707	2132	7706	mnt..reFr H.	0				661a	8	2010-08-11	1900-01-01	vagrant		https://pishoyg.github.io/crum/7707.html	ⲙⲛⲧⲣⲉϥⲣ ϩ.	ⲙⲛⲧⲣⲉϥⲣ ϩ.	ⲙⲛⲧⲣⲉϥⲣ ϩ.	ⲙⲛⲧⲣⲉϥⲣ ϩ.	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=661a	ⲙⲛⲧⲣⲉϥⲣ ϩ.	ⲙⲛⲧⲣⲉϥⲣ ϩ.	ⲙⲛⲧⲣⲉϥⲣ ϩ.	ⲙⲛⲧⲣⲉϥⲣ ϩ.	ⲙⲛⲧⲣⲉϥⲣ ϩ.	ⲙⲛⲧⲣⲉϥⲣ ϩ.	ⲙⲛⲧⲣⲉϥⲣ ϩ.	ⲙⲛⲧⲣⲉϥⲣ ϩ.	ⲙⲛⲧⲣⲉϥⲣ ϩ.	ⲙⲛⲧⲣⲉϥⲣ ϩ.	2
7719	2133	0		99	With following preposition:	With following preposition:		662b	1	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7719.html					HEADER		With following preposition:	With following preposition:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=662b											0
7720	2133	7719	^^^ e-	0				662b	2	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7720.html	<i><b>c</b></i> ⲉ-	<i><b>c</b></i> ⲉ-	ⲉ- (c)	ⲉ- (c)	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=662b	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	1
7721	2133	7719	^^^ eJn-	0				662b	3	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7721.html	<i><b>c</b></i> ⲉϫⲛ-	<i><b>c</b></i> ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=662b	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	1
7722	2133	7719	^^^ n-	0	(agent)	(agent)		662b	4	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7722.html	<i><b>c</b></i> ⲛ-	<i><b>c</b></i> ⲛ-	ⲛ- (c)	ⲛ- (c)	-		<i>agent</i>	<i>agent</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=662b	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	ⲛ- (c)	1
3370	2135	0	mntH.,meta.	0	magic /$gk: [[mageia, kakotexnia]]$/	magic /$gk: [[mageia, kakotexnia]]$/	mageia, kakotexnia	662b	1	2010-03-21	1900-01-01	vagrant		https://pishoyg.github.io/crum/3370.html	ⲙⲛⲧϩ., ⲙⲉⲧⲁ.	ⲙⲛⲧϩ., ⲙⲉⲧⲁ.	ⲙⲛⲧϩ., ⲙⲉⲧⲁ.	ⲙⲛⲧϩ., ⲙⲉⲧⲁ.	-	μαγεια, κακοτεχνια	magic [μαγεια, κακοτεχνια]	magic	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=662b	ⲙⲛⲧϩ., ⲙⲉⲧⲁ.	ⲙⲛⲧϩ., ⲙⲉⲧⲁ.	ⲙⲛⲧϩ., ⲙⲉⲧⲁ.	ⲙⲛⲧϩ., ⲙⲉⲧⲁ.	ⲙⲛⲧϩ., ⲙⲉⲧⲁ.	ⲙⲛⲧϩ., ⲙⲉⲧⲁ.	ⲙⲛⲧϩ., ⲙⲉⲧⲁ.	ⲙⲛⲧϩ., ⲙⲉⲧⲁ.	ⲙⲛⲧϩ., ⲙⲉⲧⲁ.	ⲙⲛⲧϩ., ⲙⲉⲧⲁ.	0
3371	2137	0		99	scrape, scratch	scrape, scratch		663a	1	2010-03-21	1900-01-01	vagrant		https://pishoyg.github.io/crum/3371.html					HEADER		scrape, scratch	scrape, scratch	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=663a											0
7723	2137	3371		99	tr :	tr :		663a	2	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7723.html					HEADER		tr :	tr :	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=663a											1
