key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	key-link	word-parsed	word-parsed-no-ref	word-title	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-greek	crum-link	dialect-S	dialect-Sa	dialect-Sf	dialect-A	dialect-sA	dialect-B	dialect-F	dialect-Fb	dialect-O	dialect-NH	depth
6774	3136	6770	^^^ mn-,^^^ nem-	0	with	with		460a	5	2010-08-02	1900-01-01	vagrant		https://pishoyg.github.io/crum/6774.html	<i><b>c</b></i> ⲙⲛ-, <i><b>c</b></i> ⲛⲉⲙ-	<i><b>c</b></i> ⲙⲛ-, <i><b>c</b></i> ⲛⲉⲙ-	ⲙⲛ-, ⲛⲉⲙ- (c)	ⲙⲛ-, ⲛⲉⲙ- (c)	-		with	with	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=460a	ⲙⲛ-, ⲛⲉⲙ- (c)	ⲙⲛ-, ⲛⲉⲙ- (c)	ⲙⲛ-, ⲛⲉⲙ- (c)	ⲙⲛ-, ⲛⲉⲙ- (c)	ⲙⲛ-, ⲛⲉⲙ- (c)	ⲙⲛ-, ⲛⲉⲙ- (c)	ⲙⲛ-, ⲛⲉⲙ- (c)	ⲙⲛ-, ⲛⲉⲙ- (c)	ⲙⲛ-, ⲛⲉⲙ- (c)	ⲙⲛ-, ⲛⲉⲙ- (c)	1
6775	3136	6770	^^^ Hi-	0	at, on	at, on		460a	6	2010-08-02	1900-01-01	vagrant		https://pishoyg.github.io/crum/6775.html	<i><b>c</b></i> ϩⲓ-	<i><b>c</b></i> ϩⲓ-	ϩⲓ- (c)	ϩⲓ- (c)	-		at, on	at, on	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=460a	ϩⲓ- (c)	ϩⲓ- (c)	ϩⲓ- (c)	ϩⲓ- (c)	ϩⲓ- (c)	ϩⲓ- (c)	ϩⲓ- (c)	ϩⲓ- (c)	ϩⲓ- (c)	ϩⲓ- (c)	1
6776	3136	6770	^^^ Hn-,^^^ Ken-	0	in	in		460a	7	2010-08-02	1900-01-01	vagrant		https://pishoyg.github.io/crum/6776.html	<i><b>c</b></i> ϩⲛ-, <i><b>c</b></i> ϧⲉⲛ-	<i><b>c</b></i> ϩⲛ-, <i><b>c</b></i> ϧⲉⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	-		in	in	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=460a	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	1
6777	3136	6770	(S) ^^^ Hatn-	0	beside	beside		460a	8	2010-08-02	1900-01-01	vagrant		https://pishoyg.github.io/crum/6777.html	(S) <i><b>c</b></i> ϩⲁⲧⲛ-	(S) <i><b>c</b></i> ϩⲁⲧⲛ-	ϩⲁⲧⲛ- (c)	(S) ϩⲁⲧⲛ- (c)	-		beside	beside	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=460a	ϩⲁⲧⲛ- (c)										1
6778	3136	6770	^^^ HiJn-	0	upon	upon		460a	9	2010-08-02	1900-01-01	vagrant		https://pishoyg.github.io/crum/6778.html	<i><b>c</b></i> ϩⲓϫⲛ-	<i><b>c</b></i> ϩⲓϫⲛ-	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ- (c)	-		upon	upon	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=460a	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ- (c)	1
6779	3136	0		99	With following adverb:	With following adverb:		460a	10	2010-08-02	1900-01-01	vagrant		https://pishoyg.github.io/crum/6779.html					HEADER		With following adverb:	With following adverb:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=460a											0
6780	3136	6779	(S) ^^^ eHrai	0	set down	set down		460a	11	2010-08-02	1900-01-01	vagrant		https://pishoyg.github.io/crum/6780.html	(S) <i><b>c</b></i> ⲉϩⲣⲁⲓ	(S) <i><b>c</b></i> ⲉϩⲣⲁⲓ	ⲉϩⲣⲁⲓ (c)	(S) ⲉϩⲣⲁⲓ (c)	-		set down	set down	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=460a	ⲉϩⲣⲁⲓ (c)										1
2562	3144	0	(S) oulpe	3	hollow place /*?*/	hollow place /*?*/		477b	1	2010-03-01	1900-01-01	vagrant		https://pishoyg.github.io/crum/2562.html	(S) ⲟⲩⲗⲡⲉ	(S) ⲟⲩⲗⲡⲉ	ⲟⲩⲗⲡⲉ	(S) ⲟⲩⲗⲡⲉ (noun)	noun		hollow place (?)	hollow place (?)	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=477b	ⲟⲩⲗⲡⲉ (noun)										0
3535	3281	0	(S) eHrai,eHrh (A) aQrhi,aQrh (sA) aHrh$^e^$i,aHrh,eHrh (B,O) eKrhi (F) eHlhi	0	to below, downward, (appended to vbs of motion)	to below, downward, (appended to vbs of motion)		700a	1	2010-03-25	1900-01-01	vagrant		https://pishoyg.github.io/crum/3535.html	"(S) ⲉϩⲣⲁⲓ, ⲉϩⲣⲏ
(A) ⲁⳉⲣⲏⲓ, ⲁⳉⲣⲏ
(sA) ⲁϩⲣⲏ(ⲉ)ⲓ, ⲁϩⲣⲏ, ⲉϩⲣⲏ
(B, O) ⲉϧⲣⲏⲓ
(F) ⲉϩⲗⲏⲓ"	"(S) ⲉϩⲣⲁⲓ, ⲉϩⲣⲏ
(A) ⲁⳉⲣⲏⲓ, ⲁⳉⲣⲏ
(sA) ⲁϩⲣⲏ(ⲉ)ⲓ, ⲁϩⲣⲏ, ⲉϩⲣⲏ
(B, O) ⲉϧⲣⲏⲓ
(F) ⲉϩⲗⲏⲓ"	ⲉϩⲣⲁⲓ, ⲉϩⲣⲏ, ⲁⳉⲣⲏⲓ, ⲁⳉⲣⲏ, ⲁϩⲣⲏⲓ, ⲁϩⲣⲏⲉⲓ, ⲁϩⲣⲏ, ⲉϩⲣⲏ, ⲉϧⲣⲏⲓ, ⲉϩⲗⲏⲓ	"(S) ⲉϩⲣⲁⲓ, ⲉϩⲣⲏ
(A) ⲁⳉⲣⲏⲓ, ⲁⳉⲣⲏ
(sA) ⲁϩⲣⲏⲓ, ⲁϩⲣⲏⲉⲓ, ⲁϩⲣⲏ, ⲉϩⲣⲏ
(B, O) ⲉϧⲣⲏⲓ
(F) ⲉϩⲗⲏⲓ"	-		to below, downward, <i>appended to vbs of motion</i>	to below, downward, <i>appended to vbs of motion</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=700a	ⲉϩⲣⲁⲓ, ⲉϩⲣⲏ			ⲁⳉⲣⲏⲓ, ⲁⳉⲣⲏ	ⲁϩⲣⲏⲓ, ⲁϩⲣⲏⲉⲓ, ⲁϩⲣⲏ, ⲉϩⲣⲏ	ⲉϧⲣⲏⲓ	ⲉϩⲗⲏⲓ		ⲉϧⲣⲏⲓ		0
7946	3281	0		99	reinforcing following preposition, mostly with DOWNWARD sense	reinforcing following preposition, mostly with DOWNWARD sense		700a	2	2010-08-12	2010-08-12	vagrant	vagrant	https://pishoyg.github.io/crum/7946.html					HEADER		reinforcing following preposition, mostly with DOWNWARD sense	reinforcing following preposition, mostly with DOWNWARD sense	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=700a											0
7947	3281	7946	^^^ e-	0				700a	3	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7947.html	<i><b>c</b></i> ⲉ-	<i><b>c</b></i> ⲉ-	ⲉ- (c)	ⲉ- (c)	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=700a	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	1
7948	3281	7946	^^^ eJn-	0				700a	4	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7948.html	<i><b>c</b></i> ⲉϫⲛ-	<i><b>c</b></i> ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=700a	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	1
7949	3281	7946	^^^ Ha-	0				700b	5	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7949.html	<i><b>c</b></i> ϩⲁ-	<i><b>c</b></i> ϩⲁ-	ϩⲁ- (c)	ϩⲁ- (c)	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=700b	ϩⲁ- (c)	ϩⲁ- (c)	ϩⲁ- (c)	ϩⲁ- (c)	ϩⲁ- (c)	ϩⲁ- (c)	ϩⲁ- (c)	ϩⲁ- (c)	ϩⲁ- (c)	ϩⲁ- (c)	1
7950	3281	7946	^^^ Hn-,^^^ Ken-	0				700b	6	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7950.html	<i><b>c</b></i> ϩⲛ-, <i><b>c</b></i> ϧⲉⲛ-	<i><b>c</b></i> ϩⲛ-, <i><b>c</b></i> ϧⲉⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=700b	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	1
7951	3281	7946	(B) ^^^ HiJen-	0				700b	7	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7951.html	(B) <i><b>c</b></i> ϩⲓϫⲉⲛ-	(B) <i><b>c</b></i> ϩⲓϫⲉⲛ-	ϩⲓϫⲉⲛ- (c)	(B) ϩⲓϫⲉⲛ- (c)	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=700b						ϩⲓϫⲉⲛ- (c)					1
3536	3281	0	nHrai,nQrai,nKrai	0	below	below		700b	8	2010-03-25	2010-08-12	vagrant	vagrant	https://pishoyg.github.io/crum/3536.html	ⲛϩⲣⲁⲓ, ⲛⳉⲣⲁⲓ, ⲛϧⲣⲁⲓ	ⲛϩⲣⲁⲓ, ⲛⳉⲣⲁⲓ, ⲛϧⲣⲁⲓ	ⲛϩⲣⲁⲓ, ⲛⳉⲣⲁⲓ, ⲛϧⲣⲁⲓ	ⲛϩⲣⲁⲓ, ⲛⳉⲣⲁⲓ, ⲛϧⲣⲁⲓ	-		below	below	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=700b	ⲛϩⲣⲁⲓ, ⲛⳉⲣⲁⲓ, ⲛϧⲣⲁⲓ	ⲛϩⲣⲁⲓ, ⲛⳉⲣⲁⲓ, ⲛϧⲣⲁⲓ	ⲛϩⲣⲁⲓ, ⲛⳉⲣⲁⲓ, ⲛϧⲣⲁⲓ	ⲛϩⲣⲁⲓ, ⲛⳉⲣⲁⲓ, ⲛϧⲣⲁⲓ	ⲛϩⲣⲁⲓ, ⲛⳉⲣⲁⲓ, ⲛϧⲣⲁⲓ	ⲛϩⲣⲁⲓ, ⲛⳉⲣⲁⲓ, ⲛϧⲣⲁⲓ	ⲛϩⲣⲁⲓ, ⲛⳉⲣⲁⲓ, ⲛϧⲣⲁⲓ	ⲛϩⲣⲁⲓ, ⲛⳉⲣⲁⲓ, ⲛϧⲣⲁⲓ	ⲛϩⲣⲁⲓ, ⲛⳉⲣⲁⲓ, ⲛϧⲣⲁⲓ	ⲛϩⲣⲁⲓ, ⲛⳉⲣⲁⲓ, ⲛϧⲣⲁⲓ	0
7952	3281	3536	(B) ^^^ Hi-	0	in, on	in, on		700b	9	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7952.html	(B) <i><b>c</b></i> ϩⲓ-	(B) <i><b>c</b></i> ϩⲓ-	ϩⲓ- (c)	(B) ϩⲓ- (c)	-		in, on	in, on	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=700b						ϩⲓ- (c)					1
7953	3281	3536	(A,B) ^^^ Qn-,^^^ Ken-	0	(sim)	(sim)		700b	10	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7953.html	(A, B) <i><b>c</b></i> ⳉⲛ-, <i><b>c</b></i> ϧⲉⲛ-	(A, B) <i><b>c</b></i> ⳉⲛ-, <i><b>c</b></i> ϧⲉⲛ-	ⳉⲛ-, ϧⲉⲛ- (c)	(A, B) ⳉⲛ-, ϧⲉⲛ- (c)	-		<i>sim</i>	<i>sim</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=700b				ⳉⲛ-, ϧⲉⲛ- (c)		ⳉⲛ-, ϧⲉⲛ- (c)					1
7954	3281	3536	^^^ HiJn-	0				700b	11	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7954.html	<i><b>c</b></i> ϩⲓϫⲛ-	<i><b>c</b></i> ϩⲓϫⲛ-	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ- (c)	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=700b	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ- (c)	ϩⲓϫⲛ- (c)	1
3537	3281	0	(S) saH. (A) seQ.,saQre (B) saK. (O) seK.	0	downward, below	downward, below		700b	12	2010-03-25	1900-01-01	vagrant		https://pishoyg.github.io/crum/3537.html	"(S) ⲥⲁϩ.
(A) ⲥⲉⳉ., ⲥⲁⳉⲣⲉ
(B) ⲥⲁϧ.
(O) ⲥⲉϧ."	"(S) ⲥⲁϩ.
(A) ⲥⲉⳉ., ⲥⲁⳉⲣⲉ
(B) ⲥⲁϧ.
(O) ⲥⲉϧ."	ⲥⲁϩ., ⲥⲉⳉ., ⲥⲁⳉⲣⲉ, ⲥⲁϧ., ⲥⲉϧ.	"(S) ⲥⲁϩ.
(A) ⲥⲉⳉ., ⲥⲁⳉⲣⲉ
(B) ⲥⲁϧ.
(O) ⲥⲉϧ."	-		downward, below	downward, below	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=700b	ⲥⲁϩ.			ⲥⲉⳉ., ⲥⲁⳉⲣⲉ		ⲥⲁϧ.			ⲥⲉϧ.		0
7955	3281	3537	(S,B) ^^^ n-	0				700b	13	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7955.html	(S, B) <i><b>c</b></i> ⲛ-	(S, B) <i><b>c</b></i> ⲛ-	ⲛ- (c)	(S, B) ⲛ- (c)	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=700b	ⲛ- (c)					ⲛ- (c)					1
7956	3281	3537	(B) er s.	0	be below	be below		701a	14	2010-08-12	1900-01-01	vagrant		https://pishoyg.github.io/crum/7956.html	(B) ⲉⲣ ⲥ.	(B) ⲉⲣ ⲥ.	ⲉⲣ ⲥ.	(B) ⲉⲣ ⲥ.	-		be below	be below	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=701a						ⲉⲣ ⲥ.					1
3538	3281	0	(S) SaH. (B) SaeK.	0	down to	down to		701a	15	2010-03-25	1900-01-01	vagrant		https://pishoyg.github.io/crum/3538.html	"(S) ϣⲁϩ.
(B) ϣⲁⲉϧ."	"(S) ϣⲁϩ.
(B) ϣⲁⲉϧ."	ϣⲁϩ., ϣⲁⲉϧ.	"(S) ϣⲁϩ.
(B) ϣⲁⲉϧ."	-		down to	down to	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=701a	ϣⲁϩ.					ϣⲁⲉϧ.					0
3942	3351	0	(S,B) J. nlil,G. nlil	0	(a bird)	(a bird)		798b	1	2010-03-30	1900-01-01	vagrant		https://pishoyg.github.io/crum/3942.html	(S, B) ϫ. ⲛⲗⲓⲗ, ϭ. ⲛⲗⲓⲗ	(S, B) ϫ. ⲛⲗⲓⲗ, ϭ. ⲛⲗⲓⲗ	ϫ. ⲛⲗⲓⲗ, ϭ. ⲛⲗⲓⲗ	(S, B) ϫ. ⲛⲗⲓⲗ, ϭ. ⲛⲗⲓⲗ	-		<i>a bird</i>	<i>a bird</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=798b	ϫ. ⲛⲗⲓⲗ, ϭ. ⲛⲗⲓⲗ					ϫ. ⲛⲗⲓⲗ, ϭ. ⲛⲗⲓⲗ					0
5409	3358	0		99	With following preposition:	With following preposition:		809a	1	2010-06-01	1900-01-01	vagrant		https://pishoyg.github.io/crum/5409.html					HEADER		With following preposition:	With following preposition:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=809a											0
5410	3358	5409	^^ e-	0				809a	2	2010-06-01	1900-01-01	vagrant		https://pishoyg.github.io/crum/5410.html	― ⲉ-	― ⲉ-	― ⲉ-	― ⲉ-	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=809a	― ⲉ-	― ⲉ-	― ⲉ-	― ⲉ-	― ⲉ-	― ⲉ-	― ⲉ-	― ⲉ-	― ⲉ-	― ⲉ-	1
5411	3358	5409	(sA) ^^ aJn-	0				809a	3	2010-06-01	1900-01-01	vagrant		https://pishoyg.github.io/crum/5411.html	(sA) ― ⲁϫⲛ-	(sA) ― ⲁϫⲛ-	― ⲁϫⲛ-	(sA) ― ⲁϫⲛ-	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=809a					― ⲁϫⲛ-						1
5412	3358	5409	^^ n-	0	with, in (/*mostly S*/)	with, in (/*mostly S*/)		809a	4	2010-06-01	1900-01-01	vagrant		https://pishoyg.github.io/crum/5412.html	― ⲛ-	― ⲛ-	― ⲛ-	― ⲛ-	-		with, in <i>(mostly S)</i>	with, in <i>(mostly S)</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=809a	― ⲛ-	― ⲛ-	― ⲛ-	― ⲛ-	― ⲛ-	― ⲛ-	― ⲛ-	― ⲛ-	― ⲛ-	― ⲛ-	1
5413	3358	5409	^^ Hn-,^^ Ken-	0				809b	5	2010-06-01	1900-01-01	vagrant		https://pishoyg.github.io/crum/5413.html	― ϩⲛ-, ― ϧⲉⲛ-	― ϩⲛ-, ― ϧⲉⲛ-	― ϩⲛ-, ― ϧⲉⲛ-	― ϩⲛ-, ― ϧⲉⲛ-	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=809b	― ϩⲛ-, ― ϧⲉⲛ-	― ϩⲛ-, ― ϧⲉⲛ-	― ϩⲛ-, ― ϧⲉⲛ-	― ϩⲛ-, ― ϧⲉⲛ-	― ϩⲛ-, ― ϧⲉⲛ-	― ϩⲛ-, ― ϧⲉⲛ-	― ϩⲛ-, ― ϧⲉⲛ-	― ϩⲛ-, ― ϧⲉⲛ-	― ϩⲛ-, ― ϧⲉⲛ-	― ϩⲛ-, ― ϧⲉⲛ-	1
5414	3358	0	(B) auJwl	0				809b	6	2010-06-01	1900-01-01	vagrant		https://pishoyg.github.io/crum/5414.html	(B) ⲁⲩϫⲱⲗ	(B) ⲁⲩϫⲱⲗ	ⲁⲩϫⲱⲗ	(B) ⲁⲩϫⲱⲗ	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=809b						ⲁⲩϫⲱⲗ					0
3973	3358	0	^^	3	covering, cloak	covering, cloak		809b	7	2010-03-31	1900-01-01	vagrant		https://pishoyg.github.io/crum/3973.html	―	―	―	― (noun)	noun		covering, cloak	covering, cloak	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=809b	― (noun)	― (noun)	― (noun)	― (noun)	― (noun)	― (noun)	― (noun)	― (noun)	― (noun)	― (noun)	0
3974	3358	0	(S) *G$^e^$lGiJ	3	gloves /*?*/	gloves /*?*/		809b	8	2010-03-31	1900-01-01	vagrant		https://pishoyg.github.io/crum/3974.html	(S) <i>plural: </i>ϭ(ⲉ)ⲗϭⲓϫ	(S) <i>plural: </i>ϭ(ⲉ)ⲗϭⲓϫ	ϭⲗϭⲓϫ, ϭⲉⲗϭⲓϫ (ⲛ)	(S) ϭⲗϭⲓϫ, ϭⲉⲗϭⲓϫ (ⲛ)	noun		gloves (?)	gloves (?)	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=809b	ϭⲗϭⲓϫ, ϭⲉⲗϭⲓϫ (ⲛ)										0
3975	3358	0	(S) Go$^o^$les	4	covering, garment /$gk: [[katakalumma, stolismos]]$/	covering, garment /$gk: [[katakalumma, stolismos]]$/	katakalumma, stolismos	809b	9	2010-03-31	1900-01-01	vagrant		https://pishoyg.github.io/crum/3975.html	(S) ϭⲟ(ⲟ)ⲗⲉⲥ	(S) ϭⲟ(ⲟ)ⲗⲉⲥ	ϭⲟⲗⲉⲥ, ϭⲟⲟⲗⲉⲥ	(S) ϭⲟⲗⲉⲥ, ϭⲟⲟⲗⲉⲥ (ⲧ)	noun female	κατακαλυμμα, στολισμοσ	covering, garment [κατακαλυμμα, στολισμοσ]	covering, garment	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=809b	ϭⲟⲗⲉⲥ, ϭⲟⲟⲗⲉⲥ (ⲧ)										0
8708	3377	0		99	With following preposition or adverb:	With following preposition or adverb:		843a	1	2010-08-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/8708.html					HEADER		With following preposition or adverb:	With following preposition or adverb:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=843a											0
8709	3377	8708	(B) ^^^ n- *^instr^*	0				843a	2	2010-08-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/8709.html	(B) <i><b>c</b></i> ⲛ- {instr}	(B) <i><b>c</b></i> ⲛ- {instr}	ⲛ- {instr} (c)	(B) ⲛ- {instr} (c)	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=843a						ⲛ- {instr} (c)					1
8710	3377	8708	^^^ nsa-	0				843a	3	2010-08-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/8710.html	<i><b>c</b></i> ⲛⲥⲁ-	<i><b>c</b></i> ⲛⲥⲁ-	ⲛⲥⲁ- (c)	ⲛⲥⲁ- (c)	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=843a	ⲛⲥⲁ- (c)	ⲛⲥⲁ- (c)	ⲛⲥⲁ- (c)	ⲛⲥⲁ- (c)	ⲛⲥⲁ- (c)	ⲛⲥⲁ- (c)	ⲛⲥⲁ- (c)	ⲛⲥⲁ- (c)	ⲛⲥⲁ- (c)	ⲛⲥⲁ- (c)	1
8711	3377	8708	^^^ Hn-,^^^ Ken-	0				843a	4	2010-08-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/8711.html	<i><b>c</b></i> ϩⲛ-, <i><b>c</b></i> ϧⲉⲛ-	<i><b>c</b></i> ϩⲛ-, <i><b>c</b></i> ϧⲉⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=843a	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-, ϧⲉⲛ- (c)	1
8712	3377	8708	(B) ^^^ eKrhi	0				843a	5	2010-08-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/8712.html	(B) <i><b>c</b></i> ⲉϧⲣⲏⲓ	(B) <i><b>c</b></i> ⲉϧⲣⲏⲓ	ⲉϧⲣⲏⲓ (c)	(B) ⲉϧⲣⲏⲓ (c)	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=843a						ⲉϧⲣⲏⲓ (c)					1
8713	3377	8708	(S) ^^^ epesht	0				843a	6	2010-08-15	1900-01-01	vagrant		https://pishoyg.github.io/crum/8713.html	(S) <i><b>c</b></i> ⲉⲡⲉⲥⲏⲧ	(S) <i><b>c</b></i> ⲉⲡⲉⲥⲏⲧ	ⲉⲡⲉⲥⲏⲧ (c)	(S) ⲉⲡⲉⲥⲏⲧ (c)	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=843a	ⲉⲡⲉⲥⲏⲧ (c)										1
4106	3377	0	^^	1	cutting, slaughter /$gk: [[koph, entomis]]$/	cutting, slaughter /$gk: [[koph, entomis]]$/	koph, entomis	843a	7	2010-04-01	1900-01-01	vagrant		https://pishoyg.github.io/crum/4106.html	―	―	―	― (ⲡ)	noun male	κοπη, εντομισ	cutting, slaughter [κοπη, εντομισ]	cutting, slaughter	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=843a	― (ⲡ)	― (ⲡ)	― (ⲡ)	― (ⲡ)	― (ⲡ)	― (ⲡ)	― (ⲡ)	― (ⲡ)	― (ⲡ)	― (ⲡ)	0
4107	3377	0	(B) reFG.	0	slayer	slayer		843a	8	2010-04-01	1900-01-01	vagrant		https://pishoyg.github.io/crum/4107.html	(B) ⲣⲉϥϭ.	(B) ⲣⲉϥϭ.	ⲣⲉϥϭ.	(B) ⲣⲉϥϭ.	-		slayer	slayer	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=843a						ⲣⲉϥϭ.					0
