key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	key-link	word-parsed	word-parsed-no-ref	word-title	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-greek	crum-link	dialect-S	dialect-Sa	dialect-Sf	dialect-A	dialect-sA	dialect-B	dialect-F	dialect-Fb	dialect-O	dialect-NH	depth
2916	1860	0	(S,B) Sb Jw	0	shave head /$gk: [[jurein]]$/	shave head /$gk: [[jurein]]$/	jurein	551a	1	2010-03-08	1900-01-01	vagrant		https://pishoyg.github.io/crum/2916.html	(S, B) ϣⲃ ϫⲱ	(S, B) ϣⲃ ϫⲱ	ϣⲃ ϫⲱ	(S, B) ϣⲃ ϫⲱ	-	ξυρειν	shave head [ξυρειν]	shave head	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=551a	ϣⲃ ϫⲱ					ϣⲃ ϫⲱ					0
2917	1863	0	r S.	0	become, be rusted /$gk: [[iousqai]]$/	become, be rusted /$gk: [[iousqai]]$/	iousqai	551a	1	2010-03-09	1900-01-01	vagrant		https://pishoyg.github.io/crum/2917.html	ⲣ ϣ.	ⲣ ϣ.	ⲣ ϣ.	ⲣ ϣ.	-	ιουσθαι	become, be rusted [ιουσθαι]	become, be rusted	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=551a	ⲣ ϣ.	ⲣ ϣ.	ⲣ ϣ.	ⲣ ϣ.	ⲣ ϣ.	ⲣ ϣ.	ⲣ ϣ.	ⲣ ϣ.	ⲣ ϣ.	ⲣ ϣ.	0
2918	1863	0	(S,B) Sbe (S) SFe,Sebe	3	off-scouring, filth	off-scouring, filth		551a	2	2010-03-09	1900-01-01	vagrant		https://pishoyg.github.io/crum/2918.html	"(S, B) ϣⲃⲉ
(S) ϣϥⲉ, ϣⲉⲃⲉ"	"(S, B) ϣⲃⲉ
(S) ϣϥⲉ, ϣⲉⲃⲉ"	ϣⲃⲉ, ϣϥⲉ, ϣⲉⲃⲉ	"(S, B) ϣⲃⲉ (noun)
(S) ϣϥⲉ, ϣⲉⲃⲉ (noun)"	noun		off-scouring, filth	off-scouring, filth	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=551a	"ϣⲃⲉ (noun)
ϣϥⲉ, ϣⲉⲃⲉ (noun)"					ϣⲃⲉ (noun)					0
2945	1874	0	(S,F) Ji S.	0	(c [ebol]), cry out /$gk: [[krazein, epifwnein]]$/ | (as nn) /$gk: [[kraugh]]$/	(c [ebol]), cry out /$gk: [[krazein, epifwnein]]$/ | (as nn) /$gk: [[kraugh]]$/	krazein, epifwnein	556a	1	2010-03-09	2010-03-09	vagrant	vagrant	https://pishoyg.github.io/crum/2945.html	(S, F) ϫⲓ ϣ.	(S, F) ϫⲓ ϣ.	ϫⲓ ϣ.	(S, F) ϫⲓ ϣ.	-	κραζειν, επιφωνειν	"<i>c ⲉⲃⲟⲗ</i>, cry out [κραζειν, επιφωνειν]
<i>as nn</i> [κραυγη]"	"<i>c ⲉⲃⲟⲗ</i>, cry out 
<i>as nn</i>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=556a	ϫⲓ ϣ.						ϫⲓ ϣ.				0
7322	1874	2945	^^^ ebol	0	cry out /$gk: [[krazein]]$/	cry out /$gk: [[krazein]]$/	krazein	556a	2	2010-08-10	1900-01-01	vagrant		https://pishoyg.github.io/crum/7322.html	<i><b>c</b></i> ⲉⲃⲟⲗ	<i><b>c</b></i> ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	-	κραζειν	cry out [κραζειν]	cry out	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=556a	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	1
7323	1874	2945	^^^ ebol e-	0				556a	3	2010-08-10	1900-01-01	vagrant		https://pishoyg.github.io/crum/7323.html	<i><b>c</b></i> ⲉⲃⲟⲗ ⲉ-	<i><b>c</b></i> ⲉⲃⲟⲗ ⲉ-	ⲉⲃⲟⲗ ⲉ- (c)	ⲉⲃⲟⲗ ⲉ- (c)	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=556a	ⲉⲃⲟⲗ ⲉ- (c)	ⲉⲃⲟⲗ ⲉ- (c)	ⲉⲃⲟⲗ ⲉ- (c)	ⲉⲃⲟⲗ ⲉ- (c)	ⲉⲃⲟⲗ ⲉ- (c)	ⲉⲃⲟⲗ ⲉ- (c)	ⲉⲃⲟⲗ ⲉ- (c)	ⲉⲃⲟⲗ ⲉ- (c)	ⲉⲃⲟⲗ ⲉ- (c)	ⲉⲃⲟⲗ ⲉ- (c)	1
7324	1874	2945	^^^ ebol eJn-	0				556a	4	2010-08-10	1900-01-01	vagrant		https://pishoyg.github.io/crum/7324.html	<i><b>c</b></i> ⲉⲃⲟⲗ ⲉϫⲛ-	<i><b>c</b></i> ⲉⲃⲟⲗ ⲉϫⲛ-	ⲉⲃⲟⲗ ⲉϫⲛ- (c)	ⲉⲃⲟⲗ ⲉϫⲛ- (c)	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=556a	ⲉⲃⲟⲗ ⲉϫⲛ- (c)	ⲉⲃⲟⲗ ⲉϫⲛ- (c)	ⲉⲃⲟⲗ ⲉϫⲛ- (c)	ⲉⲃⲟⲗ ⲉϫⲛ- (c)	ⲉⲃⲟⲗ ⲉϫⲛ- (c)	ⲉⲃⲟⲗ ⲉϫⲛ- (c)	ⲉⲃⲟⲗ ⲉϫⲛ- (c)	ⲉⲃⲟⲗ ⲉϫⲛ- (c)	ⲉⲃⲟⲗ ⲉϫⲛ- (c)	ⲉⲃⲟⲗ ⲉϫⲛ- (c)	1
7325	1874	2945	^^^ eHrai e-	0	cry upward	cry upward		556a	5	2010-08-10	1900-01-01	vagrant		https://pishoyg.github.io/crum/7325.html	<i><b>c</b></i> ⲉϩⲣⲁⲓ ⲉ-	<i><b>c</b></i> ⲉϩⲣⲁⲓ ⲉ-	ⲉϩⲣⲁⲓ ⲉ- (c)	ⲉϩⲣⲁⲓ ⲉ- (c)	-		cry upward	cry upward	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=556a	ⲉϩⲣⲁⲓ ⲉ- (c)	ⲉϩⲣⲁⲓ ⲉ- (c)	ⲉϩⲣⲁⲓ ⲉ- (c)	ⲉϩⲣⲁⲓ ⲉ- (c)	ⲉϩⲣⲁⲓ ⲉ- (c)	ⲉϩⲣⲁⲓ ⲉ- (c)	ⲉϩⲣⲁⲓ ⲉ- (c)	ⲉϩⲣⲁⲓ ⲉ- (c)	ⲉϩⲣⲁⲓ ⲉ- (c)	ⲉϩⲣⲁⲓ ⲉ- (c)	1
2946	1874	0	(S,F) aSkak *^= [aS S.]^*	0	(as last) /$gk: [[alalazein]]$/ | (as nn m) /$gk: [[kraugh]]$/	(as last) /$gk: [[alalazein]]$/ | (as nn m) /$gk: [[kraugh]]$/	alalazein, kraugh	556a	6	2010-03-09	2010-08-10	vagrant	vagrant	https://pishoyg.github.io/crum/2946.html	(S, F) ⲁϣⲕⲁⲕ {= ⲁϣ ϣ.}	(S, F) ⲁϣⲕⲁⲕ {= ⲁϣ ϣ.}	ⲁϣⲕⲁⲕ {= ⲁϣ ϣ.}	(S, F) ⲁϣⲕⲁⲕ {= ⲁϣ ϣ.}	-	αλαλαζειν, κραυγη	"<i>as last</i> [αλαλαζειν]
<i>as nn m</i> [κραυγη]"	"<i>as last</i> 
<i>as nn m</i>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=556a	ⲁϣⲕⲁⲕ {= ⲁϣ ϣ.}						ⲁϣⲕⲁⲕ {= ⲁϣ ϣ.}				0
7326	1874	2946	^^^ ebol	0				556a	7	2010-08-10	1900-01-01	vagrant		https://pishoyg.github.io/crum/7326.html	<i><b>c</b></i> ⲉⲃⲟⲗ	<i><b>c</b></i> ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=556a	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	1
7327	1874	2946	^^^ ebol e-	0				556a	8	2010-08-10	1900-01-01	vagrant		https://pishoyg.github.io/crum/7327.html	<i><b>c</b></i> ⲉⲃⲟⲗ ⲉ-	<i><b>c</b></i> ⲉⲃⲟⲗ ⲉ-	ⲉⲃⲟⲗ ⲉ- (c)	ⲉⲃⲟⲗ ⲉ- (c)	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=556a	ⲉⲃⲟⲗ ⲉ- (c)	ⲉⲃⲟⲗ ⲉ- (c)	ⲉⲃⲟⲗ ⲉ- (c)	ⲉⲃⲟⲗ ⲉ- (c)	ⲉⲃⲟⲗ ⲉ- (c)	ⲉⲃⲟⲗ ⲉ- (c)	ⲉⲃⲟⲗ ⲉ- (c)	ⲉⲃⲟⲗ ⲉ- (c)	ⲉⲃⲟⲗ ⲉ- (c)	ⲉⲃⲟⲗ ⲉ- (c)	1
2947	1875	0	(S) Sk$^e^$lkil,Sk$^e^$lkel,SGlGil,SkilGil,SGilGil,sGelGil (B) Skelkil	1	curl (/*once*/ as above) | bell /$gk: [[kwdwn]]$/	curl (/*once*/ as above) | bell /$gk: [[kwdwn]]$/	kwdwn	556b	1	2010-03-09	1900-01-01	vagrant		https://pishoyg.github.io/crum/2947.html	"(S) ϣⲕ(ⲉ)ⲗⲕⲓⲗ, ϣⲕ(ⲉ)ⲗⲕⲉⲗ, ϣϭⲗϭⲓⲗ, ϣⲕⲓⲗϭⲓⲗ, ϣϭⲓⲗϭⲓⲗ, ⲥϭⲉⲗϭⲓⲗ
(B) ϣⲕⲉⲗⲕⲓⲗ"	"(S) ϣⲕ(ⲉ)ⲗⲕⲓⲗ, ϣⲕ(ⲉ)ⲗⲕⲉⲗ, ϣϭⲗϭⲓⲗ, ϣⲕⲓⲗϭⲓⲗ, ϣϭⲓⲗϭⲓⲗ, ⲥϭⲉⲗϭⲓⲗ
(B) ϣⲕⲉⲗⲕⲓⲗ"	ϣⲕⲗⲕⲓⲗ, ϣⲕⲉⲗⲕⲓⲗ, ϣⲕⲗⲕⲉⲗ, ϣⲕⲉⲗⲕⲉⲗ, ϣϭⲗϭⲓⲗ, ϣⲕⲓⲗϭⲓⲗ, ϣϭⲓⲗϭⲓⲗ, ⲥϭⲉⲗϭⲓⲗ, ϣⲕⲉⲗⲕⲓⲗ	"(S) ϣⲕⲗⲕⲓⲗ, ϣⲕⲉⲗⲕⲓⲗ, ϣⲕⲗⲕⲉⲗ, ϣⲕⲉⲗⲕⲉⲗ, ϣϭⲗϭⲓⲗ, ϣⲕⲓⲗϭⲓⲗ, ϣϭⲓⲗϭⲓⲗ, ⲥϭⲉⲗϭⲓⲗ (ⲡ)
(B) ϣⲕⲉⲗⲕⲓⲗ (ⲡ)"	noun male	κωδων	"curl <i>(once) as above</i>
bell [κωδων]"	"curl <i>(once) as above</i>
bell"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=556b	ϣⲕⲗⲕⲓⲗ, ϣⲕⲉⲗⲕⲓⲗ, ϣⲕⲗⲕⲉⲗ, ϣⲕⲉⲗⲕⲉⲗ, ϣϭⲗϭⲓⲗ, ϣⲕⲓⲗϭⲓⲗ, ϣϭⲓⲗϭⲓⲗ, ⲥϭⲉⲗϭⲓⲗ (ⲡ)					ϣⲕⲉⲗⲕⲓⲗ (ⲡ)					0
2948	1876	0	(S) o nS.,o S. (B) oi nx.,o x.	0	be full of holes /$gk: [[trwglwtos]]$/	be full of holes /$gk: [[trwglwtos]]$/	trwglwtos	556b	1	2010-03-09	1900-01-01	vagrant		https://pishoyg.github.io/crum/2948.html	"(S) ⲟ ⲛϣ., ⲟ ϣ.
(B) ⲟⲓ ⲛⲭ., ⲟ ⲭ."	"(S) ⲟ ⲛϣ., ⲟ ϣ.
(B) ⲟⲓ ⲛⲭ., ⲟ ⲭ."	ⲟ ⲛϣ., ⲟ ϣ., ⲟⲓ ⲛⲭ., ⲟ ⲭ.	"(S) ⲟ ⲛϣ., ⲟ ϣ.
(B) ⲟⲓ ⲛⲭ., ⲟ ⲭ."	-	τρωγλωτοσ	be full of holes [τρωγλωτοσ]	be full of holes	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=556b	ⲟ ⲛϣ., ⲟ ϣ.					ⲟⲓ ⲛⲭ., ⲟ ⲭ.					0
7328	1883	0		99	dig deep	dig deep		557a	1	2010-08-10	1900-01-01	vagrant		https://pishoyg.github.io/crum/7328.html					HEADER		dig deep	dig deep	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=557a											0
7329	1883	7328		99	intr :	intr :		557a	2	2010-08-10	1900-01-01	vagrant		https://pishoyg.github.io/crum/7329.html					HEADER		intr :	intr :	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=557a											1
7330	1883	7329	(S) ^^^ epesht	0				557a	3	2010-08-10	1900-01-01	vagrant		https://pishoyg.github.io/crum/7330.html	(S) <i><b>c</b></i> ⲉⲡⲉⲥⲏⲧ	(S) <i><b>c</b></i> ⲉⲡⲉⲥⲏⲧ	ⲉⲡⲉⲥⲏⲧ (c)	(S) ⲉⲡⲉⲥⲏⲧ (c)	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=557a	ⲉⲡⲉⲥⲏⲧ (c)										2
2949	1883	0	(S,A) SikH (A) SixH,SiJ	1	depth /$gk: [[puqmhn, baqos]]$/	depth /$gk: [[puqmhn, baqos]]$/	puqmhn, baqos	557a	4	2010-03-09	1900-01-01	vagrant		https://pishoyg.github.io/crum/2949.html	"(S, A) ϣⲓⲕϩ
(A) ϣⲓⲭϩ, ϣⲓϫ"	"(S, A) ϣⲓⲕϩ
(A) ϣⲓⲭϩ, ϣⲓϫ"	ϣⲓⲕϩ, ϣⲓⲭϩ, ϣⲓϫ	"(S, A) ϣⲓⲕϩ (ⲡ)
(A) ϣⲓⲭϩ, ϣⲓϫ (ⲡ)"	noun male	πυθμην, βαθοσ	depth [πυθμην, βαθοσ]	depth	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=557a	ϣⲓⲕϩ (ⲡ)			"ϣⲓⲕϩ (ⲡ)
ϣⲓⲭϩ, ϣⲓϫ (ⲡ)"							0
2950	1886	0	(Sf) atSal	0	toothless	toothless		557b	1	2010-03-09	1900-01-01	vagrant		https://pishoyg.github.io/crum/2950.html	(Sf) ⲁⲧϣⲁⲗ	(Sf) ⲁⲧϣⲁⲗ	ⲁⲧϣⲁⲗ	(Sf) ⲁⲧϣⲁⲗ	-		toothless	toothless	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=557b			ⲁⲧϣⲁⲗ								0
7331	1888	0		99	tr :	tr :		557b	1	2010-08-10	1900-01-01	vagrant		https://pishoyg.github.io/crum/7331.html					HEADER		tr :	tr :	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=557b											0
7332	1888	7331	(S,A) ^^^ ebol	0	spoil, destroy |$ {tr:} |$ {intr:} 	spoil, destroy |$ {tr:} |$ {intr:} 		558a	2	2010-08-10	1900-01-01	vagrant		https://pishoyg.github.io/crum/7332.html	(S, A) <i><b>c</b></i> ⲉⲃⲟⲗ	(S, A) <i><b>c</b></i> ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	(S, A) ⲉⲃⲟⲗ (c)	-		"spoil, destroy
― <b>tr:</b>
― <b>intr:</b>"	"spoil, destroy
― <b>tr:</b>
― <b>intr:</b>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=558a	ⲉⲃⲟⲗ (c)			ⲉⲃⲟⲗ (c)							1
7333	1888	7332	atS. *^[ebol]^*	0	indestructible (or sim)	indestructible (or sim)		558a	3	2010-08-10	1900-01-01	vagrant		https://pishoyg.github.io/crum/7333.html	ⲁⲧϣ. {ⲉⲃⲟⲗ}	ⲁⲧϣ. {ⲉⲃⲟⲗ}	ⲁⲧϣ. {ⲉⲃⲟⲗ}	ⲁⲧϣ. {ⲉⲃⲟⲗ}	-		indestructible <i>or sim</i>	indestructible <i>or sim</i>	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=558a	ⲁⲧϣ. {ⲉⲃⲟⲗ}	ⲁⲧϣ. {ⲉⲃⲟⲗ}	ⲁⲧϣ. {ⲉⲃⲟⲗ}	ⲁⲧϣ. {ⲉⲃⲟⲗ}	ⲁⲧϣ. {ⲉⲃⲟⲗ}	ⲁⲧϣ. {ⲉⲃⲟⲗ}	ⲁⲧϣ. {ⲉⲃⲟⲗ}	ⲁⲧϣ. {ⲉⲃⲟⲗ}	ⲁⲧϣ. {ⲉⲃⲟⲗ}	ⲁⲧϣ. {ⲉⲃⲟⲗ}	2
2951	1888	0	(S,A,B,F) ^^	1	spoil, booty /$gk: [[skulon, pronomh, lafura]]$/	spoil, booty /$gk: [[skulon, pronomh, lafura]]$/	skulon, pronomh, lafura	558a	4	2010-03-09	1900-01-01	vagrant		https://pishoyg.github.io/crum/2951.html	(S, A, B, F) ―	(S, A, B, F) ―	―	(S, A, B, F) ― (ⲡ)	noun male	σκυλον, προνομη, λαφυρα	spoil, booty [σκυλον, προνομη, λαφυρα]	spoil, booty	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=558a	― (ⲡ)			― (ⲡ)		― (ⲡ)	― (ⲡ)				0
7334	1888	2951	eire nS.	0				558a	5	2010-08-10	1900-01-01	vagrant		https://pishoyg.github.io/crum/7334.html	ⲉⲓⲣⲉ ⲛϣ.	ⲉⲓⲣⲉ ⲛϣ.	ⲉⲓⲣⲉ ⲛϣ.	ⲉⲓⲣⲉ ⲛϣ.	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=558a	ⲉⲓⲣⲉ ⲛϣ.	ⲉⲓⲣⲉ ⲛϣ.	ⲉⲓⲣⲉ ⲛϣ.	ⲉⲓⲣⲉ ⲛϣ.	ⲉⲓⲣⲉ ⲛϣ.	ⲉⲓⲣⲉ ⲛϣ.	ⲉⲓⲣⲉ ⲛϣ.	ⲉⲓⲣⲉ ⲛϣ.	ⲉⲓⲣⲉ ⲛϣ.	ⲉⲓⲣⲉ ⲛϣ.	1
2952	1888	0	(S) reFS.	0	spoiler	spoiler		558a	6	2010-03-09	1900-01-01	vagrant		https://pishoyg.github.io/crum/2952.html	(S) ⲣⲉϥϣ.	(S) ⲣⲉϥϣ.	ⲣⲉϥϣ.	(S) ⲣⲉϥϣ.	-		spoiler	spoiler	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=558a	ⲣⲉϥϣ.										0
2953	1888	0	(S,B) GinS.,JinS.	0	spoiling	spoiling		558a	7	2010-03-09	1900-01-01	vagrant		https://pishoyg.github.io/crum/2953.html	(S, B) ϭⲓⲛϣ., ϫⲓⲛϣ.	(S, B) ϭⲓⲛϣ., ϫⲓⲛϣ.	ϭⲓⲛϣ., ϫⲓⲛϣ.	(S, B) ϭⲓⲛϣ., ϫⲓⲛϣ.	-		spoiling	spoiling	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=558a	ϭⲓⲛϣ., ϫⲓⲛϣ.					ϭⲓⲛϣ., ϫⲓⲛϣ.					0
2954	1888	0	(S) Sols (sA) Sals	4	spoil	spoil		558a	8	2010-03-09	1900-01-01	vagrant		https://pishoyg.github.io/crum/2954.html	"(S) ϣⲟⲗⲥ
(sA) ϣⲁⲗⲥ"	"(S) ϣⲟⲗⲥ
(sA) ϣⲁⲗⲥ"	ϣⲟⲗⲥ, ϣⲁⲗⲥ	"(S) ϣⲟⲗⲥ (ⲧ)
(sA) ϣⲁⲗⲥ (ⲧ)"	noun female		spoil	spoil	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=558a	ϣⲟⲗⲥ (ⲧ)				ϣⲁⲗⲥ (ⲧ)						0
7335	1889	0		99	intr :	intr :		558a	1	2010-08-10	1900-01-01	vagrant		https://pishoyg.github.io/crum/7335.html					HEADER		intr :	intr :	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=558a											0
7336	1889	7335	^^^ e-	0	 /$gk: [[diaxeein]]$/	 /$gk: [[diaxeein]]$/	diaxeein	558a	2	2010-08-10	1900-01-01	vagrant		https://pishoyg.github.io/crum/7336.html	<i><b>c</b></i> ⲉ-	<i><b>c</b></i> ⲉ-	ⲉ- (c)	ⲉ- (c)	-	διαχεειν	[διαχεειν]		https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=558a	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	1
7337	1889	7335	^^^ Hn-	0				558a	3	2010-08-10	1900-01-01	vagrant		https://pishoyg.github.io/crum/7337.html	<i><b>c</b></i> ϩⲛ-	<i><b>c</b></i> ϩⲛ-	ϩⲛ- (c)	ϩⲛ- (c)	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=558a	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	ϩⲛ- (c)	1
7338	1889	7335	^^^ eJn- $$	0				558a	4	2010-08-10	1900-01-01	vagrant		https://pishoyg.github.io/crum/7338.html	<i><b>c</b></i> ⲉϫⲛ- <i>(?)</i>	<i><b>c</b></i> ⲉϫⲛ- <i>(?)</i>	ⲉϫⲛ- (?) (c)	ⲉϫⲛ- (?) (c)	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=558a	ⲉϫⲛ- (?) (c)	ⲉϫⲛ- (?) (c)	ⲉϫⲛ- (?) (c)	ⲉϫⲛ- (?) (c)	ⲉϫⲛ- (?) (c)	ⲉϫⲛ- (?) (c)	ⲉϫⲛ- (?) (c)	ⲉϫⲛ- (?) (c)	ⲉϫⲛ- (?) (c)	ⲉϫⲛ- (?) (c)	1
7339	1889	7335	^^^ ebol	0	flow forth |$ {intr:} 	flow forth |$ {intr:} 		558a	5	2010-08-10	1900-01-01	vagrant		https://pishoyg.github.io/crum/7339.html	<i><b>c</b></i> ⲉⲃⲟⲗ	<i><b>c</b></i> ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	-		"flow forth
― <b>intr:</b>"	"flow forth
― <b>intr:</b>"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=558a	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	1
7340	1889	0		99	qual :	qual :		558b	6	2010-08-10	2010-08-10	vagrant	vagrant	https://pishoyg.github.io/crum/7340.html					HEADER		qual :	qual :	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=558b											0
7341	1889	7340	^^^ ebol	0	loosened, paralysed	loosened, paralysed		558b	7	2010-08-10	1900-01-01	vagrant		https://pishoyg.github.io/crum/7341.html	<i><b>c</b></i> ⲉⲃⲟⲗ	<i><b>c</b></i> ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	-		loosened, paralysed	loosened, paralysed	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=558b	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	1
7342	1889	7341	(B) reFS. *^[ebol]^*	0	(in [metr.]), paralysis	(in [metr.]), paralysis		558b	8	2010-08-10	1900-01-01	vagrant		https://pishoyg.github.io/crum/7342.html	(B) ⲣⲉϥϣ. {ⲉⲃⲟⲗ}	(B) ⲣⲉϥϣ. {ⲉⲃⲟⲗ}	ⲣⲉϥϣ. {ⲉⲃⲟⲗ}	(B) ⲣⲉϥϣ. {ⲉⲃⲟⲗ}	-		<i>in ⲙⲉⲧⲣ.</i>, paralysis	<i>in ⲙⲉⲧⲣ.</i>, paralysis	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=558b						ⲣⲉϥϣ. {ⲉⲃⲟⲗ}					2
8973	1896	0		99	with following preposition or adverb	with following preposition or adverb		559a	1	2012-10-13	1900-01-01	vagrant		https://pishoyg.github.io/crum/8973.html					HEADER		with following preposition or adverb	with following preposition or adverb	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=559a											0
8974	1896	8973	^^^ e-	0				559a	2	2012-10-13	1900-01-01	vagrant		https://pishoyg.github.io/crum/8974.html	<i><b>c</b></i> ⲉ-	<i><b>c</b></i> ⲉ-	ⲉ- (c)	ⲉ- (c)	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=559a	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	ⲉ- (c)	1
8975	1896	8973	(S) ^^^ n- *^agent^*	0				559a	3	2012-10-13	1900-01-01	vagrant		https://pishoyg.github.io/crum/8975.html	(S) <i><b>c</b></i> ⲛ- {agent}	(S) <i><b>c</b></i> ⲛ- {agent}	ⲛ- {agent} (c)	(S) ⲛ- {agent} (c)	-				https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=559a	ⲛ- {agent} (c)										1
8976	1896	8973	(S,B) ^^^ ebol	0	 | (as nn m, SB), sense of smell /$gk: [[osfrhsis]]$/	 | (as nn m, SB), sense of smell /$gk: [[osfrhsis]]$/	osfrhsis	559a	4	2012-10-13	2012-10-13	vagrant	vagrant	https://pishoyg.github.io/crum/8976.html	(S, B) <i><b>c</b></i> ⲉⲃⲟⲗ	(S, B) <i><b>c</b></i> ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	(S, B) ⲉⲃⲟⲗ (c)	-	οσφρησισ	| <i>as nn m, SB</i>, sense of smell [οσφρησισ]	| <i>as nn m, SB</i>, sense of smell	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=559a	ⲉⲃⲟⲗ (c)					ⲉⲃⲟⲗ (c)					1
2958	1896	0	(S) ma nS.	0	place, organ of smell	place, organ of smell		560a	5	2010-03-09	1900-01-01	vagrant		https://pishoyg.github.io/crum/2958.html	(S) ⲙⲁ ⲛϣ.	(S) ⲙⲁ ⲛϣ.	ⲙⲁ ⲛϣ.	(S) ⲙⲁ ⲛϣ.	-		place, organ of smell	place, organ of smell	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=560a	ⲙⲁ ⲛϣ.										0
