key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	key-link	word-parsed	word-parsed-no-ref	word-parsed-no-html	word-parsed-no-ref-no-html	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-html	en-parsed-no-greek	en-parsed-light-greek	en-parsed-link-light-greek	en-parsed-no-greek-no-html	crum-link	crum-page	crum-column	dialect-S	lemma-S	dialect-Sa	lemma-Sa	dialect-Sf	lemma-Sf	dialect-A	lemma-A	dialect-sA	lemma-sA	dialect-B	lemma-B	dialect-F	lemma-F	dialect-Fb	lemma-Fb	dialect-O	lemma-O	dialect-NH	lemma-NH	inflections-B	depth
6347	91	4749	(S) ^^^ eHrai (B) ^^^ eHrhi	0	throw up	throw up		361b	17	2010-07-16	1900-01-01	vagrant		https://pishoyg.github.io/crum/6347.html	"(S) <i><b>c</b></i> ⲉϩⲣⲁⲓ
(B) <i><b>c</b></i> ⲉϩⲣⲏⲓ"	"(S) <i><b>c</b></i> ⲉϩⲣⲁⲓ
(B) <i><b>c</b></i> ⲉϩⲣⲏⲓ"	"(S) c ⲉϩⲣⲁⲓ
(B) c ⲉϩⲣⲏⲓ"	"(S) c ⲉϩⲣⲁⲓ
(B) c ⲉϩⲣⲏⲓ"	"(S) ⲉϩⲣⲁⲓ (c)
(B) ⲉϩⲣⲏⲓ (c)"	-		throw up	throw up	throw up	throw up	throw up	throw up	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=361b	361	b	ⲉϩⲣⲁⲓ (c)	ⲉϩⲣⲁⲓ									ⲉϩⲣⲏⲓ (c)	ⲉϩⲣⲏⲓ									ⲉϩⲣⲏⲓ	1
1960	91	0	(B) ^^	1	thing thrown, seed /$gk: [[sporos]]$/ | (as adj) /$gk: [[sporimos]]$/	thing thrown, seed /$gk: [[sporos]]$/ | (as adj) /$gk: [[sporimos]]$/	sporos, sporimos	361b	18	2010-02-16	1900-01-01	vagrant		https://pishoyg.github.io/crum/1960.html	(B) ―	(B) ―	(B) ―	(B) ―	(B) ― (ⲡ)	noun male	σποροσ, σποριμοσ	"thing thrown, seed [σποροσ]
<i>as adj</i> [σποριμοσ]"	"thing thrown, seed [σποροσ]
as adj [σποριμοσ]"	"thing thrown, seed 
<i>as adj</i>"	"thing thrown, seed <span style=""opacity:0.7"">[σποροσ]</span>
<i>as adj</i> <span style=""opacity:0.7"">[σποριμοσ]</span>"	"thing thrown, seed <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%83%CF%80%CE%BF%CF%81%CE%BF%CF%83"">σποροσ</a>]</span>
<i>as adj</i> <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%83%CF%80%CE%BF%CF%81%CE%B9%CE%BC%CE%BF%CF%83"">σποριμοσ</a>]</span>"	"thing thrown, seed 
as adj"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=361b	361	b											― (ⲡ)	―										0
1961	91	0	(B) Jins.	0	sowing	sowing		361b	19	2010-02-16	1900-01-01	vagrant		https://pishoyg.github.io/crum/1961.html	(B) ϫⲓⲛⲥ.	(B) ϫⲓⲛⲥ.	(B) ϫⲓⲛⲥ.	(B) ϫⲓⲛⲥ.	(B) ϫⲓⲛⲥ.	-		sowing	sowing	sowing	sowing	sowing	sowing	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=361b	361	b											ϫⲓⲛⲥ.	ϫⲓⲛⲥ.									ϫⲓⲛⲥ	0
1962	91	0	(B) set ebrhJ	0	lightning	lightning		361b	20	2010-02-16	1900-01-01	vagrant		https://pishoyg.github.io/crum/1962.html	(B) ⲥⲉⲧ ⲉⲃⲣⲏϫ	(B) ⲥⲉⲧ ⲉⲃⲣⲏϫ	(B) ⲥⲉⲧ ⲉⲃⲣⲏϫ	(B) ⲥⲉⲧ ⲉⲃⲣⲏϫ	(B) ⲥⲉⲧ ⲉⲃⲣⲏϫ	-		lightning	lightning	lightning	lightning	lightning	lightning	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=361b	361	b											ⲥⲉⲧ ⲉⲃⲣⲏϫ	ⲥⲉⲧ ⲉⲃⲣⲏϫ									ⲥⲉⲧ	0
1963	91	0	(S) sote,soote (Sf,A) sate (B,F) saT (S) *soote	22	arrow, dart /$gk: [[belos, bolis, tojeuma]]$/	arrow, dart /$gk: [[belos, bolis, tojeuma]]$/	belos, bolis, tojeuma	361b	21	2010-02-16	2010-02-16	vagrant	vagrant	https://pishoyg.github.io/crum/1963.html	"(S) ⲥⲟⲧⲉ, ⲥⲟⲟⲧⲉ
(Sf, A) ⲥⲁⲧⲉ
(B, F) ⲥⲁϯ
(S) <i>plural: </i>ⲥⲟⲟⲧⲉ"	"(S) ⲥⲟⲧⲉ, ⲥⲟⲟⲧⲉ
(Sf, A) ⲥⲁⲧⲉ
(B, F) ⲥⲁϯ
(S) <i>plural: </i>ⲥⲟⲟⲧⲉ"	"(S) ⲥⲟⲧⲉ, ⲥⲟⲟⲧⲉ
(Sf, A) ⲥⲁⲧⲉ
(B, F) ⲥⲁϯ
(S) plural: ⲥⲟⲟⲧⲉ"	"(S) ⲥⲟⲧⲉ, ⲥⲟⲟⲧⲉ
(Sf, A) ⲥⲁⲧⲉ
(B, F) ⲥⲁϯ
(S) plural: ⲥⲟⲟⲧⲉ"	"(S) ⲥⲟⲧⲉ, ⲥⲟⲟⲧⲉ (ⲡ/ⲧ)
(Sf, A) ⲥⲁⲧⲉ (ⲡ/ⲧ)
(B, F) ⲥⲁϯ (ⲡ/ⲧ)
(S) ⲥⲟⲟⲧⲉ (ⲛ)"	noun male/female	βελοσ, βολισ, τοξευμα	arrow, dart [βελοσ, βολισ, τοξευμα]	arrow, dart [βελοσ, βολισ, τοξευμα]	arrow, dart	"arrow, dart <span style=""opacity:0.7"">[βελοσ, βολισ, τοξευμα]</span>"	"arrow, dart <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B2%CE%B5%CE%BB%CE%BF%CF%83"">βελοσ</a>, <a href=""https://logeion.uchicago.edu/%CE%B2%CE%BF%CE%BB%CE%B9%CF%83"">βολισ</a>, <a href=""https://logeion.uchicago.edu/%CF%84%CE%BF%CE%BE%CE%B5%CF%85%CE%BC%CE%B1"">τοξευμα</a>]</span>"	arrow, dart	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=361b	361	b	"ⲥⲟⲧⲉ, ⲥⲟⲟⲧⲉ (ⲡ/ⲧ)
ⲥⲟⲟⲧⲉ (ⲛ)"	ⲥⲟⲧⲉ			ⲥⲁⲧⲉ (ⲡ/ⲧ)	ⲥⲁⲧⲉ	ⲥⲁⲧⲉ (ⲡ/ⲧ)	ⲥⲁⲧⲉ			ⲥⲁϯ (ⲡ/ⲧ)	ⲥⲁϯ	ⲥⲁϯ (ⲡ/ⲧ)	ⲥⲁϯ							ⲥⲁϯ,ⲉ̀ⲥⲁϯ,ⲛ̀ⲥⲁϯ,ⲙ̀ⲥⲁϯ,ⲟⲩⲥⲁϯ,ϩⲁⲛⲥⲁϯ,ⲡ̀ⲥⲁϯ,ⲫ̀ⲥⲁϯ,ⲡⲁⲓⲥⲁϯ,ⲡⲁⲥⲁϯ,ⲡⲉⲛⲥⲁϯ,ⲡⲉⲕⲥⲁϯ,ⲡⲉⲥⲁϯ,ⲡⲉⲧⲉⲛⲥⲁϯ,ⲡⲉϥⲥⲁϯ,ⲡⲉⲥⲥⲁϯ,ⲡⲟⲩⲥⲁϯ,ⲧ̀ⲥⲁϯ,ⲑ̀ⲥⲁϯ,ⲧⲁⲓⲥⲁϯ,ⲧⲁⲥⲁϯ,ⲧⲉⲛⲥⲁϯ,ⲧⲉⲕⲥⲁϯ,ⲧⲉⲥⲁϯ,ⲧⲉⲧⲉⲛⲥⲁϯ,ⲧⲉϥⲥⲁϯ,ⲧⲉⲥⲥⲁϯ,ⲧⲟⲩⲥⲁϯ,ⲛⲓⲥⲁϯ,ⲛⲉⲛⲥⲁϯ,ⲛⲁⲓⲥⲁϯ,ⲛⲁⲥⲁϯ,ⲛⲉⲕⲥⲁϯ,ⲛⲉⲥⲁϯ,ⲛⲉⲧⲉⲛⲥⲁϯ,ⲛⲉϥⲥⲁϯ,ⲛⲉⲥⲥⲁϯ,ⲛⲟⲩⲥⲁϯ	0
1964	91	1963	(S) neJ s.	0	throw dart, shoot arrow	throw dart, shoot arrow		361b	22	2010-02-16	1900-01-01	vagrant		https://pishoyg.github.io/crum/1964.html	(S) ⲛⲉϫ ⲥ.	(S) ⲛⲉϫ ⲥ.	(S) ⲛⲉϫ ⲥ.	(S) ⲛⲉϫ ⲥ.	(S) ⲛⲉϫ ⲥ.	-		throw dart, shoot arrow	throw dart, shoot arrow	throw dart, shoot arrow	throw dart, shoot arrow	throw dart, shoot arrow	throw dart, shoot arrow	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=361b	361	b	ⲛⲉϫ ⲥ.	ⲛⲉϫ ⲥ.																				1
1965	91	1963	(S) ma nneJ s.	0	place for shooting arrows /$gk: [[belostasis]]$/	place for shooting arrows /$gk: [[belostasis]]$/	belostasis	361b	23	2010-02-16	2010-02-16	vagrant	vagrant	https://pishoyg.github.io/crum/1965.html	(S) ⲙⲁ ⲛⲛⲉϫ ⲥ.	(S) ⲙⲁ ⲛⲛⲉϫ ⲥ.	(S) ⲙⲁ ⲛⲛⲉϫ ⲥ.	(S) ⲙⲁ ⲛⲛⲉϫ ⲥ.	(S) ⲙⲁ ⲛⲛⲉϫ ⲥ.	-	βελοστασισ	place for shooting arrows [βελοστασισ]	place for shooting arrows [βελοστασισ]	place for shooting arrows	"place for shooting arrows <span style=""opacity:0.7"">[βελοστασισ]</span>"	"place for shooting arrows <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B2%CE%B5%CE%BB%CE%BF%CF%83%CF%84%CE%B1%CF%83%CE%B9%CF%83"">βελοστασισ</a>]</span>"	place for shooting arrows	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=361b	361	b	ⲙⲁ ⲛⲛⲉϫ ⲥ.	ⲙⲁ ⲛⲛⲉϫ ⲥ.																				1
1966	91	1963	(S) reFneJ s.	0	shooter of arrows /$gk: [[tojoths]]$/	shooter of arrows /$gk: [[tojoths]]$/	tojoths	361b	24	2010-02-16	1900-01-01	vagrant		https://pishoyg.github.io/crum/1966.html	(S) ⲣⲉϥⲛⲉϫ ⲥ.	(S) ⲣⲉϥⲛⲉϫ ⲥ.	(S) ⲣⲉϥⲛⲉϫ ⲥ.	(S) ⲣⲉϥⲛⲉϫ ⲥ.	(S) ⲣⲉϥⲛⲉϫ ⲥ.	-	τοξοτησ	shooter of arrows [τοξοτησ]	shooter of arrows [τοξοτησ]	shooter of arrows	"shooter of arrows <span style=""opacity:0.7"">[τοξοτησ]</span>"	"shooter of arrows <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%84%CE%BF%CE%BE%CE%BF%CF%84%CE%B7%CF%83"">τοξοτησ</a>]</span>"	shooter of arrows	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=361b	361	b	ⲣⲉϥⲛⲉϫ ⲥ.	ⲣⲉϥⲛⲉϫ ⲥ.																				1
1967	91	1963	(S,A) reFtk s.	0	(sim) /$gk: [[tojoths]]$/	(sim) /$gk: [[tojoths]]$/	tojoths	361b	25	2010-02-16	1900-01-01	vagrant		https://pishoyg.github.io/crum/1967.html	(S, A) ⲣⲉϥⲧⲕ ⲥ.	(S, A) ⲣⲉϥⲧⲕ ⲥ.	(S, A) ⲣⲉϥⲧⲕ ⲥ.	(S, A) ⲣⲉϥⲧⲕ ⲥ.	(S, A) ⲣⲉϥⲧⲕ ⲥ.	-	τοξοτησ	<i>sim</i> [τοξοτησ]	sim [τοξοτησ]	<i>sim</i>	"<i>sim</i> <span style=""opacity:0.7"">[τοξοτησ]</span>"	"<i>sim</i> <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%84%CE%BF%CE%BE%CE%BF%CF%84%CE%B7%CF%83"">τοξοτησ</a>]</span>"	sim	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=361b	361	b	ⲣⲉϥⲧⲕ ⲥ.	ⲣⲉϥⲧⲕ ⲥ.					ⲣⲉϥⲧⲕ ⲥ.	ⲣⲉϥⲧⲕ ⲥ.														1
1968	91	1963	(S) Ji s.	0	receive, be struck by arrow	receive, be struck by arrow		362a	26	2010-02-16	1900-01-01	vagrant		https://pishoyg.github.io/crum/1968.html	(S) ϫⲓ ⲥ.	(S) ϫⲓ ⲥ.	(S) ϫⲓ ⲥ.	(S) ϫⲓ ⲥ.	(S) ϫⲓ ⲥ.	-		receive, be struck by arrow	receive, be struck by arrow	receive, be struck by arrow	receive, be struck by arrow	receive, be struck by arrow	receive, be struck by arrow	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=362a	362	a	ϫⲓ ⲥ.	ϫⲓ ⲥ.																				1
1969	91	1963	(S) Hnaau nka s.	0	quiver	quiver		362a	27	2010-02-16	1900-01-01	vagrant		https://pishoyg.github.io/crum/1969.html	(S) ϩⲛⲁⲁⲩ ⲛⲕⲁ ⲥ.	(S) ϩⲛⲁⲁⲩ ⲛⲕⲁ ⲥ.	(S) ϩⲛⲁⲁⲩ ⲛⲕⲁ ⲥ.	(S) ϩⲛⲁⲁⲩ ⲛⲕⲁ ⲥ.	(S) ϩⲛⲁⲁⲩ ⲛⲕⲁ ⲥ.	-		quiver	quiver	quiver	quiver	quiver	quiver	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=362a	362	a	ϩⲛⲁⲁⲩ ⲛⲕⲁ ⲥ.	ϩⲛⲁⲁⲩ ⲛⲕⲁ ⲥ.																				1
