key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	key-link	word-parsed	word-parsed-no-ref	word-parsed-no-html	word-parsed-no-ref-no-html	word-title	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-html	en-parsed-no-greek	en-parsed-light-greek	en-parsed-link-light-greek	en-parsed-no-greek-no-html	crum-link	crum-page	crum-column	dialect-S	lemma-S	dialect-Sa	lemma-Sa	dialect-Sf	lemma-Sf	dialect-A	lemma-A	dialect-sA	lemma-sA	dialect-B	lemma-B	dialect-F	lemma-F	dialect-Fb	lemma-Fb	dialect-O	lemma-O	dialect-NH	lemma-NH	depth
8171	2339	8167	^^^ Hn-	0	from	from		741b	5	2010-08-13	1900-01-01	vagrant		https://pishoyg.github.io/crum/8171.html	<i><b>c</b></i> ϩⲛ-	<i><b>c</b></i> ϩⲛ-	c ϩⲛ-	c ϩⲛ-	ϩⲛ- (c)	ϩⲛ- (c)	-		from	from	from	from	from	from	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=741b	741	b	ϩⲛ- (c)	ϩⲛ-	ϩⲛ- (c)	ϩⲛ-	ϩⲛ- (c)	ϩⲛ-	ϩⲛ- (c)	ϩⲛ-	ϩⲛ- (c)	ϩⲛ-	ϩⲛ- (c)	ϩⲛ-	ϩⲛ- (c)	ϩⲛ-	ϩⲛ- (c)	ϩⲛ-	ϩⲛ- (c)	ϩⲛ-	ϩⲛ- (c)	ϩⲛ-	1
8172	2339	8167	^^^ ebol n-,^^^ ebol Hn-	0				741b	6	2010-08-13	1900-01-01	vagrant		https://pishoyg.github.io/crum/8172.html	<i><b>c</b></i> ⲉⲃⲟⲗ ⲛ-, <i><b>c</b></i> ⲉⲃⲟⲗ ϩⲛ-	<i><b>c</b></i> ⲉⲃⲟⲗ ⲛ-, <i><b>c</b></i> ⲉⲃⲟⲗ ϩⲛ-	c ⲉⲃⲟⲗ ⲛ-, c ⲉⲃⲟⲗ ϩⲛ-	c ⲉⲃⲟⲗ ⲛ-, c ⲉⲃⲟⲗ ϩⲛ-	ⲉⲃⲟⲗ ⲛ-, ⲉⲃⲟⲗ ϩⲛ- (c)	ⲉⲃⲟⲗ ⲛ-, ⲉⲃⲟⲗ ϩⲛ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=741b	741	b	ⲉⲃⲟⲗ ⲛ-, ⲉⲃⲟⲗ ϩⲛ- (c)	ⲉⲃⲟⲗ ⲛ-	ⲉⲃⲟⲗ ⲛ-, ⲉⲃⲟⲗ ϩⲛ- (c)	ⲉⲃⲟⲗ ⲛ-	ⲉⲃⲟⲗ ⲛ-, ⲉⲃⲟⲗ ϩⲛ- (c)	ⲉⲃⲟⲗ ⲛ-	ⲉⲃⲟⲗ ⲛ-, ⲉⲃⲟⲗ ϩⲛ- (c)	ⲉⲃⲟⲗ ⲛ-	ⲉⲃⲟⲗ ⲛ-, ⲉⲃⲟⲗ ϩⲛ- (c)	ⲉⲃⲟⲗ ⲛ-	ⲉⲃⲟⲗ ⲛ-, ⲉⲃⲟⲗ ϩⲛ- (c)	ⲉⲃⲟⲗ ⲛ-	ⲉⲃⲟⲗ ⲛ-, ⲉⲃⲟⲗ ϩⲛ- (c)	ⲉⲃⲟⲗ ⲛ-	ⲉⲃⲟⲗ ⲛ-, ⲉⲃⲟⲗ ϩⲛ- (c)	ⲉⲃⲟⲗ ⲛ-	ⲉⲃⲟⲗ ⲛ-, ⲉⲃⲟⲗ ϩⲛ- (c)	ⲉⲃⲟⲗ ⲛ-	ⲉⲃⲟⲗ ⲛ-, ⲉⲃⲟⲗ ϩⲛ- (c)	ⲉⲃⲟⲗ ⲛ-	1
3758	2339	0	^^	1	theft /$gk: [[klemma]]$/	theft /$gk: [[klemma]]$/	klemma	741b	7	2010-03-27	1900-01-01	vagrant		https://pishoyg.github.io/crum/3758.html	―	―	―	―	―	― (ⲡ)	noun male	κλεμμα	theft [κλεμμα]	theft [κλεμμα]	theft	"theft <span style=""opacity:0.7"">[κλεμμα]</span>"	"theft <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%BA%CE%BB%CE%B5%CE%BC%CE%BC%CE%B1"">κλεμμα</a>]</span>"	theft	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=741b	741	b	― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―	0
3759	2339	0	r H.	0	 /$gk: [[kleptein]]$/	 /$gk: [[kleptein]]$/	kleptein	741b	8	2010-03-27	1900-01-01	vagrant		https://pishoyg.github.io/crum/3759.html	ⲣ ϩ.	ⲣ ϩ.	ⲣ ϩ.	ⲣ ϩ.	ⲣ ϩ.	ⲣ ϩ.	-	κλεπτειν	[κλεπτειν]	[κλεπτειν]		"<span style=""opacity:0.7"">[κλεπτειν]</span>"	"<span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%BA%CE%BB%CE%B5%CF%80%CF%84%CE%B5%CE%B9%CE%BD"">κλεπτειν</a>]</span>"		https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=741b	741	b	ⲣ ϩ.	ⲣ ϩ.	ⲣ ϩ.	ⲣ ϩ.	ⲣ ϩ.	ⲣ ϩ.	ⲣ ϩ.	ⲣ ϩ.	ⲣ ϩ.	ⲣ ϩ.	ⲣ ϩ.	ⲣ ϩ.	ⲣ ϩ.	ⲣ ϩ.	ⲣ ϩ.	ⲣ ϩ.	ⲣ ϩ.	ⲣ ϩ.	ⲣ ϩ.	ⲣ ϩ.	0
3760	2339	0	reFH.	0	thief /$gk: [[klepths]]$/	thief /$gk: [[klepths]]$/	klepths	741b	9	2010-03-27	1900-01-01	vagrant		https://pishoyg.github.io/crum/3760.html	ⲣⲉϥϩ.	ⲣⲉϥϩ.	ⲣⲉϥϩ.	ⲣⲉϥϩ.	ⲣⲉϥϩ.	ⲣⲉϥϩ.	-	κλεπτησ	thief [κλεπτησ]	thief [κλεπτησ]	thief	"thief <span style=""opacity:0.7"">[κλεπτησ]</span>"	"thief <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%BA%CE%BB%CE%B5%CF%80%CF%84%CE%B7%CF%83"">κλεπτησ</a>]</span>"	thief	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=741b	741	b	ⲣⲉϥϩ.	ⲣⲉϥϩ.	ⲣⲉϥϩ.	ⲣⲉϥϩ.	ⲣⲉϥϩ.	ⲣⲉϥϩ.	ⲣⲉϥϩ.	ⲣⲉϥϩ.	ⲣⲉϥϩ.	ⲣⲉϥϩ.	ⲣⲉϥϩ.	ⲣⲉϥϩ.	ⲣⲉϥϩ.	ⲣⲉϥϩ.	ⲣⲉϥϩ.	ⲣⲉϥϩ.	ⲣⲉϥϩ.	ⲣⲉϥϩ.	ⲣⲉϥϩ.	ⲣⲉϥϩ.	0
8173	2341	0		99	intr :	intr :		742a	1	2010-08-13	1900-01-01	vagrant		https://pishoyg.github.io/crum/8173.html							HEADER		intr :	intr :	intr :	intr :	intr :	intr :	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=742a	742	a																					0
8174	2341	8173	^^^ e-	0				742a	2	2010-08-13	1900-01-01	vagrant		https://pishoyg.github.io/crum/8174.html	<i><b>c</b></i> ⲉ-	<i><b>c</b></i> ⲉ-	c ⲉ-	c ⲉ-	ⲉ- (c)	ⲉ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=742a	742	a	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	1
8175	2341	0		99	tr :	tr :		742a	3	2010-08-13	1900-01-01	vagrant		https://pishoyg.github.io/crum/8175.html							HEADER		tr :	tr :	tr :	tr :	tr :	tr :	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=742a	742	a																					0
8176	2341	8175	^^^ ebol	0				742a	4	2010-08-13	1900-01-01	vagrant		https://pishoyg.github.io/crum/8176.html	<i><b>c</b></i> ⲉⲃⲟⲗ	<i><b>c</b></i> ⲉⲃⲟⲗ	c ⲉⲃⲟⲗ	c ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=742a	742	a	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	1
3763	2341	0	(S,A) ^^ (B) KaKou	1	scratching, itching /$gk: [[knhfh]]$/	scratching, itching /$gk: [[knhfh]]$/	knhfh	742a	5	2010-03-27	1900-01-01	vagrant		https://pishoyg.github.io/crum/3763.html	"(S, A) ―
(B) ϧⲁϧⲟⲩ"	"(S, A) ―
(B) ϧⲁϧⲟⲩ"	"(S, A) ―
(B) ϧⲁϧⲟⲩ"	"(S, A) ―
(B) ϧⲁϧⲟⲩ"	―, ϧⲁϧⲟⲩ	"(S, A) ― (ⲡ)
(B) ϧⲁϧⲟⲩ (ⲡ)"	noun male	κνηφη	scratching, itching [κνηφη]	scratching, itching [κνηφη]	scratching, itching	"scratching, itching <span style=""opacity:0.7"">[κνηφη]</span>"	"scratching, itching <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%BA%CE%BD%CE%B7%CF%86%CE%B7"">κνηφη</a>]</span>"	scratching, itching	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=742a	742	a	― (ⲡ)	―					― (ⲡ)	―			ϧⲁϧⲟⲩ (ⲡ)	ϧⲁϧⲟⲩ									0
8177	2344	0		99	intr :	intr :		742b	1	2010-08-13	1900-01-01	vagrant		https://pishoyg.github.io/crum/8177.html							HEADER		intr :	intr :	intr :	intr :	intr :	intr :	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=742b	742	b																					0
8178	2344	8177	^^^ e-	0				742b	2	2010-08-13	1900-01-01	vagrant		https://pishoyg.github.io/crum/8178.html	<i><b>c</b></i> ⲉ-	<i><b>c</b></i> ⲉ-	c ⲉ-	c ⲉ-	ⲉ- (c)	ⲉ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=742b	742	b	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	1
8179	2344	8177	^^^ eHoun e-	0				742b	3	2010-08-13	1900-01-01	vagrant		https://pishoyg.github.io/crum/8179.html	<i><b>c</b></i> ⲉϩⲟⲩⲛ ⲉ-	<i><b>c</b></i> ⲉϩⲟⲩⲛ ⲉ-	c ⲉϩⲟⲩⲛ ⲉ-	c ⲉϩⲟⲩⲛ ⲉ-	ⲉϩⲟⲩⲛ ⲉ- (c)	ⲉϩⲟⲩⲛ ⲉ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=742b	742	b	ⲉϩⲟⲩⲛ ⲉ- (c)	ⲉϩⲟⲩⲛ ⲉ-	ⲉϩⲟⲩⲛ ⲉ- (c)	ⲉϩⲟⲩⲛ ⲉ-	ⲉϩⲟⲩⲛ ⲉ- (c)	ⲉϩⲟⲩⲛ ⲉ-	ⲉϩⲟⲩⲛ ⲉ- (c)	ⲉϩⲟⲩⲛ ⲉ-	ⲉϩⲟⲩⲛ ⲉ- (c)	ⲉϩⲟⲩⲛ ⲉ-	ⲉϩⲟⲩⲛ ⲉ- (c)	ⲉϩⲟⲩⲛ ⲉ-	ⲉϩⲟⲩⲛ ⲉ- (c)	ⲉϩⲟⲩⲛ ⲉ-	ⲉϩⲟⲩⲛ ⲉ- (c)	ⲉϩⲟⲩⲛ ⲉ-	ⲉϩⲟⲩⲛ ⲉ- (c)	ⲉϩⲟⲩⲛ ⲉ-	ⲉϩⲟⲩⲛ ⲉ- (c)	ⲉϩⲟⲩⲛ ⲉ-	1
8180	2344	8177	^^^ eHoun eHrn-	0				742b	4	2010-08-13	1900-01-01	vagrant		https://pishoyg.github.io/crum/8180.html	<i><b>c</b></i> ⲉϩⲟⲩⲛ ⲉϩⲣⲛ-	<i><b>c</b></i> ⲉϩⲟⲩⲛ ⲉϩⲣⲛ-	c ⲉϩⲟⲩⲛ ⲉϩⲣⲛ-	c ⲉϩⲟⲩⲛ ⲉϩⲣⲛ-	ⲉϩⲟⲩⲛ ⲉϩⲣⲛ- (c)	ⲉϩⲟⲩⲛ ⲉϩⲣⲛ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=742b	742	b	ⲉϩⲟⲩⲛ ⲉϩⲣⲛ- (c)	ⲉϩⲟⲩⲛ ⲉϩⲣⲛ-	ⲉϩⲟⲩⲛ ⲉϩⲣⲛ- (c)	ⲉϩⲟⲩⲛ ⲉϩⲣⲛ-	ⲉϩⲟⲩⲛ ⲉϩⲣⲛ- (c)	ⲉϩⲟⲩⲛ ⲉϩⲣⲛ-	ⲉϩⲟⲩⲛ ⲉϩⲣⲛ- (c)	ⲉϩⲟⲩⲛ ⲉϩⲣⲛ-	ⲉϩⲟⲩⲛ ⲉϩⲣⲛ- (c)	ⲉϩⲟⲩⲛ ⲉϩⲣⲛ-	ⲉϩⲟⲩⲛ ⲉϩⲣⲛ- (c)	ⲉϩⲟⲩⲛ ⲉϩⲣⲛ-	ⲉϩⲟⲩⲛ ⲉϩⲣⲛ- (c)	ⲉϩⲟⲩⲛ ⲉϩⲣⲛ-	ⲉϩⲟⲩⲛ ⲉϩⲣⲛ- (c)	ⲉϩⲟⲩⲛ ⲉϩⲣⲛ-	ⲉϩⲟⲩⲛ ⲉϩⲣⲛ- (c)	ⲉϩⲟⲩⲛ ⲉϩⲣⲛ-	ⲉϩⲟⲩⲛ ⲉϩⲣⲛ- (c)	ⲉϩⲟⲩⲛ ⲉϩⲣⲛ-	1
3764	2344	0	^^	1	straits /$gk: [[stenoxwria]]$/	straits /$gk: [[stenoxwria]]$/	stenoxwria	742b	5	2010-03-27	1900-01-01	vagrant		https://pishoyg.github.io/crum/3764.html	―	―	―	―	―	― (ⲡ)	noun male	στενοχωρια	straits [στενοχωρια]	straits [στενοχωρια]	straits	"straits <span style=""opacity:0.7"">[στενοχωρια]</span>"	"straits <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%83%CF%84%CE%B5%CE%BD%CE%BF%CF%87%CF%89%CF%81%CE%B9%CE%B1"">στενοχωρια</a>]</span>"	straits	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=742b	742	b	― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―	― (ⲡ)	―	0
3765	2344	0	(S) HaJ	1	(a disease)	(a disease)		742b	6	2010-03-27	1900-01-01	vagrant		https://pishoyg.github.io/crum/3765.html	(S) ϩⲁϫ	(S) ϩⲁϫ	(S) ϩⲁϫ	(S) ϩⲁϫ	ϩⲁϫ	(S) ϩⲁϫ (ⲡ)	noun male		<i>a disease</i>	a disease	<i>a disease</i>	<i>a disease</i>	<i>a disease</i>	a disease	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=742b	742	b	ϩⲁϫ (ⲡ)	ϩⲁϫ																			0
8181	2349	0		99	tr :	tr :		743a	1	2010-08-13	1900-01-01	vagrant		https://pishoyg.github.io/crum/8181.html							HEADER		tr :	tr :	tr :	tr :	tr :	tr :	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=743a	743	a																					0
8182	2349	8181	^^^ e-	0				743a	2	2010-08-13	1900-01-01	vagrant		https://pishoyg.github.io/crum/8182.html	<i><b>c</b></i> ⲉ-	<i><b>c</b></i> ⲉ-	c ⲉ-	c ⲉ-	ⲉ- (c)	ⲉ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=743a	743	a	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	1
8183	2349	8181	^^^ eJn-	0				743a	3	2010-08-13	1900-01-01	vagrant		https://pishoyg.github.io/crum/8183.html	<i><b>c</b></i> ⲉϫⲛ-	<i><b>c</b></i> ⲉϫⲛ-	c ⲉϫⲛ-	c ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=743a	743	a	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	ⲉϫⲛ- (c)	ⲉϫⲛ-	1
8184	2349	8181	^^^ Hn-	0				743a	4	2010-08-13	1900-01-01	vagrant		https://pishoyg.github.io/crum/8184.html	<i><b>c</b></i> ϩⲛ-	<i><b>c</b></i> ϩⲛ-	c ϩⲛ-	c ϩⲛ-	ϩⲛ- (c)	ϩⲛ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=743a	743	a	ϩⲛ- (c)	ϩⲛ-	ϩⲛ- (c)	ϩⲛ-	ϩⲛ- (c)	ϩⲛ-	ϩⲛ- (c)	ϩⲛ-	ϩⲛ- (c)	ϩⲛ-	ϩⲛ- (c)	ϩⲛ-	ϩⲛ- (c)	ϩⲛ-	ϩⲛ- (c)	ϩⲛ-	ϩⲛ- (c)	ϩⲛ-	ϩⲛ- (c)	ϩⲛ-	1
3766	2349	0	(S,A,sA) HwJt (A) HwJG	2	(as last) |$ {intr:} |$ {tr:}  /$gk: [[frassein]]$/	(as last) |$ {intr:} |$ {tr:}  /$gk: [[frassein]]$/	frassein	743a	5	2010-03-27	1900-01-01	vagrant		https://pishoyg.github.io/crum/3766.html	"(S, A, sA) ϩⲱϫⲧ
(A) ϩⲱϫϭ"	"(S, A, sA) ϩⲱϫⲧ
(A) ϩⲱϫϭ"	"(S, A, sA) ϩⲱϫⲧ
(A) ϩⲱϫϭ"	"(S, A, sA) ϩⲱϫⲧ
(A) ϩⲱϫϭ"	ϩⲱϫⲧ, ϩⲱϫϭ	"(S, A, sA) ϩⲱϫⲧ
(A) ϩⲱϫϭ"	verb	φρασσειν	"<i>as last</i>
― <b>intr:</b>
― <b>tr:</b> [φρασσειν]"	"as last
― intr:
― tr: [φρασσειν]"	"<i>as last</i>
― <b>intr:</b>
― <b>tr:</b>"	"<i>as last</i>
― <b>intr:</b>
― <b>tr:</b> <span style=""opacity:0.7"">[φρασσειν]</span>"	"<i>as last</i>
― <b>intr:</b>
― <b>tr:</b> <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CF%86%CF%81%CE%B1%CF%83%CF%83%CE%B5%CE%B9%CE%BD"">φρασσειν</a>]</span>"	"as last
― intr:
― tr:"	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=743a	743	a	ϩⲱϫⲧ	ϩⲱϫⲧ					"ϩⲱϫⲧ
ϩⲱϫϭ"	ϩⲱϫⲧ	ϩⲱϫⲧ	ϩⲱϫⲧ											0
8185	2349	3766		99	tr :	tr :		743a	6	2010-08-13	1900-01-01	vagrant		https://pishoyg.github.io/crum/8185.html							HEADER		tr :	tr :	tr :	tr :	tr :	tr :	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=743a	743	a																					1
8186	2349	8185	^^^ a-	0				743a	7	2010-08-13	1900-01-01	vagrant		https://pishoyg.github.io/crum/8186.html	<i><b>c</b></i> ⲁ-	<i><b>c</b></i> ⲁ-	c ⲁ-	c ⲁ-	ⲁ- (c)	ⲁ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=743a	743	a	ⲁ- (c)	ⲁ-	ⲁ- (c)	ⲁ-	ⲁ- (c)	ⲁ-	ⲁ- (c)	ⲁ-	ⲁ- (c)	ⲁ-	ⲁ- (c)	ⲁ-	ⲁ- (c)	ⲁ-	ⲁ- (c)	ⲁ-	ⲁ- (c)	ⲁ-	ⲁ- (c)	ⲁ-	2
8187	2349	8185	^^^ arn-	0				743a	8	2010-08-13	1900-01-01	vagrant		https://pishoyg.github.io/crum/8187.html	<i><b>c</b></i> ⲁⲣⲛ-	<i><b>c</b></i> ⲁⲣⲛ-	c ⲁⲣⲛ-	c ⲁⲣⲛ-	ⲁⲣⲛ- (c)	ⲁⲣⲛ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=743a	743	a	ⲁⲣⲛ- (c)	ⲁⲣⲛ-	ⲁⲣⲛ- (c)	ⲁⲣⲛ-	ⲁⲣⲛ- (c)	ⲁⲣⲛ-	ⲁⲣⲛ- (c)	ⲁⲣⲛ-	ⲁⲣⲛ- (c)	ⲁⲣⲛ-	ⲁⲣⲛ- (c)	ⲁⲣⲛ-	ⲁⲣⲛ- (c)	ⲁⲣⲛ-	ⲁⲣⲛ- (c)	ⲁⲣⲛ-	ⲁⲣⲛ- (c)	ⲁⲣⲛ-	ⲁⲣⲛ- (c)	ⲁⲣⲛ-	2
8188	2350	0		99	intr :	intr :		743a	1	2010-08-13	1900-01-01	vagrant		https://pishoyg.github.io/crum/8188.html							HEADER		intr :	intr :	intr :	intr :	intr :	intr :	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=743a	743	a																					0
8189	2350	8188	^^^ e-	0				743a	2	2010-08-13	2010-08-13	vagrant	vagrant	https://pishoyg.github.io/crum/8189.html	<i><b>c</b></i> ⲉ-	<i><b>c</b></i> ⲉ-	c ⲉ-	c ⲉ-	ⲉ- (c)	ⲉ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=743a	743	a	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	1
8190	2350	8188	^^^ n-	0	with	with		743a	3	2010-08-13	2010-08-13	vagrant	vagrant	https://pishoyg.github.io/crum/8190.html	<i><b>c</b></i> ⲛ-	<i><b>c</b></i> ⲛ-	c ⲛ-	c ⲛ-	ⲛ- (c)	ⲛ- (c)	-		with	with	with	with	with	with	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=743a	743	a	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	ⲛ- (c)	ⲛ-	1
8191	2350	8188	^^^ eHoun Hn-	0				743a	4	2010-08-13	2010-08-13	vagrant	vagrant	https://pishoyg.github.io/crum/8191.html	<i><b>c</b></i> ⲉϩⲟⲩⲛ ϩⲛ-	<i><b>c</b></i> ⲉϩⲟⲩⲛ ϩⲛ-	c ⲉϩⲟⲩⲛ ϩⲛ-	c ⲉϩⲟⲩⲛ ϩⲛ-	ⲉϩⲟⲩⲛ ϩⲛ- (c)	ⲉϩⲟⲩⲛ ϩⲛ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=743a	743	a	ⲉϩⲟⲩⲛ ϩⲛ- (c)	ⲉϩⲟⲩⲛ ϩⲛ-	ⲉϩⲟⲩⲛ ϩⲛ- (c)	ⲉϩⲟⲩⲛ ϩⲛ-	ⲉϩⲟⲩⲛ ϩⲛ- (c)	ⲉϩⲟⲩⲛ ϩⲛ-	ⲉϩⲟⲩⲛ ϩⲛ- (c)	ⲉϩⲟⲩⲛ ϩⲛ-	ⲉϩⲟⲩⲛ ϩⲛ- (c)	ⲉϩⲟⲩⲛ ϩⲛ-	ⲉϩⲟⲩⲛ ϩⲛ- (c)	ⲉϩⲟⲩⲛ ϩⲛ-	ⲉϩⲟⲩⲛ ϩⲛ- (c)	ⲉϩⲟⲩⲛ ϩⲛ-	ⲉϩⲟⲩⲛ ϩⲛ- (c)	ⲉϩⲟⲩⲛ ϩⲛ-	ⲉϩⲟⲩⲛ ϩⲛ- (c)	ⲉϩⲟⲩⲛ ϩⲛ-	ⲉϩⲟⲩⲛ ϩⲛ- (c)	ⲉϩⲟⲩⲛ ϩⲛ-	1
8193	2351	0		99	With following preposition:	With following preposition:		743b	1	2010-08-14	1900-01-01	vagrant		https://pishoyg.github.io/crum/8193.html							HEADER		With following preposition:	With following preposition:	With following preposition:	With following preposition:	With following preposition:	With following preposition:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=743b	743	b																					0
8194	2351	8193	^^^ e-	0				743b	2	2010-08-14	1900-01-01	vagrant		https://pishoyg.github.io/crum/8194.html	<i><b>c</b></i> ⲉ-	<i><b>c</b></i> ⲉ-	c ⲉ-	c ⲉ-	ⲉ- (c)	ⲉ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=743b	743	b	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	ⲉ- (c)	ⲉ-	1
