key	key_word	key_deriv	word	type	cz	en	gr	crum	pos	added	updated	created_by	updated_by	key-link	word-parsed	word-parsed-no-ref	word-parsed-no-html	word-parsed-no-ref-no-html	word-parsed-prettify	type-parsed	gr-parsed	en-parsed	en-parsed-no-html	en-parsed-no-greek	en-parsed-light-greek	en-parsed-link-light-greek	en-parsed-no-greek-no-html	crum-link	crum-page	crum-column	dialect-S	lemma-S	dialect-Sa	lemma-Sa	dialect-Sf	lemma-Sf	dialect-A	lemma-A	dialect-sA	lemma-sA	dialect-B	lemma-B	dialect-F	lemma-F	dialect-Fb	lemma-Fb	dialect-O	lemma-O	dialect-NH	lemma-NH	inflections-B	depth
5526	751	4216	^^^ oute-	0				89a	16	2010-06-03	2010-06-03	vagrant	vagrant	https://pishoyg.github.io/crum/5526.html	<i><b>c</b></i> ⲟⲩⲧⲉ-	<i><b>c</b></i> ⲟⲩⲧⲉ-	c ⲟⲩⲧⲉ-	c ⲟⲩⲧⲉ-	ⲟⲩⲧⲉ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=89a	89	a	ⲟⲩⲧⲉ- (c)	ⲟⲩⲧⲉ-	ⲟⲩⲧⲉ- (c)	ⲟⲩⲧⲉ-	ⲟⲩⲧⲉ- (c)	ⲟⲩⲧⲉ-	ⲟⲩⲧⲉ- (c)	ⲟⲩⲧⲉ-	ⲟⲩⲧⲉ- (c)	ⲟⲩⲧⲉ-	ⲟⲩⲧⲉ- (c)	ⲟⲩⲧⲉ-	ⲟⲩⲧⲉ- (c)	ⲟⲩⲧⲉ-	ⲟⲩⲧⲉ- (c)	ⲟⲩⲧⲉ-	ⲟⲩⲧⲉ- (c)	ⲟⲩⲧⲉ-	ⲟⲩⲧⲉ- (c)	ⲟⲩⲧⲉ-	ⲟⲩⲧⲉ	2
5527	751	4216	^^^ Sa-	0				89a	17	2010-06-03	2010-06-03	vagrant	vagrant	https://pishoyg.github.io/crum/5527.html	<i><b>c</b></i> ϣⲁ-	<i><b>c</b></i> ϣⲁ-	c ϣⲁ-	c ϣⲁ-	ϣⲁ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=89a	89	a	ϣⲁ- (c)	ϣⲁ-	ϣⲁ- (c)	ϣⲁ-	ϣⲁ- (c)	ϣⲁ-	ϣⲁ- (c)	ϣⲁ-	ϣⲁ- (c)	ϣⲁ-	ϣⲁ- (c)	ϣⲁ-	ϣⲁ- (c)	ϣⲁ-	ϣⲁ- (c)	ϣⲁ-	ϣⲁ- (c)	ϣⲁ-	ϣⲁ- (c)	ϣⲁ-	ϣⲁ	2
5528	751	4216	^^^ Hn-,^^^ Ken-	0				89a	18	2010-06-03	2010-06-03	vagrant	vagrant	https://pishoyg.github.io/crum/5528.html	<i><b>c</b></i> ϩⲛ-, <i><b>c</b></i> ϧⲉⲛ-	<i><b>c</b></i> ϩⲛ-, <i><b>c</b></i> ϧⲉⲛ-	c ϩⲛ-, c ϧⲉⲛ-	c ϩⲛ-, c ϧⲉⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	-								https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=89a	89	a	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ-, ϧⲉⲛ- (c)	ϩⲛ-	ϩⲛ,ϧⲉⲛ	2
4221	751	4215		99	With adverb:	With adverb:		89a	19	2010-04-05	1900-01-01	vagrant		https://pishoyg.github.io/crum/4221.html						HEADER		With adverb:	With adverb:	With adverb:	With adverb:	With adverb:	With adverb:	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=89a	89	a																						1
4222	751	4221	^^^ ebol	0	hang out, overhang	hang out, overhang		89a	20	2010-04-05	2010-06-03	vagrant	vagrant	https://pishoyg.github.io/crum/4222.html	<i><b>c</b></i> ⲉⲃⲟⲗ	<i><b>c</b></i> ⲉⲃⲟⲗ	c ⲉⲃⲟⲗ	c ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	-		hang out, overhang	hang out, overhang	hang out, overhang	hang out, overhang	hang out, overhang	hang out, overhang	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=89a	89	a	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ (c)	ⲉⲃⲟⲗ	ⲉⲃⲟⲗ	2
4223	751	4221	(B) ^^^ epSwi	0	be hung up	be hung up		89a	21	2010-04-05	2010-06-03	vagrant	vagrant	https://pishoyg.github.io/crum/4223.html	(B) <i><b>c</b></i> ⲉⲡϣⲱⲓ	(B) <i><b>c</b></i> ⲉⲡϣⲱⲓ	(B) c ⲉⲡϣⲱⲓ	(B) c ⲉⲡϣⲱⲓ	(B) ⲉⲡϣⲱⲓ (c)	-		be hung up	be hung up	be hung up	be hung up	be hung up	be hung up	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=89a	89	a											ⲉⲡϣⲱⲓ (c)	ⲉⲡϣⲱⲓ									ⲉⲡϣⲱⲓ	2
4224	751	4221	^^^ eHrai,^^^ eHrhi	0	(meaning same)	(meaning same)		89a	22	2010-04-05	2010-06-03	vagrant	vagrant	https://pishoyg.github.io/crum/4224.html	<i><b>c</b></i> ⲉϩⲣⲁⲓ, <i><b>c</b></i> ⲉϩⲣⲏⲓ	<i><b>c</b></i> ⲉϩⲣⲁⲓ, <i><b>c</b></i> ⲉϩⲣⲏⲓ	c ⲉϩⲣⲁⲓ, c ⲉϩⲣⲏⲓ	c ⲉϩⲣⲁⲓ, c ⲉϩⲣⲏⲓ	ⲉϩⲣⲁⲓ, ⲉϩⲣⲏⲓ (c)	-		<i>meaning same</i>	meaning same	<i>meaning same</i>	<i>meaning same</i>	<i>meaning same</i>	meaning same	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=89a	89	a	ⲉϩⲣⲁⲓ, ⲉϩⲣⲏⲓ (c)	ⲉϩⲣⲁⲓ	ⲉϩⲣⲁⲓ, ⲉϩⲣⲏⲓ (c)	ⲉϩⲣⲁⲓ	ⲉϩⲣⲁⲓ, ⲉϩⲣⲏⲓ (c)	ⲉϩⲣⲁⲓ	ⲉϩⲣⲁⲓ, ⲉϩⲣⲏⲓ (c)	ⲉϩⲣⲁⲓ	ⲉϩⲣⲁⲓ, ⲉϩⲣⲏⲓ (c)	ⲉϩⲣⲁⲓ	ⲉϩⲣⲁⲓ, ⲉϩⲣⲏⲓ (c)	ⲉϩⲣⲁⲓ	ⲉϩⲣⲁⲓ, ⲉϩⲣⲏⲓ (c)	ⲉϩⲣⲁⲓ	ⲉϩⲣⲁⲓ, ⲉϩⲣⲏⲓ (c)	ⲉϩⲣⲁⲓ	ⲉϩⲣⲁⲓ, ⲉϩⲣⲏⲓ (c)	ⲉϩⲣⲁⲓ	ⲉϩⲣⲁⲓ, ⲉϩⲣⲏⲓ (c)	ⲉϩⲣⲁⲓ	ⲉϩⲣⲁⲓ,ⲉϩⲣⲏⲓ	2
424	751	0	(B) JiniSi	1	hanging, crucifixion	hanging, crucifixion		89a	23	2010-01-29	1900-01-01	vagrant		https://pishoyg.github.io/crum/424.html	(B) ϫⲓⲛⲓϣⲓ	(B) ϫⲓⲛⲓϣⲓ	(B) ϫⲓⲛⲓϣⲓ	(B) ϫⲓⲛⲓϣⲓ	(B) ϫⲓⲛⲓϣⲓ (ⲡ)	noun male		hanging, crucifixion	hanging, crucifixion	hanging, crucifixion	hanging, crucifixion	hanging, crucifixion	hanging, crucifixion	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=89a	89	a											ϫⲓⲛⲓϣⲓ (ⲡ)	ϫⲓⲛⲓϣⲓ									ϫⲓⲛⲓϣⲓ,ⲉ̀ϫⲓⲛⲓϣⲓ,ⲛ̀ϫⲓⲛⲓϣⲓ,ⲙ̀ϫⲓⲛⲓϣⲓ,ⲟⲩϫⲓⲛⲓϣⲓ,ϩⲁⲛϫⲓⲛⲓϣⲓ,ⲡ̀ϫⲓⲛⲓϣⲓ,ⲫ̀ϫⲓⲛⲓϣⲓ,ⲡⲁⲓϫⲓⲛⲓϣⲓ,ⲡⲁϫⲓⲛⲓϣⲓ,ⲡⲉⲛϫⲓⲛⲓϣⲓ,ⲡⲉⲕϫⲓⲛⲓϣⲓ,ⲡⲉϫⲓⲛⲓϣⲓ,ⲡⲉⲧⲉⲛϫⲓⲛⲓϣⲓ,ⲡⲉϥϫⲓⲛⲓϣⲓ,ⲡⲉⲥϫⲓⲛⲓϣⲓ,ⲡⲟⲩϫⲓⲛⲓϣⲓ,ⲛⲓϫⲓⲛⲓϣⲓ,ⲛⲉⲛϫⲓⲛⲓϣⲓ,ⲛⲁⲓϫⲓⲛⲓϣⲓ,ⲛⲁϫⲓⲛⲓϣⲓ,ⲛⲉⲕϫⲓⲛⲓϣⲓ,ⲛⲉϫⲓⲛⲓϣⲓ,ⲛⲉⲧⲉⲛϫⲓⲛⲓϣⲓ,ⲛⲉϥϫⲓⲛⲓϣⲓ,ⲛⲉⲥϫⲓⲛⲓϣⲓ,ⲛⲟⲩϫⲓⲛⲓϣⲓ	0
425	755	0	(S) steiwHe,stwHe (B) seqioHi (F) setioHi,sitioHi	4	(a measure of tilled land) /$gk: [[aroura, zeugarin]]$/	(a measure of tilled land) /$gk: [[aroura, zeugarin]]$/	aroura, zeugarin	89b	1	2010-01-29	1900-01-01	vagrant		https://pishoyg.github.io/crum/425.html	"(S) ⲥⲧⲉⲓⲱϩⲉ, ⲥⲧⲱϩⲉ
(B) ⲥⲉⲑⲓⲟϩⲓ
(F) ⲥⲉⲧⲓⲟϩⲓ, ⲥⲓⲧⲓⲟϩⲓ"	"(S) ⲥⲧⲉⲓⲱϩⲉ, ⲥⲧⲱϩⲉ
(B) ⲥⲉⲑⲓⲟϩⲓ
(F) ⲥⲉⲧⲓⲟϩⲓ, ⲥⲓⲧⲓⲟϩⲓ"	"(S) ⲥⲧⲉⲓⲱϩⲉ, ⲥⲧⲱϩⲉ
(B) ⲥⲉⲑⲓⲟϩⲓ
(F) ⲥⲉⲧⲓⲟϩⲓ, ⲥⲓⲧⲓⲟϩⲓ"	"(S) ⲥⲧⲉⲓⲱϩⲉ, ⲥⲧⲱϩⲉ
(B) ⲥⲉⲑⲓⲟϩⲓ
(F) ⲥⲉⲧⲓⲟϩⲓ, ⲥⲓⲧⲓⲟϩⲓ"	"(S) ⲥⲧⲉⲓⲱϩⲉ, ⲥⲧⲱϩⲉ (ⲧ)
(B) ⲥⲉⲑⲓⲟϩⲓ (ⲧ)
(F) ⲥⲉⲧⲓⲟϩⲓ, ⲥⲓⲧⲓⲟϩⲓ (ⲧ)"	noun female	αρουρα, ζευγαριν	<i>a measure of tilled land</i> [αρουρα, ζευγαριν]	a measure of tilled land [αρουρα, ζευγαριν]	<i>a measure of tilled land</i>	"<i>a measure of tilled land</i> <span style=""opacity:0.7"">[αρουρα, ζευγαριν]</span>"	"<i>a measure of tilled land</i> <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B1%CF%81%CE%BF%CF%85%CF%81%CE%B1"">αρουρα</a>, <a href=""https://logeion.uchicago.edu/%CE%B6%CE%B5%CF%85%CE%B3%CE%B1%CF%81%CE%B9%CE%BD"">ζευγαριν</a>]</span>"	a measure of tilled land	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=89b	89	b	ⲥⲧⲉⲓⲱϩⲉ, ⲥⲧⲱϩⲉ (ⲧ)	ⲥⲧⲉⲓⲱϩⲉ									ⲥⲉⲑⲓⲟϩⲓ (ⲧ)	ⲥⲉⲑⲓⲟϩⲓ	ⲥⲉⲧⲓⲟϩⲓ, ⲥⲓⲧⲓⲟϩⲓ (ⲧ)	ⲥⲉⲧⲓⲟϩⲓ							ⲥⲉⲑⲓⲟϩⲓ,ⲉ̀ⲥⲉⲑⲓⲟϩⲓ,ⲛ̀ⲥⲉⲑⲓⲟϩⲓ,ⲙ̀ⲥⲉⲑⲓⲟϩⲓ,ⲟⲩⲥⲉⲑⲓⲟϩⲓ,ϩⲁⲛⲥⲉⲑⲓⲟϩⲓ,ⲧ̀ⲥⲉⲑⲓⲟϩⲓ,ⲑ̀ⲥⲉⲑⲓⲟϩⲓ,ⲧⲁⲓⲥⲉⲑⲓⲟϩⲓ,ⲧⲁⲥⲉⲑⲓⲟϩⲓ,ⲧⲉⲛⲥⲉⲑⲓⲟϩⲓ,ⲧⲉⲕⲥⲉⲑⲓⲟϩⲓ,ⲧⲉⲥⲉⲑⲓⲟϩⲓ,ⲧⲉⲧⲉⲛⲥⲉⲑⲓⲟϩⲓ,ⲧⲉϥⲥⲉⲑⲓⲟϩⲓ,ⲧⲉⲥⲥⲉⲑⲓⲟϩⲓ,ⲧⲟⲩⲥⲉⲑⲓⲟϩⲓ,ⲛⲓⲥⲉⲑⲓⲟϩⲓ,ⲛⲉⲛⲥⲉⲑⲓⲟϩⲓ,ⲛⲁⲓⲥⲉⲑⲓⲟϩⲓ,ⲛⲁⲥⲉⲑⲓⲟϩⲓ,ⲛⲉⲕⲥⲉⲑⲓⲟϩⲓ,ⲛⲉⲥⲉⲑⲓⲟϩⲓ,ⲛⲉⲧⲉⲛⲥⲉⲑⲓⲟϩⲓ,ⲛⲉϥⲥⲉⲑⲓⲟϩⲓ,ⲛⲉⲥⲥⲉⲑⲓⲟϩⲓ,ⲛⲟⲩⲥⲉⲑⲓⲟϩⲓ	0
426	755	0	(S) Si eiwHe (A) Qi i. (F) Si i.	2	measure field, (whence [nouH nS.] a mesure of length)	measure field, (whence [nouH nS.] a mesure of length)		90a	2	2010-01-29	2010-01-30	vagrant	vagrant	https://pishoyg.github.io/crum/426.html	"(S) ϣⲓ ⲉⲓⲱϩⲉ
(A) ⳉⲓ ⲓ.
(F) ϣⲓ ⲓ."	"(S) ϣⲓ ⲉⲓⲱϩⲉ
(A) ⳉⲓ ⲓ.
(F) ϣⲓ ⲓ."	"(S) ϣⲓ ⲉⲓⲱϩⲉ
(A) ⳉⲓ ⲓ.
(F) ϣⲓ ⲓ."	"(S) ϣⲓ ⲉⲓⲱϩⲉ
(A) ⳉⲓ ⲓ.
(F) ϣⲓ ⲓ."	"(S) ϣⲓ ⲉⲓⲱϩⲉ
(A) ⳉⲓ ⲓ.
(F) ϣⲓ ⲓ."	verb		measure field, <i>whence ⲛⲟⲩϩ ⲛϣ. a mesure of length</i>	measure field, whence ⲛⲟⲩϩ ⲛϣ. a mesure of length	measure field, <i>whence ⲛⲟⲩϩ ⲛϣ. a mesure of length</i>	measure field, <i>whence ⲛⲟⲩϩ ⲛϣ. a mesure of length</i>	measure field, <i>whence ⲛⲟⲩϩ ⲛϣ. a mesure of length</i>	measure field, whence ⲛⲟⲩϩ ⲛϣ. a mesure of length	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=90a	90	a	ϣⲓ ⲉⲓⲱϩⲉ	ϣⲓ ⲉⲓⲱϩⲉ					ⳉⲓ ⲓ.	ⳉⲓ ⲓ.					ϣⲓ ⲓ.	ϣⲓ ⲓ.								0
427	755	0	(S) lebiwHe	3	(meaning unknown)	(meaning unknown)		90a	3	2010-01-29	1900-01-01	vagrant		https://pishoyg.github.io/crum/427.html	(S) ⲗⲉⲃⲓⲱϩⲉ	(S) ⲗⲉⲃⲓⲱϩⲉ	(S) ⲗⲉⲃⲓⲱϩⲉ	(S) ⲗⲉⲃⲓⲱϩⲉ	(S) ⲗⲉⲃⲓⲱϩⲉ (noun)	noun		<i>meaning unknown</i>	meaning unknown	<i>meaning unknown</i>	<i>meaning unknown</i>	<i>meaning unknown</i>	meaning unknown	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=90a	90	a	ⲗⲉⲃⲓⲱϩⲉ (noun)	ⲗⲉⲃⲓⲱϩⲉ																				0
437	760	0	(B) ma nk.	0	plain	plain		92b	1	2010-01-30	2010-01-30	vagrant	vagrant	https://pishoyg.github.io/crum/437.html	(B) ⲙⲁ ⲛⲕ.	(B) ⲙⲁ ⲛⲕ.	(B) ⲙⲁ ⲛⲕ.	(B) ⲙⲁ ⲛⲕ.	(B) ⲙⲁ ⲛⲕ.	-		plain	plain	plain	plain	plain	plain	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=92b	92	b											ⲙⲁ ⲛⲕ.	ⲙⲁ ⲛⲕ.									ⲙⲁ	0
438	760	0	(B) remnk.	0	husbandman	husbandman		92b	2	2010-01-30	2010-01-30	vagrant	vagrant	https://pishoyg.github.io/crum/438.html	(B) ⲣⲉⲙⲛⲕ.	(B) ⲣⲉⲙⲛⲕ.	(B) ⲣⲉⲙⲛⲕ.	(B) ⲣⲉⲙⲛⲕ.	(B) ⲣⲉⲙⲛⲕ.	-		husbandman	husbandman	husbandman	husbandman	husbandman	husbandman	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=92b	92	b											ⲣⲉⲙⲛⲕ.	ⲣⲉⲙⲛⲕ.									ⲣⲉⲙⲛⲕ	0
445	764	0	(B) atk.	6	without leaven /$gk: [[azumos]]$/	without leaven /$gk: [[azumos]]$/	azumos	99a	1	2010-01-30	2010-01-30	vagrant	vagrant	https://pishoyg.github.io/crum/445.html	(B) ⲁⲧⲕ.	(B) ⲁⲧⲕ.	(B) ⲁⲧⲕ.	(B) ⲁⲧⲕ.	(B) ⲁⲧⲕ. (adj.)	adjective	αζυμοσ	without leaven [αζυμοσ]	without leaven [αζυμοσ]	without leaven	"without leaven <span style=""opacity:0.7"">[αζυμοσ]</span>"	"without leaven <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B1%CE%B6%CF%85%CE%BC%CE%BF%CF%83"">αζυμοσ</a>]</span>"	without leaven	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=99a	99	a											ⲁⲧⲕ. (adj.)	ⲁⲧⲕ.									ⲁⲧⲕ,ⲉ̀ⲁⲧⲕ,ⲛ̀ⲁⲧⲕ,ⲙ̀ⲁⲧⲕ,ⲟⲩⲁⲧⲕ,ϩⲁⲛⲁⲧⲕ,ⲡ̀ⲁⲧⲕ,ⲫ̀ⲁⲧⲕ,ⲡⲁⲓⲁⲧⲕ,ⲡⲁⲁⲧⲕ,ⲡⲉⲛⲁⲧⲕ,ⲡⲉⲕⲁⲧⲕ,ⲡⲉⲁⲧⲕ,ⲡⲉⲧⲉⲛⲁⲧⲕ,ⲡⲉϥⲁⲧⲕ,ⲡⲉⲥⲁⲧⲕ,ⲡⲟⲩⲁⲧⲕ,ⲧ̀ⲁⲧⲕ,ⲑ̀ⲁⲧⲕ,ⲧⲁⲓⲁⲧⲕ,ⲧⲁⲁⲧⲕ,ⲧⲉⲛⲁⲧⲕ,ⲧⲉⲕⲁⲧⲕ,ⲧⲉⲁⲧⲕ,ⲧⲉⲧⲉⲛⲁⲧⲕ,ⲧⲉϥⲁⲧⲕ,ⲧⲉⲥⲁⲧⲕ,ⲧⲟⲩⲁⲧⲕ,ⲛⲓⲁⲧⲕ,ⲛⲉⲛⲁⲧⲕ,ⲛⲁⲓⲁⲧⲕ,ⲛⲁⲁⲧⲕ,ⲛⲉⲕⲁⲧⲕ,ⲛⲉⲁⲧⲕ,ⲛⲉⲧⲉⲛⲁⲧⲕ,ⲛⲉϥⲁⲧⲕ,ⲛⲉⲥⲁⲧⲕ,ⲛⲟⲩⲁⲧⲕ	0
450	766	0	(S) kba (B) xba	3	compulsion, forced labour	compulsion, forced labour		99b	1	2010-01-30	1900-01-01	vagrant		https://pishoyg.github.io/crum/450.html	"(S) ⲕⲃⲁ
(B) ⲭⲃⲁ"	"(S) ⲕⲃⲁ
(B) ⲭⲃⲁ"	"(S) ⲕⲃⲁ
(B) ⲭⲃⲁ"	"(S) ⲕⲃⲁ
(B) ⲭⲃⲁ"	"(S) ⲕⲃⲁ (noun)
(B) ⲭⲃⲁ (noun)"	noun		compulsion, forced labour	compulsion, forced labour	compulsion, forced labour	compulsion, forced labour	compulsion, forced labour	compulsion, forced labour	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=99b	99	b	ⲕⲃⲁ (noun)	ⲕⲃⲁ									ⲭⲃⲁ (noun)	ⲭⲃⲁ									ⲭⲃⲁ,ⲉ̀ⲭⲃⲁ,ⲛ̀ⲭⲃⲁ,ⲙ̀ⲭⲃⲁ,ⲟⲩⲭⲃⲁ,ϩⲁⲛⲭⲃⲁ,ⲡ̀ⲭⲃⲁ,ⲫ̀ⲭⲃⲁ,ⲡⲁⲓⲭⲃⲁ,ⲡⲁⲭⲃⲁ,ⲡⲉⲛⲭⲃⲁ,ⲡⲉⲕⲭⲃⲁ,ⲡⲉⲭⲃⲁ,ⲡⲉⲧⲉⲛⲭⲃⲁ,ⲡⲉϥⲭⲃⲁ,ⲡⲉⲥⲭⲃⲁ,ⲡⲟⲩⲭⲃⲁ,ⲧ̀ⲭⲃⲁ,ⲑ̀ⲭⲃⲁ,ⲧⲁⲓⲭⲃⲁ,ⲧⲁⲭⲃⲁ,ⲧⲉⲛⲭⲃⲁ,ⲧⲉⲕⲭⲃⲁ,ⲧⲉⲭⲃⲁ,ⲧⲉⲧⲉⲛⲭⲃⲁ,ⲧⲉϥⲭⲃⲁ,ⲧⲉⲥⲭⲃⲁ,ⲧⲟⲩⲭⲃⲁ,ⲛⲓⲭⲃⲁ,ⲛⲉⲛⲭⲃⲁ,ⲛⲁⲓⲭⲃⲁ,ⲛⲁⲭⲃⲁ,ⲛⲉⲕⲭⲃⲁ,ⲛⲉⲭⲃⲁ,ⲛⲉⲧⲉⲛⲭⲃⲁ,ⲛⲉϥⲭⲃⲁ,ⲛⲉⲥⲭⲃⲁ,ⲛⲟⲩⲭⲃⲁ	0
451	766	450	(S) r k.	0	do forced labour	do forced labour		99b	2	2010-01-30	1900-01-01	vagrant		https://pishoyg.github.io/crum/451.html	(S) ⲣ ⲕ.	(S) ⲣ ⲕ.	(S) ⲣ ⲕ.	(S) ⲣ ⲕ.	(S) ⲣ ⲕ.	-		do forced labour	do forced labour	do forced labour	do forced labour	do forced labour	do forced labour	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=99b	99	b	ⲣ ⲕ.	ⲣ ⲕ.																				1
452	766	450	(S) Ginr k.	0	doing of forced labour	doing of forced labour		99b	3	2010-01-30	1900-01-01	vagrant		https://pishoyg.github.io/crum/452.html	(S) ϭⲓⲛⲣ ⲕ.	(S) ϭⲓⲛⲣ ⲕ.	(S) ϭⲓⲛⲣ ⲕ.	(S) ϭⲓⲛⲣ ⲕ.	(S) ϭⲓⲛⲣ ⲕ.	-		doing of forced labour	doing of forced labour	doing of forced labour	doing of forced labour	doing of forced labour	doing of forced labour	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=99b	99	b	ϭⲓⲛⲣ ⲕ.	ϭⲓⲛⲣ ⲕ.																				1
453	766	450	(B) Gi nx.	0	compel /$gk: [[aggareuein]]$/	compel /$gk: [[aggareuein]]$/	aggareuein	99b	4	2010-01-30	2010-01-30	vagrant	vagrant	https://pishoyg.github.io/crum/453.html	(B) ϭⲓ ⲛⲭ.	(B) ϭⲓ ⲛⲭ.	(B) ϭⲓ ⲛⲭ.	(B) ϭⲓ ⲛⲭ.	(B) ϭⲓ ⲛⲭ.	-	αγγαρευειν	compel [αγγαρευειν]	compel [αγγαρευειν]	compel	"compel <span style=""opacity:0.7"">[αγγαρευειν]</span>"	"compel <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B1%CE%B3%CE%B3%CE%B1%CF%81%CE%B5%CF%85%CE%B5%CE%B9%CE%BD"">αγγαρευειν</a>]</span>"	compel	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=99b	99	b											ϭⲓ ⲛⲭ.	ϭⲓ ⲛⲭ.									ϭⲓ	1
454	766	0	(S,A,F) kba	1	vengeance (/*? noc conceded with preceding*/) /$gk: [[ekdikhsis]]$/	vengeance (/*? noc conceded with preceding*/) /$gk: [[ekdikhsis]]$/	ekdikhsis	99b	5	2010-01-30	1900-01-01	vagrant		https://pishoyg.github.io/crum/454.html	(S, A, F) ⲕⲃⲁ	(S, A, F) ⲕⲃⲁ	(S, A, F) ⲕⲃⲁ	(S, A, F) ⲕⲃⲁ	(S, A, F) ⲕⲃⲁ (ⲡ)	noun male	εκδικησισ	vengeance <i>(? noc conceded with preceding)</i> [εκδικησισ]	vengeance (? noc conceded with preceding) [εκδικησισ]	vengeance <i>(? noc conceded with preceding)</i>	"vengeance <i>(? noc conceded with preceding)</i> <span style=""opacity:0.7"">[εκδικησισ]</span>"	"vengeance <i>(? noc conceded with preceding)</i> <span style=""opacity:0.7"">[<a href=""https://logeion.uchicago.edu/%CE%B5%CE%BA%CE%B4%CE%B9%CE%BA%CE%B7%CF%83%CE%B9%CF%83"">εκδικησισ</a>]</span>"	vengeance (? noc conceded with preceding)	https://coptot.manuscriptroom.com/crum-coptic-dictionary?pageID=99b	99	b	ⲕⲃⲁ (ⲡ)	ⲕⲃⲁ					ⲕⲃⲁ (ⲡ)	ⲕⲃⲁ					ⲕⲃⲁ (ⲡ)	ⲕⲃⲁ								0
