book	chapter	chapter-zfilled	verse	testament	testament-indexed	section	section-indexed	section-indexed-no-testament	book-indexed	Bohairic	Sahidic	English	Greek	Fayyumic	Akhmimic	OldBohairic	Mesokemic	DialectP	Lycopolitan
Wisdom of Jesus son of Sirach	49	49		OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ϩⲛ̅ ⲧⲟⲟⲧϥ̅ ⲛ̅ⲓ̈ⲉⲣⲏⲙⲓⲁⲥ ⲁⲩⲑⲙ̅ⲕⲟϥ ⲅⲁⲣ ⲁⲩⲱ ⲛ̅ⲧⲟϥ ⲁⲩⲧⲃ̅ⲃⲟϥ ⲙ̅ⲡⲣⲟⲫⲏⲧⲏⲥ ϩⲛ̅ ⲧⲟⲟⲧⲉ ⲉⲡⲱⲣⲕ̅ ⲉⲑⲙ̅ⲕⲟ; ⲉⲧⲁⲕⲟ ⲁⲩⲱ ⲉⲕⲱⲧ ⲉⲧⲱϭⲉ.	according to the prophecy of Jeremias. (7) For they entreated him evil, who nevertheless was a prophet, sanctified in his mother’s womb, that he might root out, and afflict, and destroy; and that he might build up also, and plant.							
Wisdom of Jesus son of Sirach	49	49	8	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲉⲍⲉⲕⲓⲏⲗ ⲡⲁⲓ̈ ⲛ̅ⲧⲁϥⲛⲁⲩ ⲉⲑⲟⲣⲁⲥⲓⲥ ⲙ̅ⲡⲉⲟⲟⲩ ⲧⲉⲛⲧⲁϥⲧⲟⲩⲟⲥ ⲉⲣⲟϥ ϩⲓϫⲙ̅ ⲫⲁⲣⲙⲁ ⲛ̅ⲛⲉⲭⲉⲣⲟⲩⲃⲉⲓⲛ.	It was Ezekiel who saw the glorious vision, which was shewed him upon the chariot of the cherubims.							
Wisdom of Jesus son of Sirach	49	49	9	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲕⲁⲓ ⲅⲁⲣ ⲁϥⲣ̅ ⲡⲙⲉⲉⲩⲉ ⲛ̅ⲛ̅ϫⲁϫⲉ ϩⲛ̅ ⲟⲩϩⲱⲟⲩ ⲉⲣ̅ⲡⲉⲧⲛⲁⲛⲟⲩϥ ⲛ̅ⲛⲉⲧⲥⲟⲟⲩⲧⲛ̅ ⲛ̅ⲛⲉϩⲓⲟⲩⲉ.	For he made mention of the enemies under the figure of the rain, and directed them that went right.							
Wisdom of Jesus son of Sirach	49	49	10	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲉⲣⲉ ⲛ̅ⲕⲉⲉⲥ ⲙ̅ⲡⲙⲛ̅ⲧⲥⲛⲟⲟⲩⲥ ⲙ̅ⲡⲣⲟⲫⲏⲧⲏⲥ ϯⲟⲩⲱ ⲉⲃⲟⲗ ϩⲙ̅ ⲡⲉⲩⲙⲁ.	And of the twelve prophets let the memorial be blessed, and let their bones flourish again out of their place:							
Wisdom of Jesus son of Sirach	49	49		OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁϥⲡⲁⲣⲁⲕⲁⲗⲓ ⲇⲉ ⲛ̅ⲓ̈ⲁⲕⲱⲃ ⲁⲩⲱ ⲁϥⲥⲟⲧⲟⲩ ϩⲛ̅ ⲟⲩⲡⲓⲥⲧⲓⲥ ⲛ̅ϩⲉⲗⲡⲓⲥ.	for they comforted Jacob, and delivered them by assured hope.							
Wisdom of Jesus son of Sirach	49	49	11	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲉⲛⲛⲁϫⲉⲥⲧ̅ ⲍⲟⲣⲟⲃⲁⲃⲉⲗ ⲛ̅ⲁϣ ⲛ̅ϩⲉ; ⲁⲩⲱ ⲛ̅ⲧⲟϥ ⲉϥⲟ ⲛ̅ⲑⲉ ⲛ̅ⲟⲩⲥⲫⲣⲁⲅⲓⲥ ϩⲛ̅ ⲟⲩϭⲓϫ ⲛ̅ⲟⲩⲛⲁⲙ	How shall we magnify Zorobabel? even he was as a signet on the right hand:							
Wisdom of Jesus son of Sirach	49	49	12	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁⲩⲱ ⲓ̈ⲏⲥⲟⲩⲥ ⲡϣⲏⲣⲉ ⲛ̅ⲓ̈ⲱⲥⲉⲇⲉⲕ; ⲛⲁⲓ̈ ⲛ̅ⲧⲁⲩⲕⲉⲧ ⲡⲏⲓ̈ ϩⲛ̅ ⲛⲉⲩϩⲟⲟⲩ ⲁⲩⲱ ⲁⲩϫⲓⲥⲉ ⲙ̅ⲡⲗⲁⲟⲥ ⲉⲧⲟⲩⲁⲁⲃ ⲙ̅ⲡϫⲟⲉⲓⲥ ⲉⲧⲥⲃ̅ⲧⲱⲧ ⲉⲩⲉⲟⲟⲩ ⲛ̅ϣⲁ ⲉⲛⲉϩ.	So was Jesus the son of Josedec: who in their time builded the house, and set up an holy temple to the Lord, which was prepared for everlasting glory.							
Wisdom of Jesus son of Sirach	49	49	13	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁⲩⲱ ⲉⲧⲓ ⲉⲧⲛ̅ϯ ⲉⲙⲁⲧⲉ ⲙ̅ⲡⲉϥⲣ̅ⲡⲙⲉⲉⲩⲉ ⲙ̅ⲡⲉⲛⲧⲁϥⲧⲟⲩⲛⲉⲥ ⲛⲉⲛⲥⲟⲃⲧ̅ ⲛ̅ⲧⲁⲩϩⲉ ⲁⲩⲱ ⲁϥⲧⲁϩⲟ ⲉⲣⲁⲧⲟⲩ ⲛ̅ⲙ̅ⲡⲩⲗⲏ ⲙⲛ̅ ⲙ̅ⲙⲟⲟⲭⲗⲟⲥ ⲁⲩⲱ ⲉⲁϥⲧⲟⲩⲛⲉⲥ ⲛⲉⲛⲏⲉⲓ.	And among the elect was Neemias, whose renown is great, who raised up for us the walls that were fallen, and set up the gates and the bars, and raised up our ruins again.							
Wisdom of Jesus son of Sirach	49	49	14	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙ̅ⲡⲟⲩⲥⲛ̅ⲧ ⲗⲁⲁⲩ ϩⲓϫⲙ̅ ⲡⲕⲁϩ ⲛ̅ⲑⲉ ⲛ̅ⲉⲛⲱⲭ: ⲕⲁⲓ ⲅⲁⲣ ⲛ̅ⲧⲟϥ ⲁⲩⲁⲛⲁⲗⲁⲙⲃⲁⲛⲉ ⲙ̅ⲙⲟϥ ϩⲓϫⲙ̅ ⲡⲕⲁϩ.	But upon the earth was no man created like Enoch; for he was taken from the earth.							
Wisdom of Jesus son of Sirach	49	49	15	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙ̅ⲡⲟⲩϫⲡⲉ ⲣⲱⲙⲉ ⲉϥⲉⲓⲛⲉ ⲛ̅ⲓ̈ⲱⲥⲏⲫ ⲛ̅ⲛⲟϭ ⲉⲛⲉϥⲥⲛⲏⲩ ⲛ̅ⲧⲁϫⲣⲟ ⲙ̅ⲡⲗⲁⲟⲥ ⲁⲩⲱ ⲁⲩϭⲙ̅ⲡϣⲓⲛⲉ ⲛ̅ⲛⲉϥⲕⲉⲉⲥ.	Neither was there a young man born like Joseph, a governor of his brethren, a stay of the people, whose bones were regarded of the Lord.							
Wisdom of Jesus son of Sirach	49	49	16	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲥⲏⲙ ⲙⲛ̅ ⲥⲏⲑ ⲁⲩϫⲓⲉⲟⲟⲩ ϩⲛ̅ ⲛ̅ⲣⲱⲙⲉ ⲁⲩⲱ ⲁⲇⲁⲙ ⲉϩⲟⲩⲉ ⲣⲱⲙⲉ ⲛⲓⲙ ϩⲙ̅ ⲡⲥⲱⲛⲧ̅.	Sem and Seth were in great honour among men, and so was Adam above every living thing in creation.							
Wisdom of Jesus son of Sirach	50	50	1	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲥⲓⲙⲱⲛ ⲡϣⲏⲣⲉ ⲛ̅ⲓ̈ⲉⲭⲟⲛⲓⲁⲥ ⲡⲛⲟϭ ⲛ̅ⲟⲩⲏⲏⲃ ⲡⲁⲓ̈ ⲛ̅ⲧⲁϥϫⲓϫⲁⲥϥⲉ ⲙ̅ⲡⲏⲓ̈ ϩⲙ̅ ⲡⲉϥⲱⲛϩ̅ ⲁⲩⲱ ⲁϥⲧⲁϫⲣⲉ ⲡⲉⲣⲡⲉ ϩⲛ̅ ⲛⲉϥϩⲟⲟⲩ	Simon the high priest, the son of Onias, who in his life repaired the house again, and in his days fortified the temple:							
Wisdom of Jesus son of Sirach	50	50	2	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁⲩⲱ ⲁⲩⲥⲙ̅ⲛ ⲥⲛ̅ⲧⲉ ⲙ̅ⲡϫⲓⲥⲉ ⲛ̅ⲧⲇⲓⲡⲗⲏ ⲉⲃⲟⲗ ϩⲓⲧⲟⲟⲧϥ̅ ⲧⲡⲉ ⲙⲛ̅ ⲡϫⲓⲥⲉ ⲙ̅ⲡⲕⲱⲧⲉ ⲙ̅ⲡⲉⲣⲡⲉ.	And by him was built from the foundation the double height, the high fortress of the wall about the temple:							
Wisdom of Jesus son of Sirach	50	50	3	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ϩⲣⲁⲓ̈ ϩⲛ̅ ⲛⲉϥϩⲟⲟⲩ ⲁ ⲛ̅ⲥⲟⲟⲩϩⲥ̅ ⲙ̅ⲙⲟⲟⲩ ⲱϫⲛ̅: ⲁϥⲧⲁϣⲉ ⲡϣⲓ ⲙ̅ⲫⲟⲙⲧ̅ ⲛ̅ⲧⲉ ⲑⲁⲗⲁⲥⲥⲁ.	In his days the cistern to receive water, being in compass as the sea, was covered with plates of brass:							
Wisdom of Jesus son of Sirach	50	50	4	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲡⲉⲧϥⲓⲙ̅ⲡⲣⲟⲟⲩϣ ⲙ̅ⲡⲉϥⲗⲁⲟⲥ ϫⲉ ⲛ̅ⲛⲉϥϩⲉ ⲁⲩⲱ ⲁϥϯϭⲟⲙ ⲛ̅ⲧⲡⲟⲗⲓⲥ ϩⲙ̅ ⲡⲕⲱⲧⲉ ⲉⲣⲟⲥ.	He took care of the temple that it should not fall, and fortified the city against besieging:							
Wisdom of Jesus son of Sirach	50	50	5	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲛ̅ⲑⲉ ⲛ̅ⲧⲁϥϫⲓⲉⲟⲟⲩ ϩⲙ̅ ⲡⲉⲕⲧⲟ ⲙ̅ⲡⲗⲁⲟⲥ ϩⲙ̅ ⲡⲉⲓ ⲉⲃⲟⲗ ⲙ̅ⲡⲏⲓ̈ ⲙ̅ⲡⲕⲁⲧⲁⲡⲉⲧⲁⲥⲙⲁ.	How was he honoured in the midst of the people in his coming out of the sanctuary!							
Wisdom of Jesus son of Sirach	50	50	6	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲉϥⲟ ⲛ̅ⲑⲉ ⲛ̅ⲟⲩⲥⲓⲟⲩ ⲛ̅ϩⲧⲟⲟⲩⲉ ⲛ̅ⲧⲙⲏⲧⲉ ⲛ̅ⲛⲉⲕⲗⲟⲟⲗⲉ: ⲁⲩⲱ ⲛ̅ⲑⲉ ⲙ̅ⲡⲟⲟϩ ⲉⲧⲙⲉϩ ⲛ̅.... ϩⲛ̅ ⲛⲉϥϩⲟⲟⲩ:	He was as the morning star in the midst of a cloud, and as the moon at the full:							
Wisdom of Jesus son of Sirach	50	50	7	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲛ̅ⲑⲉ ⲙ̅ⲡⲣⲏ ⲉⲧⲣ̅ⲟⲩⲟⲉⲓⲛ ⲉϫⲙ̅ ⲡⲣⲡⲉ ⲙ̅ⲡⲉⲧϫⲟⲥⲉ ⲁⲩⲱ ⲛ̅ⲑⲉ ⲛ̅ⲧⲡⲓⲧⲉ ⲉⲧⲣ̅ⲟⲩⲟⲉⲓⲛ ϩⲛ̅ ⲛⲉⲕⲗⲟⲟⲗⲉ ⲛ̅ⲉⲟⲟⲩ	As the sun shining upon the temple of the most High, and as the rainbow giving light in the bright clouds:							
Wisdom of Jesus son of Sirach	50	50	8	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲛ̅ⲑⲉ ⲛ̅ϩⲉⲛϩⲣⲏⲣⲉ ⲛ̅ⲟⲩⲣⲧ̅ ϩⲛ̅ ⲛⲉϩⲟⲟⲩ ⲛ̅ⲃⲣ̅ⲣⲉ ⲁⲩⲱ ⲛ̅ⲑⲉ ⲛ̅ⲟⲩⲕⲣⲓⲛⲟⲛ ⲉϥϩⲓϫⲛ̅ ⲟⲩⲙⲟⲟⲩ ⲉϥϩⲁⲧⲉ ⲛ̅ⲑⲉ ⲛ̅ⲟⲩϯⲟⲩⲱ ⲛ̅ⲗⲓⲃⲁⲛⲟⲥ ϩⲛ̅ ⲛⲉϩⲟⲟⲩ ⲙ̅ⲡϣⲱⲙ:	And as the flower of roses in the spring of the year, as lilies by the rivers of waters, and as the branches of the frankincense tree in the time of summer:							
Wisdom of Jesus son of Sirach	50	50	9	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁⲩⲱ ⲛ̅ⲑⲉ ⲛ̅ⲟⲩⲕⲱϩⲧ̅ ⲙⲛ̅ ⲟⲩⲗⲓⲃⲁⲛⲟⲥ ⲉϫⲛ̅ ⲟⲩϣⲟⲩⲣⲏ ⲁⲩⲱ ⲛ̅ⲑⲉ ⲛ̅ⲟⲩϩⲛⲁⲁⲩ ⲛ̅ⲛⲟⲩⲃ ⲛ̅ϫⲁϩϫ̅ ⲉϥⲟ ⲛ̅ⲉⲓⲉⲡ ⲉⲛⲉⲙⲙⲉ ⲛⲓⲙ:	As fire and incense in the censer, and as a vessel of beaten gold set with all manner of precious stones:							
Wisdom of Jesus son of Sirach	50	50	10	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁⲩⲱ ⲛ̅ⲑⲉ ⲛ̅ⲟⲩⲃⲱ ⲛ̅ϫⲟⲉⲓⲧ ⲉⲥⲧⲁⲩⲟ ⲉⲃⲟⲗ ⲛ̅ⲛⲉⲥⲕⲁⲣⲡⲟⲥ ⲛ̅ⲑⲉ ⲛ̅ⲟⲩⲕⲩⲡⲁⲣⲓⲥⲥⲟⲥ ⲉⲥϫⲟⲥⲉ ϩⲛ̅ ⲛⲉⲕⲗⲟⲟⲗⲉ.	And as a fair olive tree budding forth fruit, and as a cypress tree which groweth up to the clouds.							
Wisdom of Jesus son of Sirach	50	50	11	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ϩⲙ̅ ⲡⲧⲣⲉϥϫⲓ ⲛ̅ⲟⲩⲥⲧⲟⲗⲏ ⲛ̅ⲉⲟⲟⲩ ⲁⲩⲱ ⲛϥ̅ϯ ϩⲓⲱⲱϥ ⲛ̅ⲟⲩⲥⲩⲛⲧⲉⲗⲉⲓⲁ ⲛ̅ϣⲟⲩϣⲟⲩ ϩⲙ̅ ⲡⲧⲣⲉϥⲁⲗⲉ ⲉϫⲙ̅ ⲡⲉⲑⲩⲥⲓⲁⲥⲧⲏⲣⲓⲟⲛ ⲉⲧⲟⲩⲁⲁⲃ ⲁϥϯⲉⲟⲟⲩ ⲙ̅ⲡⲉⲣϣⲱⲛ ⲙ̅ⲡⲉⲩⲟⲡ.	When he put on the robe of honour, and was clothed with the perfection of glory, when he went up to the holy altar, he made the garment of holiness honourable.							
Wisdom of Jesus son of Sirach	50	50	12	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ϩⲙ̅ ⲡⲧⲣⲉϥϫⲓ ⲇⲉ ⲛ̅ⲟⲩⲉⲃⲓⲱ ⲛ̅ⲧⲛ̅ ⲛ̅ϭⲓϫ ⲉⲧⲛⲉⲥⲱⲟⲩ (ⲁⲩⲱ ⲛ̅ⲧⲟϥ ⲉϥⲁϩⲉ ⲣⲁⲧϥ̅ ϩⲁⲧⲛ̅ ⲧⲉⲥⲭⲁⲣⲁ ⲛ̅ⲧϣⲟⲩⲣⲏ) ⲉϥⲟ ⲛ̅ⲟⲩⲕⲗⲟⲙ ⲉϥⲙ̅ⲡⲕⲱⲧⲉ ⲛ̅ⲛⲉⲥⲛⲏⲩ ⲉϥⲟ ⲛ̅ⲑⲉ ⲛ̅ⲟⲩϯⲟⲩⲱ ⲛ̅ⲕⲉⲛⲇⲣⲟⲥ ϩⲙ̅ ⲡⲗⲓⲃⲁⲛⲟⲥ ⲁⲩⲱ ⲁⲩⲕⲱⲧⲉ ⲉⲣⲟϥ ⲛ̅ⲑⲉ ⲛ̅ⲛⲓⲕⲁϥ ⲛ̅ⲃⲛ̅ⲛⲉ	When he took the portions out of the priests’ hands, he himself stood by the hearth of the altar, compassed about, as a young cedar in Libanus; and as palm trees compassed they him round about.							
Wisdom of Jesus son of Sirach	50	50	13	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁⲩⲱ ⲛ̅ϣⲏⲣⲉ ⲧⲏⲣⲟⲩ ⲛ̅ⲁⲁⲣⲱⲛ ϩⲙ̅ ⲡⲉⲩⲉⲟⲟⲩ ⲉⲣⲉ ⲧⲉⲡⲣⲟⲥⲫⲟⲣⲁ ⲙ̅ⲡϫⲟⲉⲓⲥ ϩⲛ̅ ⲛⲉⲩϭⲓϫ ⲙ̅ⲡⲉⲙ̅ⲧⲟ ⲉⲃⲟⲗ ⲛ̅ⲧⲉⲕⲕⲗⲏⲥⲓⲁ ⲧⲏⲣⲥ̅ ⲙ̅ⲡⲓⲥⲣⲁⲏⲗ	So were all the sons of Aaron in their glory, and the oblations of the Lord in their hands, before all the congregation of Israel.							
Wisdom of Jesus son of Sirach	50	50	14	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁⲩⲱ ⲡϫⲱⲕ ⲉⲃⲟⲗ ⲛ̅ⲣ̅ⲣⲉϥϣⲙ̅ϣⲉ ϩⲓϫⲛ̅ ⲛ̅ϣⲏⲟⲩⲉ ⲉⲕⲟⲥⲙⲓ ⲛ̅ⲧⲉⲡⲣⲟⲥⲫⲟⲣⲁ ⲙ̅ⲡⲡⲁⲛⲧⲟⲕⲣⲁⲧⲱⲣ ⲉⲧϫⲟⲥⲉ.	And finishing the service at the altar, that he might adorn the offering of the most high Almighty,							
Wisdom of Jesus son of Sirach	50	50	15	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁϥⲥⲟⲩⲧⲛ̅ ⲧⲟⲟⲧϥ̅ ⲉⲃⲟⲗ ⲉⲡⲉⲛⲕⲁ ⲛ̅ⲟⲩⲱⲧⲛ̅ ⲉⲃⲟⲗ ⲁⲩⲱ ⲁϥⲟⲩⲱⲧⲛ̅ ⲉⲃⲟⲗ ⲙ̅ⲡⲉⲥⲛⲟϥ ⲙ̅ⲡⲉⲗⲟⲟⲗⲉ:	He stretched out his hand to the cup, and poured of the blood of the grape,							
Wisdom of Jesus son of Sirach	50	50		OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁϥⲡⲱϩⲧ̅ ϩⲁⲣⲁⲧϥ̅ ⲙ̅ⲡⲉⲑⲩⲥⲓⲁⲥⲧⲏⲣⲓⲟⲛ ⲛ̅ⲟⲩⲥϯⲛⲟⲩϥⲉ ⲙ̅ⲡⲉⲧϫⲟⲥⲉ ⲡⲣ̅ⲣⲟ ⲙ̅ⲡⲧⲏⲣϥ̅.	he poured out at the foot of the altar a sweetsmelling savour unto the most high King of all.							
Wisdom of Jesus son of Sirach	50	50	16	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲧⲟⲧⲉ ⲁ ⲛ̅ϣⲏⲣⲉ ⲛ̅ⲁⲁⲣⲱⲛ ϫⲓϣⲕⲁⲕ ⲉⲃⲟⲗ ⲁⲩⲙⲟⲩⲧⲉ ϩⲛ̅ ϩⲉⲛⲥⲁⲗⲡⲓⲅⲝ ⲛ̅ϫⲁϩϫϩ̅:	Then shouted the sons of Aaron, and sounded the silver trumpets,							
Wisdom of Jesus son of Sirach	50	50		OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁⲩⲧⲣⲉⲩⲥⲱⲧⲙ̅ ⲉⲩⲛⲟϭ ⲛ̅ⲥⲙⲏ ⲉⲩⲣ̅ⲡⲙⲉⲉⲩⲉ ⲙ̅ⲡⲉⲙ̅ⲧⲟ ⲉⲃⲟⲗ ⲙ̅ⲡⲉⲧϫⲟⲥⲉ.	and made a great noise to be heard, for a remembrance before the most High.							
Wisdom of Jesus son of Sirach	50	50	17	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲧⲟⲧⲉ ⲁ ⲡⲗⲁⲟⲥ ⲧⲏⲣϥ̅ ϭⲉⲡⲏ ϩⲓ ⲟⲩⲥⲟⲡ ⲁⲩⲡⲁϩⲧⲟⲩ ⲉϫⲙ̅ ⲡⲉⲩϩⲟ ⲉϫⲙ̅ ⲡⲕⲁϩ ⲉⲩⲟⲩⲱϣⲧ̅ ⲙ̅ⲡϫⲟⲉⲓⲥ ⲡⲡⲁⲛⲧⲟⲕⲣⲁⲧⲱⲣ ⲡⲛⲟⲩⲧⲉ ⲉⲧϫⲟⲥⲉ.	Then all the people together hasted, and fell down to the earth upon their faces to worship their Lord God Almighty, the most High.							
Wisdom of Jesus son of Sirach	50	50	18	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁⲩⲱ ⲁ ⲛ̅ⲣⲉϥⲯⲁⲗⲗⲉⲓ ⲥⲙⲟⲩ ϩⲛ̅ ⲛⲉⲩⲥⲙⲏ ⲁ ⲟⲩⲗ̅ⲗⲉ ⲥⲱⲕ ϩⲙ̅ ⲡⲛⲟϭ ⲛ̅ⲏⲉⲓ.	The singers also sang praises with their voices, with great variety of sounds was there made sweet melody.							
Wisdom of Jesus son of Sirach	50	50	19	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁⲩⲱ ⲁ ⲡⲗⲁⲟⲥ ⲥⲉⲡⲥ̅ ⲡϫⲟⲉⲓⲥ ⲉⲧϫⲟⲥⲉ ϩⲙ̅ ⲡⲉⲩϣⲗⲏⲗ ⲙ̅ⲡⲉⲙ̅ⲧⲟ ⲉⲃⲟⲗ ⲙ̅ⲡⲛⲁⲏⲧ ϣⲁⲛⲧⲉ ⲡⲕⲟⲥⲙⲟⲥ ⲙ̅ⲡϫⲟⲉⲓⲥ ϫⲱⲕ ⲉⲃⲟⲗ ⲁⲩⲱ ⲁⲩϫⲱⲕ ⲉⲃⲟⲗ ⲙ̅ⲡⲉϥϣⲙ̅ϣⲉ.	And the people besought the Lord, the most High, by prayer before him that is merciful, till the solemnity of the Lord was ended, and they had finished his service.							
Wisdom of Jesus son of Sirach	50	50	20	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲧⲟⲧⲉ ⲁϥⲉⲓ ⲉⲡⲉⲥⲏⲧ ⲁϥϥⲓ ⲛ̅ⲛⲉϥϭⲓϫ ⲉϩⲣⲁⲓ̈ ⲉϫⲛ̅ ⲧⲥⲟⲟⲩϩⲥ̅ ⲧⲏⲣⲥ̅ ⲛ̅ⲛ̅ϣⲏⲣⲉ ⲙ̅ⲡⲓⲥⲣⲁⲏⲗ ⲉϯ ⲙ̅ⲡⲉⲥⲙⲟⲩ ⲙ̅ⲡϫⲟⲉⲓⲥ ⲉⲃⲟⲗ ϩⲛ̅ ⲛⲉⲩⲥⲡⲟⲧⲟⲩ	Then he went down, and lifted up his hands over the whole congregation of the children of Israel, to give the blessing of the Lord with his lips, and to rejoice in his name.							
Wisdom of Jesus son of Sirach	50	50	21	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁⲩⲱ ⲉϣⲟⲩϣⲟⲩ ϩⲙ̅ ⲡⲉϥⲣⲁⲛ ⲉϫⲓ ⲡⲉⲥⲙⲟⲩ ⲛ̅ⲧⲛ̅ ⲡⲉⲧϫⲟⲥⲉ.	And they bowed themselves down to worship the second time, that they might receive a blessing from the most High.							
Wisdom of Jesus son of Sirach	50	50	22	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲧⲉⲛⲟⲩ ϭⲉ ⲥⲙⲟⲩ ⲉⲡⲛⲟⲩⲧⲉ ⲛ̅ⲟⲩⲟⲛ ⲛⲓⲙ ⲡⲉϯⲣⲉ ⲛ̅ⲙ̅ⲙⲛ̅ⲧⲛⲟϭ ϩⲙ̅ ⲙⲁ ⲛⲓⲙ	Now therefore bless ye the God of all, which only doeth wondrous things every where,							
Wisdom of Jesus son of Sirach	50	50		OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲡⲉⲧϫⲟⲥⲉ ⲛ̅ⲛⲉⲛϩⲟⲟⲩ ⲉⲃⲟⲗ ϩⲛ̅ ⲧⲟⲟⲧⲉ ⲡⲉⲧⲉⲓⲣⲉ ⲛⲙ̅ⲙⲁⲛ ⲕⲁⲧⲁ ⲡⲉϥⲛⲁ.	which exalteth our days from the womb, and dealeth with us according to his mercy.							
Wisdom of Jesus son of Sirach	50	50	23	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲉϥⲉϯ ⲛⲁⲛ ⲛ̅ⲟⲩⲟⲩⲛⲟϥ ⲛ̅ϩⲏⲧ ⲉⲧⲣⲉ ⲟⲩⲉⲓⲣⲏⲛⲏ ϣⲱⲡⲉ ϩⲛ̅ ⲛⲉⲛϩⲟⲟⲩ ϩⲙ̅ ⲡⲓⲥⲣⲁⲏⲗ ⲕⲁⲧⲁ ⲛⲉϩⲟⲟⲩ ⲛ̅ϣⲁ ⲉⲛⲉϩ	He grant us joyfulness of heart, and that peace may be in our days in Israel for ever:							
Wisdom of Jesus son of Sirach	50	50	24	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲉⲧⲁⲛϩⲉⲧ ⲡⲉϥⲛⲁ ⲛⲙ̅ⲙⲁⲛ ⲁⲩⲱ ⲉⲥⲟⲧⲛ̅ ϩⲛ̅ ⲛⲉϥϩⲟⲟⲩ.	That he would confirm his mercy with us, and deliver us at his time!							
