book	chapter	chapter-zfilled	verse	testament	testament-indexed	section	section-indexed	section-indexed-no-testament	book-indexed	Bohairic	Sahidic	English	Greek	Fayyumic	Akhmimic	OldBohairic	Mesokemic	DialectP	Lycopolitan
Wisdom of Jesus son of Sirach	3	03	4	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲡⲉⲧⲧⲁⲉⲓⲟ ⲙ̅ⲡⲉϥⲉⲓⲱⲧ .... ϣⲏⲣⲉ ⲁⲩⲱ ⲥⲉⲛⲁⲥⲱⲧⲙ̅ ⲉⲣⲟϥ ϩⲛ̅ ⲡⲉϩⲟⲟⲩ ⲙ̅ⲡⲉϥϣⲗⲏⲗ.	And he that honoureth his mother is as one that layeth up treasure.							
Wisdom of Jesus son of Sirach	3	03	5	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲡⲉⲧⲧⲁⲉⲓⲟ ⲙ̅ⲡⲉϥⲉⲓⲱⲧ ϥⲛⲁⲣ̅.... ⲁⲩⲱ ⲡⲉⲧⲥⲱⲧⲙ̅ ⲛ̅ⲥⲁ ⲡϫⲟⲉⲓⲥ .... ⲛ̅ⲧⲉϥⲙⲁⲁⲩ.	Whoso honoureth his father shall have joy of his own children; and when he maketh his prayer, he shall be heard.							
Wisdom of Jesus son of Sirach	3	03	6	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ϥⲛⲁⲣ̅ϩⲙ̅ϩⲁⲗ ⲛ̅ⲛⲉϥⲉⲓⲟⲧⲉ ⲛ̅ⲑⲉ ⲛ̅ⲛ....	He that honoureth his father shall have a long life; and he that is obedient unto the Lord shall be a comfort to his mother.							
Wisdom of Jesus son of Sirach	3	03	7	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ϩⲙ̅ ⲡⲉⲕϩⲱⲃ ⲙⲛ̅ ⲡⲉⲕϣⲁϫⲉ ....	He that feareth the Lord will honour his father, and will do service unto his parents, as to his masters.							
Wisdom of Jesus son of Sirach	3	03	8	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach			Honour thy father and mother both in word and deed, that a blessing may come upon thee from them.							
Wisdom of Jesus son of Sirach	3	03	9	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach			For the blessing of the father establisheth the houses of children; but the curse of the mother rooteth out foundations.							
Wisdom of Jesus son of Sirach	3	03	10	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach			Glory not in the dishonour of thy father; for thy father’s dishonour is no glory unto thee.							
Wisdom of Jesus son of Sirach	3	03	11	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach			For the glory of a man is from the honour of his father; and a mother in dishonour is a reproach to the children.							
Wisdom of Jesus son of Sirach	3	03	12	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach			My son, help thy father in his age, and grieve him not as long as he liveth.							
Wisdom of Jesus son of Sirach	3	03	13	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach			And if his understanding fail, have patience with him; and despise him not when thou art in thy full strength.							
Wisdom of Jesus son of Sirach	3	03	14	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach			For the relieving of thy father shall not be forgotten: and instead of sins it shall be added to build thee up.							
Wisdom of Jesus son of Sirach	3	03	15	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach			In the day of thine affliction it shall be remembered; thy sins also shall melt away, as the ice in the fair warm weather.							
Wisdom of Jesus son of Sirach	3	03	16	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach			He that forsaketh his father is as a blasphemer; and he that angereth his mother is cursed: of God.							
Wisdom of Jesus son of Sirach	3	03	17	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach			My son, go on with thy business in meekness; so shalt thou be beloved of him that is approved.							
Wisdom of Jesus son of Sirach	3	03	18	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach			The greater thou art, the more humble thyself, and thou shalt find favour before the Lord.							
Wisdom of Jesus son of Sirach	3	03	19	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach			Many are in high place, and of renown: but mysteries are revealed unto the meek.							
Wisdom of Jesus son of Sirach	3	03	20	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ϫⲉ ⲟⲩⲛⲟϭ ⲧⲉ ⲧϭⲟⲙ ⲙ̅ⲡϫⲟⲉⲓⲥ ⲁⲩⲱ ϣⲁⲩϯⲉⲟⲟⲩ ⲛⲁϥ ⲉⲃⲟⲗ ϩⲓⲧⲛ̅ ⲛⲉⲧⲑⲃ̅ⲃⲓⲏⲩ.	For the power of the Lord is great, and he is honoured of the lowly.							
Wisdom of Jesus son of Sirach	3	03	21	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙ̅ⲡⲣ̅ϣⲓⲛⲉ ⲛ̅ⲥⲁ ⲛⲉⲧⲙⲟⲕϩ̅ ⲛⲁⲕ ⲁⲩⲱ ⲙ̅ⲡⲣ̅ϩⲟⲧϩⲧ̅ ⲛ̅ⲥⲁ ⲛⲉⲧⲛⲁϣⲧ̅.	Seek not out things that are too hard for thee, neither search the things that are above thy strength.							
Wisdom of Jesus son of Sirach	3	03	22	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙⲉⲉⲩⲉ ⲉⲛ ⲉⲛⲧⲁⲩⲟⲩⲉϩⲥ̅ⲁϩⲛⲉ ⲙ̅ⲙⲟⲟⲩ ⲛⲁⲕ: ⲛⲅ̅ⲣ̅ⲭⲣⲓⲁ ⲅⲁⲣ ⲁⲛ ⲛ̅ⲛⲉⲧϩⲏⲡ.	But what is commanded thee, think thereupon with reverence, for it is not needful for thee to see with thine eyes the things that are in secret.							
Wisdom of Jesus son of Sirach	3	03	23	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙ̅ⲡⲣ̅ⲧⲣⲉϥϣⲓⲛⲉ ϩⲙ̅ ⲡⲉϩⲟⲩⲟ ⲛ̅ⲛⲉⲕϩⲃⲏⲩⲉ: ⲁⲩⲧⲥⲁⲃⲟⲕ ⲅⲁⲣ ⲉϩⲟⲩ ⲉⲙⲛ̅ⲧⲥⲁⲃⲉ ⲛ̅ⲛ̅ⲣⲱⲙⲉ.	Be not curious in unnecessary matters: for more things are shewed unto thee than men understand.							
Wisdom of Jesus son of Sirach	3	03	24	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ϩⲁϩ ⲅⲁⲣ ⲛⲉⲛⲧⲁ ⲛⲉⲩⲙⲉⲉⲩⲉ ⲛ̅ϩⲏⲧⲟⲩ ⲡⲗⲁⲛⲁ ⲙ̅ⲙⲟⲟⲩ ⲁⲩⲱ ⲁ ⲛⲉⲩⲙⲉⲉⲩⲉ ⲉⲑⲟⲟⲩ ϯⲥⲗⲁⲁⲧⲉ ⲛ̅ⲛⲉⲩϩⲏⲧ.	For many are deceived by their own vain opinion; and an evil suspicion hath overthrown their judgment.							
Wisdom of Jesus son of Sirach	3	03	25	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲡⲉⲧⲙⲉ ⲛ̅ⲟⲩⲕⲓⲛⲇⲩⲛⲟⲥ ϥⲛⲁϩⲉ ⲛ̅ϩⲏⲧϥ̅:	Without eyes thou shalt want light: profess not the knowledge therefore that thou hast not.							
Wisdom of Jesus son of Sirach	3	03	26	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲟⲩϩⲏⲧ ⲉϥⲛⲁϣⲧ̅ ϥⲛⲁϣⲡ̅ϩⲓⲥⲉ ϩⲛ̅ ⲧⲉϥϩⲁⲏ ⲁⲩⲱ ⲡⲣⲉϥⲣ̅ⲛⲟⲃⲉ ⲛⲁⲟⲩⲉϩ ⲛⲟⲃⲉ ⲉϫⲛ̅ ⲛⲉϥⲛⲟⲃⲉ.	A stubborn heart shall fare evil at the last; and he that loveth danger shall perish therein. (27) An obstinate heart shall be laden with sorrows; and the wicked man shall heap sin upon sin.							
Wisdom of Jesus son of Sirach	3	03	28	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙ̅ⲙⲟⲭⲥ̅ ⲛ̅ⲛϫⲁⲥⲓϩⲏⲧ ⲙⲛ̅ⲧⲟⲩ .........: ⲁⲩⲧⲱϭⲉ ⲅⲁⲣ ⲉϥϩⲟⲟⲩ ϫⲉ ⲛ̅ⲟⲩⲛⲉ ⲉⲃⲟⲗ ⲛ̅ϩⲏⲧϥ̅.	In the punishment of the proud there is no remedy; for the plant of wickedness hath taken root in him.							
Wisdom of Jesus son of Sirach	3	03	29	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲫⲏⲧ ⲙ̅ⲡⲥⲁⲃⲉ ϣⲁϥⲙⲉⲉⲩⲉ ⲉⲩⲡⲁⲣⲁⲃⲟⲗⲏ ⲁⲩⲱ ⲡⲟⲩⲱϣ ⲛ̅ⲟⲩⲥⲁⲃⲉ ⲡⲉ ⲟⲩⲙⲁⲁϫⲉ.	The heart of the prudent will understand a parable; and an attentive ear is the desire of a wise man.							
Wisdom of Jesus son of Sirach	3	03	30	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		........................ ⲉⲣⲉ ϯ....	Water will quench a flaming fire; and alms maketh an atonement for sins.							
Wisdom of Jesus son of Sirach	3	03	31	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲡⲉⲧⲛⲁϯ .....ⲉϥ.....ⲛ̅ⲛⲉⲧ..... ⲁⲩⲱ ϩⲙ̅ ⲡⲉ.... ⲛⲉϥϩⲉ ⲛ̅ⲟⲩⲧⲁϫⲣⲉ.	And he that requiteth good turns is mindful of that which may come hereafter; and when he falleth, he shall find a stay.							
Wisdom of Jesus son of Sirach	4	04	1	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲡⲁϣⲏⲣⲉ ⲙ̅ⲡⲣ̅ϩⲟⲩⲣⲱ ⲟⲩϩⲏⲕⲉ ⲙ̅ⲡⲉϥⲟⲩⲱⲛϩ̅ ⲁⲩⲱ ⲙ̅ⲡⲣ̅......ⲃⲁⲗ ⲉⲃⲟⲗ ⲛ̅ⲛⲉⲧϣⲁⲁⲧ.	My son, defraud not the poor of his living, and make not the needy eyes to wait long.	Τέκνον, τὴν ζωὴν τοῦ πτωχοῦ µὴ ἀποστερήσῃς καὶ µὴ παρελκύσῃς ὀφθαλµοὺς ἐπιδεεῖς.						
Wisdom of Jesus son of Sirach	4	04	2	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙ̅ⲡⲣ̅ⲗⲩⲡⲓ ⲛ̅ⲟⲩⲯⲩⲭⲏ ⲉⲥϩⲕⲁⲉⲓⲧ: ⲙ̅ⲡⲣ̅ϯ ⲛⲟⲩϭⲥ̅ ⲛ̅ⲟⲩⲣⲱⲙⲉ ϩⲙ̅ ⲡⲉϥϩⲃⲁ.	Make not an hungry soul sorrowful; neither provoke a man in his distress.	ψυχὴν πεινῶσαν µὴ λυπήσῃς καὶ µὴ παροργίσῃς ἄνδρα ἐν ἀπορίᾳ αὐτοῦ.						
Wisdom of Jesus son of Sirach	4	04	3	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙ̅ⲡⲣ̅ϣⲧⲣⲧⲣ̅ ⲟⲩϩⲏⲧ ⲉϥ....: ⲙ̅ⲡⲣ̅ⲟⲃϣⲕ̅ ⲉϯ ⲙ̅ⲡⲉⲧⲣ̅ϭⲣⲱϩ.	Add not more trouble to an heart that is vexed; and defer not to give to him that is in need.	καρδίαν παρωργισµένην µὴ προσταράξῃς καὶ µὴ παρελκύσῃς δόσιν προσδεοµένου.						
Wisdom of Jesus son of Sirach	4	04	4	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙ̅ⲡⲣ̅ⲕⲱ ⲛ̅ⲥⲱⲕ ⲙ̅ⲡⲉⲧⲥⲟⲡⲥ̅ ⲙ̅ⲙⲟⲕ ⲉϥⲑⲗⲓⲃⲉ: ⲙ̅ⲡⲣ̅ⲕⲧⲉ ⲛⲉⲕⲃⲁⲗ ⲉⲃⲟⲗ ⲙ̅ⲡⲉⲧϣⲁⲁⲧ.	Reject not the supplication of the afflicted; neither turn away thy face from a poor man.	ἱκέτην θλιβόµενον µὴ ἀπαναίνου καὶ µὴ ἀποστρέψῃς τὸ πρόσωπόν σου ἀπὸ πτωχοῦ.						
Wisdom of Jesus son of Sirach	4	04	5	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙ̅ⲡⲣ̅ϯ ⲑⲉ ⲛ̅ⲟⲩⲣⲱⲙⲉ ⲉⲧⲣⲉϥⲥϩⲟⲩⲱⲣⲕ̅: ⲉϥϣⲁⲛⲥϩⲟⲩⲱⲣⲕ̅ ⲅⲁⲣ ϩⲙ̅ ⲡⲛⲟⲩϭⲥ̅ ⲛ̅ⲧⲉϥⲯⲩⲭⲏ ⲡⲉⲛⲧⲁϥⲧⲁⲙⲓⲟϥ ⲛⲁⲥⲱⲧⲙ̅ ⲉⲡⲉϥⲥⲟⲡⲥ̅.	Turn not away thine eye from the needy, and give him none occasion to curse thee:	ἀπὸ δεοµένου µὴ ἀποστρέψῃς ὀφθαλµὸν καὶ µὴ δῷς τόπον ἀνθρώπῳ καταράσασθαί σε·						
Wisdom of Jesus son of Sirach	4	04	6	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁⲁⲕ ⲛ̅ϣⲟⲩⲙⲉⲣⲓⲧ ⲛ̅ⲧⲉⲕⲥⲩⲛⲁⲅⲱⲅⲏ ⲁⲩⲱ ⲑⲃ̅ⲃⲓⲉ ⲧⲉⲕⲁⲡⲉ ⲙ̅ⲡⲉⲕⲛⲟϭ.	For if he curse thee in the bitterness of his soul, his prayer shall be heard of him that made him.	καταρωµένου γάρ σε ἐν πικρίᾳ ψυχῆς αὐτοῦ τῆς δεήσεως αὐτοῦ ἐπακούσεται ὁ ποιήσας αὐτόν.						
Wisdom of Jesus son of Sirach	4	04	7	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		....ⲡⲉⲕⲙⲁⲁϫⲉ ⲉⲩϩⲏⲕⲉ ⲁⲩⲱ ..... ⲛⲁϥ ϩⲛ̅ ϩⲉⲛϣⲁϫⲉ ⲛ̅ⲉⲓⲣⲏⲛ... ⲟⲩⲙⲛ̅ⲧⲣⲙ̅ⲣⲁϣ.	Get thyself the love of the congregation, and bow thy head to a great man.	προσφιλῆ συναγωγῇ σεαυτὸν ποίει καὶ µεγιστᾶνι ταπείνου τὴν κεφαλήν σου.						
Wisdom of Jesus son of Sirach	4	04	8	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		........... ⲧϭⲓϫ ⲙ̅ⲡⲉⲧϫⲓ ⲙ̅ⲙⲟϥ ⲛ̅ϫⲟⲛⲥ̅ ........................	Let it not grieve thee to bow down thine ear to the poor, and give him a friendly answer with meekness.	κλῖνον πτωχῷ τὸ οὖς σου καὶ ἀποκρίθητι αὐτῷ εἰρηνικὰ ἐν πραύ̈τητι.						
Wisdom of Jesus son of Sirach	4	04	9	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach			Deliver him that suffereth wrong from the hand of the oppressor; and be not fainthearted when thou sittest in judgment.	ἐξελοῦ ἀδικούµενον ἐκ χειρὸς ἀδικοῦντος καὶ µὴ ὀλιγοψυχήσῃς ἐν τῷ κρίνειν σε.						
Wisdom of Jesus son of Sirach	4	04	10	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach			Be as a father unto the fatherless, and instead of an husband unto their mother: so shalt thou be as the son of the most High, and he shall love thee more than thy mother doth.	γίνου ὀρφανοῖς ὡς πατὴρ καὶ ἀντὶ ἀνδρὸς τῇ µητρὶ αὐτῶν· καὶ ἔσῃ ὡς υἱὸς ὑψίστου, καὶ ἀγαπήσει σε µᾶλλον ἢ µήτηρ σου.						
Wisdom of Jesus son of Sirach	4	04	11	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲧⲥⲟⲫⲓⲁ .... ⲁⲩⲱ ....	Wisdom exalteth her children, and layeth hold of them that seek her.	Ἡ σοφία υἱοὺς αὐτῆς ἀνύψωσεν καὶ ἐπιλαµβάνεται τῶν ζητούντων αὐτήν.						
Wisdom of Jesus son of Sirach	4	04	12	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲡⲉⲧⲙⲉⲓ ⲙ̅ⲙⲟⲥ ... ⲁⲩⲱ ...... ⲛ̅ⲟⲩⲟⲩⲛⲟϥ.	He that loveth her loveth life; and they that seek to her early shall be filled with joy.	ὁ ἀγαπῶν αὐτὴν ἀγαπᾷ ζωήν, καὶ οἱ ὀρθρίζοντες πρὸς αὐτὴν ἐµπλησθήσονται εὐφροσύνης.						
Wisdom of Jesus son of Sirach	4	04	13	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲡⲉⲧⲁⲙⲁϩⲧⲉ ⲙ̅ⲙⲟⲥ ⲛⲁⲕⲕⲗⲏⲣⲟⲛⲟⲙⲓ .... ⲁⲩⲱ ...... ⲉϩⲟⲩⲛ ⲡϫⲟⲉⲓⲥ ϣⲁϥ....	He that holdeth her fast shall inherit glory; and wheresoever she entereth, the Lord will bless.	ὁ κρατῶν αὐτῆς κληρονοµήσει δόξαν, καὶ οὗ εἰσπορεύεται, εὐλογεῖ κύριος.						
Wisdom of Jesus son of Sirach	4	04	14	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲛⲉⲧϣⲙ̅ϣⲉ ⲛⲁⲥ ⲉⲩⲉϣⲙ̅ϣⲉ ... ⲁⲩⲱ ⲛⲉⲧⲙⲉ ⲙ̅ⲙⲟⲥ ⲡϫⲟⲉⲓⲥ ...	They that serve her shall minister to the Holy One: and them that love her the Lord doth love.	οἱ λατρεύοντες αὐτῇ λειτουργήσουσιν ἁγίῳ, καὶ τοὺς ἀγαπῶντας αὐτὴν ἀγαπᾷ ὁ κύριος.						
Wisdom of Jesus son of Sirach	4	04	15	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲡⲉⲧⲥⲱⲧⲙ̅ ⲛ̅ⲥⲱⲥ ⲛⲁⲕⲣⲓⲛⲉ ⲛ̅ⲛ̅ϩⲉⲑⲛⲟⲥ ⲡⲉⲧ..... ⲉⲣⲟⲥ ...	Whoso giveth ear unto her shall judge the nations: and he that attendeth unto her shall dwell securely.	ὁ ὑπακούων αὐτῆς κρινεῖ ἔθνη, καὶ ὁ προσέχων αὐτῇ κατασκηνώσει πεποιθώς.						
Wisdom of Jesus son of Sirach	4	04	16	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲉϣⲱⲡⲉ .... ⲁⲩⲱ ....	If a man commit himself unto her, he shall inherit her; and his generation shall hold her in possession.	ἐὰν ἐµπιστεύσῃ, κατακληρονοµήσει αὐτήν, καὶ ἐν κατασχέσει ἔσονται αἱ γενεαὶ αὐτοῦ·						
