book	chapter	chapter-zfilled	verse	testament	testament-indexed	section	section-indexed	section-indexed-no-testament	book-indexed	Bohairic	Sahidic	English	Greek	Fayyumic	Akhmimic	OldBohairic	Mesokemic	DialectP	Lycopolitan
Wisdom of Jesus son of Sirach	27	27	2	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ϣⲁⲩⲟⲩⲉϣⲧⲱⲕⲥ̅ ⲛ̅ⲟⲩϣⲙⲟⲩ ⲉⲟⲩⲧⲁⲡ ⲟⲩⲱϣ ⲛ̅ⲟⲩⲱⲛⲉ: ϣⲁⲣⲉ ⲡⲛⲟⲃⲉ ϩⲱⲱϥ ⲉⲓ ϩⲛ̅ ⲧⲙⲏⲧⲉ ⲛ̅ϯ ⲉⲃⲟⲗ ϩⲓ ϣⲱⲡ.	As a nail sticketh fast between the joinings of the stones; so doth sin stick close between buying and selling.							
Wisdom of Jesus son of Sirach	27	27	3	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲉϥϣⲁⲛⲧⲙ̅ⲁⲙⲁϩⲧⲉ ⲛ̅ⲑⲟⲧⲉ ⲙ̅ⲡϫⲟⲉⲓⲥ ϩⲛ̅ ⲟⲩϭⲉⲡⲏ ⲡⲉϥⲏⲓ̈ ⲛⲁⲧⲁⲕⲟ ⲛ̅ⲧⲉⲩⲛⲟⲩ.	Unless a man hold himself diligently in the fear of the Lord, his house shall soon be overthrown.							
Wisdom of Jesus son of Sirach	27	27	4	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲛ̅ⲑⲉ ⲉϣⲁⲣⲉ ϩⲛ̅ⲉⲓⲧⲛ̅ ϣⲱϫⲡ̅ ϩⲙ̅ ⲡϣⲟⲗϣⲗ̅ ⲛ̅ⲟⲩⲥⲟⲗϥ̅ ⲧⲁⲓ̈ ⲧⲉ ⲑⲉ ⲉⲣⲉ ⲙ̅ⲡⲉⲑⲟⲟⲩ ⲙ̅ⲡⲣⲱⲙⲉ ϩⲙ̅ ⲡⲉϥϩⲏⲧ.	As when one sifteth with a sieve, the refuse remaineth; so the filth of man in his talk.							
Wisdom of Jesus son of Sirach	27	27	5	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲧⲉϩⲣⲱ ⲧⲉ ϣⲁⲥⲇⲟⲕⲓⲙⲁⲍⲉ ⲛ̅ⲛ̅ⲥⲕⲉⲩⲏ ⲙ̅ⲡⲕⲉⲣⲁⲙⲉⲩⲥ ⲁⲩⲱ ⲉⲣⲉ ⲡⲡⲓⲣⲁⲥⲙⲟⲥ .....	The furnace proveth the potter’s vessels; so the trial of man is in his reasoning.							
Wisdom of Jesus son of Sirach	27	27	6	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲛ̅ⲑⲉ ⲉϣⲁⲣⲉ ⲡ......ⲕⲁⲣⲡⲟⲥ ⲉⲃⲟⲗ ⲧⲁⲓ̈ ⲧⲉ ⲑⲉ ⲉϣⲁⲣⲉ ⲡϣⲁϫⲉ ...... ⲟⲩⲱⲛϩ̅ ⲫⲏⲧ ....	The fruit declareth if the tree have been dressed; so is the utterance of a conceit in the heart of man.							
Wisdom of Jesus son of Sirach	27	27	7	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙ̅ⲡⲣ̅ⲧⲁⲉⲓⲟ ........ ⲡⲁⲓ̈ ⲅⲁⲣ ......	Praise no man before thou hearest him speak; for this is the trial of men.							
Wisdom of Jesus son of Sirach	27	27	8	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲉⲕϣⲁⲛ....... ⲁⲩⲱ ⲕⲛⲁⲧⲁⲁϥ ϩⲓⲱⲱⲕ ⲛ̅ⲑⲉ ⲛ̅ⲧϣⲛ̅ⲧⲱ ⲛ̅ⲉⲟⲟⲩ.	If thou followest righteousness, thou shalt obtain her, and put her on, as a glorious long robe.							
Wisdom of Jesus son of Sirach	27	27	9	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲛ̅ⲑⲉ ⲉϣⲁⲣⲉ ⲛ̅ϩⲁⲗⲁⲧⲉ ⲟⲩⲱϩ ϩⲁⲧⲛ̅ ⲛⲉϯⲛⲉ ⲙ̅ⲙⲟⲟⲩ ⲧⲁⲓ̈ ⲧⲉ ⲑⲉ ⲉϣⲁⲣⲉ ⲧⲙⲉ ⲕⲟⲧⲥ̅ ⲉⲛ ⲉⲧⲉⲓⲣⲉ ⲙ̅ⲙⲟⲥ	The birds will resort unto their like; so will truth return unto them that practise in her.							
Wisdom of Jesus son of Sirach	27	27	10	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ϣⲁⲣⲉ ⲟⲩⲙⲟⲩⲓ̈ ϭⲱⲣϭ̅ ⲉⲩⲡⲁϩⲥ̅: ⲧⲁⲓ̈ ⲧⲉ ⲑⲉ ⲉϣⲁⲣⲉ ⲡⲛⲟⲃⲉ ϭⲱⲣϭ̅ ⲉⲛⲉϯⲣⲉ ⲙ̅ⲡϫⲓⲛ̅ϭⲟⲛⲥ̅.	As the lion lieth in wait for the prey; so sin for them that work iniquity.							
Wisdom of Jesus son of Sirach	27	27	11	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲧⲥⲟⲫⲓⲁ ⲡⲉ ⲡϣⲁϫⲉ ⲙ̅ⲡⲣⲙ̅ⲛ̅ⲛⲟⲩⲧⲉ ⲛ̅ⲟⲩⲟⲉⲓϣ ⲛⲓⲙ ⲡⲁⲑⲏⲧ ⲇⲉ ⲛ̅ⲧⲟϥ ϣⲁϥϣⲓⲃⲉ ⲛ̅ⲑⲉ ⲙ̅ⲡⲟⲟϩ	The discourse of a godly man is always with wisdom; but a fool changeth as the moon.							
Wisdom of Jesus son of Sirach	27	27	12	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ϫⲓ ⲟⲩⲟⲉⲓϣ ⲛ̅ⲧⲙⲏⲧⲉ ⲛ̅ⲛ̅ⲁⲑⲏⲧ ⲧⲁϣⲟⲕ ⲇⲉ ϩⲛ̅ ⲧⲙⲏⲧⲉ ⲛ̅ⲛ̅ⲥⲁⲃⲉ.	If thou be among the indiscreet, observe the time; but be continually among men of understanding.							
Wisdom of Jesus son of Sirach	27	27	13	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲟⲩⲙⲉⲥⲧⲉ ⲡⲉ ⲡϣⲁϫⲉ ⲛ̅ⲛ̅ⲥⲟϭ ⲁⲩⲱ ⲉⲣⲉ ⲡⲉⲩⲥⲱⲃⲉ ϩⲛ̅ ⲟⲩⲥⲡⲁⲧⲁⲗⲁ ⲛ̅ⲛⲟⲃⲉ.	The discourse of fools is irksome, and their sport is the wantonness of sin.							
Wisdom of Jesus son of Sirach	27	27	14	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ϣⲁⲣⲉ ⲧϭⲓⲛϣⲁϫⲉ ⲛ̅ⲟⲩⲣⲉϥⲧⲁϣⲉ ⲱⲣⲕ̅ .... ⲉⲡⲉⲕϣⲁϥ ⲁⲩⲱ ⲟⲩϩⲱϫⲡ̅ ⲙ̅ⲙⲁⲁϫⲉ ⲡⲉ ⲡⲉϥⲙⲓϣⲉ	The talk of him that sweareth much maketh the hair stand upright; and their brawls make one stop his ears.							
Wisdom of Jesus son of Sirach	27	27	15	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲟⲩⲡⲉϩⲧ̅ ⲥⲛⲟϥ ⲉⲃⲟⲗ ⲡⲉ ⲡⲙⲓϣⲉ ⲛ̅ⲛ̅ϫⲁⲥⲓϩⲏⲧ ⲁⲩⲱ ⲟⲩⲥⲱⲧⲙ̅ ⲉϥϩⲟⲟⲩ ⲡⲉ ⲡⲉⲩⲥⲁϩⲟⲩ.	The strife of the proud is bloodshedding, and their revilings are grievous to the ear.							
Wisdom of Jesus son of Sirach	27	27	16	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲡⲉⲧⲛⲁϭⲱⲗⲡ̅ ⲉⲃⲟⲗ ⲛ̅ϩⲛ̅ⲙⲩⲥⲧⲏⲣⲓⲟⲛ ⲁϥⲕⲱ ⲛ̅ⲥⲱϥ ⲙ̅ⲡⲛⲁϩⲧⲉ ⲁⲩⲱ ⲛⲉϥ[ϩⲉ] ⲛ̅ϣⲃⲏⲣ ⲛ̅ⲛⲁϩⲣⲛ̅ ⲡⲉϥϩⲏⲧ.	Whoso discovereth secrets loseth his credit; and shall never find friend to his mind.							
Wisdom of Jesus son of Sirach	27	27	17	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙⲉⲣⲉ ⲡⲉⲕϣⲃⲏⲣ ⲛⲅ̅ⲧⲁⲛϩⲟⲩⲧⲕ̅ ⲛⲉⲙⲁϥ: ⲉϣⲱⲡⲉ ⲇⲉ ⲉⲕϣⲁⲛ ϭⲱⲗⲡ̅ ⲉⲃⲟⲗ ⲙ̅ⲡⲉϥⲙⲩⲥⲧⲏⲣⲓⲟⲛ ⲙ̅ⲡⲣ̅ⲡⲱⲧ ⲛ̅ⲥⲱϥ.	Love thy friend, and be faithful unto him: but if thou betrayest his secrets, follow no more after him.							
Wisdom of Jesus son of Sirach	27	27	18	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲛ̅ⲑⲉ ⲅⲁⲣ ⲛ̅ⲟⲩⲣⲱⲙⲉ ⲉⲁϥⲕⲱ ⲛ̅ⲥⲱϥ ⲙ̅ⲡⲉϥϫⲁϫⲉ ⲧⲁⲓ̈ ⲧⲉ ⲑⲉ ⲛ̅ⲧⲁⲕⲕⲱ ⲛ̅ⲥⲱⲕ ⲛ̅ⲧⲙⲛ̅ⲧϣⲃⲏⲣ ⲙ̅ⲡⲉⲧϩⲓⲧⲟⲩⲱⲕ.	For as a man hath destroyed his enemy; so hast thou lost the love of thy neighbour.							
Wisdom of Jesus son of Sirach	27	27	19	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁⲩⲱ ⲛ̅ⲑⲉ ⲛ̅ⲟⲩϩⲁⲗⲏⲧ ⲉⲁⲕⲕⲁⲁϥ ⲉⲃⲟⲗ ϩⲛ̅ ⲛⲉⲕϭⲓϫ ⲧⲁⲓ̈ ⲧⲉ ⲑⲉ ⲉⲛⲧⲁⲕⲕⲱ ⲛ̅ⲥⲱⲕ ⲙ̅ⲡⲉⲧϩⲓⲧⲟⲩⲱⲕ ⲁⲩⲱ ⲛⲉⲕϣⲧⲁϩⲟϥ.	As one that letteth a bird go out of his hand, so hast thou let thy neighbour go, and shalt not get him again							
Wisdom of Jesus son of Sirach	27	27	20	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙ̅ⲡⲣ̅ⲡⲱⲧ ⲛ̅ⲥⲱϥ ϫⲉ ⲁϥⲟⲩⲉ ⲁⲩⲱ ⲁϥⲡⲱⲧ ⲛ̅ⲑⲉ ⲛ̅ⲟⲩϭϩⲟⲥ ⲉⲃⲟⲗ ϩⲛ̅ ⲟⲩⲡⲁϣ.	Follow after him no more, for he is too far off; he is as a roe escaped out of the snare.							
Wisdom of Jesus son of Sirach	27	27	21	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲉϣϫⲉ ⲟⲩⲛ̅ ⲑⲉ ⲙ̅ⲙⲣ̅ ⲟⲩⲥⲁϣ ⲁⲩⲱ ⲟⲩⲛ̅ ⲑⲉ ⲛ̅ϩⲱⲧⲡ ϩⲛ̅ ⲟⲩⲙⲓϣⲉ: ⲡⲉⲧⲛⲁϭⲱⲗⲡ̅ ⲉⲃⲟⲗ ⲛ̅ϩⲛ̅ⲙⲩⲥⲧⲏⲣⲓⲟⲛ ........	As for a wound, it may be bound up; and after reviling there may be reconcilement: but he that betrayeth secrets is without hope.							
Wisdom of Jesus son of Sirach	27	27	22	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		.......................	He that winketh with the eyes worketh evil: and he that knoweth him will depart from him.							
Wisdom of Jesus son of Sirach	27	27	23	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		...... ⲛ̅ⲛⲉⲕϣⲁϫⲉ ..... ⲙⲛ̅ⲛ̅ⲥⲱⲥ ...... ⲛ̅ⲛⲉⲕϣⲁϫⲉ ....	When thou art present, he will speak sweetly, and will admire thy words: but at the last he will writhe his mouth, and slander thy sayings.							
Wisdom of Jesus son of Sirach	27	27	24	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁⲓ̈ⲙⲉⲥⲧⲉ ϩⲁϩ .....	I have hated many things, but nothing like him; for the Lord will hate him.							
Wisdom of Jesus son of Sirach	27	27	25	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲡⲉⲧⲛⲁⲛⲉϫ ⲟⲩⲱⲛⲉ ...... ⲉϫⲱϥ: ⲟⲩⲡⲗⲏⲅⲏ ⲛ̅ⲕⲣⲟϥ ϣⲁⲥⲉⲓⲣⲉ ⲛ̅ϩⲛ̅ⲡⲱⲗϩ̅.	Whoso casteth a stone on high casteth it on his own head; and a deceitful stroke shall make wounds.							
Wisdom of Jesus son of Sirach	27	27	26	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲡⲉⲧϣⲓⲕⲉ ⲛ̅ⲟⲩϩⲓⲉⲓⲧ ϥⲛⲁϩⲉ ⲉⲣⲟϥ ⲁⲩⲱ ⲡⲉⲧⲧⲁϩⲟ ⲉⲣⲁⲧϥ̅ ⲛ̅ⲟⲩⲡⲁϣ ϥⲛⲁϩⲉ ⲛ̅ϩⲏⲧϥ̅.	Whoso diggeth a pit shall fall therein: and he that setteth a trap shall be taken therein.							
Wisdom of Jesus son of Sirach	27	27	27	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲡⲉϯⲣⲉ ⲛ̅ϩⲛ̅ⲡⲉⲑⲟⲟⲩ ⲉⲩⲛⲛⲏⲩ ⲉϩⲣⲁⲓ̈ ⲉϫⲱϥ ⲁⲩⲱ ⲛⲉϥⲉⲓⲙⲉ ϫⲉ ⲛ̅ⲧⲁⲩⲉⲓ ⲛⲁϥ ⲧⲱⲛ.	He that worketh mischief, it shall fall upon him, and he shall not know whence it cometh.							
Wisdom of Jesus son of Sirach	27	27	28	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲟⲩⲥⲱϣϥ̅ ⲙⲛ̅ ⲟⲩⲛⲟϭⲛⲉϭ ⲛ̅ϫⲁⲥⲓϩⲏⲧ ⲁⲩⲱ ⲡϫⲓⲕⲃⲁ ⲛⲁϭⲱⲣϭ̅ ⲉⲣⲟϥ ⲛ̅ⲑⲉ ⲛ̅ⲛⲓⲙⲟⲩⲓ̈.	Mockery and reproach are from the proud; but vengeance, as a lion, shall lie in wait for them.							
Wisdom of Jesus son of Sirach	27	27	29	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲛⲉⲧⲉⲩⲫⲣⲁⲛⲉ ⲉϫⲛ̅ ⲡⲧⲁⲕⲟ ⲛ̅ⲛ̅ⲣⲙ̅ⲛ̅ⲛⲟⲩⲧⲉ ⲛⲁⲧⲁⲕⲟ ϩⲛ̅ ⲟⲩⲡⲁϣ ⲁⲩⲱ ⲡⲉⲙⲕⲁϩ ⲛ̅ϩⲏⲧ ⲛⲁⲧⲁⲕⲟⲟⲩ ϩⲁ ⲑⲏ ⲙ̅ⲡⲉⲩⲙⲟⲩ.	They that rejoice at the fall of the righteous shall be taken in the snare; and anguish shall consume them before they die.							
Wisdom of Jesus son of Sirach	27	27	30	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ϩⲛ̅ϥⲟⲧⲉ ⲛⲉ ⲟⲩⲛⲟⲩϭⲥ̅ ⲉϥⲙⲏⲛ ⲉⲃⲟⲗ ⲙⲛ̅ ⲟⲩⲟⲣⲅⲏ ⲁⲩⲱ ⲟⲩⲣⲱⲙⲉ ⲛ̅ⲣⲉϥⲣ̅ⲛⲟⲃⲉ ϥⲛⲁⲁⲙⲁϩⲧⲉ ⲙ̅ⲙⲟⲟⲩ.	Malice and wrath, even these are abominations; and the sinful man shall have them both.							
Wisdom of Jesus son of Sirach	28	28	1	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		...	He that revengeth shall find vengeance from the Lord, and he will surely keep his sins in remembrance.							
Wisdom of Jesus son of Sirach	28	28	2	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ϫⲉ ...... ⲛⲟⲃⲉ ........	Forgive thy neighbour the hurt that he hath done unto thee, so shall thy sins also be forgiven when thou prayest.							
Wisdom of Jesus son of Sirach	28	28	3	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		............. ⲛⲟⲩϭⲥ̅ ⲉⲡⲣⲱⲙⲉ .... ⲁⲩⲱ ⲛϥ̅ϣⲓⲛⲉ ..... ⲕⲱ ⲛⲁϥ ⲉⲃⲟⲗ ϩⲓⲧⲛ̅ ⲡϫⲟⲉⲓⲥ.	One man beareth hatred against another, and doth he seek pardon from the Lord?							
Wisdom of Jesus son of Sirach	28	28	4	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲉⲙⲡϥ̅ⲛⲁ ⲣⲱ ⲛ̅ⲟⲩⲣⲱⲙⲉ ⲉϥⲉⲓⲛⲉ ⲙ̅ⲙⲟϥ ⲁⲩⲱ ϥⲥⲟⲡⲥ̅ ϩⲁ ⲛⲉϥⲛⲟⲃⲉ.	He sheweth no mercy to a man, which is like himself: and doth he ask forgiveness of his own sins?							
Wisdom of Jesus son of Sirach	28	28	5	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲛ̅ⲧⲟϥ ⲉⲩⲥⲁⲣⲝ̅ ⲡⲉ ⲉϥⲁⲣⲉϩ ⲉⲡⲉϥⲛⲟⲩϭⲥ̅: ⲛⲓⲙ ⲡⲉⲧⲛⲁⲕⲱ ⲉⲃⲟⲗ ⲛ̅ⲛⲉϥⲛⲟⲃⲉ;	If he that is but flesh nourish hatred, who will intreat for pardon of his sins?							
Wisdom of Jesus son of Sirach	28	28	6	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁⲣⲓⲡⲙⲉⲉⲩⲉ ⲛ̅ⲧⲉⲕϩⲁⲏ: ⲛⲅ̅ⲗⲟ ⲉⲕⲟ ⲛ̅ϫⲁϫⲉ ⲁⲩⲱ ⲡⲧⲁⲕⲟ ⲙⲛ̅ ⲡⲙⲟⲩ: ⲛⲅ̅ⲙⲟⲩⲛ ⲉⲃⲟⲗ ϩⲛ̅ ⲛ̅ⲉⲛⲧⲟⲗⲏ.	Remember thy end, and let enmity cease; remember corruption and death, and abide in the commandments.							
Wisdom of Jesus son of Sirach	28	28	7	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁⲣⲓⲡⲙⲉⲉⲩⲉ ⲛ̅ⲛ̅ⲉⲛⲧⲟⲗⲏ: ⲛⲅ̅ⲧⲙ̅ⲛⲟⲩϭⲥ̅ ⲉⲡⲉⲧϩⲓⲧⲟⲩⲱⲕ ⲁⲩⲱ ⲧⲇⲓⲁⲑⲏⲕⲏ ⲙ̅ⲡⲉⲧϫⲟⲥⲉ ⲛⲅ̅ⲕⲱ ⲛ̅ⲥⲱⲕ ⲛ̅ⲛⲉⲕⲟⲃϣⲥ̅.	Remember the commandments, and bear no malice to thy neighbour: remember the covenant of the Highest, and wink at ignorance.							
Wisdom of Jesus son of Sirach	28	28	8	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲥⲁϩⲱⲕ ⲉⲃⲟⲗ ⲙ̅ⲙⲓϣⲉ: ⲛⲅ̅ⲧⲙ̅ⲣ̅ⲛⲟⲃⲉ: ϣⲁⲣⲉ ⲟⲩⲣⲱⲙⲉ ⲣ̅ⲣⲉϥϭⲱⲛⲧ̅ ⲧⲙ̅ϩⲉ ⲟⲩⲙⲓϣⲉ.	Abstain from strife, and thou shalt diminish thy sins: for a furious man will kindle strife,							
Wisdom of Jesus son of Sirach	28	28	9	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁⲩⲱ ϣⲁⲣⲉ ⲟⲩⲣⲱⲙⲉ ⲣ̅ⲣⲉϥⲣ̅ⲛⲟⲃⲉ ϣⲧⲣⲧⲣ̅ ⲛⲉϥϣⲃⲉⲉⲣ ⲁⲩⲱ ϣⲁϥⲛⲟⲩϫⲉ ⲛ̅ⲟⲩⲇⲓⲁⲃⲟⲗⲏ ϩⲛ̅ ⲧⲙⲏⲧⲉ ....	A sinful man disquieteth friends, and maketh debate among them that be at peace.							
Wisdom of Jesus son of Sirach	28	28	10	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		....	As the matter of the fire is, so it burneth: and as a man’s strength is, so is his wrath;							
Wisdom of Jesus son of Sirach	28	28		OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		....	and according to his riches his anger riseth; and the stronger they are which contend, the more they will be inflamed.							
Wisdom of Jesus son of Sirach	28	28	11	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		......................ⲕⲱϩⲧ̅ ⲁⲩⲱ ⲟⲩⲙⲓϣⲉ ⲉⲁⲩϯ ⲛⲉ ......	An hasty contention kindleth a fire: and an hasty fighting sheddeth blood.							
Wisdom of Jesus son of Sirach	28	28	12	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲉⲕϣⲁⲛ ⲛⲓϥⲉ ⲉⲟⲩϯⲕ ϣⲁⲣⲉ ⲟⲩⲕⲱϩⲧ̅ ⲙⲟⲩϩ: ⲉⲕϣⲁⲛⲛⲉϫ ⲡⲁϭⲥⲉ ⲉϫⲱϥ ϥⲛⲁϫⲛⲉ: ⲛ̅ⲧⲟⲟⲩ ⲙ̅ⲡⲉⲥⲛⲁⲩ ⲉⲩⲛⲛⲏⲩ ⲉⲃⲟⲗ ϩⲛ̅ ⲧⲧⲁⲡⲣⲟ.	If thou blow the spark, it shall burn: if thou spit upon it, it shall be quenched: and both these come out of thy mouth.							
Wisdom of Jesus son of Sirach	28	28	13	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ϣϣⲉ ⲉⲥϩⲟⲩⲣ ⲟⲩⲣⲉϥⲕⲁⲥⲕⲥ̅ ⲙⲛ̅ ⲟⲩⲗⲁⲥ ⲥⲛⲁⲩ: ⲁϥⲧⲁⲕⲉ ϩⲁϩ ⲅⲁⲣ ⲉⲩⲟ ⲛ̅ⲉⲓⲣⲏⲛⲏ.	Curse the whisperer and doubletongued: for such have destroyed many that were at peace.							
Wisdom of Jesus son of Sirach	28	28	14	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ϣⲁⲣⲉ ⲟⲩⲗⲁⲥ ⲛ̅ⲣⲉϥϫⲟⲕϫⲕ̅ ⲕⲓⲙ ⲉⲩⲙⲏⲏϣⲉ ⲛϥ̅ⲡⲟⲟⲛⲉ ⲉⲃⲟⲗ ⲛ̅ϩⲉⲑⲛⲟⲥ ⲉϩⲉⲑⲛⲟⲥ ⲁⲩⲱ ⲛϥ̅ϣⲟⲣϣⲣ̅ ⲛ̅ϩⲉⲛⲡⲟⲗⲓⲥ ⲉⲩⲟⲣϫ̅ ⲁⲩⲱ ⲁϥⲧⲁⲩⲟ ⲉϩⲣⲁⲓ̈ ⲛ̅ϩⲉⲛⲛⲟϭ ⲛ̅ⲏⲓ̈.	A backbiting tongue hath disquieted many, and driven them from nation to nation: strong cities hath it pulled down, and overthrown the houses of great men.							
Wisdom of Jesus son of Sirach	28	28	15	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲟⲩⲗⲁⲥ ⲛ̅ⲣⲉϥϫⲟⲕϫⲕ̅ ⲁϥⲛⲉϫ ϩⲛ̅ϩⲓⲟⲙⲉ ⲉⲃⲟⲗ ⲛ̅ϫⲱⲱⲣⲉ ⲁⲩⲱ ⲁϥϩⲟⲩⲣⲱⲟⲩ ⲛ̅ⲛⲉⲩϩⲓⲥⲉ.	A backbiting tongue hath cast out virtuous women, and deprived them of their labours.							
Wisdom of Jesus son of Sirach	28	28	16	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲡⲉⲧⲕⲱ ⲛ̅ϩⲧⲏϥ ⲉⲣⲟϥ ⲛ̅ⲛⲉϥϩⲉ ⲉⲙⲧⲟⲛ ⲟⲩⲧⲉ ⲛ̅ⲛⲉϥⲟⲩⲱϩ ϩⲛ̅ ⲟⲩⲥϭⲣⲁϩⲧ̅.	Whoso hearkeneth unto it shall never find rest, and never dwell quietly.							
Wisdom of Jesus son of Sirach	28	28	17	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		... ⲡⲗⲏⲅⲏ ................ .... ⲡⲱⲗϩ̅ .....	The stroke of the whip maketh marks in the flesh: but the stroke of the tongue breaketh the bones.							
Wisdom of Jesus son of Sirach	28	28	18	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		....	Many have fallen by the edge of the sword: but not so many as have fallen by the tongue.							
Wisdom of Jesus son of Sirach	28	28	19	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		...... ϥⲃⲱⲕ ϩⲙ̅ ⲡⲉϥϭⲱⲛⲧ̅ ⲁⲩⲱ ⲡⲉⲧⲉ ⲙ̅ⲡϥ̅ⲥⲱⲕ ϩⲁ ⲡⲉϥⲛⲁϩⲃⲉϥ ⲁⲩⲱ ⲡⲉⲧⲉ ⲙ̅ⲡⲟⲩⲙⲟⲣϥ̅ ϩⲛ̅ ⲛⲉϥⲙⲣ̅ⲣⲉ	Well is he that is defended through the venom thereof; who hath not drawn the yoke thereof, nor hath been bound in her bands.							
