book	chapter	chapter-zfilled	verse	testament	testament-indexed	section	section-indexed	section-indexed-no-testament	book-indexed	Bohairic	Sahidic	English	Greek	Fayyumic	Akhmimic	OldBohairic	Mesokemic	DialectP	Lycopolitan
Psalms	65	065	6	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	01. Psalms	(4) ⲫⲏ ⲉⲧⲫⲱⲛϩ ⲙ̀ⲫⲓⲟⲙ ⲉ̀ⲡⲉⲧϣⲟⲩⲱⲟⲩ: ⲉⲩⲉ̀ⲥⲓⲛⲓ ⲙ̀ⲫⲓⲁⲣⲟ ⲛ̀ⲧⲟⲩϭⲁⲗⲟϫ: ⲉⲛⲉ̀ⲟⲩⲛⲟϥ ⲉ̀ϩⲣⲏⲓ ⲉ̀ϫⲱϥ ⲙ̀ⲡⲓⲙⲁ ⲉⲧⲉⲙ̀ⲙⲁⲩ.	ⲡⲉⲧⲕ̅ⲧⲟ ⲛ̅ⲑⲁⲗⲁⲥⲥⲁ ⲉⲡⲡⲉⲧϣⲟⲩⲱⲟⲩ. ⲥⲉⲛⲁⲙⲟⲟϣⲉ ⲛ̅ⲣⲁⲧⲟⲩ ϩⲙ̅ ⲡⲉⲓⲉⲣⲟ. ϩⲙ̅ ⲡⲙⲁ ⲉⲧⲙ̅ⲙⲁⲩ ⲧⲛ̅ⲛⲁⲉⲩⲫⲣⲁⲛⲉ ⲉϩⲣⲁⲓ ⲉϫⲱϥ.	Who turns the sea into dry land; they shall go through the river on foot; there shall we rejoice in him,	ὁ µεταστρέφων τὴν θάλασσαν εἰς ξηράν, ἐν ποταµῷ διελεύσονται ποδί. ἐκεῖ εὐφρανθησόµεθα ἐπ’ αὐτῷ,						
Psalms	65	065	7	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	01. Psalms	(5) ⲫⲏ ⲉⲧⲟⲓ ⲛ̀ⲛⲏⲃ ⲉ̀ⲡⲉⲛⲉϩ ϧⲉⲛ ⲧⲉϥⲙⲉⲧϫⲱⲣⲓ: ⲛⲉϥⲃⲁⲗ ⲥⲉϫⲟⲩϣⲧ ⲉ̀ϫⲉⲛ ⲛⲓⲉⲑⲛⲟⲥ. (6) ⲛⲏ ⲉⲧϯϫⲱⲛⲧ ⲙ̀ⲡⲉⲛⲑⲣⲟⲩϭⲓⲥⲓ ⲙ̀ⲙⲱⲟⲩ ⲛ̀ϧⲣⲏⲓ ⲛ̀ϧⲏⲧⲟⲩ.	ⲡⲉⲧⲟ ⲛ̅ϫⲟⲉⲓⲥ ⲉⲡⲁⲓⲱⲛ ϩⲛ̅ ⲧⲉϥϭⲟⲙ. ⲉⲣⲉ ⲛⲉϥⲃⲁⲗ ϭⲱϣⲧ̅ ⲉϫⲛ̅ ⲛ̅ϩⲉⲑⲛⲟⲥ ⲛⲉⲧϯⲛⲟⲩϭⲥ̅ ⲙ̅ϥⲣ̅ⲧⲣⲉⲩϫⲓⲥⲉ ⲙ̅ⲙⲟⲟⲩ ϩⲣⲁⲓ ⲛ̅ϩⲏⲧⲟⲩ. ⲇⲓⲁⲯⲁⲗ.	who by his power is Lord over the age, his eyes look upon the nations; let not them that provoke him be exalted in themselves. Pause.	τῷ δεσπόζοντι ἐν τῇ δυναστείᾳ αὐτοῦ τοῦ αἰῶνος· οἱ ὀφθαλµοὶ αὐτοῦ ἐπὶ τὰ ἔθνη ἐπιβλέπουσιν, οἱ παραπικραίνοντες µὴ ὑψούσθωσαν ἐν ἑαυτοῖς. διάψαλµα.						
Psalms	65	065	8	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	01. Psalms	(7) ⲥⲙⲟⲩ ⲉ̀ⲡⲉⲛⲛⲟⲩϯ ⲛⲓⲉⲑⲛⲟⲥ ⲟⲩⲟϩ ⲥⲱⲧⲉⲙ ⲉ̀ⲧⲥⲙⲏ ⲛ̀ⲧⲉ ⲡⲉϥⲥⲙⲟⲩ.	ⲛ̅ϩⲉⲑⲛⲟⲥ ⲥⲙⲟⲩ ⲉⲡⲉⲛⲛⲟⲩⲧⲉ ⲛ̅ⲧⲉⲧⲛ̅ⲧⲣⲉⲩⲥⲱⲧⲙ̅ ⲉⲡⲉϩⲣⲟⲟⲩ ⲙ̅ⲡⲉϥⲥⲙⲟⲩ.	Bless our God, ye Gentiles, and make the voice of his praise to be heard;	εὐλογεῖτε, ἔθνη, τὸν θεὸν ἡµῶν καὶ ἀκουτίσασθε τὴν φωνὴν τῆς αἰνέσεως αὐτοῦ,						
Psalms	65	065	9	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	01. Psalms	(8) ⲫⲏ ⲉⲧⲁϥⲭⲱ ⲛ̀ⲧⲁⲯⲩⲭⲏ ⲉⲩⲱⲛϧ: ⲟⲩⲟϩ ⲙ̀ⲡⲉϥϯ ⲛ̀ⲛⲁϭⲁⲗⲁⲩϫ ⲉⲩⲕⲓⲙ.	ⲡⲉⲛⲧⲁϥⲕⲱ ⲛ̅ⲧⲁⲯⲩⲭⲏ. ⲉⲩⲱⲛϩ̅. ⲙ̅ⲡϥ̅ⲕⲁ ⲛ̅ⲟⲩⲉⲣⲏⲧⲉ ⲉⲕⲓⲙ.	who quickens my soul in life, and does not suffer my feet to be moved.	τοῦ θεµένου τὴν ψυχήν µου εἰς ζωὴν καὶ µὴ δόντος εἰς σάλον τοὺς πόδας µου.						
Psalms	65	065	10	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	01. Psalms	(9) ϫⲉ ⲁⲕⲉⲣⲇⲟⲕⲓⲙⲁⲍⲓⲛ ⲙ̀ⲙⲟⲛ ⲫϯ: ⲟⲩⲟϩ ⲁⲕⲫⲁⲥⲧⲉⲛ ⲙ̀ⲫⲣⲏϯ ⲙ̀ⲡⲓϩⲁⲧ ⲉ̀ϣⲁⲩⲫⲁⲥϥ.	ϫⲉ ⲁⲕⲇⲟⲕⲓⲙⲁⲍⲉ ⲙ̅ⲙⲟⲛ ⲡⲛⲟⲩⲧⲉ. ⲁⲕⲡⲓⲥⲉ ⲙ̅ⲙⲟⲛ ⲛ̅ⲑⲉ ⲉϣⲁⲩⲡⲓⲥⲉ ⲙ̅ⲡϩⲁⲧ.	For thou, O God, has proved us; thou hast tried us with fire as silver is tried.	ὅτι ἐδοκίµασας ἡµᾶς, ὁ θεός, ἐπύρωσας ἡµᾶς, ὡς πυροῦται τὸ ἀργύριον·						
Psalms	65	065	11	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	01. Psalms	(10) ⲁⲕⲉⲛⲧⲉⲛ ⲉ̀ϧⲟⲩⲛ ⲉ̀ⲡⲓⲫⲁϣ: ⲁⲕⲭⲱ ⲛ̀ϩⲁⲛⲑⲗⲩⲯⲓⲥ ⲙ̀ⲡⲉⲛ̀ⲙⲑⲟ:	ⲁⲕϫⲓⲧⲛ̅ ⲉϩⲟⲩⲛ ⲉⲡⲡⲁϣ ⲁⲕⲕⲱ ⲛ̅ⲟⲩⲑⲗⲓⲯⲓⲥ ⲙ̅ⲡⲉⲛⲙ̅ⲧⲟ ⲉⲃⲟⲗ.	Thou broughtest us into the snare; thou laidest afflictions on our back.	εἰσήγαγες ἡµᾶς εἰς τὴν παγίδα, ἔθου θλίψεις ἐπὶ τὸν νῶτον ἡµῶν.						
Psalms	65	065	12	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	01. Psalms	(10) ⲁⲕⲧⲁⲗⲉ ϩⲁⲛⲣⲱⲙⲓ ⲉ̀ϫⲉⲛ ⲛⲉⲛⲁⲫⲏⲟⲩⲓ. (11) ⲁⲛⲥⲓⲛⲓ ⲉ̀ⲃⲟⲗ ϩⲓⲧⲉⲛ ⲟⲩⲭⲣⲱⲙ ⲛⲉⲙ ⲟⲩⲙⲱⲟⲩ: ⲟⲩⲟϩ ⲁⲕⲉⲛⲧⲉⲛ ⲉ̀ⲃⲟⲗ ⲉ̀ⲡⲉⲙⲧⲟⲛ.	ⲁⲕⲧⲁⲗⲟ ⲛ̅ϩⲉⲛⲣⲱⲙⲉ ⲉϫⲛ̅ ⲛⲉⲛⲁⲡⲏⲩⲉ. ⲁⲛⲉⲓ ⲉⲃⲟⲗ ϩⲓⲧⲛ̅ ⲟⲩⲕⲱϩⲧ̅ ⲙⲛ̅ ⲟⲩⲙⲟⲟⲩ. ⲁⲕⲛⲧ̅ ⲉⲃⲟⲗ ⲉⲩⲙⲁ ⲛ̅ⲙ̅ⲧⲟⲛ.	Thou didst mount men upon our heads; we went through the fire and water; but thou broughtest us out into a place of refreshment.	ἐπεβίβασας ἀνθρώπους ἐπὶ τὰς κεφαλὰς ἡµῶν, διήλθοµεν διὰ πυρὸς καὶ ὕδατος, καὶ ἐξήγαγες ἡµᾶς εἰς ἀναψυχήν.						
Psalms	65	065	13	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	01. Psalms	(12) ⲉⲓⲉ̀ⲓ̀ ⲉ̀ϧⲟⲩⲛ ⲉ̀ⲡⲉⲕⲏⲓ ϧⲉⲛ ϩⲁⲛϭⲗⲓⲗ:	ϯⲛⲁⲃⲱⲕ ⲉϩⲟⲩⲛ ⲉⲡⲉⲕⲏⲓ ϩⲛ̅ ϩⲉⲛϭⲗⲓⲗ.	I will go into thine house with whole-burnt-offerings;	εἰσελεύσοµαι εἰς τὸν οἶκόν σου ἐν ὁλοκαυτώµασιν,						
Psalms	65	065		OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	01. Psalms	(12) ⲟⲩⲟϩ ϯⲛⲁϯ ⲛⲁⲕ ⲛ̀ⲛⲓⲉⲩⲭⲏ ⲉⲧⲁ ⲛⲁⲥⲫⲟⲧⲟⲩ ϫⲟⲧⲟⲩ. (13) ⲣⲱⲓ ⲁϥⲥⲁϫⲓ ϧⲉⲛ ⲡⲁϩⲟϫϩⲉϫ:	ϯⲛⲁϯ ⲛⲁⲕ ⲛ̅ⲛⲁⲉⲣⲏⲧ ⲉⲛⲧⲁ ⲛⲁⲥⲡⲟⲧⲟⲩ ⲡⲟⲣϫⲟⲩ. ⲉⲁ ⲧⲁⲧⲁⲡⲣⲟ ϫⲟⲟⲩ ϩⲙ̅ ⲡⲁⲑⲃⲃⲓⲟ.	I will pay thee my vows, (14) which my lips framed, and my mouth uttered in my affliction.	ἀποδώσω σοι τὰς εὐχάς µου, (14) ἃς διέστειλεν τὰ χείλη µου καὶ ἐλάλησεν τὸ στόµα µου ἐν τῇ θλίψει µου·						
Psalms	65	065	15	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	01. Psalms	(13) ϩⲁⲛϭⲗⲓⲗ ⲛ̀ⲱⲧ ⲛ̀ⲁⲧⲕⲁⲥ ϯⲛⲁⲉⲛⲟⲩ ⲛⲁⲕ ⲉ̀ϩⲣⲏⲓ ⲛⲉⲙ ⲟⲩⲥⲑⲟⲓⲛⲟⲩϥⲓ ⲛⲉⲙ ϩⲁⲛⲱⲓⲗⲓ: ϯⲛⲁⲓⲛⲓ ⲛⲁⲕ ⲉ̀ϩⲣⲏⲓ ⲛ̀ϩⲁⲛⲉϩⲱⲟⲩ ⲛⲉⲙ ϩⲁⲛⲃⲁⲣⲏⲓⲧ.	ϯⲛⲁⲧⲁⲗⲟ ⲛⲁⲕ ⲉϩⲣⲁⲓ ⲛ̅ϩⲉⲛϭⲗⲓⲗ ⲉⲩⲕⲓⲱⲟⲩ. ϯⲛⲁⲧⲁⲗⲟ ⲛⲁⲕ ⲉϩⲣⲁⲓ ⲛ̅ϩⲉⲛⲙⲁⲥⲉ ⲙⲛ̅ ϩⲉⲛϭⲓⲉ ⲙⲛ̅ ⲟⲩϣⲟⲩϩⲏⲛⲉ ⲛ̅ⲟⲉⲓⲗⲉ. ⲇⲓⲁⲯⲁⲗ.	I will offer to thee whole-burnt-sacrifices full of marrow, with incense and rams; I will sacrifice to thee oxen with goats. Pause.	ὁλοκαυτώµατα µεµυαλωµένα ἀνοίσω σοι µετὰ θυµιάµατος καὶ κριῶν, ποιήσω σοι βόας µετὰ χιµάρων. διάψαλµα.						
Psalms	65	065	16	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	01. Psalms	(14) ⲁⲙⲱⲓⲛⲓ ⲥⲱⲧⲉⲙ ⲟⲩⲟϩ ⲛ̀ⲧⲁⲥⲁϫⲓ ϧⲁⲧⲉⲛ ⲑⲏⲛⲟⲩ ⲟⲩⲟⲛ ⲛⲓⲃⲉⲛ ⲉⲧⲉⲣϩⲟϯ ϧⲁⲧϩⲏ ⲙ̀ⲫϯ ⲛ̀ⲛⲏ ⲧⲏⲣⲟⲩ ⲉⲧⲁϥⲁⲓⲧⲟⲩ ⲛ̀ⲧⲁⲯⲩⲭⲏ.	ⲟⲩⲟⲛ ⲛⲓⲙ ⲉⲧⲣ̅ϩⲟⲧⲉ ϩⲏⲧϥ̅ ⲙ̅ⲡⲛⲟⲩⲧⲉ. ⲁⲙⲏⲓⲧⲛ̅ ⲥⲱⲧⲙ̅ ⲧⲁϫⲱ ⲛⲏⲧⲛ̅ ⲛ̅ⲛⲉⲛⲧⲁ ⲡϫⲟⲉⲓⲥ ⲡⲁⲛⲟⲩⲧⲉ ⲁⲁⲩ ⲛ̅ⲧⲁⲯⲩⲭⲏ	Come, hear, and I will tell, all ye that fear God, how great things he has done for my soul.	δεῦτε ἀκούσατε καὶ διηγήσοµαι, πάντες οἱ φοβούµενοι τὸν θεόν, ὅσα ἐποίησεν τῇ ψυχῇ µου.						
Psalms	65	065	17	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	01. Psalms	(15) ⲁⲓⲱϣ ⲉ̀ⲡϣⲱⲓ ϩⲁⲣⲟϥ ⲛ̀ⲣⲱⲓ ⲟⲩⲟϩ ⲁⲓϭⲓⲥⲓ ⲙ̀ⲡⲁⲗⲁⲥ ⲛ̀ϩⲟⲩⲟ:	ⲁⲓⲱϣ ⲉϩⲣⲁⲓ ⲉⲣⲟϥ ϩⲛ̅ ⲧⲁⲧⲁⲡⲣⲟ. ⲁⲩⲱ ⲁⲓϫⲓⲥⲉ ⲛ̅ⲧⲁⲥⲙⲏ ϩⲙ̅ ⲡⲁⲗⲁⲥ	I cried to him with my mouth, and exalted him with my tongue.	πρὸς αὐτὸν τῷ στόµατί µου ἐκέκραξα καὶ ὕψωσα ὑπὸ τὴν γλῶσσάν µου						
Psalms	65	065	18	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	01. Psalms	(15) ⲉⲛⲉ ⲁⲓⲛⲁⲩ ⲉ̀ⲟⲩⲁⲇⲓⲕⲓⲁ ϧⲉⲛ ⲡⲁϩⲏⲧ: ⲙ̀ⲡⲉⲛⲑⲣⲉϥⲥⲱⲧⲉⲙ ⲛ̀ϫⲉ ⲫϯ.	ⲉϣϫⲉ ⲁⲓⲛⲁⲩ ⲉϫⲓⲛ̅ϭⲟⲛⲥ̅ ϩⲙ̅ ⲡⲁϩⲏⲧ ⲙ̅ⲡⲣ̅ⲧⲣⲉ ⲡϫⲟⲉⲓⲥ ⲥⲱⲧⲙ̅ ⲉⲣⲟⲓ.	If I have regarded iniquity in my heart, let not the Lord hearken to me.	Ἀδικίαν εἰ ἐθεώρουν ἐν καρδίᾳ µου, µὴ εἰσακουσάτω κύριος.						
Psalms	65	065	19	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	01. Psalms	(16) ⲉⲑⲃⲉ ⲫⲁⲓ ⲁϥⲥⲱⲧⲉⲙ ⲉ̀ⲣⲟⲓ ⲛ̀ϫⲉ ⲫϯ: ⲁϥϯϩⲑⲏϥ ⲉ̀ⲧⲥⲙⲏ ⲛ̀ⲧⲉ ⲡⲁⲧⲱⲃϩ.	ⲉⲧⲃⲉ ⲡⲁⲓ ⲁ ⲡⲛⲟⲩⲧⲉ ⲥⲱⲧⲙ̅ ⲉⲣⲟⲓ. ⲁϥϯ ϩⲧⲏϥ ⲉⲡⲉϩⲣⲟⲟⲩ ⲙ̅ⲡⲁⲥⲟⲡⲥ̅.	Therefore God has hearkened to me; he has attended to the voice of my prayer.	διὰ τοῦτο εἰσήκουσέν µου ὁ θεός, προσέσχεν τῇ φωνῇ τῆς δεήσεώς µου.						
