book	chapter	chapter-zfilled	verse	testament	testament-indexed	section	section-indexed	section-indexed-no-testament	book-indexed	Bohairic	Sahidic	English	Greek	Fayyumic	Akhmimic	OldBohairic	Mesokemic	DialectP	Lycopolitan
Wisdom of Jesus son of Sirach	30	30	15	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ϥⲥⲟⲧⲡ̅ ⲛ̅ϭⲓ ⲟⲩⲙ̅ⲧⲟⲛ ⲙⲛ̅ ⲟⲩⲟⲩϫⲁⲓ̈ ⲉϩⲟⲩⲉ ⲛⲟⲩⲃ ⲛⲓⲙ ⲁⲩⲱ ⲟⲩⲥⲱⲙⲁ ⲉϥⲙⲟⲧⲛ̅ ⲉϩⲟⲩ ⲉⲟⲩⲙⲛ̅ⲧⲣⲙ̅ⲙⲁⲟ ⲉⲙⲛ̅ⲧⲥ̅ ⲁⲣⲏϫⲥ̅.	Health and good estate of body are above all gold, and a strong body above infinite wealth.							
Wisdom of Jesus son of Sirach	30	30	16	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲛⲁⲛⲟⲩ ⲧⲙⲛ̅ⲧⲣⲙ̅ⲙⲁⲟ ⲁⲛ ⲉϩⲟⲩⲉ ⲟⲩⲥⲱⲙⲁ ⲉϥⲟⲩⲟϫ. ⲁⲩⲱ ⲙⲛ̅ ⲟⲩⲛⲟϥ ⲥⲟⲧⲡ̅ ⲉⲡⲟⲩⲛⲟϥ ⲙ̅ⲫⲏⲧ.	There is no riches above a sound body, and no joy above the joy of the heart.							
Wisdom of Jesus son of Sirach	30	30	17	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲛⲁⲛⲟⲩ ⲡⲙⲟⲩ ⲉϩⲟⲩⲉ ⲟⲩϭⲓⲛⲱⲛϩ̅ ⲉⲥϩⲟⲟⲩ ⲁⲩⲱ ⲉϩⲟⲩ ⲉⲟⲩϣⲱⲛⲉ ⲉϥⲙⲏⲛ ⲉⲃⲟⲗ. ⲉⲧⲃⲉ ϭⲓⲛⲟⲩⲱⲙ.	Death is better than a bitter life or continual sickness.							
Wisdom of Jesus son of Sirach	30	30	18	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲟⲩ ⲡⲉ ⲫⲏⲩ ⲛ̅ϩⲉⲛⲁⲅⲁⲑⲟⲛ ⲉⲩⲡⲁϩⲧ̅ ⲉϫⲛ̅ ⲟⲩⲧⲁⲡⲣⲟ ⲉⲥϣⲟⲧⲙ̅ ⲙⲛ̅ ϩⲛ̅ϭⲓⲛⲟⲩⲟⲟⲙ ⲉⲩϩⲟⲣϭ̅ ⲉϫⲛ̅ ⲟⲩⲧⲁⲫⲟⲥ;	Delicates poured upon a mouth shut up are as messes of meat set upon a grave.							
Wisdom of Jesus son of Sirach	30	30	19	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁⲩⲱ ⲟⲩ ⲧⲁⲗⲟ ⲛ̅ⲉⲓⲇⲱⲗⲟⲛ; ⲟⲩⲧⲉ ⲅⲁⲣ ⲙⲉϥⲟⲩⲱⲙ ⲟⲩⲧⲉ ⲙⲉϥϣⲱⲗⲙ̅: ⲧⲁⲓ̈ ⲧⲉ ⲑⲉ ⲙ̅ⲡⲉⲧⲉⲣⲉ ⲡϫⲟⲉⲓⲥ ... ⲛ̅ϩⲏⲧϥ̅.	What good doeth the offering unto an idol? for neither can it eat nor smell: so is he that is persecuted of the Lord.							
Wisdom of Jesus son of Sirach	30	30	20	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲉϥϭⲱϣⲧ̅ ⲉⲣⲟⲟⲩ ϩⲛ̅ ⲛⲉϥⲃⲁⲗ ⲉϥⲁϣⲁϩⲟⲙ ⲛ̅ⲑⲉ ⲛ̅ⲟⲩⲥⲓⲟⲩⲣ ⲉϥϩⲟⲗϭ̅ ⲉⲩⲡⲁⲣⲑⲉⲛⲟⲥ ⲉϥⲁϣⲁϩⲟⲙ.	He seeth with his eyes and groaneth, as an eunuch that embraceth a virgin and sigheth.							
Wisdom of Jesus son of Sirach	30	30	21	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙ̅ⲡⲣ̅ϯ ⲡⲉⲕϩⲏⲧ ⲉⲩⲗⲩⲡⲏ ⲁⲩⲱ ⲙ̅ⲡⲣ̅ⲑⲗⲓⲃⲉ ⲙ̅ⲙⲟⲕ ϩⲙ̅ ⲡⲉⲕϣⲟϫⲛⲉ.	Give not over thy mind to heaviness, and afflict not thyself in thine own counsel.							
Wisdom of Jesus son of Sirach	30	30	22	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲡⲟⲩⲛⲟϥ ⲙ̅ⲫⲏⲧ ⲡⲉ ⲡⲱⲛϩ̅ ⲙ̅ⲡⲣⲱⲙⲉ ⲁⲩⲱ ⲟⲩⲧⲉⲗⲏⲗ ⲙ̅ⲡⲣⲱⲙⲉ ⲡⲉ ⲟⲩⲛⲟϭ ⲛ̅ⲁϩⲉ.	The gladness of the heart is the life of man, and the joyfulness of a man prolongeth his days.							
Wisdom of Jesus son of Sirach	30	30	23	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲥⲗ̅ⲥⲗ̅ ⲧⲉⲕⲯⲩⲭⲏ ⲛⲅ̅ⲡⲁⲣⲁⲕⲁⲗⲉⲓ ⲙ̅ⲡⲉⲕϩⲏⲧ ⲁⲩⲱ ⲙⲁⲣⲉ ⲧⲗⲩⲡⲏ ⲟⲩⲉ ⲛ̅ⲥⲁⲃⲟⲗ ⲙ̅ⲙⲟⲕ:	Love thine own soul, and comfort thy heart, remove sorrow far from thee:							
Wisdom of Jesus son of Sirach	30	30		OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁ ⲧⲗⲩⲡⲏ ⲅⲁⲣ ⲧⲁⲕⲉ ϩⲁϩ ⲁⲩⲱ ⲙⲛ̅ ϩⲏⲩ ⲛ̅ϩⲏⲧⲥ̅.	for sorrow hath killed many, and there is no profit therein.							
Wisdom of Jesus son of Sirach	30	30	24	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ϣⲁⲣⲉ ⲟⲩⲕⲱϩ ⲙⲛ̅ ⲟⲩϭⲱⲛⲧ̅ ⲧⲥ̅ⲃⲕⲉ ⲛⲉϩⲟⲟⲩ ⲁⲩⲱ ϣⲁⲣⲉ ⲡⲣⲟⲟⲩϣ ⲉⲓⲛⲉ ⲛ̅ⲧⲙⲛ̅ⲧϩⲗ̅ⲗⲟ ϩⲁⲑⲏ ⲙ̅ⲡⲉⲥⲟⲩⲟⲉⲓϣ.	Envy and wrath shorten the life, and carefulness bringeth age before the time.							
Wisdom of Jesus son of Sirach	30	30	25	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲛ̅ⲑⲉ ⲙ̅ⲡⲉⲧⲥⲣⲓⲧ ϩⲓⲡⲁϩⲟⲩ ⲛ̅ⲛⲉⲧϫⲱⲱⲗⲉ ⲁⲩⲱ ⲁⲓ̈ⲙⲉϩ ⲧⲁϩⲣⲱⲧ ⲛ̅ⲑⲉ ⲙ̅ⲡⲉⲧϫⲱⲱⲗⲉ ⲁⲓ̈ⲡⲱϩ ϩⲙ̅ ⲡⲉⲥⲙⲟⲩ ⲙ̅ⲡϫⲟⲉⲓⲥ.	I awaked up last of all, as one that gathereth after the grapegatherers: by the blessing of the Lord I profited, and filled my winepress like a gatherer of grapes.							
Wisdom of Jesus son of Sirach	30	30	26	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁⲛⲁⲩ ϫⲉ ⲛ̅ⲧⲁⲓ̈ϣⲡ̅ϩⲓⲥⲉ ⲛⲁⲓ̈ ⲙⲁⲩⲁⲁⲧ ⲁⲗⲗⲁ ⲛ̅ⲟⲩⲟⲛ ⲛⲓⲙ ⲉⲧϣⲓⲛⲉ ⲛ̅ⲥⲁ ⲧⲉⲥⲃⲱ.	Consider that I laboured not for myself only, but for all them that seek learning.							
Wisdom of Jesus son of Sirach	30	30	27	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲥⲱⲧⲙ̅ ⲉⲣⲟⲓ̈ ⲛⲁⲡⲏⲩⲉ ⲙ̅ⲡⲗⲁⲟⲥ ⲁⲩⲱ ⲛ̅ⲛⲟϭ ⲛ̅ⲛⲉⲕⲕⲗⲏⲥⲓⲁ ϫⲓⲥⲙⲏ.	Hear me, O ye great men of the people, and hearken with your ears, ye rulers of the congregation.							
Wisdom of Jesus son of Sirach	30	30	28	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙ̅ⲡⲣ̅ϯϩⲧⲟⲣ ⲙ̅ⲡⲉⲕϣⲏⲣⲉ ⲙⲛ̅ ⲧⲉⲕⲥϩⲓⲙⲉ ⲁⲩⲱ ⲡⲉⲕⲥⲟⲛ ⲙⲛ̅ ⲡⲉⲕϣⲃⲏⲣ ⲉϩⲣⲁⲓ̈ ⲉϫⲱⲕ ⲉⲕⲟⲛϩ̅: ⲙ̅ⲡⲣ̅ϯ ⲛⲉⲕⲭⲣⲏⲙⲁ ⲛ̅ⲕⲉⲟⲩⲁ ϫⲉ ⲛⲉⲕⲣ̅ϩⲧⲏⲕ ⲛⲅ̅ⲥⲟⲡⲥ̅ ⲉⲧⲃⲏⲧⲟⲩ.	Give not thy son and wife, thy brother and friend, power over thee while thou livest, and give not thy goods to another: lest it repent thee, and thou intreat for the same again.							
Wisdom of Jesus son of Sirach	30	30	29	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲉⲛϩⲟⲥⲟⲛ ⲉⲕⲟⲛϩ̅ ⲉⲩⲛ̅ ⲛⲓϥⲉ ⲛ̅ϩⲏⲧⲕ̅ ⲙ̅ⲡⲣ̅ⲧⲁⲛϩⲟⲩⲧⲕ̅ ⲙⲛ̅ ⲥⲁⲣⲝ̅ ⲛⲓⲙ.	As long as thou livest and hast breath in thee, give not thyself over to any.							
Wisdom of Jesus son of Sirach	30	30	30	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲛⲁⲛⲟⲩⲥ ⲅⲁⲣ ⲉⲧⲣⲉ ⲛⲉⲕϣⲏⲣⲉ ⲧⲟⲃϩⲕ̅ ⲉϩⲟⲩⲉ ϭⲱϣⲧ̅ ⲉⲧⲟⲟⲧⲟⲩ ⲛ̅ⲛⲉⲕϣⲏⲣⲉ.	For better it is that thy children should seek to thee, than that thou shouldest stand to their courtesy.							
Wisdom of Jesus son of Sirach	30	30	31	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ϣⲱⲡⲉ ⲉⲕϫⲟⲥⲉ ⲉⲣⲟⲟⲩ ϩⲛ̅ ⲛⲉⲕϩⲃⲏⲩⲉ ⲧⲏⲣⲟⲩ: ⲙ̅ⲡⲣ̅ϯ ⲧⲱⲗⲙ̅ ⲙ̅ⲡⲉⲕⲉⲟⲟⲩ ϩⲛ̅ ⲑⲁⲏ ⲛ̅ⲛⲉϩⲟⲟⲩ ⲙ̅ⲡⲉⲕⲱⲛϩ̅ ⲁⲩⲱ ϯ ⲛ̅ⲧⲉⲕⲕⲗⲏⲣⲟⲛⲟⲙⲓⲁ ⲙ̅ⲡⲉⲟⲩⲟⲉⲓϣ ⲙ̅ⲡⲉⲕⲙⲟⲩ.	In all thy works keep to thyself the preeminence; leave not a stain in thine honour. (32) At the time when thou shalt end thy days, and finish thy life, distribute thine inheritance.							
Wisdom of Jesus son of Sirach	30	30	33	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ϯⲧⲱϩ ϩⲓ ϭⲉⲣⲱⲃ ϩⲓ ⲉⲧⲡⲱ ⲛ̅ⲟⲩⲉⲓⲱ ⲁⲩⲱ ⲟⲩⲟⲉⲓⲕ ⲙⲛ̅ ⲟⲩⲥⲃⲱ ⲙⲛ̅ ⲟⲩϩⲱⲃ ⲛ̅ⲟⲩϩⲙ̅ϩⲁⲗ.	Fodder, a wand, and burdens, are for the ass; and bread, correction, and work, for a servant.							
Wisdom of Jesus son of Sirach	30	30	34	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁⲣⲓϩⲱⲃ ϩⲛ̅ ⲡⲉⲕϩⲙ̅ϩⲁⲗ ⲧⲁⲣⲉⲕϩⲉ ⲉⲩⲙ̅ⲧⲟⲛ: ⲃⲉϣ ⲧⲟⲟⲧⲕ̅ ⲛⲁϥ ⲧⲁⲣⲉϥϣⲓⲛⲉ ⲛⲥⲁ ⲟⲩⲙⲛ̅ⲧⲣⲙ̅ϩⲉ.	If thou set thy servant to labour, thou shalt find rest: but if thou let him go idle, he shall seek liberty.							
Wisdom of Jesus son of Sirach	30	30	35	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ϣⲁⲣⲉ ⲟⲩⲛⲁϩⲃ̅ ⲙⲛ̅ ⲟⲩⲙⲟⲩⲥ ⲕⲗ̅ϫ ⲟⲩⲙⲁⲕϩ̅ ⲁⲩⲱ ϩⲛ̅ⲙⲟⲭⲥ̅ ⲙⲛ̅ ϩⲛ̅ⲃⲁⲥⲁⲛⲟⲥ ⲛ̅ⲟⲩϩⲙ̅ϩⲁⲗ ⲉϥϩⲟⲟⲩ.	A yoke and a collar do bow the neck: so are tortures and torments for an evil servant.							
Wisdom of Jesus son of Sirach	30	30	36	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲛⲟϫϥ̅ ⲉⲩϩⲱⲃ ϫⲉ ⲛⲉϥⲟⲩⲱⲥϥ̅: ϣⲁⲣⲉ ⲡⲟⲩⲱⲥϥ̅ ⲅⲁⲣ ⲧⲥⲁⲃⲟ ⲟⲩⲙⲏⲏϣⲉ ⲛ̅ⲕⲁⲕⲓⲁ.	Send him to labour, that he be not idle; for idleness teacheth much evil.							
Wisdom of Jesus son of Sirach	30	30	37	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲛⲟϫϥ̅ ⲉⲩϩⲱⲃ ⲛ̅ϣⲟⲩⲣⲟϥ: ⲉϥⲧⲙ̅ⲥⲱⲧⲙ̅ ⲙⲁⲧⲁϣⲉ ⲛⲉϥⲡⲁⲓⲇⲉⲥ: ⲁⲩⲱ ⲙ̅ⲡⲣ̅ⲣ̅ϩⲟⲩⲟ ⲙⲛ̅ ⲥⲁⲣⲝ̅ ⲛⲓⲙ ⲁⲩⲱ ⲙ̅ⲡⲣ̅ⲣ ⲗⲁⲁⲩ ⲁϫⲛ̅ ϫⲛⲟⲩⲕ.	Set him to work, as is fit for him: if he be not obedient, put on more heavy fetters. (38) But be not excessive toward any; and without discretion do nothing.							
Wisdom of Jesus son of Sirach	30	30	39	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲉϣϫⲉ ⲟⲩⲛ̅ⲧⲕ̅ ϩⲙ̅ϩⲁⲗ ⲙⲁⲣⲉϥⲣ̅ ⲧⲉⲕϩⲉ ϫⲉ ⲛ̅ⲧⲁⲕⲕⲁⲁϥ ⲛⲁⲕ ϩⲛ̅ ⲟⲩⲥⲛⲟϥ.	If thou have a servant, let him be unto thee as thyself, because thou hast bought him with a price.							
Wisdom of Jesus son of Sirach	30	30	40	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲉϣϫⲉ ⲟⲩⲛ̅ⲧⲕ̅ ϩⲙ̅ϩⲁⲗ ⲁⲛⲓϥ ⲛⲉⲙⲁⲕ ⲉϩⲣⲁⲓ̈ ϩⲱⲥ ⲥⲟⲛ: ⲛⲅ̅ⲙⲟⲣϥ̅ ⲉⲣⲟⲕ ⲛ̅ⲑⲉ ⲛ̅ⲧⲉⲕⲯⲩⲭⲏ.	If thou have a servant, entreat him as a brother: for thou hast need of him, as of thine own soul:							
Wisdom of Jesus son of Sirach	30	30		OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲉⲕϣⲁⲛ ⲑⲙ̅ⲕⲟϥ ϥⲛⲁⲧⲱⲟⲩⲛ ⲛϥ̅ⲡⲱⲧ: ⲁⲩⲱ ⲉⲕⲛⲁϣⲓⲛⲉ ⲛ̅ⲥⲱϥ ϩⲛ̅ ⲁϣ ⲛ̅ϩⲓⲏ;	if thou entreat him evil, and he run from thee, which way wilt thou go to seek him?							
Wisdom of Jesus son of Sirach	31	31	1	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ϩⲛ̅ϩⲉⲗⲡⲓⲥ ⲉⲩϣⲟⲩⲉⲓⲧ ⲁⲩⲱ ϩⲛ̅ϭⲟⲗ ⲛ̅ⲟⲩⲣⲱⲙⲉ ⲛ̅ⲁⲑⲏⲧ ⲁⲩⲱ ϣⲁⲣⲉ ⲧⲣⲁⲥⲟⲩ ϯⲁⲥⲁⲓ̈ ⲙ̅ⲡⲁⲑⲏⲧ.	The hopes of a man void of understanding are vain and false: and dreams lift up fools.							
Wisdom of Jesus son of Sirach	31	31	2	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲛ̅ⲑⲉ ⲙ̅ⲡⲉⲧⲁⲙⲁϩⲧⲉ ⲛ̅ⲟⲩϩⲁⲓ̈ⲃⲉⲥ ⲉⲧⲡⲏⲧ ⲛ̅ⲥⲁ ϩⲉⲛⲧⲏⲩ ⲑⲟⲣⲁⲥⲓⲥ ⲛ̅ⲛ̅ⲣⲁⲥⲟⲩ.	Whoso regardeth dreams is like him that catcheth at a shadow, and followeth after the wind.							
Wisdom of Jesus son of Sirach	31	31	3	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲉⲣⲉ ⲡⲁⲓ̈ ⲧⲛ̅ⲧⲱⲛ ⲉⲡⲁⲓ̈ ⲁⲩⲱ ⲡⲓⲛⲉ ⲛ̅ⲟⲩϩⲟ ⲡⲉ ⲙ̅ⲡⲉⲙ̅ⲧⲟ ⲉⲃⲟⲗ ⲙ̅ⲡⲉⲕϩⲟ.	The vision of dreams is the resemblance of one thing to another, even as the likeness of a face to a face.							
Wisdom of Jesus son of Sirach	31	31	4	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲟⲩ ⲡⲉⲧⲛⲁⲧⲃ̅ⲃⲟ ⲉⲃⲟⲗ ϩⲛ̅ ⲡⲉⲧϫⲁϩⲙ̅; ⲁⲩⲱ ⲟⲩ ⲡⲉⲧⲛⲁϫⲓⲙⲉ ϩⲛ̅ ⲡϭⲟⲗ;	Of an unclean thing what can be cleansed? and from that thing which is false what truth can come?							
Wisdom of Jesus son of Sirach	31	31	5	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲛ̅ⲧⲟⲛⲧⲛ̅ ⲙⲛ̅ ⲛ̅ϫⲓⲙⲁⲉⲓⲛ ⲙⲛ̅ ⲛ̅ⲣⲁⲥⲟⲩ ϣⲟⲩⲉⲓⲧ .......... ⲛⲁⲁⲕⲉ.	Divinations, and soothsayings, and dreams, are vain: and the heart fancieth, as a woman’s heart in travail.							
Wisdom of Jesus son of Sirach	31	31	6	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲉϣⲱⲡⲉ ⲛ̅ⲧⲁⲩⲧⲛ̅ⲛⲟⲟⲩⲥⲉ ⲛⲁⲕ ⲁⲛ ϩⲓⲧⲛ̅ ⲡϫⲟⲉⲓⲥ ϩⲛ̅ ⲟⲩϭⲙ̅ⲡϣⲓⲛⲉ ϫⲉ ⲙ̅ⲡⲣ̅ϯ ⲡⲉⲕϩⲏⲧ ⲉⲣⲟⲟⲩ.	If they be not sent from the most High in thy visitation, set not thy heart upon them.							
Wisdom of Jesus son of Sirach	31	31	7	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁ ⲣⲁⲥⲟⲩ ⲅⲁⲣ ⲡⲗⲁⲛⲁ ⲛ̅ϩⲁϩ ⲁⲩⲱ ⲛⲉⲧⲕⲱ ⲛ̅ϩⲧⲏⲩ ⲉⲣⲟⲟⲩ ⲁⲩϩⲉ ⲉⲃⲟⲗ.	For dreams have deceived many, and they have failed that put their trust in them.							
Wisdom of Jesus son of Sirach	31	31	8	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲉϣⲁⲩϫⲉⲕ ⲡⲛⲟⲙⲟⲥ ⲉⲃⲟⲗ ⲁϫⲛ̅ ϭⲟⲗ ⲁⲩⲱ ⲟⲩϫⲱⲕ ⲉⲃⲟⲗ ⲛ̅ⲧⲧⲁⲡⲣⲟ ⲙ̅ⲡⲓⲥⲧⲟⲥ ⲡⲉ ⲧⲥⲟⲫⲓⲁ.	The law shall be found perfect without lies: and wisdom is perfection to a faithful mouth.							
Wisdom of Jesus son of Sirach	31	31	9	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲟⲩⲣⲱⲙⲉ ⲉϥⲕⲱⲧⲉ ϣⲁϥⲉⲓⲙⲉ ⲉϩⲁϩ ⲁⲩⲱ ⲡⲉⲛⲧⲁϥϫⲛ̅ⲧ ϩⲁϩ ϣⲁϥϫⲱ ⲛ̅ⲧⲙⲛ̅ⲧⲣⲙ̅ⲛ̅ϩⲏⲧ.	A man that hath travelled knoweth many things; and he that hath much experience will declare wisdom.							
Wisdom of Jesus son of Sirach	31	31	10	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲉⲣⲉ ⲡⲉⲧⲉ ⲙ̅ⲡⲟⲩϫⲟⲛⲧϥ̅ ⲥⲟⲟⲩⲛ ⲛ̅ϩⲛ̅ⲕⲟⲩⲓ̈ ⲡⲉⲛⲧⲁϥⲙⲟⲩϣⲧ̅ ⲇⲉ ⲛ̅ⲧⲟϥ ϣⲁϥⲧⲁϣⲉ ⲙⲛ̅ⲧⲥⲁⲃⲉ.	He that hath no experience knoweth little: but he that hath travelled is full of prudence.							
Wisdom of Jesus son of Sirach	31	31	11	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁⲓ̈ⲛⲁⲩ ⲉϩⲁϩ ϩⲙ̅ ⲡⲧⲣⲁ ⲙⲟⲩϣⲧ̅ ⲁⲩⲱ ⲧⲁⲙⲛ̅ⲧⲣⲙ̅ⲛ̅ϩⲏⲧ ⲡⲉ ⲡⲉϩⲟⲩⲟ ⲛ̅ⲛⲁϣⲁϫⲉ.	When I travelled, I saw many things; and I understand more than I can express.							
Wisdom of Jesus son of Sirach	31	31	12	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ϩⲁϩ ⲛ̅ⲥⲟⲡ ⲁⲓ̈ϭⲓⲛⲇⲩⲛⲉⲩⲉ ϣⲁ ⲡⲙⲟⲩ ⲁⲩⲱ ⲁⲓ̈ⲟⲩϫⲁⲓ̈ ⲉⲧⲃⲉ ⲛⲁⲓ̈.	I was ofttimes in danger of death: yet I was delivered because of these things.							
Wisdom of Jesus son of Sirach	31	31	13	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲡⲉⲡⲛⲉⲩⲙⲁ ⲛ̅ⲛⲉⲧⲣ̅ϩⲟⲧⲉ ϩⲏⲧϥ̅ ⲙ̅ⲡϫⲟⲉⲓⲥ ⲛⲁⲱⲛϩ̅: ⲉⲣⲉ ⲧⲉⲩϩⲉⲗⲡⲓⲥ ⲅⲁⲣ ϩⲓ ⲡⲉⲧⲛⲟⲩϩⲙ̅ ⲙ̅ⲙⲟⲟⲩ.	The spirit of those that fear the Lord shall live; for their hope is in him that saveth them.							
Wisdom of Jesus son of Sirach	31	31	14	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲡⲉⲧⲣ̅ϩⲟⲧⲉ ϩⲏⲧϥ̅ ⲙ̅ⲡⲛⲟⲩⲧⲉ .... ⲗⲁⲁⲩ ⲁⲛ ⲁⲩⲱ ⲛⲉϥⲣ̅ϭⲱⲃ ϫⲉ ⲛ̅ⲧⲟϥ ⲡⲉ ⲧⲉϥϩⲉⲗⲡⲓⲥ.	Whoso feareth the Lord shall not fear nor be afraid; for he is his hope.							
Wisdom of Jesus son of Sirach	31	31	15	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲛⲁⲓ̈ⲁⲧⲥ̅ ⲛ̅ⲧⲉⲯⲩⲭⲏ ⲉⲧⲣ̅ϩⲟⲧⲉ ϩⲏⲧϥ̅ ⲙ̅ⲡϫⲟⲉⲓⲥ: ⲉϥⲕⲱ ⲛ̅ϩⲧⲏϥ ⲉⲛⲓⲙ; ⲁⲩⲱ ⲛⲓⲙ ⲡⲉ ⲡⲉϥⲧⲁϫⲣⲟ;	Blessed is the soul of him that feareth the Lord: to whom doth he look? and who is his strength?							
Wisdom of Jesus son of Sirach	31	31	16	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲉⲣⲉ ⲛ̅ⲃⲁⲗ ⲙ̅ⲡϫⲟⲉⲓⲥ ϭⲱϣⲧ̅ ⲉϫⲛ̅ ⲛⲉⲧⲙⲉ ⲙ̅ⲙⲟϥ: ⲧⲛⲁϣⲧⲉ ⲡⲉ ⲛ̅ⲧⲉⲩϭⲟⲙ ⲁⲩⲱ ⲡⲧⲁϫⲣⲟ ⲙ̅ⲡⲉⲩⲛⲁϩⲧⲉ ⲡⲉ:	For the eyes of the Lord are upon them that love him, he is their mighty protection and strong stay, a defence from heat, and a cover from the sun at noon, a preservation from stumbling, and an help from falling.							
Wisdom of Jesus son of Sirach	31	31		OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲛ̅ⲧⲟϥ ⲡⲉ ⲧⲉⲩϩⲉⲗⲡⲓⲥ ϩⲛ̅ ⲟⲩⲕⲁⲩⲙⲁ ⲁⲩⲱ ⲑⲁⲓ̈ⲃⲉⲥ ⲙ̅ⲡⲛⲟⲩ ⲙ̅ⲙⲉⲉⲣⲉ								
