book	chapter	chapter-zfilled	verse	testament	testament-indexed	section	section-indexed	section-indexed-no-testament	book-indexed	Bohairic	Sahidic	English	Greek	Fayyumic	Akhmimic	OldBohairic	Mesokemic	DialectP	Lycopolitan
Wisdom of Jesus son of Sirach	9	09	17	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ϣⲁⲩⲧⲁⲓ̈ⲉ ⲫⲱⲃ ϩⲛ̅ ⲧϭⲓϫ ⲙ̅ⲡⲣ̅ⲉϥⲣ̅ⲉⲓⲟⲡⲉ. ⲁⲩⲱ ⲡⲛⲟϭ ⲛ̅ⲟⲩⲗⲁⲟⲥ ⲟⲩⲥⲟⲫⲟⲥ ⲡⲉ ϩⲙ̅ ⲡⲉϥϣⲁϫⲉ.	For the hand of the artificer the work shall be commended: and the wise ruler of the people for his speech.							
Wisdom of Jesus son of Sirach	9	09	18	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲟⲩⲣⲉϥϯϩⲟⲧⲉ ϩⲛ̅ ⲟⲩⲡⲟⲗⲓⲥ ⲡⲉ ⲟⲩⲣⲱⲙⲉ ⲛ̅ⲣⲉϥⲱϣ ⲉⲃⲟⲗ ⲁⲩⲱ ϣⲁⲩⲙⲉⲥⲧⲉ ⲡⲣⲉϥϥⲟϭϥ̅ ⲉⲃⲟⲗ ϩⲙ̅ ⲡⲉϥϣⲁϫⲉ.	A man of an ill tongue is dangerous in his city; and he that is rash in his talk shall be hated.							
Wisdom of Jesus son of Sirach	10	10	1	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲟⲩⲕⲣⲓⲧⲏⲥ ⲛ̅ⲥⲁⲃⲉ ϣⲁϥϯⲥⲃⲱ ⲙ̅ⲡⲉϥⲗⲁⲟⲥ ⲁⲩⲱ ⲑⲏⲅⲉⲙⲟⲛⲓⲁ ⲛ̅ⲟⲩⲥⲁⲃⲉ ⲛⲁϣⲱⲡⲉ ⲉⲥⲧⲏϣ.	A wise judge will instruct his people; and the government of a prudent man is well ordered.							
Wisdom of Jesus son of Sirach	10	10	2	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲛ̅ⲑⲉ ⲛ̅ⲟⲩⲕⲣⲓⲧⲏⲥ ⲛ̅ⲟⲩⲗⲁⲟⲥ ⲧⲁⲓ̈ ⲧⲉ ⲑⲉ ⲛ̅ⲛⲉⲧϣⲙ̅ϣⲉ ⲛⲁϥ ⲛ̅ⲑⲉ ⲙ̅ⲡⲛⲟϭ ⲛ̅ⲟⲩⲡⲟⲗⲓⲥ ⲧⲁⲓ̈ ⲧⲉ ⲑⲉ ⲛ̅ⲟⲩⲟⲛ ⲛⲓⲙ ⲉⲧⲟⲩⲏϩ ⲛ̅ϩⲏⲧⲥ.	As the judge of the people is himself, so are his officers; and what manner of man the ruler of the city is, such are all they that dwell therein.							
Wisdom of Jesus son of Sirach	10	10	3	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲟⲩⲣ̅ⲣⲟ ⲛ̅ⲁⲧⲥⲃⲱ ϣⲁϥⲥⲱⲣⲙ̅ ⲙ̅ⲡⲉϥⲗⲁⲟⲥ ⲁⲩⲱ ϣⲁⲣⲉ ⲟⲩⲡⲟⲗⲓⲥ ϭⲱⲣϭ̅ ϩⲛ̅ ⲧⲙⲛ̅ⲧⲣⲙ̅ⲛ̅ϩⲏⲧ ⲛ̅ⲟⲩϫⲱⲱⲣⲉ.	An unwise king destroyeth his people; but through the prudence of them which are in authority the city shall be inhabited.							
Wisdom of Jesus son of Sirach	10	10	4	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲉⲣⲉ ⲧⲉⲝⲟⲩⲥⲓⲁ ⲙ̅ⲡⲕⲁϩ ϩⲛ̅ ⲧϭⲓϫ ⲙ̅ⲡϫⲟⲉⲓⲥ ........................	The power of the earth is in the hand of the Lord, and in due time he will set over it one that is profitable.							
Wisdom of Jesus son of Sirach	10	10	5	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲉⲣⲉ ⲡⲥⲟⲟⲩⲧⲛ̅ ⲙ̅ⲡⲣⲱⲙⲉ ϩⲛ̅ ⲧϭⲓϫ ⲙ̅ⲡϫⲟⲉⲓⲥ ⲁⲩⲱ ϣⲁϥϯ ⲡⲉϥⲉⲟⲟⲩ ⲉϫⲛ̅ ⲫⲟ ⲛ̅ⲟⲩⲅⲣⲁⲙⲙⲁⲧⲉⲩⲥ.	In the hand of God is the prosperity of man: and upon the person of the scribe shall he lay his honour.							
Wisdom of Jesus son of Sirach	10	10	6	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙ̅ⲡⲣ̅ⲛⲟⲩϭⲥ̅ ⲉⲡⲉⲧϩⲓⲧⲟⲩⲱⲕ ϩⲓ ϫⲓⲛ̅ϭⲟⲛⲥ̅ ⲛⲓⲙ ⲁⲩⲱ ⲙ̅ⲡⲣ̅ⲣ̅ ⲗⲁⲁⲩ ⲛ̅ϩⲱⲃ ⲉϥⲥⲏϣ.	Bear not hatred to thy neighbour for every wrong; and do nothing at all by injurious practices.							
Wisdom of Jesus son of Sirach	10	10	7	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲧⲙⲛ̅ⲧϫⲁⲥⲓϩⲏⲧ ⲉϣⲁⲩⲙⲉⲥⲧⲱⲥ ϩⲓⲧⲛ̅ ⲡϫⲟⲉⲓⲥ ⲙⲛ̅ ⲣ̅ⲣⲱⲙⲉ ⲁⲩⲱ ⲉⲃⲟⲗ ϩⲓⲧⲟⲟⲧⲟⲩ ϩⲓ ⲟⲩⲥⲟⲡ ϣⲁⲩⲉⲓⲣⲉ ⲛ̅ⲟⲩϫⲓⲛ̅ϭⲟⲛⲥ̅.	Pride is hateful before God and man: and by both doth one commit iniquity.							
Wisdom of Jesus son of Sirach	10	10	8	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ϣⲁⲩⲡⲉⲛⲉ ⲟⲩⲣ̅ⲣⲟ ⲉⲃⲟⲗ ϩⲛ̅ ⲟⲩϩⲉⲑⲛⲟⲥ ⲉⲩϩⲉⲑⲛⲟⲥ ⲉⲧⲃⲉ ϫⲓⲛ̅ϭⲟⲛⲥ̅ ϩⲓ ⲥⲱϣ ϩⲓ ⲭⲣⲏⲙⲁ.	Because of unrighteous dealings, injuries, and riches got by deceit, the kingdom is translated from one people to another.							
Wisdom of Jesus son of Sirach	10	10	9	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁϩⲣⲟϥ ⲡⲕⲁϩ ⲙⲛ̅ ⲡⲕⲣⲙ̅ⲙⲉⲥ ϣⲟⲩϣⲟⲩ ⲙ̅ⲙⲟϥ; ϫⲉ ⲛ̅ⲧⲁⲓ̈ⲛⲟⲩϫⲉ ⲛ̅ⲛⲉⲧⲡⲉϥϩⲟⲩⲛ̅ ⲉⲟⲩϫⲁⲓ̈.	Why is earth and ashes proud? There is not a more wicked thing than a covetous man: for such an one setteth his own soul to sale; because while he liveth he casteth away his bowels.							
Wisdom of Jesus son of Sirach	10	10	10	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ϣⲁⲣⲉ ⲟⲩⲥⲁⲉⲓⲛ ϭⲱϣⲧ̅ ⲉⲃⲟⲗ ϩⲏⲧϥ̅ ⲛ̅ⲟⲩϣⲱⲛⲉ ⲉⲛⲁϣⲱϥ ⲁⲩⲱ ⲡⲉⲧⲟ ⲛ̅ⲣ̅ⲣⲟ ⲙ̅ⲡⲟⲟⲩ ϥⲛⲁⲙⲟⲩ ⲣ̅ⲣⲁⲥⲧⲉ.	The physician cutteth off a long disease; and he that is to day a king to morrow shall die.							
Wisdom of Jesus son of Sirach	10	10	11	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ϩⲙ̅ ⲡⲧⲣⲉ ⲡⲣⲱⲙⲉ ⲅⲁⲣ ⲙⲟⲩ ⲉⲣⲉ ϩⲛ̅ϫⲁⲧϥⲉ ⲙⲛ̅ ϩⲛ̅ⲑⲏⲣⲓⲟⲛ ⲙⲛ̅ ϩⲛ̅ϥⲛ̅ⲧ ⲛⲁⲕⲗⲏⲣⲟⲛⲟⲙⲓ ⲙ̅ⲙⲟϥ.	For when a man is dead, he shall inherit creeping things, beasts, and worms.							
Wisdom of Jesus son of Sirach	10	10	12	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲧⲁⲣⲭⲏ ⲛ̅ⲧⲙⲛ̅ⲧϫⲁⲥⲓ ϩⲏⲧ ⲡⲉ ⲡⲣⲱⲙⲉ ⲉ..... ⲁⲩⲱ ⲉⲁ....	The beginning of pride is when one departeth from God, and his heart is turned away from his Maker.							
Wisdom of Jesus son of Sirach	10	10	13	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲧⲁⲣⲭⲏ ⲛ̅ⲧⲙⲛ̅ⲧϫⲁⲥⲓ ϩⲏⲧ ⲡⲉ ⲡⲛⲟⲃⲉ: ⲡⲉⲧⲁⲙⲁϩⲧⲉ ⲙ̅ⲙⲟⲥ ⲛⲁⲃⲉⲉⲃⲉ ⲙ̅ⲡⲃⲟⲧⲉ.	For pride is the beginning of sin, and he that hath it shall pour out abomination:							
Wisdom of Jesus son of Sirach	10	10		OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲉⲧⲃⲉ ⲡⲁⲓ ⲁ ⲡϫⲟⲉⲓⲥ ... ⲉⲩⲣ̅ϣⲡⲏⲣⲉ ⲛⲉϥⲙⲟⲕⲙⲉⲕ ⲁⲩⲱ ⲁϥϣⲣ̅ϣⲱⲣⲟⲩ ⲛ̅ϣⲁⲃⲟⲗ.	and therefore the Lord brought upon them strange calamities, and overthrew them utterly.							
Wisdom of Jesus son of Sirach	10	10	14	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁ ⲡϫⲟⲉⲓⲥ ϣⲣ̅ϣⲣ̅ ⲛⲉⲑⲣⲟⲛⲟⲥ ⲛ̅ⲛ̅ⲁⲣⲭⲱⲛ ⲁⲩⲱ ⲁϥⲑⲙ̅ⲥⲟ ⲛ̅ϩⲉⲛⲣⲙ̅ⲣⲁϣ ⲉⲡⲉⲩⲙⲁ.	The Lord hath cast down the thrones of proud princes, and set up the meek in their stead.							
Wisdom of Jesus son of Sirach	10	10	15	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁ ⲡϫⲟⲉⲓⲥ ⲡⲣ̅ⲕ ⲛ̅ⲛⲟⲩⲛⲉ ⲛ̅ⲛ̅ϩⲉⲑⲛⲟⲥ ⲁϥⲧⲱϭⲉ ⲛ̅ⲛⲉⲧⲑⲃⲃⲓⲏⲩ ⲉⲡⲉⲩⲙⲁ.	The Lord hath plucked up the roots of the proud nations, and planted the lowly in their place.							
Wisdom of Jesus son of Sirach	10	10	16	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁ ⲡϫⲟⲉⲓⲥ ϣⲣ̅ϣⲣ̅ ⲛⲉⲭⲱⲣⲁ ⲛ̅ⲛ̅ϩⲉⲑⲛⲟⲥ ⲁϥⲟϫⲛⲟⲩ ϣⲁ ⲛ̅ⲥⲛ̅ⲧⲉ ⲙ̅ⲡⲕⲁϩ.	The Lord overthrew countries of the heathen, and destroyed them to the foundations of the earth.							
Wisdom of Jesus son of Sirach	10	10	17	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁϥⲧⲣⲉ ϩⲟⲓ̈ⲛⲉ ϣⲟⲟⲩⲉ ⲉⲁϥⲧⲁⲕⲟⲟⲩ: ⲁϥϥⲓ ⲙ̅ⲡⲉⲩⲣ̅ⲡⲙⲉⲉⲩⲉ ϩⲓϫⲛ̅ ⲡⲕⲁϩ.	He took some of them away, and destroyed them, and hath made their memorial to cease from the earth.							
Wisdom of Jesus son of Sirach	10	10	18	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙⲡⲟⲩⲥⲛ̅ⲧ ⲧⲙⲛ̅ⲧϫⲁⲥⲓ ϩⲏⲧ ⲙⲛ̅ ⲛ̅ⲣⲱⲙⲉ ⲟⲩⲇⲉ ⲧⲟⲣⲅⲏ ⲙ̅ⲡϭⲱⲛⲧ̅ ⲛ̅ⲛ̅ϣⲏⲣⲉ ⲛ̅ⲛⲉϩⲓⲟⲙⲉ.	Pride was not made for men, nor furious anger for them that are born of a woman.							
Wisdom of Jesus son of Sirach	10	10	19	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁϣ ⲡⲉ ⲡⲉⲥⲡⲉⲣⲙⲁ ⲉⲧⲧⲁⲓ̈ⲏⲩ; ⲡⲉⲥⲡⲉⲣⲙⲁ ⲛ̅ⲛ̅ⲣⲱⲙⲉ ⲡⲉ. ⲁϣ ⲡⲉ ⲡⲉⲥⲡⲉⲣⲙⲁ ⲉⲧϣⲏⲥ; ⲡⲉⲥⲡⲉⲣⲙⲁ ⲛ̅ⲛ̅ⲣⲱⲙⲉ ⲡⲉ.	They that fear the Lord are a sure seed, and they that love him an honourable plant:							
Wisdom of Jesus son of Sirach	10	10		OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁϣ ⲡⲉ ⲡⲉⲥⲡⲉⲣⲙⲁ ⲉⲧⲧⲁⲓ̈ⲏⲩ; ⲛⲉⲧⲣ̅ϩⲟⲧⲉ ϩⲏⲧϥ̅ ⲙ̅ⲡϫⲟⲉⲓⲥ ⲡⲉ. ⲁϣ ⲡⲉ ⲡⲉⲥⲡⲉⲣⲙⲁ ⲛ̅ⲛⲉⲧϣⲏⲥ; ⲛⲉⲧⲛⲁⲧ..	they that regard not the law are a dishonourable seed; they that transgress the commandments are a deceivable seed.							
Wisdom of Jesus son of Sirach	10	10	20	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		..........................ⲛⲉⲩⲛⲟϭ ............................ⲏ ⲩⲡⲟ ⲁⲩⲱ ⲛⲉⲧⲣ̅ϩⲟⲧⲉ ϩⲏⲧϥ̅ ⲙ̅ⲡϫⲟⲉⲓⲥ ⲛⲉⲧϣⲟⲟⲡ ⲛ̅ⲛⲁϩⲣⲁϥ.	Among brethren he that is chief is honourably; so are they that fear the Lord in his eyes. (21) The fear of the Lord goeth before the obtaining of authority: but roughness and pride is the losing thereof.							
Wisdom of Jesus son of Sirach	10	10	22	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲟⲩⲡⲣⲟⲥⲏⲗⲩⲧⲟⲥ ⲙⲛ̅ ⲟⲩⲣⲙ̅ⲙⲁⲟ ⲁⲩⲱ ⲡⲉⲧⲧⲁⲓ̈ⲏⲩ ⲙⲛ̅ ⲫⲏⲕⲉ ⲡⲉⲩϣⲟⲩϣⲟⲩ ⲡⲉ ⲑⲟⲧⲉ ⲙ̅ⲡϫⲟⲉⲓⲥ.	Whether he be rich, noble, or poor, their glory is the fear of the Lord.							
Wisdom of Jesus son of Sirach	10	10	23	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲛϣ̅ϣⲉ ⲁⲛ ⲉⲥⲉϣ ⲟⲩϩⲏⲕⲉ ⲛ̅ⲥⲁⲃⲉ ⲁⲩⲱ ⲛϣ̅ϣⲉ ⲁⲛ ⲉϯⲉⲟⲟⲩ ⲛ̅ⲟⲩⲣⲱⲙⲉ ⲛ̅ⲣⲉϥⲣ̅ⲛⲟⲃⲉ.	It is not meet to despise the poor man that hath understanding; neither is it convenient to magnify a sinful man.							
Wisdom of Jesus son of Sirach	10	10	24	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲟⲩⲛⲟϭ ⲙⲛ̅ ⲟⲩⲣⲉϥϯϩⲁⲡ ⲙⲛ̅ ⲟⲩϫⲱⲱⲣⲉ ϣⲁⲩϫⲓ ⲉⲟⲟⲩ ⲙⲛ̅ ⲡⲉⲧⲟ ⲛ̅ⲛⲟϭ ⲛ̅ϩⲏⲧⲟⲩ ⲉⲡⲉⲧⲣ̅ϩⲟⲧⲉ ϩⲏⲧϥ̅ ⲙ̅ⲡϫⲟⲉⲓⲥ.	Great men, and judges, and potentates, shall be honoured; yet is there none of them greater than he that feareth the Lord.							
Wisdom of Jesus son of Sirach	10	10	25	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲛ̅ⲣⲙ̅ϩⲉ ⲛⲁϣⲙ̅ϣⲉ ⲛ̅ⲛ̅ϩⲙ̅ϩⲁⲗ ⲛ̅ⲥⲁⲃⲉ ⲁⲩⲱ ⲟⲩⲣⲱⲙⲉ ⲛ̅ⲣⲙ̅ⲛ̅ϩⲏⲧ ⲙⲉϥⲕⲣⲙ̅ⲣⲙ̅.	Unto the servant that is wise shall they that are free do service: and he that hath knowledge will not grudge when he is reformed.							
Wisdom of Jesus son of Sirach	10	10	26	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙ̅ⲡⲣ̅ϯ ⲥⲁⲕ ⲙ̅ⲙⲟⲕ ⲉⲣ̅ ⲡⲉⲕϩⲱⲃ ⲁⲩⲱ ⲙ̅ⲡⲣ̅ϯⲉⲟⲟⲩ ⲛⲁⲕ ϩⲙ̅ ⲡⲉⲟⲩⲟⲉⲓϣ ⲙ̅ⲡⲉⲕϩⲟϫϩϫ̅.	Be not overwise in doing thy business; and boast not thyself in the time of thy distress.							
Wisdom of Jesus son of Sirach	10	10	27	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲛⲁⲛⲟⲩⲥ̅ ⲅⲁⲣ ⲉⲕⲣ̅ ϩⲱⲃ ⲉⲕⲣ̅ϩⲟⲩⲟ ⲛ̅ⲛ̅ⲕⲁ ⲛⲓⲙ ⲉϩⲟⲩⲟ ⲉⲕϯⲉⲟⲟⲩ ⲛⲁⲕ ⲉⲕⲣ̅ϭⲣⲱϩ ⲙ̅ⲡⲟⲓ̈ⲕ.	Better is he that laboureth, and aboundeth in all things, than he that boasteth himself, and wanteth bread.							
Wisdom of Jesus son of Sirach	10	10	28	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲡⲁϣⲏⲣⲉ ⲙⲁⲧⲥⲁⲃⲉ ⲧⲉⲕⲯⲩⲭⲏ ⲉⲩⲙⲛ̅ⲧⲣⲙ̅ⲣⲁϣ: ⲛⲅ̅ϯ ⲛⲁⲥ ⲛ̅ⲟⲩⲧⲁⲓ̈ⲟ ⲕⲁⲧⲁ ⲡⲉⲥⲙ̅ⲡϣⲁ.	My son, glorify thy soul in meekness, and give it honour according to the dignity thereof.							
Wisdom of Jesus son of Sirach	10	10	29	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲛⲓⲙ ⲡⲉⲧⲛⲁⲧⲙⲁⲓ̈ⲉ ⲡⲉⲧⲣ̅ⲛⲟⲃⲉ ⲉⲧⲉϥⲯⲩⲭⲏ; ⲁⲩⲱ ⲛⲓⲙ ⲡⲉⲧⲛⲁⲧⲙⲁⲓ̈ⲉ ⲡⲉⲧϣⲱⲥ ⲙ̅ⲡⲉϥⲱⲛϩ̅;	Who will justify him that sinneth against his own soul? and who will honour him that dishonoureth his own life?							
Wisdom of Jesus son of Sirach	10	10	30	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲉϣⲁⲩϯ....... ⲁⲩⲱ ....ⲉⲟⲟⲩ ⲙⲡ.....ⲧⲉϥⲙⲛ̅ⲧⲣⲙ̅ⲙⲁⲟ.	The poor man is honoured for his skill, and the rich man is honoured for his riches.							
Wisdom of Jesus son of Sirach	10	10	31	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲡⲉⲧϣⲏⲥ ϩⲛ̅ ⲧⲉϥⲙⲛ̅ⲧⲣⲙ̅ⲙⲁⲟ ϥϩⲛ̅ ⲟⲩⲛⲟϭ ⲙ̅ⲙⲛ̅ⲧϩⲏⲕⲉ ⲁⲩⲱ ⲡⲉⲧϣⲏⲥ ϩⲛ̅ ⲧⲉϥⲙⲛ̅ⲧϩⲏⲕⲉ ϥϩⲛ̅ ⲟⲩⲛ̅ⲟϭ ⲙ̅ⲙⲛ̅ⲧⲣⲙ̅ⲙⲁⲟ.	He that is honoured in poverty, how much more in riches? and he that is dishonourable in riches, how much more in poverty?							
Wisdom of Jesus son of Sirach	11	11	1	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲧⲥⲟⲫⲓⲁ ⲙ̅ⲡⲉⲧⲑⲃ̅ⲃⲓⲏⲩ ⲛⲁϫⲓⲥⲉ ⲛ̅ⲧⲉϥⲁⲡⲉ ⲁⲩⲱ ⲥⲛⲁⲑⲙ̅ⲥⲟϥ ϩⲛ̅ ⲧⲙⲏⲧⲉ ⲛ̅ϩⲛ̅ⲛⲟϭ.	Wisdom lifteth up the head of him that is of low degree, and maketh him to sit among great men.							
Wisdom of Jesus son of Sirach	11	11	2	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙ̅ⲡⲣ̅ⲧⲁⲓ̈ⲉ ⲟⲩⲣⲱⲙⲉ ⲉⲧⲃⲉ ⲡⲉϥⲥⲁ ⲁⲩⲱ ⲙ̅ⲡⲣ̅ⲥⲉϣ ⲟⲩⲣⲱⲙⲉ ⲉⲧⲃⲉ ⲡⲉϥϭⲁ.	Commend not a man for his beauty; neither abhor a man for his outward appearance.							
Wisdom of Jesus son of Sirach	11	11	3	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲟⲩⲕⲟⲩⲓ̈ ⲅⲁⲣ ⲡⲉ ⲡⲁϥ ⲛ̅ⲉⲃⲓⲱ ϩⲛ̅ ⲛ̅ϩⲁⲗⲁⲧⲉ ⲁⲩⲱ ⲡⲉϥⲕⲁⲣⲡⲟⲥ ⲡⲉ ⲧⲁⲣⲭⲏ ⲛ̅ⲛⲉⲧϩⲟⲗϭ̅.	The bee is little among such as fly; but her fruit is the chief of sweet things.							
Wisdom of Jesus son of Sirach	11	11	4	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙ̅ⲡⲣ̅ϣⲟⲩϣⲟⲩ ⲙ̅ⲙⲟⲕ ϩⲛ̅ ⲟⲩϩⲃ̅ⲥⲱ ⲛ̅ϩⲟⲉⲓⲧⲉ ⲁⲩⲱ ⲙ̅ⲡⲣ̅ϫⲓⲥⲉ ⲙ̅ⲙⲟⲕ ϩⲛ̅ ⲟⲩϩⲟⲟⲩ ⲛ̅ⲉⲟⲟⲩ.	Boast not of thy clothing and raiment, and exalt not thyself in the day of honour:							
Wisdom of Jesus son of Sirach	11	11		OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ϫⲉ ϩⲛ̅ϣⲡⲏⲣⲉ ⲛⲉ ⲛⲉϩⲃⲏⲩⲉ ⲙ̅ⲡϫⲟⲉⲓⲥ ⲁⲩⲱ ⲛⲉϥϩⲃⲏⲩⲉ ϩⲏⲡ ⲉⲛ̅ⲣⲱⲙⲉ.	for the works of the Lord are wonderful, and his works among men are hidden.							
Wisdom of Jesus son of Sirach	11	11	5	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁ ϩⲁϩ ⲛ̅ⲧⲩⲣⲁⲛⲛⲟⲥ ϩⲙⲟⲟⲥ ϩⲓ ⲡⲉⲥⲏⲧ ⲡⲉⲧⲉ ⲙ̅ⲡⲟⲩⲧⲟϭⲥ̅ ϩⲱⲱϥ ⲉⲣⲟϥ ⲁϥⲫⲟⲣⲓ ⲛ̅ⲧⲉϭⲣⲏⲡⲉ.	Many kings have sat down upon the ground; and one that was never thought of hath worn the crown.							
Wisdom of Jesus son of Sirach	11	11	6	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲁ ϩⲁϩ ⲛ̅ϫⲱⲱⲣⲉ ϫⲓ ⲥⲱϣ ⲉⲙⲁⲧⲉ ⲁⲩⲱ ⲁⲩϯ ⲛ̅ⲛⲉⲧⲧⲁⲉⲓⲏⲩ ⲉϩⲣⲁⲓ̈ ⲉⲛ̅ϭⲓϫ ⲛ̅ϩⲉⲛⲕⲟⲟⲩⲉ	Many mighty men have been greatly disgraced; and the honourable delivered into other men’s hands.							
Wisdom of Jesus son of Sirach	11	11	7	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲉⲙⲡⲁⲧⲕ̅ϣⲓⲛⲉ ⲙ̅ⲡⲣ̅ϭⲛ̅ⲁⲣⲓⲕⲉ: ⲉⲓⲙⲉ ⲛ̅ϣⲟⲣⲡ̅ ⲙⲛ̅ⲛ̅ⲥⲱⲥ ⲛⲅ̅ⲉⲡⲓⲧⲓⲙⲁ.	Blame not before thou hast examined the truth: understand first, and then rebuke.							
Wisdom of Jesus son of Sirach	11	11	8	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		......................... .....ⲉⲃ..... ⲛ̅ϩⲉⲛϣⲁϫⲉ.	Answer not before thou hast heard the cause: neither interrupt men in the midst of their talk.							
Wisdom of Jesus son of Sirach	11	11	9	OT	1. OT	Poetic Books	3. Poetic Books	03. Poetic Books	07. Wisdom of Jesus son of Sirach		ⲙ̅ⲡⲣ̅ϯ ⲧⲱⲛ ϩⲓ ϩⲱⲃ ⲉⲙ... ⲁⲩⲱ ⲙ̅ⲡⲣ̅ⲥⲱⲟⲩϩ ⲉϩⲟⲩⲛ ...... ⲣ̅ⲣⲉϥⲣ̅ⲛⲟⲃⲉ.	Strive not in a matter that concerneth thee not; and sit not in judgment with sinners.							
