Matthew,18,9,ⲟⲩⲟϩ ⲓⲥϫⲉ ⲡⲉⲕⲃⲁⲗ ⲛⲟⲩⲓⲛⲁⲙ ⲉⲣⲥⲕⲁⲛⲇⲁⲗⲓⲍⲉⲥⲑⲉ ⲙⲙⲟⲕ ⲫⲟⲣⲕϥ ϩⲓⲧⲕ ⲉⲃⲟⲗ ϩⲁⲣⲟⲕ ⲛⲁⲛⲉⲥ ⲅⲁⲣ ⲛⲁⲕ ⲛⲧⲉⲕⲓ ⲉϧⲟⲩⲛ ⲉⲡⲓⲱⲛϧ ⲉⲟⲩⲃⲁⲗ ⲡⲉⲧⲉⲙⲙⲟⲕ ⲓⲉ ⲉⲟⲩⲟⲛ ⲃⲁⲗ ⲃⲙⲙⲟⲕ ⲛⲥⲉϩⲓⲧⲕ ⲉϯⲅⲉⲉⲛⲛⲁ ⲛⲧⲉⲡⲓⲭⲣⲱⲙ.
Matthew,18,10,ⲁⲛⲁⲩ ⲟⲩⲛ ⲙⲡⲉⲣⲉⲣⲕⲁⲧⲁⲫⲣⲟⲛⲓⲛ ⲛⲟⲩⲁⲓ ⲛⲛⲁⲓⲕⲟⲩϫⲓ ϯϫⲱ ⲅⲁⲣ ⲙⲙⲟⲥ ⲛⲱⲧⲉⲛ ϫⲉ ⲛⲟⲩⲁⲅⲅⲉⲗⲟⲥ ϧⲉⲛⲛⲓⲫⲏⲟⲩⲓ ⲛⲥⲏⲟⲩ ⲛⲓⲃⲉⲛ ⲥⲉⲛⲁⲩ ⲉⲡϩⲟ ⲙⲡⲁⲓⲱⲧ ⲉⲧϧⲉⲛ ⲛⲓⲫⲏⲟⲩⲓ.
Matthew,18,11,ⲕⲉ ⲅⲁⲣ ⲁϥⲓ ⲛϫⲉⲡϣⲏⲣⲓ ⲙⲫⲣⲱⲙⲓ ⲉⲕⲱϯ ⲟⲩⲟϩ ⲉⲛⲟϩⲉⲙ ⲛⲛⲏ ⲉⲧⲥⲱⲣⲉⲙ
Matthew,18,12,ⲟⲩ ⲇⲉ ⲡⲉⲧⲉⲧⲉⲛⲙⲉⲩⲓ ⲉⲣⲟϥ ⲁⲣⲉϣⲁⲛ ⲣⲛⲉⲥⲱⲟⲩ ϣⲱⲡⲓ ⲛⲟⲩⲣⲱⲙⲓ ⲟⲩⲟϩ ⲛⲧⲉⲟⲩⲁⲓ ⲥⲱⲣⲉⲙ ⲉⲃⲟⲗ ⲛϧⲏⲧⲟⲩ ⲙⲏ ⲙⲡⲁϥⲭⲁ ⲡⲓϥⲑ ϩⲓϫⲉⲛ ⲡⲓⲧⲱⲟⲩ ⲟⲩⲟϩ ⲛⲧⲉϥϣⲉ ⲛⲁϥ ⲛⲧⲉϥⲕⲱϯ ⲛⲥⲁⲫⲏ ⲉⲧⲁϥⲥⲱⲣⲉⲙ.
Matthew,18,13,ⲟⲩⲟϩ ⲁⲥϣⲁⲛϣⲱⲡⲓ ⲉⲑⲣⲉϥϫⲉⲙϥ ⲁⲙⲏⲛ ϯϫⲱ ⲙⲙⲟⲥ ⲛⲱⲧⲉⲛ ϫⲉ ϣⲁϥⲣⲁϣⲓ ⲉϩⲣⲏⲓ ⲉϫⲱϥ ⲙⲁⲗⲗⲟⲛ ⲉϩⲟⲧⲉ ⲡⲓϥⲑ ⲉⲧⲉⲛⲥⲉⲥⲱⲣⲉⲙ ⲁⲛ.
Matthew,18,14,ⲡⲁⲓⲣⲏϯ ⲫⲟⲩⲱϣ ⲙⲡⲁⲓⲱⲧ ⲁⲛ ⲡⲉ ⲉⲧϧⲉⲛ ⲛⲓⲫⲏⲟⲩⲓ ϩⲓⲛⲁ ⲛⲧⲉⲟⲩⲁⲓ ⲛⲛⲁⲓⲕⲟⲩϫⲓ ⲧⲁⲕⲟ.
Matthew,18,15,ⲉϣⲱⲡ ⲇⲉ ⲁⲣⲉϣⲁⲛ ⲡⲉⲕⲥⲟⲛ ⲉⲣⲛⲟⲃⲓ ⲉⲣⲟⲕ ⲙⲁϣⲉ ⲛⲁⲕ ⲟⲩⲟϩ ⲥⲁϩⲱϥ ⲟⲩⲧⲱⲕ ⲛⲉⲙⲁϥ ⲙⲙⲁⲩⲁⲧⲕ ⲉϣⲱⲡ ⲁϥϣⲁⲛⲥⲱⲧⲉⲙ ⲛⲥⲱⲕ ⲉⲕⲉϫⲉⲙϩⲏⲟⲩ ⲙⲡⲉⲕⲥⲟⲛ.
Matthew,18,16,ⲉϣⲱⲡ ⲇⲉ ⲁϥϣⲧⲉⲙⲥⲱⲧⲉⲙ ⲛⲥⲱⲕ ϭⲓ ⲛⲕⲉⲟⲩⲁⲓ ⲓⲉ ⲕⲉⲃ ⲛⲉⲙⲁⲕ ϩⲓⲛⲁ ⲉⲃⲟⲗ ϧⲉⲛⲣⲱϥ ⲙⲙⲉⲑⲣⲉ ⲃⲓⲉ ⲅⲛⲧⲉ ⲥⲁϫⲓ ⲛⲓⲃⲉⲛ ⲟϩⲓ ⲉⲣⲁⲧⲟⲩ.
Matthew,18,17,ⲉϣⲱⲡ ⲇⲉ ⲁϥϣⲧⲉⲙⲥⲱⲧⲉⲙ ⲛⲥⲱⲟⲩ ⲁϫⲟⲥ ⲛϯⲉⲕⲕⲗⲏⲥⲓⲁ ⲉϣⲱⲡ ⲇⲉ ⲁϥϣⲧⲉⲙⲥⲱⲧⲉⲙ ⲛⲥⲁϯⲉⲕⲕⲗⲏⲥⲓⲁ ⲉϥⲉϣⲱⲡⲓ ⲛⲧⲟⲧⲕ ⲙⲫⲣⲏϯ ⲛⲟⲩⲉⲑⲛⲓⲕⲟⲥ ⲛⲉⲙ ⲟⲩⲧⲉⲗⲱⲛⲏⲥ.
Matthew,18,18,ⲁⲙⲏⲛ ϯϫⲱ ⲙⲙⲟⲥ ⲛⲱⲧⲉⲛ ϫⲉ ⲛⲏ ⲉⲧⲉⲧⲉⲛⲛⲁⲥⲟⲛϩⲟⲩ ϩⲓϫⲉⲛ ⲡⲓⲕⲁϩⲓ ⲉⲩⲉϣⲱⲡⲓ ⲉⲩⲥⲟⲛϩ ϧⲉⲛⲛⲓⲫⲏⲟⲩⲓ ⲟⲩⲟϩ ⲛⲏ ⲉⲧⲉⲧⲉⲛⲛⲁⲃⲟⲗⲟⲩ ϩⲓϫⲉⲛ ⲡⲓⲕⲁϩⲓ ⲉⲩⲉϣⲱⲡⲓ ⲉⲩⲃⲏⲗ ϧⲉⲛⲛⲓⲫⲏⲟⲩⲓ.
Matthew,18,19,ⲡⲁⲗⲓⲛ ϯϫⲱ ⲙⲙⲟⲥ ⲛⲱⲧⲉⲛ ϫⲉ ⲉϣⲱⲡ ⲁⲣⲉϣⲁⲛ ⲃϧⲉⲛ ⲑⲏⲛⲟⲩ ϯⲙⲁϯ ϩⲓϫⲉⲛ ⲡⲓⲕⲁϩⲓ ⲉⲑⲃⲉ ϩⲱⲃ ⲛⲓⲃⲉⲛ ⲉⲧⲟⲩⲉⲣⲉⲧⲓⲛ ⲙⲙⲱⲟⲩ ⲉⲥⲉϣⲱⲡⲓ ⲛⲱⲟⲩ ⲛⲧⲉⲛ ⲡⲁⲓⲱⲧ ⲉⲧϧⲉⲛ ⲛⲓⲫⲏⲟⲩⲓ.
Matthew,18,20,ⲡⲓⲙⲁ ⲅⲁⲣ ⲉⲧⲉⲟⲩⲟⲛ ⲃⲓⲉ ⲅⲉⲣⲥⲩⲛⲁⲅⲉⲥⲑⲉ ⲙⲙⲟϥ ϧⲉⲛⲡⲁⲣⲁⲛ ϯⲭⲏ ⲙⲙⲁⲩ ϧⲉⲛⲧⲟⲩⲙⲏϯ.
Matthew,18,21,ⲧⲟⲧⲉ ⲁϥⲓ ϩⲁⲣⲟϥ ⲛϫⲉⲡⲉⲧⲣⲟⲥ ⲡⲉϫⲁϥ ⲛⲁϥ ϫⲉ ⲡⲁϭⲟⲓⲥ ⲁⲣⲉϣⲁⲛ ⲡⲁⲥⲟⲛ ⲉⲣⲛⲟⲃⲓ ⲉⲣⲟⲓ ⲛⲧⲁⲭⲱ ⲛⲁϥ ⲉⲃⲟⲗ ϣⲁ ⲟⲩⲏⲣ ⲛⲥⲟⲡ ϣⲁ ⲍⲛⲥⲟⲡ.
Matthew,18,22,ⲡⲉϫⲁϥ ⲛⲁϥ ⲛϫⲉⲓⲏⲥⲟⲩⲥ ϫⲉ ϯϫⲱ ⲙⲙⲟⲥ ⲛⲁⲕ ⲁⲛ ϣⲁ ⲍⲛⲥⲟⲡ ⲁⲗⲗⲁ ⲍⲛⲟ ⲛⲥⲟⲡ.
Matthew,18,23,ⲉⲑⲃⲉ ⲫⲁⲓ ⲥⲟⲛⲓ ⲛϫⲉϯⲙⲉⲧⲟⲩⲣⲟ ⲛⲧⲉⲛⲓⲫⲏⲟⲩⲓ ⲛⲟⲩⲣⲱⲙⲓ ⲛⲟⲩⲣⲟ ⲉⲁϥⲟⲩⲱϣ ⲉϥⲓⲱⲡ ⲛⲉⲙ ⲛⲉϥⲉⲃⲓⲁⲓⲕ.
Matthew,18,24,ⲉⲧⲁϥⲉⲣϩⲏⲧⲥ ⲇⲉ ⲛϥⲓⲱⲡ ⲁⲩⲓⲛⲓ ⲛⲁϥ ⲛⲟⲩⲁⲓ ⲉⲟⲩⲟⲛ ⲟⲩⲙⲏϣ ⲛϫⲓⲛϭⲱⲣ ⲉⲣⲟϥ.
Matthew,18,25,ⲙⲙⲟⲛⲧⲉϥ ⲇⲉ ⲛⲧⲏⲓⲧⲟⲩ ⲁϥⲟⲩⲁϩⲥⲁϩⲛⲓ ⲇⲉ ⲛϫⲉⲡⲉϥϭⲟⲓⲥ ⲉⲧⲏⲓϥ ⲉⲃⲟⲗ ⲛⲉⲙ ⲧⲉϥⲥϩⲓⲙⲓ ⲛⲉⲙ ⲛⲉϥϣⲏⲣⲓ ⲛⲉⲙ ⲛⲭⲁⲓ ⲛⲓⲃⲉⲛ ⲉⲧⲉⲛⲧⲁϥ ⲟⲩⲟϩ ⲉⲧⲟⲃⲟⲩ.
Matthew,18,26,ⲉⲧⲁϥϩⲓⲧϥ ⲟⲩⲛ ⲉⲡⲉⲥⲏⲧ ⲛϫⲉⲡⲓⲃⲱⲕ ⲉⲧⲉⲙⲙⲁⲩ ⲛⲁϥⲟⲩⲱϣⲧ ⲙⲙⲟϥ ⲉϥϫⲱ ⲙⲙⲟⲥ ϫⲉ ⲡⲁϭⲟⲓⲥ ⲱⲟⲩⲛϩⲏⲧ ⲛⲉⲙⲏⲓ ⲟⲩⲟϩ ϯⲛⲁⲧⲟⲃⲟⲩ ⲛⲁⲕ ⲧⲏⲣⲟⲩ.
Matthew,18,27,ⲉⲧⲁϥϣⲉⲛϩⲏⲧ ⲇⲉ ⲛϫⲉⲡϭⲟⲓⲥ ⲙⲡⲓⲃⲱⲕ ⲉⲧⲉⲙⲙⲁⲩ ⲁϥⲭⲁϥ ⲉⲃⲟⲗ ⲟⲩⲟϩ ⲡⲉⲧⲉⲣⲟϥ ⲧⲏⲣϥ ⲁϥⲭⲁϥ ⲛⲁϥ ⲉⲃⲟⲗ.
Matthew,18,28,ⲉⲧⲁϥⲓ ⲇⲉ ⲉⲃⲟⲗ ⲛϫⲉⲡⲓⲃⲱⲕ ⲉⲧⲉⲙⲙⲁⲩ ⲁϥϫⲓⲙⲓ ⲛⲟⲩⲁⲓ ⲛⲛⲉϥϣⲫⲏⲣ ⲛⲉⲃⲓⲁⲓⲕ ⲉⲟⲩⲟⲛ ⲣⲛⲥⲁⲑⲉⲣⲓ ⲛⲧⲁϥ ⲉⲣⲟϥ ⲟⲩⲟϩ ⲉⲧⲁϥⲁⲙⲟⲛⲓ ⲙⲙⲟϥ ⲁϥⲱϫϩ ⲙⲙⲟϥ ⲉϥϫⲱ ⲙⲙⲟⲥ ϫⲉ ⲙⲁ ⲡⲉⲧⲉⲣⲟⲕ.
Matthew,18,29,ⲉⲧⲁϥϩⲓⲧϥ ⲟⲩⲛ ⲉⲡⲉⲥⲏⲧ ⲛϫⲉⲡⲉϥϣⲫⲏ ⲣⲙⲃⲱⲕ ⲛⲁϥϯϩⲟ ⲉⲣⲟϥ ⲉϥϫⲱ ⲙⲙⲟⲥ ϫⲉ ⲱⲟⲩⲛϩⲏⲧ ⲛⲉⲙⲏⲓ ⲟⲩⲟϩ ϯⲛⲁⲧⲟⲃⲟⲩ ⲛⲁⲕ ⲧⲏⲣⲟⲩ.
Matthew,18,30,ⲛⲑⲟϥ ⲇⲉ ⲙⲡⲉϥⲟⲩⲱϣ ⲁⲗⲗⲁ ⲁϥϣⲉ ⲛⲁϥ ⲁϥϩⲓⲧϥ ⲉⲡⲓϣⲧⲉⲕⲟ ϣⲁⲧⲉϥϯ ⲙⲡⲉⲧⲉⲣⲟϥ.
Matthew,18,31,ⲉⲧⲁⲩⲛⲁⲩ ⲇⲉ ⲛϫⲉⲛⲉϥϣⲫⲏⲣ ⲛⲉⲃⲓⲁⲓⲕ ⲉⲛⲏ ⲉⲧⲁⲩϣⲱⲡⲓ ⲁⲡⲟⲩϩⲏⲧ ⲙⲕⲁϩ ⲉⲙⲁϣⲱ ⲟⲩⲟϩ ⲉⲧⲁⲩⲓ ⲁⲩⲧⲁⲙⲉ ⲡⲟⲩϭⲟⲓⲥ ⲉϩⲱⲃ ⲛⲓⲃⲉⲛ ⲉⲧⲁⲩϣⲱⲡⲓ.
Matthew,18,32,ⲧⲟⲧⲉ ⲁⲡⲉϥϭⲟⲓⲥ ⲙⲟⲩϯ ⲉⲣⲟϥ ⲡⲉϫⲁϥ ⲛⲁϥ ϫⲉ ⲡⲓⲃⲱⲕ ⲉⲧϩⲱⲟⲩ ⲫⲏ ⲉⲧⲉⲣⲟⲕ ⲧⲏⲣϥ ⲁⲓⲭⲁϥ ⲛⲁⲕ ⲉⲃⲟⲗ ϫⲉ ⲁⲕϯϩⲟ ⲉⲣⲟⲓ.
Matthew,18,33,ⲛⲁⲥⲙⲡϣⲁ ⲛⲁⲕ ⲁⲛ ϫⲉ ⲛⲑⲟⲕ ⲛⲧⲉⲕⲛⲁⲓ ϧⲁ ⲡⲉⲕϣⲫⲏⲣ ⲙⲃⲱⲕ ⲙⲡⲓⲣⲏϯ ⲉⲧⲁⲩⲛⲁⲓ ⲛⲁⲕ ⲙⲙⲟϥ.
Matthew,18,34,ⲟⲩⲟϩ ⲉⲧⲁϥϫⲱⲛⲧ ⲛϫⲉⲡⲉϥϭⲟⲓⲥ ⲁϥⲧⲏ ⲓϥ ⲉⲧⲟⲧⲟⲩ ⲛⲛⲓⲣⲉϥⲧϩⲉⲙⲕⲟ ϣⲁⲧⲉϥϯ ⲙⲡⲉⲧⲉⲣⲟϥ ⲧⲏⲣϥ.
Matthew,18,35,ⲡⲁⲓⲣⲏϯ ⲡⲉⲧⲉ ⲡⲁⲓⲱⲧ ⲉⲧϧⲉⲛ ⲛⲓⲫⲏⲟⲩⲓ ⲛⲁⲁⲓϥ ⲛⲱⲧⲉⲛ ⲁⲣⲉϣⲧⲉⲙ ⲡⲓⲟⲩⲁⲓ ⲡⲓⲟⲩⲁⲓ ⲙⲙⲱⲧⲉⲛ ⲭⲱ ⲉⲃⲟⲗ ⲙⲡⲉϥⲥⲟⲛ ϧⲉⲛⲡⲉϥϩⲏⲧ ⲧⲏⲣϥ.
Matthew,19,1,ⲟⲩⲟϩ ⲁⲥϣⲱⲡⲓ ⲉⲧⲁ ⲓⲏⲥⲟⲩⲥ ϫⲉⲕ ⲛⲁⲓⲥⲁϫⲓ ⲉⲃⲟⲗ ⲁϥⲟⲩⲱⲧⲉⲃ ⲉⲃⲟⲗ ϧⲉⲛϯⲅⲁⲗⲓⲗⲉⲁ ⲁϥⲓ ⲉⲛⲓϭⲓⲏ ⲛⲧⲉϯⲓⲟⲩⲇⲉⲁ ϩⲓⲙⲏⲣ ⲙⲡⲓⲓⲟⲣⲇⲁⲛⲏ ⲥ.
Matthew,19,2,ⲟⲩⲟϩ ⲁⲩⲟⲩⲁϩⲟⲩ ⲛⲥⲱϥ ⲛϫⲉϩⲁⲛⲛⲓϣϯ ⲙⲙⲏϣ ⲟⲩⲟϩ ⲁϥⲉⲣⲫⲁϧⲣⲓ ⲉⲣⲱⲟⲩ ⲙⲙⲁⲩ.
Matthew,19,3,ⲟⲩⲟϩ ⲁⲩⲓ ϩⲁⲣⲟϥ ⲛϫⲉϩⲁⲛⲫⲁⲣⲓⲥⲉⲟⲥ ⲉⲩⲉⲣⲡⲓⲣⲁⲍⲓⲛ ⲙⲙⲟϥ ⲉⲩϫⲱ ⲙⲙⲟⲥ ϫⲉ ⲁⲛ ⲥϣⲉ ⲛⲧⲉⲡⲓⲣⲱⲙⲓ ϩⲓ ⲧⲉϥⲥϩⲓⲙⲓ ⲉⲃⲟⲗ ϧⲉⲛⲛⲟⲃⲓ ⲛⲓⲃⲉⲛ.
Matthew,19,4,ⲛⲑⲟϥ ⲇⲉ ⲡⲉϫⲁϥ ϫⲉ ⲙⲡⲉⲧⲉⲛⲱϣ ⲓⲥϫⲉⲛ ϩⲏ ⲟⲩϩⲱⲟⲩⲧ ⲛⲉⲙ ⲥϩⲓⲙⲓ ⲡⲉⲧⲁϥⲥⲟⲛⲧⲟⲩ.
Matthew,19,5,ⲟⲩⲟϩ ⲡⲉϫⲁϥ ϫⲉ ⲉⲑⲃⲉⲫⲁⲓ ⲉⲣⲉ ⲡⲓⲣⲱⲙⲓ ⲭⲁ ⲡⲉϥⲓⲱⲧ ⲛⲉⲙ ⲧⲉϥⲙⲁⲩ ⲛⲥⲱϥ ⲟⲩⲟϩ ⲉϥⲉⲧⲟⲙϥ ⲉⲧⲉϥⲥϩⲓⲙⲓ ⲟⲩⲟϩ ⲉⲩⲉϣⲱⲡⲓ ⲙⲡⲃ ⲉⲩⲥⲁⲣⲝ ⲛⲟⲩⲱⲧ.
Matthew,19,6,ϩⲱⲥⲧⲉ ⲃⲁⲛ ϫⲉ ⲛⲉⲁⲗⲗⲁ ⲟⲩⲥⲁⲣⲝ ⲛⲟⲩⲱⲧ ⲧⲉ ⲫⲏ ⲟⲩⲛ ⲉⲧⲁ ⲫⲛⲟⲩϯ ⲧⲟⲙϥ ⲙⲡⲉⲛⲑⲣⲉ ⲫⲣⲱⲙⲓ ⲫⲟⲣϫϥ.
Matthew,19,7,ⲡⲉϫⲱⲟⲩ ⲛⲁϥ ϫⲉ ⲉⲑⲃⲉⲟⲩ ⲟⲩⲛ ⲁ- ⲙⲱⲩⲥⲏⲥ ϩⲟⲛϩⲉⲛ ⲉϯⲥϧⲓ ⲛⲟⲩⲉⲓ ⲟⲩⲟϩ ⲉϩⲓⲧⲟⲩ ⲉⲃⲟⲗ.
Matthew,19,8,ⲡⲉϫⲁϥ ⲛⲱⲟⲩ ϫⲉ ⲉⲑⲃⲉ ⲧⲉⲧⲉⲛⲙⲉⲧⲛⲁϣⲧϩⲏ ⲧⲁ ⲙⲱⲩⲥⲏⲥ ⲟⲩⲁϩⲥⲁϩⲛⲓ ⲛⲱⲧⲉⲛ ⲉϩⲓ ⲛⲉⲧⲉⲛϩⲓⲟⲙⲓ ⲉⲃⲟⲗ ⲓⲥϫⲉⲛ ϩⲏ ⲇⲉ ⲙⲡⲉⲥϣⲱⲡⲓ ⲙⲡⲁⲓⲣⲏϯ.
Matthew,19,9,ϯϫⲱ ⲇⲉ ⲙⲙⲟⲥ ⲛⲱⲧⲉⲛ ϫⲉ ⲫⲏ ⲉⲑⲛⲁϩⲓ ⲧⲉϥⲥϩⲓⲙⲓ ⲉⲃⲟⲗ ⲛⲟⲩⲉϣⲉ ⲛⲥⲁϫⲓ ⲙⲡⲟⲣⲛⲓⲁ ⲁϥⲑⲣⲟ ⲙⲙⲟⲥ ⲉϫⲫⲉ ⲛⲱⲓⲕ ⲟⲩⲟϩ ⲫⲏ ⲉⲑⲛⲁϭⲓ ⲛⲑⲏ ⲉⲧϩⲱⲟⲩⲓ ⲉⲃⲟⲗ ϥⲟⲓ ⲛⲛⲱⲓⲕ.
Matthew,19,10,ⲡⲉϫⲉ ⲛⲉϥⲙⲁⲑⲏⲧⲏⲥ ⲛⲁϥ ϫⲉ ⲓⲥϫⲉ ⲡⲁⲓⲣⲏϯ ⲡⲉ ⲧⲉⲧⲓⲁ ⲙⲡⲓⲣⲱⲙⲓ ⲛⲉⲙ ϯⲥϩⲓⲙⲓ ⲥⲉⲣⲛⲟϥⲣⲓ ⲁⲛ ⲉϭⲓ.
Matthew,19,11,ⲛⲑⲟϥ ⲇⲉ ⲡⲉϫⲁϥ ⲛⲱⲟⲩ ϫⲉ ⲙⲙⲟⲛ ⲟⲩⲟⲛ ⲛⲓⲃⲉⲛ ϣⲱⲡ ⲙⲡⲁⲓⲥⲁϫⲓ ⲉⲣⲱⲟⲩ ⲉⲃⲏⲗ ⲉⲛⲏ ⲉⲧⲉⲥⲧⲟⲓ ⲛⲱⲟⲩ.
Matthew,19,12,ⲟⲩⲟⲛ ϩⲁⲛⲥⲓⲟⲩⲣ ⲅⲁⲣ ⲉⲁⲩⲙⲁⲥⲟⲩ ⲉⲃⲟⲗ ϧⲉⲛⲑⲛⲉϫⲓ ⲛⲧⲉⲧⲟⲩⲙⲁⲩ ⲟⲩⲟⲛ ϩⲁⲛⲕⲉⲥⲓⲟⲩⲣ ⲉⲁⲩⲁⲓⲧⲟⲩ ⲛⲥⲓⲟⲩⲣ ⲛϫⲉⲛⲓⲣⲱⲙⲓ ⲟⲩⲟϩ ⲟⲩⲟⲛ ϩⲁⲛⲕⲉⲥⲓⲟⲩⲣ ⲉⲁⲩⲁⲓⲧⲟⲩ ⲛⲥⲓⲟⲩⲣ ⲙⲙⲓⲛ ⲙⲙⲱⲟⲩ ⲉⲑⲃⲉ ϯⲙⲉⲧⲟⲩⲣⲟ ⲛⲧⲉⲛⲓⲫⲏ ⲟⲩⲓ ⲫⲏ ⲉⲧⲉ ⲟⲩⲟⲛ ϣϫⲟⲙ ⲙⲙⲟϥ ⲉϣⲱⲡ ⲉⲣⲟϥ ⲙⲁⲣⲉϥϣⲱⲡ.
Matthew,19,13,ⲧⲟⲧⲉ ⲁⲩⲓⲛⲓ ⲛⲁϥ ⲛϩⲁⲛⲁⲗⲱⲟⲩⲓ ϩⲓⲛⲁ ⲛⲧⲉϥⲭⲁ ϫⲓϫ ⲉϫⲱⲟⲩ ⲟⲩⲟϩ ⲛⲧⲉϥⲧⲱⲃϩ ⲉϫⲱⲟⲩ ⲛⲓⲙⲁⲑⲏⲧⲏⲥ ⲇⲉ ⲁⲩⲉⲣⲉⲡⲓⲧⲓⲙⲁⲛ ⲛⲱⲟⲩ.
Matthew,19,14,ⲓⲏⲥⲟⲩⲥ ⲇⲉ ⲡⲉϫⲁϥ ⲛⲱⲟⲩ ϫⲉ ⲭⲁ ⲛⲓⲁⲗⲱⲟⲩⲓ ⲙⲡⲉⲣⲧⲁϩⲛⲟ ⲙⲙⲱⲟⲩ ⲉⲓ ϩⲁⲣⲟⲓ ⲛⲓⲟⲩⲟⲛ ⲅⲁⲣ ⲙⲡⲁⲓⲣⲏϯ ⲑⲱⲟⲩ ⲧⲉ ϯⲙⲉⲧⲟⲩⲣⲟ ⲛⲧⲉⲛⲓⲫⲏⲟⲩⲓ.
Matthew,19,15,ⲟⲩⲟϩ ⲉⲧⲁϥⲭⲁ ϫⲓϫ ⲉϫⲱⲟⲩ ⲁϥϣⲉ ⲛⲁϥ ⲉⲃⲟⲗ ⲙⲙⲁⲩ.
Matthew,19,16,ⲟⲩⲟϩ ⲓⲥ ⲟⲩⲁⲓ ⲁϥⲓ ϩⲁⲣⲟϥ ⲡⲉϫⲁϥ ⲛⲁϥ ϫⲉ ⲫⲣⲉϥϯⲥⲃⲱ ⲟⲩ ⲛⲁⲅⲁⲑⲟⲛ ⲉϯⲛⲁⲁⲓϥ ϩⲓⲛⲁ ⲛⲧⲁⲉⲣⲕⲗⲏⲣⲟⲛⲟⲙⲓⲛ ⲛⲟⲩⲱⲛϧ ⲛⲉⲛⲉϩ.
Matthew,19,17,ⲛⲑⲟϥ ⲇⲉ ⲡⲉϫⲁϥ ⲛⲁϥ ϫⲉ ⲉⲑⲃⲉⲟⲩ ⲕϣⲓⲛⲓ ⲙⲙⲟⲓ ⲉⲑⲃⲉ ⲡⲓⲁⲅⲁⲑⲟⲛ ⲟⲩⲁⲓ ⲡⲉ ⲡⲓⲁⲅⲁⲑⲟⲥ ⲫⲛⲟⲩϯ ⲓⲥϫⲉ ⲇⲉ ⲭⲟⲩⲱϣ ⲉⲓ ⲉϧⲟⲩⲛ ⲉⲡⲓⲱⲛϧ ⲁⲣⲉϩ ⲉⲛⲓⲉⲛⲧⲟⲗⲏ.
Matthew,19,18,ⲡⲉϫⲁϥ ⲛⲁϥ ϫⲉ ⲁϣ ⲛⲉⲓⲏⲥⲟⲩⲥ ⲇⲉ ⲡⲉϫⲁϥ ⲛⲁϥ ϫⲉ ⲛⲛⲉⲕϧⲱⲧⲉⲃ ⲛⲛⲉⲕⲉⲣⲛⲱⲓⲕ ⲛⲛⲉⲕϭⲓⲟⲩⲓ ⲛⲛⲉⲕⲉⲣⲙⲉⲑⲣⲉ ⲛⲛⲟⲩϫ.
Matthew,19,19,ⲙⲁⲧⲁⲓⲉ ⲡⲉⲕⲓⲱⲧ ⲛⲉⲙ ⲧⲉⲕⲙⲁⲩ ⲟⲩⲟϩ ⲉⲕⲉⲙⲉⲛⲣⲉ ⲡⲉⲕϣⲫⲏⲣ ⲙⲡⲉⲕⲣⲏϯ.
Matthew,19,20,ⲡⲉϫⲉ ⲡⲓϧⲉⲗϣⲓⲣⲓ ⲛⲁϥ ϫⲉ ⲛⲁⲓ ⲧⲏⲣⲟⲩ ⲁⲓⲁⲣⲉϩ ⲉⲣⲱⲟⲩ ⲓⲥϫⲉⲛ ⲧⲁⲙⲉⲧⲁⲗⲟⲩ ⲟⲩ ⲟⲛ ⲡⲉϯϣⲁⲧ ⲙⲙⲟϥ.
Matthew,19,21,ⲁϥⲉⲣⲟⲩⲱ ⲛⲁϥ ⲛϫⲉⲓⲏⲥⲟⲩⲥ ϫⲉ ⲓⲥϫⲉ ⲭⲟⲩⲱϣ ⲉⲉⲣⲟⲩⲧⲉⲗⲓⲟⲥ ⲙⲁϣⲉ ⲛⲁⲕ ⲙⲁ ⲫⲏ ⲉⲧⲉⲛⲧⲁⲕ ⲉⲃⲟⲗ ⲙⲏⲓⲧⲟⲩ ⲛⲛⲓϩⲏⲕⲓ ⲟⲩⲟϩ ⲁⲕϫⲫⲟ ⲛⲁⲕ ⲛⲟⲩⲁϩⲟ ⲛϩⲣⲏⲓ ϧⲉⲛⲧⲫⲉ ⲟⲩⲟϩ ⲁⲙⲟⲩ ⲟⲩⲁϩⲕ ⲛⲥⲱⲓ.
Matthew,19,22,ⲉⲧⲁϥⲥⲱⲧⲉⲙ ⲇⲉ ⲛϫⲉⲡⲓϧⲉⲗϣⲓⲣⲓ ⲉⲡⲓⲥⲁϫⲓ ⲁϥϣⲉ ⲛⲁϥ ⲉⲣⲉ ⲡⲉϥϩⲏⲧ ⲙⲟⲕϩ ⲛⲉⲟⲩⲟⲛⲧⲉϥ ⲟⲩⲙⲏϣ ⲅⲁⲣ ⲛϩⲩⲡⲁⲣⲭⲟⲛⲧⲁ ⲙⲙⲁⲩ.
